#HEADER
#TITLES
 , ,4-DHQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
433,7916.923000,0.4009771
434,7916.924000,0.4984312
435,7916.925000,0.3080606
436,7916.926000,0.2575884
437,7916.927000,0.2595367
438,7916.928000,0.02634621
439,7916.929000,-0.4024506
440,7916.930000,-0.5209103
441,7916.931000,-0.3392773
442,7916.932000,-0.1058178
443,7916.933000,0.2920837
444,7916.934000,0.4953661
445,7916.935000,0.4611235
446,7916.936000,0.4489918
447,7916.937000,0.3655586
448,7916.938000,0.3009844
449,7916.939000,0.2819786
450,7916.940000,0.2078333
451,7916.941000,0.1044006
452,7916.942000,0.1118698
453,7916.943000,0.2911921
454,7916.944000,0.5059347
455,7916.945000,0.1674137
456,7916.946000,-0.1656513
457,7916.947000,-0.8069019
458,7916.948000,-0.7792397
459,7916.949000,-0.03138733
460,7916.950000,0.3117542
461,7916.951000,0.4233551
462,7916.952000,0.2911596
463,7916.953000,-0.04420471
464,7916.954000,-0.172945
465,7916.955000,-0.02501106
466,7916.956000,-0.09118652
467,7916.957000,-0.2651825
468,7916.958000,-0.04594231
469,7916.959000,0.5026655
470,7916.960000,0.6394987
471,7916.961000,0.3974218
472,7916.962000,-0.2240219
473,7916.963000,0.01097679
474,7916.964000,-0.2202511
475,7916.965000,-0.3476505
476,7916.966000,-0.1490097
477,7916.967000,-0.05462837
478,7916.968000,0.237689
479,7916.969000,0.6024961
480,7916.970000,0.7442665
481,7916.971000,0.625968
482,7916.972000,0.4198503
483,7916.973000,0.03360748
484,7916.974000,-0.2646408
485,7916.975000,-0.4530735
486,7916.976000,-0.3532848
487,7916.977000,0.136488
488,7916.978000,0.2536459
489,7916.979000,0.02886772
490,7916.980000,-0.03617668
491,7916.981000,-0.08181953
492,7916.982000,-0.06163597
493,7916.983000,0.09138489
494,7916.984000,0.2527151
495,7916.985000,0.4543123
496,7916.986000,0.3696585
497,7916.987000,-0.04847336
498,7916.988000,-0.4259129
499,7916.989000,0.04910278
500,7916.990000,0.05080795
501,7916.991000,0.008520126
502,7916.992000,-0.003576279
503,7916.993000,-0.06779671
504,7916.994000,-0.07411766
505,7916.995000,-0.01758003
506,7916.996000,-0.009765625
507,7916.997000,-0.03229904
508,7916.998000,-0.025774
509,7916.999000,-0.004594803
510,7917.000000,-0.1961956
511,7917.001000,-0.2037449
512,7917.002000,-0.03427887
513,7917.003000,0.1080723
514,7917.004000,0.1425381
515,7917.005000,-0.03929138
516,7917.006000,-0.04994011
517,7917.007000,0.05654335
518,7917.008000,0.07479095
519,7917.009000,0.05664444
520,7917.010000,0.1134319
521,7917.011000,0.2259874
522,7917.012000,0.403615
523,7917.013000,0.6699657
524,7917.014000,0.4306841
525,7917.015000,0.07150269
526,7917.016000,-0.1099834
527,7917.017000,-0.02893639
528,7917.018000,0.01908302
529,7917.019000,0.1227913
530,7917.020000,-0.07148743
531,7917.021000,-0.6286163
532,7917.022000,-0.746027
533,7917.023000,-0.4734402
534,7917.024000,-0.2789936
535,7917.025000,-0.01667976
536,7917.026000,0.1518936
537,7917.027000,0.1596375
538,7917.028000,0.173583
539,7917.029000,0.1338959
540,7917.030000,0.1358433
541,7917.031000,0.1986876
542,7917.032000,0.2133465
543,7917.033000,0.2039785
544,7917.034000,0.2004452
545,7917.035000,0.1897573
546,7917.036000,-0.02546883
547,7917.037000,-0.1359539
548,7917.038000,-0.1829491
549,7917.039000,-0.05040359
550,7917.040000,0.1221657
551,7917.041000,0.3891993
552,7917.042000,0.3790064
553,7917.043000,0.05072021
554,7917.044000,-0.4220943
555,7917.045000,-1.146692
556,7917.046000,-1.116127
557,7917.047000,-0.7352543
558,7917.048000,-0.05221558
559,7917.049000,0.9749966
560,7917.050000,1.331773
561,7917.051000,0.9050035
562,7917.052000,0.3884802
563,7917.053000,-0.4934959
564,7917.054000,-0.9561653
565,7917.055000,-0.8862972
566,7917.056000,-0.3302116
567,7917.057000,-0.1750603
568,7917.058000,0.2427053
569,7917.059000,0.4775562
570,7917.060000,0.5387297
571,7917.061000,0.318471
572,7917.062000,0.2608461
573,7917.063000,0.3324318
574,7917.064000,0.01042747
575,7917.065000,-0.2791271
576,7917.066000,-0.5395622
577,7917.067000,-0.6764679
578,7917.068000,-0.5729275
579,7917.069000,-0.6917515
580,7917.070000,-0.3511868
581,7917.071000,0.2919693
582,7917.072000,0.6401567
583,7917.073000,0.7125216
584,7917.074000,0.6728659
585,7917.075000,0.3741522
586,7917.076000,-0.08121109
587,7917.077000,-0.7197742
588,7917.078000,-1.065001
589,7917.079000,-1.060843
590,7917.080000,-0.09411621
591,7917.081000,0.3875179
592,7917.082000,0.7857924
593,7917.083000,1.213096
594,7917.084000,1.316978
595,7917.085000,1.171203
596,7917.086000,0.642354
