#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
218,7916.708000,-0.9545562
219,7916.709000,-1.015493
220,7916.710000,-0.6965467
221,7916.711000,-0.09124303
222,7916.712000,0.4814837
223,7916.713000,0.7036813
224,7916.714000,0.5858997
225,7916.715000,-0.1459443
226,7916.716000,-0.5818188
227,7916.717000,-0.7960386
228,7916.718000,-0.8454748
229,7916.719000,-0.5883566
230,7916.720000,-0.1032735
231,7916.721000,0.446398
232,7916.722000,0.46492
233,7916.723000,0.1377899
234,7916.724000,0.04810768
235,7916.725000,-0.03333517
236,7916.726000,-0.1338487
237,7916.727000,-0.2147505
238,7916.728000,0.01305495
239,7916.729000,0.01658071
240,7916.730000,0.1347627
241,7916.731000,0.1814559
242,7916.732000,-0.5617586
243,7916.733000,-1.255452
244,7916.734000,-1.276801
245,7916.735000,-0.9649277
246,7916.736000,-0.6216502
247,7916.737000,-0.3766541
248,7916.738000,0.0272477
249,7916.739000,0.6603128
250,7916.740000,0.6191811
251,7916.741000,-0.003327474
252,7916.742000,-0.08668239
253,7916.743000,-0.1850194
254,7916.744000,-0.2096922
255,7916.745000,-0.1134844
256,7916.746000,0.0211338
257,7916.747000,0.2897546
258,7916.748000,0.2816191
259,7916.749000,-0.0751552
260,7916.750000,-0.2604607
261,7916.751000,-0.1158648
262,7916.752000,-0.006288585
263,7916.753000,0.2147108
264,7916.754000,-0.1302804
265,7916.755000,-0.4602461
266,7916.756000,-0.2070512
267,7916.757000,0.186736
268,7916.758000,0.4923008
269,7916.759000,0.4425068
270,7916.760000,0.462736
271,7916.761000,0.3780818
272,7916.762000,0.3277476
273,7916.763000,0.4380151
274,7916.764000,0.5226352
275,7916.765000,0.5328358
276,7916.766000,0.7831252
277,7916.767000,0.8968344
278,7916.768000,0.7651253
279,7916.769000,0.6883555
280,7916.770000,0.6045285
281,7916.771000,0.6306781
282,7916.772000,0.563614
283,7916.773000,0.4861473
284,7916.774000,0.3630959
285,7916.775000,0.1864197
286,7916.776000,0.116302
287,7916.777000,0.6161784
288,7916.778000,0.8340042
289,7916.779000,0.8369776
290,7916.780000,0.5060621
291,7916.781000,0.4067109
292,7916.782000,0.4934292
293,7916.783000,0.708801
294,7916.784000,0.4764047
295,7916.785000,0.3188162
296,7916.786000,0.2298799
297,7916.787000,0.2514377
298,7916.788000,0.3329381
299,7916.789000,0.3895297
300,7916.790000,0.2656852
301,7916.791000,0.3160609
302,7916.792000,0.2692138
303,7916.793000,0.08010581
304,7916.794000,0.05151352
305,7916.795000,0.2664066
306,7916.796000,0.5939946
307,7916.797000,0.5856268
308,7916.798000,0.4587532
309,7916.799000,0.3037179
310,7916.800000,0.3497142
311,7916.801000,0.6135506
312,7916.802000,0.8334877
313,7916.803000,0.8332319
314,7916.804000,0.9222776
315,7916.805000,0.8777137
316,7916.806000,0.9888866
317,7916.807000,0.9864345
318,7916.808000,0.8301008
319,7916.809000,0.6932873
320,7916.810000,1.037247
321,7916.811000,0.6288462
322,7916.812000,0.1577821
323,7916.813000,0.06478942
324,7916.814000,0.3572162
325,7916.815000,0.3448052
326,7916.816000,0.1087529
327,7916.817000,0.0681811
328,7916.818000,0.1670866
329,7916.819000,0.3360946
330,7916.820000,0.4233615
331,7916.821000,0.862707
332,7916.822000,1.0724
333,7916.823000,0.869428
334,7916.824000,0.1631199
335,7916.825000,-0.08483452
336,7916.826000,0.2972877
337,7916.827000,0.6131975
338,7916.828000,1.105367
339,7916.829000,1.104389
340,7916.830000,0.7174718
341,7916.831000,0.8911964
342,7916.832000,0.7892571
343,7916.833000,0.6454024
344,7916.834000,0.7153728
345,7916.835000,1.055881
346,7916.836000,1.433767
347,7916.837000,1.447626
348,7916.838000,1.425397
349,7916.839000,1.54185
350,7916.840000,1.699027
351,7916.841000,2.225525
352,7916.842000,2.54684
353,7916.843000,2.525296
354,7916.844000,2.678512
355,7916.845000,2.835078
356,7916.846000,2.79065
357,7916.847000,2.565421
358,7916.848000,2.862646
359,7916.849000,2.897012
360,7916.850000,2.492805
361,7916.851000,1.900898
362,7916.852000,1.360588
363,7916.853000,1.447451
364,7916.854000,1.541042
365,7916.855000,1.326097
366,7916.856000,1.155912
367,7916.857000,0.9952139
368,7916.858000,0.9231246
369,7916.859000,1.489916
370,7916.860000,1.709991
371,7916.861000,1.509482
372,7916.862000,1.33561
373,7916.863000,1.678663
374,7916.864000,2.063122
375,7916.865000,1.970818
376,7916.866000,1.690933
377,7916.867000,1.553692
378,7916.868000,1.453747
379,7916.869000,1.461764
380,7916.870000,1.278039
381,7916.871000,1.203218
382,7916.872000,0.9474386
383,7916.873000,0.5554728
384,7916.874000,0.0488404
385,7916.875000,-0.02249255
386,7916.876000,0.06366862
387,7916.877000,0.588739
388,7916.878000,0.8682865
389,7916.879000,1.126608
390,7916.880000,1.264007
391,7916.881000,1.758553
392,7916.882000,2.135435
393,7916.883000,1.718382
394,7916.884000,1.657724
395,7916.885000,1.71069
396,7916.886000,1.711666
397,7916.887000,1.649058
398,7916.888000,1.426534
399,7916.889000,0.9699038
400,7916.890000,0.7519071
401,7916.891000,0.5138378
402,7916.892000,0.6105517
403,7916.893000,1.060318
404,7916.894000,1.505765
405,7916.895000,1.962282
406,7916.896000,2.38773
407,7916.897000,2.370054
408,7916.898000,1.845115
409,7916.899000,1.538593
410,7916.900000,1.767602
411,7916.901000,2.543141
412,7916.902000,2.722228
413,7916.903000,2.315897
414,7916.904000,1.611569
415,7916.905000,1.152361
416,7916.906000,1.247069
417,7916.907000,1.690315
418,7916.908000,2.172568
419,7916.909000,2.652642
420,7916.910000,2.761856
421,7916.911000,2.185129
422,7916.912000,1.71733
423,7916.913000,1.203002
424,7916.914000,1.719843
425,7916.915000,1.983982
426,7916.916000,1.817801
427,7916.917000,1.029458
428,7916.918000,1.146203
429,7916.919000,2.342568
430,7916.920000,3.048273
431,7916.921000,2.229119
432,7916.922000,1.385873
433,7916.923000,1.206132
434,7916.924000,1.359494
435,7916.925000,1.297499
436,7916.926000,1.113127
437,7916.927000,1.043403
438,7916.928000,1.903563
439,7916.929000,2.91176
440,7916.930000,2.954549
441,7916.931000,2.545794
442,7916.932000,2.116256
443,7916.933000,2.31462
444,7916.934000,2.196739
445,7916.935000,1.488434
446,7916.936000,1.21976
447,7916.937000,1.725676
448,7916.938000,2.342305
449,7916.939000,2.310975
450,7916.940000,2.29944
451,7916.941000,1.973098
452,7916.942000,2.009576
453,7916.943000,2.099842
454,7916.944000,2.208323
455,7916.945000,2.329953
456,7916.946000,2.274716
457,7916.947000,2.04215
458,7916.948000,2.081071
459,7916.949000,2.462338
460,7916.950000,2.522756
461,7916.951000,2.360456
462,7916.952000,1.945557
463,7916.953000,1.389237
464,7916.954000,1.645617
465,7916.955000,2.258854
466,7916.956000,2.857558
467,7916.957000,3.017733
468,7916.958000,2.944565
469,7916.959000,2.56882
470,7916.960000,2.149389
471,7916.961000,1.854621
472,7916.962000,1.24781
473,7916.963000,0.7263344
474,7916.964000,1.517043
475,7916.965000,2.730155
476,7916.966000,3.67002
477,7916.967000,3.482211
478,7916.968000,1.976464
479,7916.969000,1.019907
480,7916.970000,1.0461
481,7916.971000,1.916945
482,7916.972000,2.155313
483,7916.973000,2.713518
484,7916.974000,3.007178
485,7916.975000,2.814
486,7916.976000,2.220765
487,7916.977000,1.242788
488,7916.978000,1.740864
489,7916.979000,2.360067
490,7916.980000,2.653274
491,7916.981000,2.608037
492,7916.982000,2.630858
493,7916.983000,2.396903
494,7916.984000,1.988393
495,7916.985000,1.908567
496,7916.986000,2.39415
497,7916.987000,2.334395
498,7916.988000,2.007073
499,7916.989000,1.969509
500,7916.990000,1.915506
501,7916.991000,2.158287
502,7916.992000,2.6766
503,7916.993000,2.78503
504,7916.994000,2.748708
505,7916.995000,2.5568
506,7916.996000,2.620498
507,7916.997000,2.454625
508,7916.998000,2.380259
509,7916.999000,2.371729
510,7917.000000,2.538267
511,7917.001000,2.552272
512,7917.002000,2.157014
513,7917.003000,1.707065
514,7917.004000,1.910413
515,7917.005000,2.651824
516,7917.006000,3.010853
517,7917.007000,3.081357
518,7917.008000,2.885261
519,7917.009000,2.061045
520,7917.010000,1.884851
521,7917.011000,2.139105
522,7917.012000,2.644691
523,7917.013000,3.148595
524,7917.014000,3.314703
525,7917.015000,2.727127
526,7917.016000,2.329859
527,7917.017000,1.976144
528,7917.018000,1.706163
529,7917.019000,2.401019
530,7917.020000,2.968098
531,7917.021000,3.015237
532,7917.022000,3.132393
533,7917.023000,2.689271
534,7917.024000,2.171091
535,7917.025000,2.117847
536,7917.026000,2.169825
537,7917.027000,2.655651
538,7917.028000,2.88307
539,7917.029000,2.754802
540,7917.030000,2.804805
541,7917.031000,2.716654
542,7917.032000,2.524671
543,7917.033000,2.675757
544,7917.034000,2.557158
545,7917.035000,2.35577
546,7917.036000,2.527739
547,7917.037000,2.894468
548,7917.038000,3.202978
549,7917.039000,4.006459
550,7917.040000,3.977699
551,7917.041000,2.783162
552,7917.042000,1.688102
553,7917.043000,0.829978
554,7917.044000,1.394045
555,7917.045000,2.862579
556,7917.046000,3.734534
557,7917.047000,3.640035
558,7917.048000,3.430553
559,7917.049000,2.849591
560,7917.050000,2.890525
561,7917.051000,3.073248
562,7917.052000,3.161604
563,7917.053000,2.701854
564,7917.054000,1.896379
565,7917.055000,1.961835
566,7917.056000,2.796942
567,7917.057000,3.770179
568,7917.058000,3.903844
569,7917.059000,3.396287
570,7917.060000,3.150859
571,7917.061000,2.942147
572,7917.062000,2.876641
573,7917.063000,2.795358
574,7917.064000,2.387985
575,7917.065000,2.120435
576,7917.066000,2.444688
577,7917.067000,3.416809
578,7917.068000,3.445495
579,7917.069000,3.305771
580,7917.070000,3.343218
581,7917.071000,3.254942
582,7917.072000,3.354135
583,7917.073000,3.322014
584,7917.074000,2.991384
585,7917.075000,2.342268
586,7917.076000,2.316988
587,7917.077000,2.939543
588,7917.078000,3.135062
589,7917.079000,3.070222
590,7917.080000,2.798283
591,7917.081000,2.774201
592,7917.082000,2.560818
593,7917.083000,3.002622
594,7917.084000,3.068163
595,7917.085000,2.577429
596,7917.086000,2.615487
597,7917.087000,2.518905
598,7917.088000,2.620264
599,7917.089000,2.7029
600,7917.090000,2.899296
601,7917.091000,2.89866
602,7917.092000,2.902061
603,7917.093000,2.624716
604,7917.094000,2.603231
605,7917.095000,2.134501
606,7917.096000,2.151008
607,7917.097000,2.485273
608,7917.098000,2.485364
609,7917.099000,2.57856
610,7917.100000,3.041494
611,7917.101000,3.150096
612,7917.102000,3.067784
613,7917.103000,2.314683
614,7917.104000,1.834408
615,7917.105000,1.892502
616,7917.106000,2.203528
617,7917.107000,2.870299
618,7917.108000,2.711105
619,7917.109000,2.113095
620,7917.110000,2.050085
621,7917.111000,2.558822
622,7917.112000,2.71401
623,7917.113000,2.913079
624,7917.114000,3.110582
625,7917.115000,3.251
626,7917.116000,2.924813
627,7917.117000,2.618223
628,7917.118000,2.482945
629,7917.119000,2.694378
630,7917.120000,3.058164
631,7917.121000,3.160073
632,7917.122000,3.035251
633,7917.123000,3.00594
634,7917.124000,3.148797
635,7917.125000,3.326644
636,7917.126000,3.453462
637,7917.127000,3.189348
638,7917.128000,2.871528
639,7917.129000,2.575529
640,7917.130000,2.582306
641,7917.131000,2.901481
642,7917.132000,3.156857
643,7917.133000,3.397544
644,7917.134000,3.415174
645,7917.135000,3.041688
646,7917.136000,3.084961
647,7917.137000,3.476065
648,7917.138000,3.531667
649,7917.139000,3.051084
650,7917.140000,2.873313
651,7917.141000,2.841628
652,7917.142000,2.748784
653,7917.143000,3.183289
654,7917.144000,3.458525
655,7917.145000,3.701289
656,7917.146000,3.640018
657,7917.147000,2.809321
658,7917.148000,2.580074
659,7917.149000,2.86721
660,7917.150000,3.030921
661,7917.151000,2.966652
662,7917.152000,3.277429
663,7917.153000,3.925393
664,7917.154000,4.070833
665,7917.155000,3.620712
666,7917.156000,3.292516
667,7917.157000,2.923871
668,7917.158000,2.746858
669,7917.159000,2.489156
670,7917.160000,2.525407
671,7917.161000,2.731778
672,7917.162000,2.76852
673,7917.163000,2.837885
674,7917.164000,2.764132
675,7917.165000,2.436959
676,7917.166000,2.491207
677,7917.167000,2.652569
678,7917.168000,2.860504
679,7917.169000,3.125487
680,7917.170000,3.522576
681,7917.171000,4.003799
682,7917.172000,4.050426
683,7917.173000,3.603235
684,7917.174000,3.00645
685,7917.175000,2.763533
686,7917.176000,2.621632
687,7917.177000,2.851499
688,7917.178000,2.807228
689,7917.179000,2.641863
690,7917.180000,2.58884
691,7917.181000,2.721516
692,7917.182000,3.244849
693,7917.183000,3.661883
694,7917.184000,3.741442
695,7917.185000,2.862994
696,7917.186000,2.735006
697,7917.187000,2.886413
698,7917.188000,2.937526
699,7917.189000,3.031681
700,7917.190000,3.197736
701,7917.191000,3.294571
702,7917.192000,3.248968
703,7917.193000,3.267175
704,7917.194000,3.197932
705,7917.195000,3.060658
706,7917.196000,2.999513
707,7917.197000,3.12443
708,7917.198000,3.200117
709,7917.199000,3.271284
710,7917.200000,3.188139
711,7917.201000,3.007513
712,7917.202000,2.981044
713,7917.203000,3.054883
714,7917.204000,3.066412
715,7917.205000,3.079684
716,7917.206000,3.119674
717,7917.207000,3.177367
718,7917.208000,3.078544
719,7917.209000,3.186894
720,7917.210000,3.187223
721,7917.211000,3.205192
722,7917.212000,3.395496
723,7917.213000,3.435785
724,7917.214000,3.414388
725,7917.215000,3.425011
726,7917.216000,3.085048
727,7917.217000,2.950723
728,7917.218000,2.855097
729,7917.219000,2.922275
730,7917.220000,2.949824
731,7917.221000,2.966397
732,7917.222000,2.979019
733,7917.223000,2.953637
734,7917.224000,3.383153
735,7917.225000,3.713821
736,7917.226000,3.608354
737,7917.227000,3.595743
738,7917.228000,3.566955
739,7917.229000,3.403771
740,7917.230000,3.053994
741,7917.231000,2.86993
742,7917.232000,2.5679
743,7917.233000,2.350541
744,7917.234000,2.783787
745,7917.235000,3.556933
746,7917.236000,3.922921
747,7917.237000,3.805212
748,7917.238000,3.521917
749,7917.239000,2.55353
750,7917.240000,2.269007
751,7917.241000,2.687078
752,7917.242000,3.020606
753,7917.243000,3.525751
754,7917.244000,3.609112
755,7917.245000,3.371069
756,7917.246000,3.392956
757,7917.247000,3.637051
758,7917.248000,3.634642
759,7917.249000,3.355055
760,7917.250000,3.210901
761,7917.251000,3.093833
762,7917.252000,2.888458
763,7917.253000,2.837966
764,7917.254000,2.782664
765,7917.255000,2.807436
766,7917.256000,2.903002
767,7917.257000,3.121151
768,7917.258000,3.073075
769,7917.259000,2.980413
770,7917.260000,3.12138
771,7917.261000,2.817224
772,7917.262000,2.897667
773,7917.263000,3.149303
774,7917.264000,3.197931
775,7917.265000,2.68634
776,7917.266000,2.760617
777,7917.267000,3.220143
778,7917.268000,3.410471
779,7917.269000,3.72912
780,7917.270000,3.728153
781,7917.271000,3.395228
782,7917.272000,2.923104
783,7917.273000,2.304774
784,7917.274000,2.063247
785,7917.275000,2.29394
786,7917.276000,2.619332
787,7917.277000,3.152821
788,7917.278000,3.296816
789,7917.279000,3.095965
790,7917.280000,2.702111
791,7917.281000,2.564121
792,7917.282000,2.492451
793,7917.283000,2.820157
794,7917.284000,2.996545
795,7917.285000,2.780459
796,7917.286000,2.56257
797,7917.287000,2.727246
798,7917.288000,2.90435
799,7917.289000,3.291013
800,7917.290000,3.064562
801,7917.291000,2.278356
802,7917.292000,2.301666
803,7917.293000,3.015598
804,7917.294000,3.166894
805,7917.295000,3.027825
806,7917.296000,2.722338
807,7917.297000,2.323092
808,7917.298000,2.344468
809,7917.299000,2.58373
810,7917.300000,2.745687
811,7917.301000,2.910952
812,7917.302000,3.009911
813,7917.303000,3.070841
814,7917.304000,3.101583
815,7917.305000,3.060845
816,7917.306000,2.723307
817,7917.307000,1.992248
818,7917.308000,2.208285
819,7917.309000,2.339403
820,7917.310000,2.954729
821,7917.311000,3.896173
822,7917.312000,3.529479
823,7917.313000,2.221243
824,7917.314000,1.537399
825,7917.315000,1.04454
826,7917.316000,0.9214269
827,7917.317000,1.34181
828,7917.318000,1.984931
829,7917.319000,2.660721
830,7917.320000,2.95711
831,7917.321000,2.944508
832,7917.322000,2.785806
833,7917.323000,2.84014
834,7917.324000,2.800972
835,7917.325000,2.641198
836,7917.326000,2.724302
837,7917.327000,3.180256
838,7917.328000,3.290358
839,7917.329000,3.129938
840,7917.330000,2.682015
841,7917.331000,2.458835
842,7917.332000,2.32946
843,7917.333000,2.159776
844,7917.334000,1.961497
845,7917.335000,1.893344
846,7917.336000,1.565291
847,7917.337000,1.646538
848,7917.338000,2.058622
849,7917.339000,2.394893
850,7917.340000,2.475427
851,7917.341000,2.0655
852,7917.342000,2.106941
853,7917.343000,2.25028
854,7917.344000,2.33091
855,7917.345000,2.897829
856,7917.346000,3.23959
857,7917.347000,3.260144
858,7917.348000,3.353497
859,7917.349000,2.881673
860,7917.350000,2.573533
861,7917.351000,2.564117
862,7917.352000,2.594234
863,7917.353000,2.889482
864,7917.354000,3.088341
865,7917.355000,3.217471
866,7917.356000,3.21846
867,7917.357000,3.121844
868,7917.358000,3.041972
869,7917.359000,2.782338
870,7917.360000,2.873815
871,7917.361000,3.2701
872,7917.362000,3.691063
873,7917.363000,3.838649
874,7917.364000,3.936532
875,7917.365000,3.756971
876,7917.366000,3.71607
877,7917.367000,3.552052
878,7917.368000,3.160294
879,7917.369000,3.066375
880,7917.370000,3.326494
881,7917.371000,3.250906
882,7917.372000,3.23854
883,7917.373000,2.977037
884,7917.374000,2.71333
885,7917.375000,2.546658
886,7917.376000,2.723801
887,7917.377000,3.046621
888,7917.378000,3.32273
889,7917.379000,3.493165
890,7917.380000,3.184251
891,7917.381000,2.864126
892,7917.382000,2.818542
893,7917.383000,2.857907
894,7917.384000,3.056454
895,7917.385000,3.194733
896,7917.386000,2.827121
897,7917.387000,2.700802
898,7917.388000,2.583432
899,7917.389000,2.476269
900,7917.390000,2.473068
901,7917.391000,2.553332
902,7917.392000,2.548679
903,7917.393000,2.456457
904,7917.394000,2.488795
905,7917.395000,2.512411
906,7917.396000,2.681528
907,7917.397000,2.900562
908,7917.398000,2.937825
909,7917.399000,2.753435
910,7917.400000,2.844004
911,7917.401000,3.16848
912,7917.402000,3.358363
913,7917.403000,3.078678
914,7917.404000,2.669593
915,7917.405000,2.630298
916,7917.406000,2.986113
917,7917.407000,3.433041
918,7917.408000,3.305326
919,7917.409000,2.549052
920,7917.410000,2.341201
921,7917.411000,2.57128
922,7917.412000,2.750712
923,7917.413000,2.912674
924,7917.414000,3.046738
925,7917.415000,2.807179
926,7917.416000,2.520931
927,7917.417000,2.596893
928,7917.418000,2.75228
929,7917.419000,2.900768
930,7917.420000,2.584631
931,7917.421000,2.507587
932,7917.422000,2.597552
933,7917.423000,3.054407
934,7917.424000,3.227156
935,7917.425000,3.174929
936,7917.426000,3.196686
937,7917.427000,3.348841
938,7917.428000,3.513663
939,7917.429000,3.797879
940,7917.430000,3.740424
941,7917.431000,3.335328
942,7917.432000,2.616346
943,7917.433000,2.446384
944,7917.434000,2.652884
945,7917.435000,2.541162
946,7917.436000,2.553972
947,7917.437000,2.578295
948,7917.438000,2.857303
949,7917.439000,3.574088
950,7917.440000,3.99606
951,7917.441000,3.948223
952,7917.442000,3.709077
953,7917.443000,3.624104
954,7917.444000,3.981998
955,7917.445000,4.391385
956,7917.446000,3.636953
957,7917.447000,3.118743
958,7917.448000,2.722867
959,7917.449000,2.876916
960,7917.450000,2.748994
961,7917.451000,2.536809
962,7917.452000,2.657369
963,7917.453000,2.527475
964,7917.454000,2.309831
965,7917.455000,2.337616
966,7917.456000,2.624313
967,7917.457000,2.371979
968,7917.458000,2.230563
969,7917.459000,2.470022
970,7917.460000,2.908948
971,7917.461000,3.215066
972,7917.462000,3.205817
973,7917.463000,3.24799
974,7917.464000,3.824119
975,7917.465000,4.638655
976,7917.466000,5.100289
977,7917.467000,4.263789
978,7917.468000,3.151733
979,7917.469000,2.280719
980,7917.470000,1.888024
981,7917.471000,1.645842
982,7917.472000,1.522119
983,7917.473000,1.62057
984,7917.474000,1.495534
985,7917.475000,1.234551
986,7917.476000,1.261582
987,7917.477000,1.282585
988,7917.478000,1.096449
989,7917.479000,1.265272
990,7917.480000,1.992039
991,7917.481000,2.518945
992,7917.482000,2.852496
993,7917.483000,3.345805
994,7917.484000,4.004641
995,7917.485000,4.758302
996,7917.486000,5.256039
997,7917.487000,5.439293
998,7917.488000,5.030285
999,7917.489000,4.873286
1000,7917.490000,4.051586
1001,7917.491000,2.616146
1002,7917.492000,1.299947
1003,7917.493000,0.2658504
1004,7917.494000,0.3998331
1005,7917.495000,1.100307
1006,7917.496000,1.942087
1007,7917.497000,1.892125
1008,7917.498000,1.686699
1009,7917.499000,1.629639
1010,7917.500000,2.266093
1011,7917.501000,3.038419
1012,7917.502000,3.308306
1013,7917.503000,3.260199
1014,7917.504000,3.147416
1015,7917.505000,3.819162
1016,7917.506000,4.278285
1017,7917.507000,4.225707
1018,7917.508000,4.631245
1019,7917.509000,5.2463
1020,7917.510000,4.470134
1021,7917.511000,3.289243
1022,7917.512000,2.694568
1023,7917.513000,1.571803
1024,7917.514000,0.7823907
