#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
242,7588.145000,16.82911
243,7588.146000,16.82944
244,7588.147000,16.83024
245,7588.148000,16.82752
246,7588.149000,16.82102
247,7588.150000,16.8296
248,7588.151000,16.8539
249,7588.152000,16.79893
250,7588.153000,16.83708
251,7588.154000,16.82665
252,7588.155000,16.82474
253,7588.156000,16.82894
254,7588.157000,16.8397
255,7588.158000,16.82396
256,7588.159000,16.78053
257,7588.160000,16.8767
258,7588.161000,16.81005
259,7588.162000,16.82254
260,7588.163000,16.81349
261,7588.164000,16.82457
262,7588.165000,16.85667
263,7588.166000,16.78278
264,7588.167000,16.83756
265,7588.168000,16.81737
266,7588.169000,16.81911
267,7588.170000,16.82134
268,7588.171000,16.83075
269,7588.172000,16.81213
270,7588.173000,16.80727
271,7588.174000,16.83733
272,7588.175000,16.80453
273,7588.176000,16.8272
274,7588.177000,16.81535
275,7588.178000,16.81627
276,7588.179000,16.81224
277,7588.180000,16.81909
278,7588.181000,16.83747
279,7588.182000,16.80045
280,7588.183000,16.77942
281,7588.184000,16.849
282,7588.185000,16.84328
283,7588.186000,16.7697
284,7588.187000,16.82652
285,7588.188000,16.81385
286,7588.189000,16.81867
287,7588.190000,16.80854
288,7588.191000,16.80252
289,7588.192000,16.82311
290,7588.193000,16.80718
291,7588.194000,16.81031
292,7588.195000,16.80938
293,7588.196000,16.81032
294,7588.197000,16.81324
295,7588.198000,16.80886
296,7588.199000,16.79685
297,7588.200000,16.82093
298,7588.201000,16.78926
299,7588.202000,16.80825
300,7588.203000,16.84875
301,7588.204000,16.75584
302,7588.205000,16.81953
303,7588.206000,16.80496
304,7588.207000,16.80851
305,7588.208000,16.80446
306,7588.209000,16.77083
307,7588.210000,16.83404
308,7588.211000,16.78907
309,7588.212000,16.79875
310,7588.213000,16.79739
311,7588.214000,16.79792
312,7588.215000,16.80048
313,7588.216000,16.79498
314,7588.217000,16.78107
315,7588.218000,16.80943
316,7588.219000,16.78807
317,7588.220000,16.79223
318,7588.221000,16.7914
319,7588.222000,16.79053
320,7588.223000,16.78963
321,7588.224000,16.7886
322,7588.225000,16.78744
323,7588.226000,16.78709
324,7588.227000,16.7876
325,7588.228000,16.78462
326,7588.229000,16.77799
327,7588.230000,16.7896
328,7588.231000,16.77971
329,7588.232000,16.78139
330,7588.233000,16.7815
331,7588.234000,16.77778
332,7588.235000,16.76993
333,7588.236000,16.77931
334,7588.237000,16.79878
335,7588.238000,16.7487
336,7588.239000,16.78193
337,7588.240000,16.77185
338,7588.241000,16.76991
339,7588.242000,16.76839
340,7588.243000,16.78986
341,7588.244000,16.75531
342,7588.245000,16.75192
343,7588.246000,16.79866
344,7588.247000,16.72107
345,7588.248000,16.8019
346,7588.249000,16.75083
347,7588.250000,16.76185
348,7588.251000,16.76069
349,7588.252000,16.7595
350,7588.253000,16.7583
351,7588.254000,16.75711
352,7588.255000,16.75591
353,7588.256000,16.75495
354,7588.257000,16.75426
355,7588.258000,16.75153
356,7588.259000,16.74662
357,7588.260000,16.75042
358,7588.261000,16.7633
359,7588.262000,16.73044
360,7588.263000,16.75135
361,7588.264000,16.74466
362,7588.265000,16.74336
363,7588.266000,16.74205
364,7588.267000,16.74073
365,7588.268000,16.73931
366,7588.269000,16.73775
367,7588.270000,16.73705
368,7588.271000,16.73726
369,7588.272000,16.73372
370,7588.273000,16.72627
371,7588.274000,16.73846
372,7588.275000,16.72785
373,7588.276000,16.72841
374,7588.277000,16.72605
375,7588.278000,16.72651
376,7588.279000,16.72311
377,7588.280000,16.72343
378,7588.281000,16.72541
379,7588.282000,16.71923
380,7588.283000,16.70453
381,7588.284000,16.73216
382,7588.285000,16.70901
383,7588.286000,16.71468
384,7588.287000,16.71849
385,7588.288000,16.71126
386,7588.289000,16.69262
387,7588.290000,16.73578
388,7588.291000,16.66625
389,7588.292000,16.7396
390,7588.293000,16.69243
391,7588.294000,16.70124
392,7588.295000,16.69771
393,7588.296000,16.69871
394,7588.297000,16.70445
395,7588.298000,16.68598
396,7588.299000,16.69539
397,7588.300000,16.69229
398,7588.301000,16.6941
399,7588.302000,16.68743
400,7588.303000,16.67189
401,7588.304000,16.70082
402,7588.305000,16.67743
403,7588.306000,16.68043
404,7588.307000,16.67768
405,7588.308000,16.67837
406,7588.309000,16.68273
407,7588.310000,16.67221
408,7588.311000,16.64613
409,7588.312000,16.69808
410,7588.313000,16.65809
411,7588.314000,16.66597
412,7588.315000,16.66541
413,7588.316000,16.66125
414,7588.317000,16.65333
415,7588.318000,16.66302
416,7588.319000,16.65872
417,7588.320000,16.64629
418,7588.321000,16.66039
419,7588.322000,16.64212
420,7588.323000,16.64966
421,7588.324000,16.64519
422,7588.325000,16.64304
423,7588.326000,16.6409
424,7588.327000,16.63875
425,7588.328000,16.63588
426,7588.329000,16.63223
427,7588.330000,16.63429
428,7588.331000,16.64248
429,7588.332000,16.62599
430,7588.333000,16.58372
431,7588.334000,16.67092
432,7588.335000,16.60587
433,7588.336000,16.61896
434,7588.337000,16.61678
435,7588.338000,16.61425
436,7588.339000,16.61135
437,7588.340000,16.60949
438,7588.341000,16.60873
439,7588.342000,16.6035
440,7588.343000,16.6109
441,7588.344000,16.59935
442,7588.345000,16.57379
443,7588.346000,16.62307
444,7588.347000,16.58434
445,7588.348000,16.59167
446,7588.349000,16.59115
447,7588.350000,16.58262
448,7588.351000,16.56546
449,7588.352000,16.58468
450,7588.353000,16.64203
451,7588.354000,16.51155
452,7588.355000,16.56371
453,7588.356000,16.60318
454,7588.357000,16.56474
455,7588.358000,16.56094
456,7588.359000,16.55158
457,7588.360000,16.57491
458,7588.361000,16.55842
459,7588.362000,16.55519
460,7588.363000,16.53821
461,7588.364000,16.56884
462,7588.365000,16.54432
463,7588.366000,16.54533
464,7588.367000,16.53755
465,7588.368000,16.54373
466,7588.369000,16.56455
467,7588.370000,16.51449
468,7588.371000,16.52426
469,7588.372000,16.55346
470,7588.373000,16.52422
471,7588.374000,16.52888
472,7588.375000,16.52722
473,7588.376000,16.52335
474,7588.377000,16.51709
475,7588.378000,16.52026
476,7588.379000,16.53328
477,7588.380000,16.49689
478,7588.381000,16.51769
479,7588.382000,16.51612
480,7588.383000,16.51046
481,7588.384000,16.52131
482,7588.385000,16.4342
483,7588.386000,16.57566
484,7588.387000,16.48777
485,7588.388000,16.4954
486,7588.389000,16.45723
487,7588.390000,16.52757
488,7588.391000,16.51257
489,7588.392000,16.44944
490,7588.393000,16.52254
491,7588.394000,16.46391
492,7588.395000,16.49278
493,7588.396000,16.48367
494,7588.397000,16.48194
495,7588.398000,16.4812
496,7588.399000,16.48152
497,7588.400000,16.47769
498,7588.401000,16.4695
499,7588.402000,16.48348
500,7588.403000,16.47156
501,7588.404000,16.47303
502,7588.405000,16.47195
503,7588.406000,16.47122
504,7588.407000,16.47087
505,7588.408000,16.46789
506,7588.409000,16.46206
507,7588.410000,16.46786
508,7588.411000,16.4858
509,7588.412000,16.44302
510,7588.413000,16.47172
511,7588.414000,16.46307
512,7588.415000,16.46084
513,7588.416000,16.46521
514,7588.417000,16.47668
515,7588.418000,16.45894
516,7588.419000,16.4106
517,7588.420000,16.51271
518,7588.421000,16.45944
519,7588.422000,16.44094
520,7588.423000,16.48097
521,7588.424000,16.44912
522,7588.425000,16.41968
523,7588.426000,16.49207
524,7588.427000,16.43513
525,7588.428000,16.44486
526,7588.429000,16.44094
527,7588.430000,16.43704
528,7588.431000,16.43314
529,7588.432000,16.42881
530,7588.433000,16.42413
531,7588.434000,16.42131
532,7588.435000,16.42051
533,7588.436000,16.40737
534,7588.437000,16.38111
535,7588.438000,16.41614
536,7588.439000,16.41826
537,7588.440000,16.3575
538,7588.441000,16.37329
539,7588.442000,16.39632
540,7588.443000,16.36439
541,7588.444000,16.36423
542,7588.445000,16.35624
543,7588.446000,16.35375
544,7588.447000,16.35108
545,7588.448000,16.33251
546,7588.449000,16.33366
547,7588.450000,16.32341
548,7588.451000,16.31421
549,7588.452000,16.30921
550,7588.453000,16.30873
551,7588.454000,16.28906
552,7588.455000,16.28406
553,7588.456000,16.30669
554,7588.457000,16.29267
555,7588.458000,16.30025
556,7588.459000,16.30397
557,7588.460000,16.31415
558,7588.461000,16.3307
559,7588.462000,16.33118
560,7588.463000,16.31498
561,7588.464000,16.38363
562,7588.465000,16.34934
563,7588.466000,16.37747
564,7588.467000,16.4064
565,7588.468000,16.39358
566,7588.469000,16.45632
567,7588.470000,16.42981
568,7588.471000,16.42924
569,7588.472000,16.4834
570,7588.473000,16.42377
571,7588.474000,16.4581
572,7588.475000,16.4165
573,7588.476000,16.42978
574,7588.477000,16.46509
575,7588.478000,16.34323
576,7588.479000,16.37565
577,7588.480000,16.40432
578,7588.481000,16.3649
579,7588.482000,16.34414
580,7588.483000,16.28425
581,7588.484000,16.34962
582,7588.485000,16.26367
583,7588.486000,16.26306
584,7588.487000,16.2579
585,7588.488000,16.24034
586,7588.489000,16.21201
587,7588.490000,16.26013
588,7588.491000,16.27805
589,7588.492000,16.19684
590,7588.493000,16.22832
591,7588.494000,16.28617
592,7588.495000,16.27
593,7588.496000,16.2295
594,7588.497000,16.26552
595,7588.498000,16.25988
596,7588.499000,16.26728
597,7588.500000,16.27458
598,7588.501000,16.28308
599,7588.502000,16.28847
600,7588.503000,16.28988
601,7588.504000,16.2903
602,7588.505000,16.28839
603,7588.506000,16.28624
604,7588.507000,16.28411
605,7588.508000,16.2747
606,7588.509000,16.25793
607,7588.510000,16.26378
608,7588.511000,16.29327
609,7588.512000,16.21709
610,7588.513000,16.26711
611,7588.514000,16.25138
612,7588.515000,16.24612
613,7588.516000,16.24142
614,7588.517000,16.23651
615,7588.518000,16.23159
616,7588.519000,16.22696
617,7588.520000,16.22769
618,7588.521000,16.23449
619,7588.522000,16.21892
620,7588.523000,16.1799
621,7588.524000,16.26155
622,7588.525000,16.20284
623,7588.526000,16.21559
624,7588.527000,16.21313
625,7588.528000,16.21049
626,7588.529000,16.20726
627,7588.530000,16.20492
628,7588.531000,16.20364
629,7588.532000,16.19822
630,7588.533000,16.18862
631,7588.534000,16.19561
632,7588.535000,16.21988
633,7588.536000,16.15684
634,7588.537000,16.19378
635,7588.538000,16.18392
636,7588.539000,16.18962
637,7588.540000,16.16718
638,7588.541000,16.17761
639,7588.542000,16.17125
640,7588.543000,16.16837
641,7588.544000,16.16548
642,7588.545000,16.16266
643,7588.546000,16.15998
644,7588.547000,16.15747
645,7588.548000,16.15331
646,7588.549000,16.14736
647,7588.550000,16.1485
648,7588.551000,16.15706
649,7588.552000,16.12885
650,7588.553000,16.14709
651,7588.554000,16.13612
652,7588.555000,16.12325
653,7588.556000,16.14288
654,7588.557000,16.12434
655,7588.558000,16.12571
656,7588.559000,16.12357
657,7588.560000,16.11847
658,7588.561000,16.11018
659,7588.562000,16.11602
660,7588.563000,16.13672
661,7588.564000,16.086
662,7588.565000,16.092
663,7588.566000,16.12677
664,7588.567000,16.0927
665,7588.568000,16.09753
666,7588.569000,16.09473
667,7588.570000,16.09192
668,7588.571000,16.08911
669,7588.572000,16.0863
670,7588.573000,16.08346
671,7588.574000,16.08066
672,7588.575000,16.07788
673,7588.576000,16.07512
674,7588.577000,16.07236
675,7588.578000,16.06957
676,7588.579000,16.06672
677,7588.580000,16.06421
678,7588.581000,16.06206
679,7588.582000,16.05874
680,7588.583000,16.05422
681,7588.584000,16.05402
682,7588.585000,16.04176
683,7588.586000,16.05135
684,7588.587000,16.07849
685,7588.588000,16.01614
686,7588.589000,15.97671
687,7588.590000,16.08909
688,7588.591000,16.09541
689,7588.592000,15.93968
690,7588.593000,16.05539
691,7588.594000,16.02346
692,7588.595000,16.02043
693,7588.596000,16.01739
694,7588.597000,16.01433
695,7588.598000,16.01129
696,7588.599000,16.00828
697,7588.600000,16.00521
698,7588.601000,16.00212
699,7588.602000,15.9994
700,7588.603000,15.99712
701,7588.604000,15.99313
702,7588.605000,15.98737
703,7588.606000,15.99059
704,7588.607000,15.98326
705,7588.608000,15.98105
706,7588.609000,15.97746
707,7588.610000,15.97525
708,7588.611000,15.97448
709,7588.612000,15.96588
710,7588.613000,15.96117
711,7588.614000,15.96836
712,7588.615000,15.97578
713,7588.616000,15.95485
714,7588.617000,15.89877
715,7588.618000,16.01552
716,7588.619000,15.92924
717,7588.620000,15.94699
718,7588.621000,15.94407
719,7588.622000,15.94233
720,7588.623000,15.9418
721,7588.624000,15.93565
722,7588.625000,15.9395
723,7588.626000,15.93157
724,7588.627000,15.92098
725,7588.628000,15.93732
726,7588.629000,15.93849
727,7588.630000,15.911
728,7588.631000,15.92345
729,7588.632000,15.92611
730,7588.633000,15.91767
731,7588.634000,15.91729
732,7588.635000,15.91538
733,7588.636000,15.91319
734,7588.637000,15.91069
735,7588.638000,15.91075
736,7588.639000,15.91357
737,7588.640000,15.90515
738,7588.641000,15.88497
739,7588.642000,15.92278
740,7588.643000,15.90593
741,7588.644000,15.88863
742,7588.645000,15.90266
743,7588.646000,15.89746
744,7588.647000,15.89599
745,7588.648000,15.89466
746,7588.649000,15.89347
747,7588.650000,15.8911
748,7588.651000,15.88746
749,7588.652000,15.88918
750,7588.653000,15.89651
751,7588.654000,15.87566
752,7588.655000,15.88778
753,7588.656000,15.88293
754,7588.657000,15.88133
755,7588.658000,15.88038
756,7588.659000,15.88015
757,7588.660000,15.87828
758,7588.661000,15.87478
759,7588.662000,15.87535
760,7588.663000,15.87991
761,7588.664000,15.86716
762,7588.665000,15.87435
763,7588.666000,15.87131
764,7588.667000,15.87022
765,7588.668000,15.87001
766,7588.669000,15.87075
767,7588.670000,15.86794
768,7588.671000,15.86142
769,7588.672000,15.8736
770,7588.673000,15.86384
771,7588.674000,15.86468
772,7588.675000,15.86256
773,7588.676000,15.86653
774,7588.677000,15.87706
775,7588.678000,15.86095
776,7588.679000,15.81697
777,7588.680000,15.91269
778,7588.681000,15.85591
779,7588.682000,15.84924
780,7588.683000,15.84254
781,7588.684000,15.86256
782,7588.685000,15.92691
783,7588.686000,15.78012
784,7588.687000,15.87257
785,7588.688000,15.85653
786,7588.689000,15.88213
787,7588.690000,15.82465
788,7588.691000,15.88384
789,7588.692000,15.84918
790,7588.693000,15.78481
791,7588.694000,15.91913
792,7588.695000,15.86315
793,7588.696000,15.81322
794,7588.697000,15.86214
795,7588.698000,15.84949
796,7588.699000,15.84893
797,7588.700000,15.84884
798,7588.701000,15.84929
799,7588.702000,15.84538
800,7588.703000,15.83679
801,7588.704000,15.84934
802,7588.705000,15.88414
803,7588.706000,15.81298
804,7588.707000,15.81475
805,7588.708000,15.88923
806,7588.709000,15.83033
807,7588.710000,15.84201
808,7588.711000,15.83589
809,7588.712000,15.84177
810,7588.713000,15.86007
811,7588.714000,15.81568
812,7588.715000,15.88502
813,7588.716000,15.81424
814,7588.717000,15.79789
815,7588.718000,15.88537
816,7588.719000,15.87417
817,7588.720000,15.78837
818,7588.721000,15.85791
819,7588.722000,15.84128
820,7588.723000,15.8422
821,7588.724000,15.84171
822,7588.725000,15.83979
823,7588.726000,15.84661
824,7588.727000,15.83134
825,7588.728000,15.85236
826,7588.729000,15.83901
827,7588.730000,15.8424
828,7588.731000,15.84245
829,7588.732000,15.84388
830,7588.733000,15.84682
831,7588.734000,15.8406
832,7588.735000,15.82461
833,7588.736000,15.85059
834,7588.737000,15.89332
835,7588.738000,15.78737
836,7588.739000,15.86345
837,7588.740000,15.84542
838,7588.741000,15.84586
839,7588.742000,15.84634
840,7588.743000,15.84683
841,7588.744000,15.84705
842,7588.745000,15.84696
843,7588.746000,15.84935
844,7588.747000,15.85442
845,7588.748000,15.84881
846,7588.749000,15.83204
847,7588.750000,15.87179
848,7588.751000,15.84685
849,7588.752000,15.85276
850,7588.753000,15.84923
851,7588.754000,15.8584
852,7588.755000,15.8418
853,7588.756000,15.85932
854,7588.757000,15.89837
855,7588.758000,15.81911
856,7588.759000,15.82792
857,7588.760000,15.89546
858,7588.761000,15.88665
859,7588.762000,15.81863
860,7588.763000,15.87598
861,7588.764000,15.86332
862,7588.765000,15.86442
863,7588.766000,15.86654
864,7588.767000,15.86979
865,7588.768000,15.86471
866,7588.769000,15.85067
867,7588.770000,15.87376
868,7588.771000,15.93573
869,7588.772000,15.80411
870,7588.773000,15.879
871,7588.774000,15.8909
872,7588.775000,15.88233
873,7588.776000,15.86324
874,7588.777000,15.88062
875,7588.778000,15.87643
876,7588.779000,15.87624
877,7588.780000,15.87572
878,7588.781000,15.87487
879,7588.782000,15.87431
880,7588.783000,15.87409
881,7588.784000,15.87098
882,7588.785000,15.86484
883,7588.786000,15.87055
884,7588.787000,15.88868
885,7588.788000,15.84581
886,7588.789000,15.87502
887,7588.790000,15.87072
888,7588.791000,15.87734
889,7588.792000,15.85097
890,7588.793000,15.78889
891,7588.794000,15.82164
892,7588.795000,15.9508
893,7588.796000,15.98729
894,7588.797000,15.81343
895,7588.798000,15.72671
896,7588.799000,15.95938
897,7588.800000,15.93993
898,7588.801000,15.82009
899,7588.802000,15.76472
900,7588.803000,15.81257
901,7588.804000,15.78285
902,7588.805000,15.73232
903,7588.806000,15.75768
904,7588.807000,15.79488
905,7588.808000,15.83788
906,7588.809000,15.93368
907,7588.810000,15.9741
908,7588.811000,15.93405
909,7588.812000,15.91535
910,7588.813000,15.88599
911,7588.814000,15.77324
912,7588.815000,15.765
913,7588.816000,15.88718
914,7588.817000,15.89605
915,7588.818000,15.95273
916,7588.819000,15.9507
917,7588.820000,15.93259
918,7588.821000,15.97083
919,7588.822000,15.96425
920,7588.823000,15.95079
921,7588.824000,16.00815
922,7588.825000,15.97893
923,7588.826000,15.9745
924,7588.827000,15.94013
925,7588.828000,16.00025
926,7588.829000,15.94296
927,7588.830000,15.947
928,7588.831000,15.94234
929,7588.832000,15.95799
930,7588.833000,15.99743
931,7588.834000,15.93199
932,7588.835000,15.96354
933,7588.836000,15.9255
934,7588.837000,15.87989
935,7588.838000,15.89918
936,7588.839000,15.87825
937,7588.840000,15.8898
938,7588.841000,15.90455
939,7588.842000,15.9149
940,7588.843000,15.91892
941,7588.844000,15.93274
942,7588.845000,15.95348
943,7588.846000,15.94503
944,7588.847000,15.94898
945,7588.848000,15.93539
946,7588.849000,15.91465
947,7588.850000,15.89786
948,7588.851000,15.88559
949,7588.852000,15.8749
950,7588.853000,15.86941
951,7588.854000,15.90249
952,7588.855000,16.00687
953,7588.856000,16.08064
954,7588.857000,16.14148
955,7588.858000,15.94301
956,7588.859000,15.85392
957,7588.860000,15.9058
958,7588.861000,16.14772
959,7588.862000,16.15855
960,7588.863000,15.94877
961,7588.864000,15.88009
962,7588.865000,15.87974
963,7588.866000,15.85976
964,7588.867000,15.87161
965,7588.868000,15.94095
966,7588.869000,15.98981
967,7588.870000,16.02633
968,7588.871000,16.01644
969,7588.872000,16.0007
970,7588.873000,15.96254
971,7588.874000,15.94941
972,7588.875000,15.96655
973,7588.876000,15.97659
974,7588.877000,15.99126
975,7588.878000,16.00112
976,7588.879000,16.00163
977,7588.880000,16.00628
978,7588.881000,16.01175
979,7588.882000,16.01779
980,7588.883000,16.02604
981,7588.884000,16.0339
982,7588.885000,16.04183
983,7588.886000,16.04876
984,7588.887000,16.05418
985,7588.888000,16.05906
986,7588.889000,16.06291
987,7588.890000,16.06651
988,7588.891000,16.06992
989,7588.892000,16.07226
990,7588.893000,16.07369
991,7588.894000,16.07582
992,7588.895000,16.07865
993,7588.896000,16.08147
994,7588.897000,16.08467
995,7588.898000,16.08706
996,7588.899000,16.08857
997,7588.900000,16.09006
998,7588.901000,16.09129
999,7588.902000,16.09114
1000,7588.903000,16.08961
1001,7588.904000,16.08699
1002,7588.905000,16.08298
1003,7588.906000,16.07839
1004,7588.907000,16.07323
1005,7588.908000,16.0669
1006,7588.909000,16.05955
1007,7588.910000,16.05094
1008,7588.911000,16.04098
1009,7588.912000,16.03168
1010,7588.913000,16.02314
1011,7588.914000,16.00331
1012,7588.915000,16.01081
1013,7588.916000,15.9669
1014,7588.917000,15.972
1015,7588.918000,15.95422
1016,7588.919000,15.9431
1017,7588.920000,15.95109
1018,7588.921000,15.95554
1019,7588.922000,15.94017
1020,7588.923000,15.95691
1021,7588.924000,15.9592
1022,7588.925000,15.96624
1023,7588.926000,15.97956
1024,7588.927000,15.99957
1025,7588.928000,15.98145
1026,7588.929000,16.00877
1027,7588.930000,16.01592
1028,7588.931000,16.03126
1029,7588.932000,16.0476
1030,7588.933000,16.06577
1031,7588.934000,16.07899
1032,7588.935000,16.08633
1033,7588.936000,16.09163
1034,7588.937000,16.0929
1035,7588.938000,16.09344
1036,7588.939000,16.09351
1037,7588.940000,16.08984
1038,7588.941000,16.08308
1039,7588.942000,16.07803
1040,7588.943000,16.07464
1041,7588.944000,16.07609
1042,7588.945000,16.07351
1043,7588.946000,16.07086
1044,7588.947000,16.06441
1045,7588.948000,16.05775
1046,7588.949000,16.04984
1047,7588.950000,16.04703
1048,7588.951000,16.0502
1049,7588.952000,16.04375
1050,7588.953000,16.02831
1051,7588.954000,16.0691
1052,7588.955000,16.04557
1053,7588.956000,16.05638
1054,7588.957000,16.06129
1055,7588.958000,16.06973
1056,7588.959000,16.08189
1057,7588.960000,16.0656
1058,7588.961000,16.08273
1059,7588.962000,16.08142
