Base,Target,Pearson,k,b,Length,Pearson(sub)
lingxing,dianjichui,-0.05154146963155453,-0.0521540641784668,0.0201888674775696,7091,-0.47133516282390464
lingxing,dianjiheng,0.06650253710077758,0.11548399925231934,-0.07053124030984338,3604,0.684379077363984
lingxing,fuchen,-0.12039345525841781,0.30174851417541504,0.8834805511938473,2486,0.9650904517624171
lingxing,hengjian,0.3643378332996558,0.0260770320892334,-0.05125426903909967,6484,0.3425702133923549
lingxing,hengxiang ,0.725128238968981,0.4731118679046631,-0.2036830470591252,3609,0.9706082453312608
lingxing,niuzhuan,0.6157792034690158,0.607222318649292,0.027457965714966684,4700,0.9918016089265693
lingxing,qianyin,-0.0049484813035358295,-0.0521540641784668,-1.0397925333555973,7621,-0.7490667900947401
lingxing,zhidong,-0.01650177002426166,-0.04470348358154297,1.123478671370799,9144,-0.5016866174430571
niuzhuan,cegun,0.3054242546828591,0.18998980522155762,0.9254376908427817,4081,0.9244265491411336
niuzhuan,chilunxiang,0.09529738155038808,0.10803341865539551,-0.031228355703401607,6998,0.8148639728060852
niuzhuan,dianjichui,0.010049124840757253,-0.014901161193847656,0.009544435927043337,6991,-0.16657137710242817
niuzhuan,dianjiheng,-0.08264424461514816,-0.1601874828338623,-0.007450536582085603,4078,-0.8239752694487931
niuzhuan,fuchen,-0.0693297270983167,0.1341104507446289,0.878333644588331,2811,0.9170543733205607
niuzhuan,hengjian,0.3332391000750957,0.01862645149230957,-0.06336434502026389,6415,0.28474134318039745
niuzhuan,hengxiang ,0.16397521794226894,0.09313225746154785,0.01810097329068425,2768,0.6529946504767135
niuzhuan,lingxing,0.6157792034690157,0.562518835067749,0.037878592017861916,4686,0.9915353113611042
niuzhuan,qianyin,0.09453487728035335,0.011175870895385742,-1.0760217656254798,7543,0.15154913767329015
niuzhuan,zhidong,-0.09780254541709213,-0.022351741790771484,1.137660114350323,8798,-0.2725569935801252
qianyin,cegun,0.7662650061642856,0.4731118679046631,0.3522762657059837,7260,0.9924630800534195
qianyin,chilunxiang,-0.08894373988485842,0.06332993507385254,-0.0797294813426121,6618,0.7159499770399907
qianyin,dianjiheng,-0.011834436227601101,-0.046566128730773926,0.045496946895696944,3606,-0.4898516412160334
qianyin,fuchen,-0.677405623330016,-0.867992639541626,-0.025163359373643474,3572,-0.9963772543654825
qianyin,hengjian,-0.010104483220569999,0.2123415470123291,0.11556426389620553,6795,0.9575996289812322
qianyin,hengxiang ,-0.31227729840660773,-0.035390257835388184,0.0603257697860228,2558,-0.3848155413165243
qianyin,lingxing,-0.004948481303535296,-0.173225998878479,0.06742088181841072,3701,-0.9559017794527307
qianyin,niuzhuan,0.09453487728035362,0.11548399925231934,0.07797586135371412,3521,0.8636819986308514
qianyin,zhidong,-0.9960147091536513,-1.0132789611816406,0.008567726592474477,24204,-0.9985547176196676
zhidong,cegun,-0.7714959395751192,-0.4731118679046631,0.37302838506747205,7236,-0.9918898133642721
zhidong,chilunxiang,0.09161620581602917,-0.06146728992462158,-0.08754762025571462,6603,-0.7107810666527008
zhidong,dianjiheng,0.020211037077080416,0.046566128730773926,0.05159442094438191,3634,0.5127205069456143
zhidong,fuchen,0.6672705299621557,0.7916241884231567,-0.07410059927094882,3332,0.9957522742566135
zhidong,hengjian,-0.007987073075515458,-0.2123415470123291,0.12590438256308933,6757,-0.9587867035767556
zhidong,hengxiang ,0.2967513554539378,-0.5885958671569824,-0.9632628887637098,2565,-0.9845709643525943
zhidong,lingxing,-0.016501770024257546,0.15273690223693848,0.020976829000131033,3600,0.9487653065837747
zhidong,niuzhuan,-0.09780254541709191,-0.11734664440155029,0.11555336639057744,3547,-0.869378737606877
zhidong,qianyin,-0.9960147091536513,-0.9834766387939453,0.0045499244466779,24433,-0.9985189435673231
角速度,速度,0.1367595307150126,-6.459653377532959,1.6040582917124113,349,-0.9738928601971208
速度,角速度,0.13675953071501268,0.059604644775390625,0.08979172837626427,1567,0.2040150823356453
