#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
242,7427.933000,14.92023
243,7427.934000,14.92359
244,7427.935000,14.92295
245,7427.936000,14.91849
246,7427.937000,14.90991
247,7427.938000,14.91895
248,7427.939000,14.92088
249,7427.940000,14.89687
250,7427.941000,14.90892
251,7427.942000,14.90636
252,7427.943000,14.91294
253,7427.944000,14.90895
254,7427.945000,14.89453
255,7427.946000,14.94254
256,7427.947000,14.916
257,7427.948000,14.93379
258,7427.949000,14.95047
259,7427.950000,14.94307
260,7427.951000,14.96369
261,7427.952000,14.97045
262,7427.953000,14.98023
263,7427.954000,14.99158
264,7427.955000,15.00463
265,7427.956000,15.01836
266,7427.957000,15.03311
267,7427.958000,15.0442
268,7427.959000,15.05104
269,7427.960000,15.05609
270,7427.961000,15.05799
271,7427.962000,15.0592
272,7427.963000,15.05987
273,7427.964000,15.05744
274,7427.965000,15.05236
275,7427.966000,15.04603
276,7427.967000,15.03813
277,7427.968000,15.01583
278,7427.969000,14.97803
279,7427.970000,14.99877
280,7427.971000,15.05508
281,7427.972000,14.90223
282,7427.973000,14.9494
283,7427.974000,15.01348
284,7427.975000,14.94165
285,7427.976000,14.95046
286,7427.977000,14.96831
287,7427.978000,14.93633
288,7427.979000,14.93143
289,7427.980000,14.98354
290,7427.981000,14.94923
291,7427.982000,14.97422
292,7427.983000,15.00368
293,7427.984000,14.95812
294,7427.985000,14.94156
295,7427.986000,15.03831
296,7427.987000,14.98789
297,7427.988000,15.00142
298,7427.989000,14.98051
299,7427.990000,15.05347
300,7427.991000,15.01077
301,7427.992000,15.0259
302,7427.993000,15.02871
303,7427.994000,15.02653
304,7427.995000,15.01917
305,7427.996000,15.03323
306,7427.997000,15.05072
307,7427.998000,15.0054
308,7427.999000,14.99214
309,7428.000000,15.07359
310,7428.001000,14.99414
311,7428.002000,15.04991
312,7428.003000,15.02476
313,7428.004000,15.02557
314,7428.005000,15.01144
315,7428.006000,15.03048
316,7428.007000,15.0844
317,7428.008000,14.96554
318,7428.009000,15.0638
319,7428.010000,15.02076
320,7428.011000,15.03076
321,7428.012000,15.03857
322,7428.013000,15.06666
323,7428.014000,15.01276
324,7428.015000,15.05206
325,7428.016000,15.04683
326,7428.017000,15.0458
327,7428.018000,15.04758
328,7428.019000,15.04922
329,7428.020000,15.05063
330,7428.021000,15.05197
331,7428.022000,15.05313
332,7428.023000,15.05404
333,7428.024000,15.05722
334,7428.025000,15.06286
335,7428.026000,15.05891
336,7428.027000,15.04494
337,7428.028000,15.08067
338,7428.029000,15.05794
339,7428.030000,15.06547
340,7428.031000,15.06745
341,7428.032000,15.06713
342,7428.033000,15.06435
343,7428.034000,15.07482
344,7428.035000,15.09931
345,7428.036000,15.05826
346,7428.037000,15.02825
347,7428.038000,15.12829
348,7428.039000,15.09683
349,7428.040000,15.04414
350,7428.041000,15.09459
351,7428.042000,15.08411
352,7428.043000,15.08552
353,7428.044000,15.08698
354,7428.045000,15.08849
355,7428.046000,15.08861
356,7428.047000,15.08722
357,7428.048000,15.09463
358,7428.049000,15.11142
359,7428.050000,15.08977
360,7428.051000,15.05832
361,7428.052000,15.14731
362,7428.053000,15.04788
363,7428.054000,15.11902
364,7428.055000,15.16269
365,7428.056000,15.02714
366,7428.057000,15.1271
367,7428.058000,15.10639
368,7428.059000,15.11317
369,7428.060000,15.10686
370,7428.061000,15.08688
371,7428.062000,15.13541
372,7428.063000,15.10288
373,7428.064000,15.11311
374,7428.065000,15.1166
375,7428.066000,15.11529
376,7428.067000,15.10903
377,7428.068000,15.12962
378,7428.069000,15.10082
379,7428.070000,15.13544
380,7428.071000,15.11685
381,7428.072000,15.12134
382,7428.073000,15.1184
383,7428.074000,15.12544
384,7428.075000,15.1429
385,7428.076000,15.10804
386,7428.077000,15.13475
387,7428.078000,15.13009
388,7428.079000,15.13186
389,7428.080000,15.1318
390,7428.081000,15.12975
391,7428.082000,15.13567
392,7428.083000,15.14993
393,7428.084000,15.12246
394,7428.085000,15.14407
395,7428.086000,15.14047
396,7428.087000,15.14178
397,7428.088000,15.14302
398,7428.089000,15.1442
399,7428.090000,15.14689
400,7428.091000,15.15125
401,7428.092000,15.14459
402,7428.093000,15.12615
403,7428.094000,15.15594
404,7428.095000,15.21826
405,7428.096000,15.07599
406,7428.097000,15.19
407,7428.098000,15.15582
408,7428.099000,15.12736
409,7428.100000,15.19805
410,7428.101000,15.10821
411,7428.102000,15.18852
412,7428.103000,15.20912
413,7428.104000,15.10762
414,7428.105000,15.15853
415,7428.106000,15.19225
416,7428.107000,15.15799
417,7428.108000,15.16819
418,7428.109000,15.17045
419,7428.110000,15.16937
420,7428.111000,15.17222
421,7428.112000,15.1725
422,7428.113000,15.17258
423,7428.114000,15.17636
424,7428.115000,15.18409
425,7428.116000,15.17839
426,7428.117000,15.15882
427,7428.118000,15.21341
428,7428.119000,15.1255
429,7428.120000,15.22676
430,7428.121000,15.17788
431,7428.122000,15.17272
432,7428.123000,15.12085
433,7428.124000,15.22408
434,7428.125000,15.18466
435,7428.126000,15.13133
436,7428.127000,15.17536
437,7428.128000,15.16012
438,7428.129000,15.15538
439,7428.130000,15.15577
440,7428.131000,15.16165
441,7428.132000,15.14318
442,7428.133000,15.09922
443,7428.134000,15.18333
444,7428.135000,15.11727
445,7428.136000,15.14444
446,7428.137000,15.17428
447,7428.138000,15.13261
448,7428.139000,15.14958
449,7428.140000,15.1976
450,7428.141000,15.18142
451,7428.142000,15.19925
452,7428.143000,15.20512
453,7428.144000,15.22716
454,7428.145000,15.21192
455,7428.146000,15.25292
456,7428.147000,15.33509
457,7428.148000,15.21717
458,7428.149000,15.26273
459,7428.150000,15.36695
460,7428.151000,15.26986
461,7428.152000,15.27231
462,7428.153000,15.24429
463,7428.154000,15.20008
464,7428.155000,15.13952
465,7428.156000,15.12859
466,7428.157000,15.03394
467,7428.158000,15.00099
468,7428.159000,14.98716
469,7428.160000,14.9878
470,7428.161000,15.01284
471,7428.162000,15.03639
472,7428.163000,15.05818
473,7428.164000,15.18656
474,7428.165000,15.24642
475,7428.166000,15.3148
476,7428.167000,15.33017
477,7428.168000,15.33733
478,7428.169000,15.34247
479,7428.170000,15.23077
480,7428.171000,15.00367
481,7428.172000,14.98524
482,7428.173000,15.1777
483,7428.174000,15.19587
484,7428.175000,15.07757
485,7428.176000,15.12864
486,7428.177000,15.18733
487,7428.178000,15.13743
488,7428.179000,15.24588
489,7428.180000,15.29824
490,7428.181000,15.38463
491,7428.182000,15.25371
492,7428.183000,14.94394
493,7428.184000,14.88865
494,7428.185000,15.08796
495,7428.186000,15.21409
496,7428.187000,15.24331
497,7428.188000,15.23868
498,7428.189000,15.13565
499,7428.190000,15.11854
500,7428.191000,15.18613
501,7428.192000,15.16027
502,7428.193000,15.11875
503,7428.194000,15.12625
504,7428.195000,15.16562
505,7428.196000,15.17821
506,7428.197000,15.16994
507,7428.198000,15.15924
508,7428.199000,15.13411
509,7428.200000,15.11978
510,7428.201000,15.11745
511,7428.202000,15.13345
512,7428.203000,15.17566
513,7428.204000,15.18425
514,7428.205000,15.15939
515,7428.206000,15.0793
516,7428.207000,15.15478
517,7428.208000,15.14399
518,7428.209000,15.13616
519,7428.210000,15.13547
520,7428.211000,15.13503
521,7428.212000,15.13345
522,7428.213000,15.13194
523,7428.214000,15.13075
524,7428.215000,15.1299
525,7428.216000,15.12744
526,7428.217000,15.12685
527,7428.218000,15.12488
528,7428.219000,15.12261
529,7428.220000,15.12371
530,7428.221000,15.12843
531,7428.222000,15.11856
532,7428.223000,15.09347
533,7428.224000,15.14462
534,7428.225000,15.10607
535,7428.226000,15.11336
536,7428.227000,15.11144
537,7428.228000,15.10884
538,7428.229000,15.10545
539,7428.230000,15.10799
540,7428.231000,15.11695
541,7428.232000,15.10726
542,7428.233000,15.07849
543,7428.234000,15.14611
544,7428.235000,15.09085
545,7428.236000,15.0809
546,7428.237000,15.04092
547,7428.238000,15.09953
548,7428.239000,15.1285
549,7428.240000,15.13166
550,7428.241000,15.06891
551,7428.242000,15.10009
552,7428.243000,15.0636
553,7428.244000,15.07249
554,7428.245000,15.08923
555,7428.246000,15.09128
556,7428.247000,15.07922
557,7428.248000,15.07635
558,7428.249000,15.07735
559,7428.250000,15.07542
560,7428.251000,15.07338
561,7428.252000,15.07179
562,7428.253000,15.07015
563,7428.254000,15.06779
564,7428.255000,15.06464
565,7428.256000,15.06572
566,7428.257000,15.07128
567,7428.258000,15.05689
568,7428.259000,15.04493
569,7428.260000,15.07557
570,7428.261000,15.04639
571,7428.262000,15.05533
572,7428.263000,15.06635
573,7428.264000,15.03885
574,7428.265000,15.03795
575,7428.266000,15.06293
576,7428.267000,15.03968
577,7428.268000,15.04298
578,7428.269000,15.04104
579,7428.270000,15.03943
580,7428.271000,15.03815
581,7428.272000,15.03425
582,7428.273000,15.02753
583,7428.274000,15.03205
584,7428.275000,15.04832
585,7428.276000,15.00513
586,7428.277000,15.03103
587,7428.278000,15.02404
588,7428.279000,15.02702
589,7428.280000,15.0182
590,7428.281000,14.99703
591,7428.282000,15.03684
592,7428.283000,15.00106
593,7428.284000,15.01308
594,7428.285000,15.02826
595,7428.286000,14.99567
596,7428.287000,14.96721
597,7428.288000,15.04424
598,7428.289000,14.98953
599,7428.290000,14.9909
600,7428.291000,15.02719
601,7428.292000,14.97859
602,7428.293000,14.93649
603,7428.294000,15.05374
604,7428.295000,14.97795
605,7428.296000,14.97231
606,7428.297000,14.97896
607,7428.298000,14.98055
608,7428.299000,14.99996
609,7428.300000,14.94748
610,7428.301000,14.99318
611,7428.302000,14.96107
612,7428.303000,14.95725
613,7428.304000,14.97983
614,7428.305000,14.95771
615,7428.306000,14.95981
616,7428.307000,14.95701
617,7428.308000,14.95451
618,7428.309000,14.95233
619,7428.310000,14.94851
620,7428.311000,14.94688
621,7428.312000,14.943
622,7428.313000,14.93805
623,7428.314000,14.9389
624,7428.315000,14.94588
625,7428.316000,14.92377
626,7428.317000,14.91996
627,7428.318000,14.94038
628,7428.319000,14.91926
629,7428.320000,14.92074
630,7428.321000,14.91774
631,7428.322000,14.91475
632,7428.323000,14.91176
633,7428.324000,14.90855
634,7428.325000,14.90511
635,7428.326000,14.9025
636,7428.327000,14.90074
637,7428.328000,14.89481
638,7428.329000,14.89381
639,7428.330000,14.89036
640,7428.331000,14.8875
641,7428.332000,14.8838
642,7428.333000,14.87917
643,7428.334000,14.87841
644,7428.335000,14.8817
645,7428.336000,14.86436
646,7428.337000,14.86505
647,7428.338000,14.86915
648,7428.339000,14.85878
649,7428.340000,14.85646
650,7428.341000,14.85201
651,7428.342000,14.84908
652,7428.343000,14.84772
653,7428.344000,14.8417
654,7428.345000,14.84907
655,7428.346000,14.83772
656,7428.347000,14.8129
657,7428.348000,14.86466
658,7428.349000,14.84088
659,7428.350000,14.82437
660,7428.351000,14.83358
661,7428.352000,14.80748
662,7428.353000,14.76655
663,7428.354000,14.83635
664,7428.355000,14.82769
665,7428.356000,14.76381
666,7428.357000,14.77221
667,7428.358000,14.84984
668,7428.359000,14.77529
669,7428.360000,14.79455
670,7428.361000,14.8117
671,7428.362000,14.7607
672,7428.363000,14.76707
673,7428.364000,14.80998
674,7428.365000,14.7304
675,7428.366000,14.81297
676,7428.367000,14.75771
677,7428.368000,14.76868
678,7428.369000,14.76838
679,7428.370000,14.76425
680,7428.371000,14.75634
681,7428.372000,14.76592
682,7428.373000,14.73428
683,7428.374000,14.75852
684,7428.375000,14.82112
685,7428.376000,14.6752
686,7428.377000,14.77519
687,7428.378000,14.74634
688,7428.379000,14.73913
689,7428.380000,14.74548
690,7428.381000,14.76606
691,7428.382000,14.71781
692,7428.383000,14.72853
693,7428.384000,14.75693
694,7428.385000,14.73102
695,7428.386000,14.7331
696,7428.387000,14.72488
697,7428.388000,14.73283
698,7428.389000,14.75763
699,7428.390000,14.69918
700,7428.391000,14.74594
701,7428.392000,14.72597
702,7428.393000,14.70098
703,7428.394000,14.75201
704,7428.395000,14.71584
705,7428.396000,14.71998
706,7428.397000,14.72099
707,7428.398000,14.71905
708,7428.399000,14.71768
709,7428.400000,14.71683
710,7428.401000,14.71658
711,7428.402000,14.71412
712,7428.403000,14.70935
713,7428.404000,14.716
714,7428.405000,14.70925
715,7428.406000,14.70951
716,7428.407000,14.70858
717,7428.408000,14.70774
718,7428.409000,14.70702
719,7428.410000,14.70659
720,7428.411000,14.70648
721,7428.412000,14.70445
722,7428.413000,14.70033
723,7428.414000,14.70516
724,7428.415000,14.71935
725,7428.416000,14.68696
726,7428.417000,14.70597
727,7428.418000,14.70584
728,7428.419000,14.70049
729,7428.420000,14.70228
730,7428.421000,14.7051
731,7428.422000,14.69536
732,7428.423000,14.711
733,7428.424000,14.68974
734,7428.425000,14.72078
735,7428.426000,14.68721
736,7428.427000,14.68814
737,7428.428000,14.71743
738,7428.429000,14.69305
739,7428.430000,14.69831
740,7428.431000,14.69784
741,7428.432000,14.69723
742,7428.433000,14.6965
743,7428.434000,14.69757
744,7428.435000,14.70058
745,7428.436000,14.69271
746,7428.437000,14.67327
747,7428.438000,14.70674
748,7428.439000,14.7362
749,7428.440000,14.64696
750,7428.441000,14.69003
751,7428.442000,14.71267
752,7428.443000,14.68579
753,7428.444000,14.69191
754,7428.445000,14.69161
755,7428.446000,14.69127
756,7428.447000,14.69086
757,7428.448000,14.69045
758,7428.449000,14.69
759,7428.450000,14.68957
760,7428.451000,14.68918
761,7428.452000,14.68883
762,7428.453000,14.68854
763,7428.454000,14.6877
764,7428.455000,14.68626
765,7428.456000,14.68816
766,7428.457000,14.69363
767,7428.458000,14.68336
768,7428.459000,14.68562
769,7428.460000,14.69547
770,7428.461000,14.67468
771,7428.462000,14.70172
772,7428.463000,14.69192
773,7428.464000,14.68838
774,7428.465000,14.66753
775,7428.466000,14.71329
776,7428.467000,14.68945
777,7428.468000,14.68503
778,7428.469000,14.70603
779,7428.470000,14.69114
780,7428.471000,14.65618
781,7428.472000,14.73739
782,7428.473000,14.6925
783,7428.474000,14.69318
784,7428.475000,14.6579
785,7428.476000,14.73347
786,7428.477000,14.71254
787,7428.478000,14.66852
788,7428.479000,14.70536
789,7428.480000,14.70211
790,7428.481000,14.71665
791,7428.482000,14.69586
792,7428.483000,14.67377
793,7428.484000,14.744
794,7428.485000,14.67038
795,7428.486000,14.72284
796,7428.487000,14.72862
797,7428.488000,14.67762
798,7428.489000,14.71803
799,7428.490000,14.70891
800,7428.491000,14.70948
801,7428.492000,14.70994
802,7428.493000,14.71032
803,7428.494000,14.71071
804,7428.495000,14.7111
805,7428.496000,14.71147
806,7428.497000,14.71182
807,7428.498000,14.71195
808,7428.499000,14.71183
809,7428.500000,14.71275
810,7428.501000,14.71477
811,7428.502000,14.71219
812,7428.503000,14.70479
813,7428.504000,14.72187
814,7428.505000,14.70996
815,7428.506000,14.71383
816,7428.507000,14.71581
817,7428.508000,14.71365
818,7428.509000,14.70715
819,7428.510000,14.7225
820,7428.511000,14.71196
821,7428.512000,14.7146
822,7428.513000,14.71457
823,7428.514000,14.71455
824,7428.515000,14.71455
825,7428.516000,14.7145
826,7428.517000,14.71441
827,7428.518000,14.71439
828,7428.519000,14.71443
829,7428.520000,14.71451
830,7428.521000,14.71464
831,7428.522000,14.71476
832,7428.523000,14.71486
833,7428.524000,14.71501
834,7428.525000,14.71519
835,7428.526000,14.71545
836,7428.527000,14.71582
837,7428.528000,14.71515
838,7428.529000,14.71334
839,7428.530000,14.71683
840,7428.531000,14.72591
841,7428.532000,14.70893
842,7428.533000,14.70665
843,7428.534000,14.73091
844,7428.535000,14.71325
845,7428.536000,14.71614
846,7428.537000,14.71216
847,7428.538000,14.71736
848,7428.539000,14.73215
849,7428.540000,14.69947
850,7428.541000,14.72728
851,7428.542000,14.71462
852,7428.543000,14.69668
853,7428.544000,14.73522
854,7428.545000,14.73639
855,7428.546000,14.69876
856,7428.547000,14.6729
857,7428.548000,14.75991
858,7428.549000,14.73528
859,7428.550000,14.67763
860,7428.551000,14.72783
861,7428.552000,14.71544
862,7428.553000,14.715
863,7428.554000,14.71737
864,7428.555000,14.72277
865,7428.556000,14.7163
866,7428.557000,14.69744
867,7428.558000,14.74077
868,7428.559000,14.70957
869,7428.560000,14.72117
870,7428.561000,14.73059
871,7428.562000,14.71872
872,7428.563000,14.68458
873,7428.564000,14.7638
874,7428.565000,14.71631
875,7428.566000,14.72304
876,7428.567000,14.70373
877,7428.568000,14.74951
878,7428.569000,14.71878
879,7428.570000,14.72734
880,7428.571000,14.72824
881,7428.572000,14.72825
882,7428.573000,14.72729
883,7428.574000,14.73356
884,7428.575000,14.74759
885,7428.576000,14.73089
886,7428.577000,14.68209
887,7428.578000,14.79493
888,7428.579000,14.71777
889,7428.580000,14.73818
890,7428.581000,14.73952
891,7428.582000,14.74016
892,7428.583000,14.74
893,7428.584000,14.74487
894,7428.585000,14.7551
895,7428.586000,14.7439
896,7428.587000,14.71034
897,7428.588000,14.78999
898,7428.589000,14.72893
899,7428.590000,14.757
900,7428.591000,14.7515
901,7428.592000,14.74867
902,7428.593000,14.73512
903,7428.594000,14.75686
904,7428.595000,14.81551
905,7428.596000,14.68991
906,7428.597000,14.76806
907,7428.598000,14.769
908,7428.599000,14.75543
909,7428.600000,14.76028
910,7428.601000,14.76168
911,7428.602000,14.76249
912,7428.603000,14.76266
913,7428.604000,14.76584
914,7428.605000,14.77218
915,7428.606000,14.76382
916,7428.607000,14.7658
917,7428.608000,14.77645
918,7428.609000,14.76739
919,7428.610000,14.77472
920,7428.611000,14.78666
921,7428.612000,14.76779
922,7428.613000,14.7608
923,7428.614000,14.80072
924,7428.615000,14.78327
925,7428.616000,14.77985
926,7428.617000,14.75015
927,7428.618000,14.819
928,7428.619000,14.77104
929,7428.620000,14.78594
930,7428.621000,14.79256
931,7428.622000,14.784
932,7428.623000,14.75953
933,7428.624000,14.8128
934,7428.625000,14.79617
935,7428.626000,14.76915
936,7428.627000,14.79176
937,7428.628000,14.78897
938,7428.629000,14.79719
939,7428.630000,14.78006
940,7428.631000,14.79401
941,7428.632000,14.78794
942,7428.633000,14.78025
943,7428.634000,14.7913
944,7428.635000,14.82194
945,7428.636000,14.75397
946,7428.637000,14.80192
947,7428.638000,14.7899
948,7428.639000,14.78902
949,7428.640000,14.79106
950,7428.641000,14.79622
951,7428.642000,14.78845
952,7428.643000,14.76717
953,7428.644000,14.81355
954,7428.645000,14.78023
955,7428.646000,14.78785
956,7428.647000,14.78755
957,7428.648000,14.78727
958,7428.649000,14.78706
959,7428.650000,14.78693
960,7428.651000,14.78689
961,7428.652000,14.78533
962,7428.653000,14.78208
963,7428.654000,14.78826
964,7428.655000,14.80449
965,7428.656000,14.7762
966,7428.657000,14.74553
967,7428.658000,14.83212
968,7428.659000,14.76918
969,7428.660000,14.78419
970,7428.661000,14.78393
971,7428.662000,14.78295
972,7428.663000,14.78118
973,7428.664000,14.78417
974,7428.665000,14.79222
975,7428.666000,14.78
976,7428.667000,14.74662
977,7428.668000,14.82043
978,7428.669000,14.75781
979,7428.670000,14.78691
980,7428.671000,14.77435
981,7428.672000,14.77637
982,7428.673000,14.77554
983,7428.674000,14.77465
984,7428.675000,14.77367
985,7428.676000,14.77232
986,7428.677000,14.77053
987,7428.678000,14.7715
988,7428.679000,14.77543
989,7428.680000,14.76865
990,7428.681000,14.75076
991,7428.682000,14.7911
992,7428.683000,14.74325
993,7428.684000,14.7826
994,7428.685000,14.75917
995,7428.686000,14.76386
996,7428.687000,14.76299
997,7428.688000,14.7621
998,7428.689000,14.76118
999,7428.690000,14.76043
1000,7428.691000,14.75986
1001,7428.692000,14.758
1002,7428.693000,14.75477
1003,7428.694000,14.75787
1004,7428.695000,14.76764
1005,7428.696000,14.74574
1006,7428.697000,14.74327
1007,7428.698000,14.76829
1008,7428.699000,14.74654
1009,7428.700000,14.75231
1010,7428.701000,14.75551
1011,7428.702000,14.74683
1012,7428.703000,14.7256
1013,7428.704000,14.76224
1014,7428.705000,14.77747
1015,7428.706000,14.70485
1016,7428.707000,14.75797
1017,7428.708000,14.74317
1018,7428.709000,14.74002
1019,7428.710000,14.74384
1020,7428.711000,14.73936
1021,7428.712000,14.7389
1022,7428.713000,14.73736
1023,7428.714000,14.73579
1024,7428.715000,14.73414
1025,7428.716000,14.73111
1026,7428.717000,14.74356
1027,7428.718000,14.7183
1028,7428.719000,14.73285
1029,7428.720000,14.72739
1030,7428.721000,14.72583
1031,7428.722000,14.72421
1032,7428.723000,14.72251
1033,7428.724000,14.72053
1034,7428.725000,14.71823
1035,7428.726000,14.71794
1036,7428.727000,14.7198
1037,7428.728000,14.71269
1038,7428.729000,14.6962
1039,7428.730000,14.72826
1040,7428.731000,14.71154
1041,7428.732000,14.70465
1042,7428.733000,14.67436
1043,7428.734000,14.73207
1044,7428.735000,14.71128
1045,7428.736000,14.67748
1046,7428.737000,14.70447
1047,7428.738000,14.69508
1048,7428.739000,14.6921
1049,7428.740000,14.69164
1050,7428.741000,14.68886
1051,7428.742000,14.68898
1052,7428.743000,14.69065
1053,7428.744000,14.69044
1054,7428.745000,14.63505
1055,7428.746000,14.73027
1056,7428.747000,14.66263
1057,7428.748000,14.67721
1058,7428.749000,14.67579
1059,7428.750000,14.67441
