#HEADER
#TITLES
 , ,CLD1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
194,7839.955000,-0.003606796
195,7839.956000,-0.06803131
196,7839.957000,-0.02622604
197,7839.958000,-0.03965855
198,7839.959000,-0.04318047
199,7839.960000,-0.04099083
200,7839.961000,-0.03265667
201,7839.962000,-0.04905605
202,7839.963000,-0.09130096
203,7839.964000,-0.003831863
204,7839.965000,-0.0688858
205,7839.966000,-0.05553246
206,7839.967000,-0.05735302
207,7839.968000,-0.06072617
208,7839.969000,-0.06577873
209,7839.970000,-0.06427097
210,7839.971000,-0.05591011
211,7839.972000,-0.08236027
212,7839.973000,-0.0685606
213,7839.974000,-0.07313824
214,7839.975000,-0.07100773
215,7839.976000,-0.07806778
216,7839.977000,-0.09465694
217,7839.978000,-0.06142902
218,7839.979000,-0.08518887
219,7839.980000,-0.08329487
220,7839.981000,-0.09151173
221,7839.982000,-0.0848341
222,7839.983000,-0.06279564
223,7839.984000,-0.125452
224,7839.985000,-0.0210228
225,7839.986000,-0.1456718
226,7839.987000,-0.06986618
227,7839.988000,-0.08543968
228,7839.989000,-0.0770874
229,7839.990000,-0.08852577
230,7839.991000,-0.1206617
231,7839.992000,-0.04892445
232,7839.993000,-0.1021366
233,7839.994000,-0.0847683
234,7839.995000,-0.08736038
235,7839.996000,-0.08867073
236,7839.997000,-0.09378433
237,7839.998000,-0.08691502
238,7839.999000,-0.0643692
239,7840.000000,-0.1119175
240,7840.001000,-0.07772541
241,7840.002000,-0.0851202
242,7840.003000,-0.08410931
243,7840.004000,-0.08240891
244,7840.005000,-0.0799408
245,7840.006000,-0.07853699
246,7840.007000,-0.1056652
247,7840.008000,-0.05944824
248,7840.009000,-0.09179974
249,7840.010000,-0.09124851
250,7840.011000,-0.1056242
251,7840.012000,-0.09278584
252,7840.013000,-0.05137253
253,7840.014000,-0.1572752
254,7840.015000,-0.09109879
255,7840.016000,-0.1099424
256,7840.017000,-0.1074286
257,7840.018000,-0.1212912
258,7840.019000,-0.1522264
259,7840.020000,-0.09939957
260,7840.021000,-0.1634836
261,7840.022000,-0.12887
262,7840.023000,-0.1520548
263,7840.024000,-0.1493864
264,7840.025000,-0.1502047
265,7840.026000,-0.1507463
266,7840.027000,-0.1510725
267,7840.028000,-0.1500483
268,7840.029000,-0.1478863
269,7840.030000,-0.1462755
270,7840.031000,-0.145195
271,7840.032000,-0.1439505
272,7840.033000,-0.1429415
273,7840.034000,-0.1408472
274,7840.035000,-0.1375647
275,7840.036000,-0.1340723
276,7840.037000,-0.1300621
277,7840.038000,-0.1327562
278,7840.039000,-0.142993
279,7840.040000,-0.1571569
280,7840.041000,-0.1773701
281,7840.042000,-0.1997051
282,7840.043000,-0.2239885
283,7840.044000,-0.2539225
284,7840.045000,-0.2887869
285,7840.046000,-0.3270292
286,7840.047000,-0.3691111
287,7840.048000,-0.4078474
288,7840.049000,-0.4422941
289,7840.050000,-0.5182285
290,7840.051000,-0.5586481
291,7840.052000,-0.6248312
292,7840.053000,-0.6919641
293,7840.054000,-0.7127542
294,7840.055000,-0.681838
295,7840.056000,-0.6240005
296,7840.057000,-0.5243225
297,7840.058000,-0.4118671
298,7840.059000,-0.2878284
299,7840.060000,-0.1271544
300,7840.061000,0.06458187
301,7840.062000,0.2268333
302,7840.063000,0.3728266
303,7840.064000,0.4079838
304,7840.065000,0.5267172
305,7840.066000,0.7043743
306,7840.067000,1.023363
307,7840.068000,1.391433
308,7840.069000,1.82733
309,7840.070000,1.933639
310,7840.071000,1.615495
311,7840.072000,1.147297
312,7840.073000,0.3924789
313,7840.074000,-0.5964613
314,7840.075000,-1.819347
315,7840.076000,-3.022112
316,7840.077000,-4.170053
317,7840.078000,-4.695841
318,7840.079000,-4.349043
319,7840.080000,-3.444125
320,7840.081000,-1.709758
321,7840.082000,-0.4525394
322,7840.083000,0.2710276
323,7840.084000,1.334056
324,7840.085000,2.439863
325,7840.086000,3.007744
326,7840.087000,3.051231
327,7840.088000,2.554106
328,7840.089000,1.472749
329,7840.090000,0.7381697
330,7840.091000,0.4173889
331,7840.092000,-0.1576271
332,7840.093000,-0.7580538
333,7840.094000,-1.124263
334,7840.095000,-1.283484
335,7840.096000,-1.123744
336,7840.097000,-0.6906347
337,7840.098000,-0.4588404
338,7840.099000,-0.4730453
339,7840.100000,-0.3695908
340,7840.101000,-0.2718868
341,7840.102000,-0.1956043
342,7840.103000,-0.1127024
343,7840.104000,-0.1072197
344,7840.105000,-0.1818914
345,7840.106000,-0.2345018
346,7840.107000,-0.2783947
347,7840.108000,-0.3710194
348,7840.109000,-0.4973326
349,7840.110000,-0.5446634
350,7840.111000,-0.5095758
351,7840.112000,-0.4381351
352,7840.113000,-0.3008022
353,7840.114000,-0.1884212
354,7840.115000,-0.1062746
355,7840.116000,0.01595402
356,7840.117000,0.1583452
357,7840.118000,0.2274456
358,7840.119000,0.2217627
359,7840.120000,0.1706457
360,7840.121000,0.04916573
361,7840.122000,-0.06700993
362,7840.123000,-0.1761179
363,7840.124000,-0.3577642
364,7840.125000,-0.5990467
365,7840.126000,-0.6531267
366,7840.127000,-0.7142334
367,7840.128000,-0.6746483
368,7840.129000,-0.5641727
369,7840.130000,-0.470726
370,7840.131000,-0.3991003
371,7840.132000,-0.2557459
372,7840.133000,-0.05982399
373,7840.134000,0.001266479
374,7840.135000,0.0547266
375,7840.136000,0.03826046
376,7840.137000,-0.03550625
377,7840.138000,-0.08442879
378,7840.139000,-0.1044931
379,7840.140000,-0.1656513
380,7840.141000,-0.2491808
381,7840.142000,-0.2958517
382,7840.143000,-0.3084259
383,7840.144000,-0.3024092
384,7840.145000,-0.2634907
385,7840.146000,-0.2445354
386,7840.147000,-0.2471628
387,7840.148000,-0.2329006
388,7840.149000,-0.2129211
389,7840.150000,-0.2025719
390,7840.151000,-0.1991377
391,7840.152000,-0.2031527
392,7840.153000,-0.2179146
393,7840.154000,-0.2243805
394,7840.155000,-0.2225237
395,7840.156000,-0.2245569
396,7840.157000,-0.2265377
397,7840.158000,-0.22787
398,7840.159000,-0.2296572
399,7840.160000,-0.2293653
400,7840.161000,-0.2270184
401,7840.162000,-0.2263412
402,7840.163000,-0.2270765
403,7840.164000,-0.2273607
404,7840.165000,-0.2279005
405,7840.166000,-0.2282524
406,7840.167000,-0.2282391
407,7840.168000,-0.2285595
408,7840.169000,-0.2290955
409,7840.170000,-0.2294607
410,7840.171000,-0.2297354
411,7840.172000,-0.2300253
412,7840.173000,-0.2302723
413,7840.174000,-0.2305384
414,7840.175000,-0.2308273
415,7840.176000,-0.2310791
416,7840.177000,-0.2313042
417,7840.178000,-0.2315397
418,7840.179000,-0.2317801
419,7840.180000,-0.2320099
420,7840.181000,-0.2322397
421,7840.182000,-0.2324877
422,7840.183000,-0.2327595
423,7840.184000,-0.2330465
424,7840.185000,-0.2333565
425,7840.186000,-0.2336693
426,7840.187000,-0.2339849
427,7840.188000,-0.2343206
428,7840.189000,-0.2346725
429,7840.190000,-0.235013
430,7840.191000,-0.2353401
431,7840.192000,-0.2358809
432,7840.193000,-0.2366514
433,7840.194000,-0.235692
434,7840.195000,-0.2328739
435,7840.196000,-0.237587
436,7840.197000,-0.2501698
437,7840.198000,-0.2231703
438,7840.199000,-0.242588
439,7840.200000,-0.2381258
440,7840.201000,-0.2382917
441,7840.202000,-0.2384405
442,7840.203000,-0.2385712
443,7840.204000,-0.238657
444,7840.205000,-0.2387018
445,7840.206000,-0.2387514
446,7840.207000,-0.2388077
447,7840.208000,-0.2388468
448,7840.209000,-0.238883
449,7840.210000,-0.2388783
450,7840.211000,-0.2388306
451,7840.212000,-0.2387657
452,7840.213000,-0.2386761
453,7840.214000,-0.2385912
454,7840.215000,-0.2385187
455,7840.216000,-0.2384367
456,7840.217000,-0.2383547
457,7840.218000,-0.2382593
458,7840.219000,-0.2381496
459,7840.220000,-0.238039
460,7840.221000,-0.2379265
461,7840.222000,-0.2377758
462,7840.223000,-0.237587
463,7840.224000,-0.2373753
464,7840.225000,-0.2371302
465,7840.226000,-0.2368774
466,7840.227000,-0.236618
467,7840.228000,-0.2363319
468,7840.229000,-0.2360268
469,7840.230000,-0.2357483
470,7840.231000,-0.2355022
471,7840.232000,-0.2352676
472,7840.233000,-0.2350607
473,7840.234000,-0.2348442
474,7840.235000,-0.2346201
475,7840.236000,-0.2344141
476,7840.237000,-0.2342234
477,7840.238000,-0.2340164
478,7840.239000,-0.2337933
479,7840.240000,-0.2335672
480,7840.241000,-0.2333307
481,7840.242000,-0.2331085
482,7840.243000,-0.2329025
483,7840.244000,-0.2326946
484,7840.245000,-0.2324924
485,7840.246000,-0.232254
486,7840.247000,-0.2319756
487,7840.248000,-0.231678
488,7840.249000,-0.2313499
489,7840.250000,-0.2310123
490,7840.251000,-0.2306681
491,7840.252000,-0.2302961
492,7840.253000,-0.2299013
493,7840.254000,-0.2295227
494,7840.255000,-0.2291613
495,7840.256000,-0.2287989
496,7840.257000,-0.2284479
497,7840.258000,-0.2280817
498,7840.259000,-0.2276983
499,7840.260000,-0.2273188
500,7840.261000,-0.2269363
501,7840.262000,-0.2265892
502,7840.263000,-0.2262869
503,7840.264000,-0.2260056
504,7840.265000,-0.2257586
505,7840.266000,-0.2255278
506,7840.267000,-0.2253084
507,7840.268000,-0.225112
508,7840.269000,-0.2249336
509,7840.270000,-0.2247305
510,7840.271000,-0.2245016
511,7840.272000,-0.2242622
512,7840.273000,-0.224
513,7840.274000,-0.2237349
514,7840.275000,-0.2234812
515,7840.276000,-0.2232332
516,7840.277000,-0.2230043
517,7840.278000,-0.222784
518,7840.279000,-0.2225685
519,7840.280000,-0.2223721
520,7840.281000,-0.2221975
521,7840.282000,-0.2220573
522,7840.283000,-0.221941
523,7840.284000,-0.2218266
524,7840.285000,-0.2217112
525,7840.286000,-0.2216063
526,7840.287000,-0.2215157
527,7840.288000,-0.2210636
528,7840.289000,-0.220211
529,7840.290000,-0.2223511
530,7840.291000,-0.2277126
531,7840.292000,-0.2201233
532,7840.293000,-0.1990051
533,7840.294000,-0.245903
534,7840.295000,-0.21278
535,7840.296000,-0.2206888
536,7840.297000,-0.2205315
537,7840.298000,-0.220376
538,7840.299000,-0.2202215
539,7840.300000,-0.2200518
540,7840.301000,-0.2198696
541,7840.302000,-0.219697
542,7840.303000,-0.2195339
543,7840.304000,-0.2193794
544,7840.305000,-0.2192354
545,7840.306000,-0.2190838
546,7840.307000,-0.2189236
547,7840.308000,-0.21877
548,7840.309000,-0.2186184
549,7840.310000,-0.2184973
550,7840.311000,-0.2184134
551,7840.312000,-0.2183514
552,7840.313000,-0.2183199
553,7840.314000,-0.2183037
554,7840.315000,-0.2182951
555,7840.316000,-0.2182941
556,7840.317000,-0.2182989
557,7840.318000,-0.2182646
558,7840.319000,-0.218194
559,7840.320000,-0.2180929
560,7840.321000,-0.217948
561,7840.322000,-0.2177706
562,7840.323000,-0.2175817
563,7840.324000,-0.2173891
564,7840.325000,-0.2172089
565,7840.326000,-0.2170382
566,7840.327000,-0.2168779
567,7840.328000,-0.216733
568,7840.329000,-0.2166185
569,7840.330000,-0.2165451
570,7840.331000,-0.2164936
571,7840.332000,-0.2164392
572,7840.333000,-0.2163725
573,7840.334000,-0.2162933
574,7840.335000,-0.2162104
575,7840.336000,-0.2161188
576,7840.337000,-0.2160149
577,7840.338000,-0.2158785
578,7840.339000,-0.2157202
579,7840.340000,-0.2155561
580,7840.341000,-0.2153912
581,7840.342000,-0.2152386
582,7840.343000,-0.2150936
583,7840.344000,-0.2149458
584,7840.345000,-0.2148027
585,7840.346000,-0.2146635
586,7840.347000,-0.2145262
587,7840.348000,-0.2143898
588,7840.349000,-0.2142553
589,7840.350000,-0.2141085
590,7840.351000,-0.2139521
591,7840.352000,-0.2137938
592,7840.353000,-0.2136278
593,7840.354000,-0.2134619
594,7840.355000,-0.2132959
595,7840.356000,-0.2131224
596,7840.357000,-0.2129478
597,7840.358000,-0.2123766
598,7840.359000,-0.2113485
599,7840.360000,-0.2100725
600,7840.361000,-0.2084198
601,7840.362000,-0.2066202
602,7840.363000,-0.2046843
603,7840.364000,-0.2023878
604,7840.365000,-0.1997738
605,7840.366000,-0.1971273
606,7840.367000,-0.194438
607,7840.368000,-0.1915922
608,7840.369000,-0.188652
609,7840.370000,-0.1853809
610,7840.371000,-0.1817608
611,7840.372000,-0.1779547
612,7840.373000,-0.1739073
613,7840.374000,-0.1737671
614,7840.375000,-0.1779757
615,7840.376000,-0.1845427
616,7840.377000,-0.1946831
617,7840.378000,-0.206048
618,7840.379000,-0.2185507
619,7840.380000,-0.2344694
620,7840.381000,-0.2533846
621,7840.382000,-0.2722464
622,7840.383000,-0.2911406
623,7840.384000,-0.3113174
624,7840.385000,-0.3320761
625,7840.386000,-0.355896
626,7840.387000,-0.3829851
627,7840.388000,-0.4115829
628,7840.389000,-0.4422913
629,7840.390000,-0.4540157
630,7840.391000,-0.4444427
631,7840.392000,-0.4239111
632,7840.393000,-0.3862705
633,7840.394000,-0.3432474
634,7840.395000,-0.2953386
635,7840.396000,-0.2310705
636,7840.397000,-0.1525545
637,7840.398000,-0.07573032
638,7840.399000,-2.441406E-4
639,7840.400000,0.08046436
640,7840.401000,0.1627007
641,7840.402000,0.2592583
642,7840.403000,0.3712044
643,7840.404000,0.4893341
644,7840.405000,0.6167269
645,7840.406000,0.6496611
646,7840.407000,0.576684
647,7840.408000,0.4486971
648,7840.409000,0.235425
649,7840.410000,-0.005615234
650,7840.411000,-0.2720098
651,7840.412000,-0.6201439
652,7840.413000,-1.039692
653,7840.414000,-1.288743
654,7840.415000,-1.352222
655,7840.416000,-1.338891
656,7840.417000,-1.182962
657,7840.418000,-1.040915
658,7840.419000,-0.921175
659,7840.420000,-0.6880455
660,7840.421000,-0.3732729
661,7840.422000,-0.147748
662,7840.423000,-0.009460449
663,7840.424000,0.1027546
664,7840.425000,0.1469049
665,7840.426000,0.2281303
666,7840.427000,0.3505592
667,7840.428000,0.426137
668,7840.429000,0.4757566
669,7840.430000,0.4345684
670,7840.431000,0.283288
671,7840.432000,0.06442738
672,7840.433000,-0.2458792
673,7840.434000,-0.4054222
674,7840.435000,-0.3918371
675,7840.436000,-0.3431787
676,7840.437000,-0.1940069
677,7840.438000,-0.1572475
678,7840.439000,-0.2552252
679,7840.440000,-0.3290062
680,7840.441000,-0.4317226
681,7840.442000,-0.455574
682,7840.443000,-0.3761749
683,7840.444000,-0.2859726
684,7840.445000,-0.1527548
685,7840.446000,-0.0836935
686,7840.447000,-0.0962801
687,7840.448000,-0.09708023
688,7840.449000,-0.1150551
689,7840.450000,-0.1847534
690,7840.451000,-0.1435947
691,7840.452000,-0.1667318
692,7840.453000,-0.1904974
693,7840.454000,-0.2015467
694,7840.455000,-0.2038898
695,7840.456000,-0.1984167
696,7840.457000,-0.1808329
697,7840.458000,-0.1732225
698,7840.459000,-0.1758451
699,7840.460000,-0.1743517
700,7840.461000,-0.1734152
701,7840.462000,-0.1725206
702,7840.463000,-0.1702662
703,7840.464000,-0.1702528
704,7840.465000,-0.1721191
705,7840.466000,-0.1723299
706,7840.467000,-0.1712637
707,7840.468000,-0.1704054
708,7840.469000,-0.1691151
709,7840.470000,-0.168232
710,7840.471000,-0.1679125
711,7840.472000,-0.1673145
712,7840.473000,-0.1666441
713,7840.474000,-0.1659994
714,7840.475000,-0.1652822
715,7840.476000,-0.1647835
716,7840.477000,-0.1645136
717,7840.478000,-0.1626873
718,7840.479000,-0.1592007
719,7840.480000,-0.1624327
720,7840.481000,-0.1726913
721,7840.482000,-0.1477089
722,7840.483000,-0.1641474
723,7840.484000,-0.159338
724,7840.485000,-0.1586952
725,7840.486000,-0.1580229
726,7840.487000,-0.1573343
727,7840.488000,-0.1566219
728,7840.489000,-0.1558876
729,7840.490000,-0.1551485
730,7840.491000,-0.1544065
731,7840.492000,-0.1536446
732,7840.493000,-0.1528654
733,7840.494000,-0.1520863
734,7840.495000,-0.1513033
735,7840.496000,-0.1505165
736,7840.497000,-0.1497269
737,7840.498000,-0.148922
738,7840.499000,-0.1480942
739,7840.500000,-0.1472549
740,7840.501000,-0.1464119
741,7840.502000,-0.1454496
742,7840.503000,-0.1443672
743,7840.504000,-0.1432076
744,7840.505000,-0.1419401
745,7840.506000,-0.140626
746,7840.507000,-0.1392651
747,7840.508000,-0.1378021
748,7840.509000,-0.1362467
749,7840.510000,-0.1357422
750,7840.511000,-0.1363983
751,7840.512000,-0.137682
752,7840.513000,-0.139925
753,7840.514000,-0.1424513
754,7840.515000,-0.145236
755,7840.516000,-0.1489134
756,7840.517000,-0.1533585
757,7840.518000,-0.1529741
758,7840.519000,-0.1472883
759,7840.520000,-0.1388626
760,7840.521000,-0.1261148
761,7840.522000,-0.1124506
762,7840.523000,-0.09801769
763,7840.524000,-0.07968807
764,7840.525000,-0.05810928
765,7840.526000,-0.06134987
766,7840.527000,-0.09179497
767,7840.528000,-0.1366472
768,7840.529000,-0.203866
769,7840.530000,-0.2272387
770,7840.531000,-0.2009821
771,7840.532000,-0.1637897
772,7840.533000,-0.09811974
773,7840.534000,-0.06641769
774,7840.535000,-0.07570457
775,7840.536000,-0.0811615
776,7840.537000,-0.09890461
777,7840.538000,-0.1250916
778,7840.539000,-0.1562605
779,7840.540000,-0.151248
780,7840.541000,-0.1035042
781,7840.542000,-0.09440327
782,7840.543000,-0.1168737
783,7840.544000,-0.1189842
784,7840.545000,-0.1138983
785,7840.546000,-0.1141443
786,7840.547000,-0.113615
787,7840.548000,-0.1128521
788,7840.549000,-0.1125488
789,7840.550000,-0.1120281
790,7840.551000,-0.1114922
791,7840.552000,-0.1109858
792,7840.553000,-0.1104555
793,7840.554000,-0.1099396
794,7840.555000,-0.1094294
795,7840.556000,-0.1089134
796,7840.557000,-0.1083984
797,7840.558000,-0.1078892
798,7840.559000,-0.1073875
799,7840.560000,-0.106884
800,7840.561000,-0.1064005
801,7840.562000,-0.1059046
802,7840.563000,-0.1054049
803,7840.564000,-0.1049061
804,7840.565000,-0.1044111
805,7840.566000,-0.1039476
806,7840.567000,-0.1034842
807,7840.568000,-0.1030493
808,7840.569000,-0.1026316
809,7840.570000,-0.1022186
810,7840.571000,-0.1018143
811,7840.572000,-0.1014261
812,7840.573000,-0.1010551
813,7840.574000,-0.1006832
814,7840.575000,-0.1003094
815,7840.576000,-0.09993744
816,7840.577000,-0.09957314
817,7840.578000,-0.09921837
818,7840.579000,-0.09887981
819,7840.580000,-0.09854794
820,7840.581000,-0.09822273
821,7840.582000,-0.09787941
822,7840.583000,-0.09749889
823,7840.584000,-0.09711075
824,7840.585000,-0.09670353
825,7840.586000,-0.0962925
826,7840.587000,-0.09587479
827,7840.588000,-0.0954237
828,7840.589000,-0.09498501
829,7840.590000,-0.09453392
830,7840.591000,-0.09409809
831,7840.592000,-0.09365368
832,7840.593000,-0.0932188
833,7840.594000,-0.09277916
834,7840.595000,-0.09229279
835,7840.596000,-0.09182262
836,7840.597000,-0.09134007
837,7840.598000,-0.090868
838,7840.599000,-0.09040737
839,7840.600000,-0.08994293
840,7840.601000,-0.08949566
841,7840.602000,-0.08903885
842,7840.603000,-0.08858013
843,7840.604000,-0.08812904
844,7840.605000,-0.08768272
845,7840.606000,-0.0872221
846,7840.607000,-0.08674526
847,7840.608000,-0.0862608
848,7840.609000,-0.08576584
849,7840.610000,-0.08526993
850,7840.611000,-0.08477974
851,7840.612000,-0.08427906
852,7840.613000,-0.08377457
853,7840.614000,-0.08329105
854,7840.615000,-0.08283424
855,7840.616000,-0.08238983
856,7840.617000,-0.08196831
857,7840.618000,-0.08154583
858,7840.619000,-0.08112717
859,7840.620000,-0.08072948
860,7840.621000,-0.08034134
861,7840.622000,-0.07995605
862,7840.623000,-0.07957077
863,7840.624000,-0.07918835
864,7840.625000,-0.07880878
865,7840.626000,-0.07844448
866,7840.627000,-0.0780983
867,7840.628000,-0.07775593
868,7840.629000,-0.07743073
869,7840.630000,-0.07708836
870,7840.631000,-0.07673264
871,7840.632000,-0.0763731
872,7840.633000,-0.07600594
873,7840.634000,-0.07564449
874,7840.635000,-0.07527828
875,7840.636000,-0.07490921
876,7840.637000,-0.07453346
877,7840.638000,-0.07417297
878,7840.639000,-0.07382393
879,7840.640000,-0.07347202
880,7840.641000,-0.07314873
881,7840.642000,-0.07280636
882,7840.643000,-0.07246113
883,7840.644000,-0.07212257
884,7840.645000,-0.07178783
885,7840.646000,-0.07143307
886,7840.647000,-0.07105923
887,7840.648000,-0.07067204
888,7840.649000,-0.07026958
889,7840.650000,-0.06986141
890,7840.651000,-0.06945229
891,7840.652000,-0.06902885
892,7840.653000,-0.06859779
893,7840.654000,-0.06816864
894,7840.655000,-0.06774044
895,7840.656000,-0.06730843
896,7840.657000,-0.06688118
897,7840.658000,-0.0664463
898,7840.659000,-0.0660038
899,7840.660000,-0.06555748
900,7840.661000,-0.06511116
901,7840.662000,-0.06467819
902,7840.663000,-0.06426144
903,7840.664000,-0.06385326
904,7840.665000,-0.0634613
905,7840.666000,-0.06307411
906,7840.667000,-0.06268311
907,7840.668000,-0.06229019
908,7840.669000,-0.06189442
909,7840.670000,-0.06147289
910,7840.671000,-0.06101036
911,7840.672000,-0.06052589
912,7840.673000,-0.06000614
913,7840.674000,-0.05946159
914,7840.675000,-0.05889511
915,7840.676000,-0.05829811
916,7840.677000,-0.05774784
917,7840.678000,-0.05718613
918,7840.679000,-0.05665398
919,7840.680000,-0.05613804
920,7840.681000,-0.05565166
921,7840.682000,-0.05519581
922,7840.683000,-0.0547533
923,7840.684000,-0.05431652
924,7840.685000,-0.05388165
925,7840.686000,-0.05343056
926,7840.687000,-0.05296993
927,7840.688000,-0.05250263
928,7840.689000,-0.05202293
929,7840.690000,-0.05152702
930,7840.691000,-0.05102444
931,7840.692000,-0.05051804
932,7840.693000,-0.05001259
933,7840.694000,-0.04950619
934,7840.695000,-0.04899311
935,7840.696000,-0.04847336
936,7840.697000,-0.04794979
937,7840.698000,-0.04742432
938,7840.699000,-0.04689884
939,7840.700000,-0.04636669
940,7840.701000,-0.04582691
941,7840.702000,-0.04528427
942,7840.703000,-0.04474258
