#HEADER
#TITLES
 , ,4-DCQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
519,7840.280000,-0.1754303
520,7840.281000,-0.1754227
521,7840.282000,-0.1754074
522,7840.283000,-0.1753998
523,7840.284000,-0.1753693
524,7840.285000,-0.175354
525,7840.286000,-0.1753082
526,7840.287000,-0.1752396
527,7840.288000,-0.1751633
528,7840.289000,-0.1750565
529,7840.290000,-0.1749496
530,7840.291000,-0.1748352
531,7840.292000,-0.1747131
532,7840.293000,-0.1745682
533,7840.294000,-0.1744461
534,7840.295000,-0.1743469
535,7840.296000,-0.1742706
536,7840.297000,-0.1741943
537,7840.298000,-0.174118
538,7840.299000,-0.1740341
539,7840.300000,-0.1739807
540,7840.301000,-0.1739273
541,7840.302000,-0.1738586
542,7840.303000,-0.1737823
543,7840.304000,-0.1737061
544,7840.305000,-0.1736221
545,7840.306000,-0.1735535
546,7840.307000,-0.1735001
547,7840.308000,-0.173439
548,7840.309000,-0.1733856
549,7840.310000,-0.1733093
550,7840.311000,-0.1732101
551,7840.312000,-0.1731033
552,7840.313000,-0.1729813
553,7840.314000,-0.1728516
554,7840.315000,-0.1727142
555,7840.316000,-0.1725616
556,7840.317000,-0.1724091
557,7840.318000,-0.1722565
558,7840.319000,-0.1721115
559,7840.320000,-0.1719666
560,7840.321000,-0.1718216
561,7840.322000,-0.171669
562,7840.323000,-0.1715012
563,7840.324000,-0.1713333
564,7840.325000,-0.1711655
565,7840.326000,-0.1709213
566,7840.327000,-0.1705627
567,7840.328000,-0.170166
568,7840.329000,-0.169693
569,7840.330000,-0.1691895
570,7840.331000,-0.168663
571,7840.332000,-0.1680527
572,7840.333000,-0.1673889
573,7840.334000,-0.1667023
574,7840.335000,-0.166008
575,7840.336000,-0.1652832
576,7840.337000,-0.1645279
577,7840.338000,-0.1637039
578,7840.339000,-0.1628036
579,7840.340000,-0.1618729
580,7840.341000,-0.1608887
581,7840.342000,-0.1599121
582,7840.343000,-0.1589355
583,7840.344000,-0.1579514
584,7840.345000,-0.1569595
585,7840.346000,-0.1559448
586,7840.347000,-0.154892
587,7840.348000,-0.1538239
588,7840.349000,-0.1527405
589,7840.350000,-0.1515961
590,7840.351000,-0.1503906
591,7840.352000,-0.1491318
592,7840.353000,-0.1478195
593,7840.354000,-0.1464767
594,7840.355000,-0.145134
595,7840.356000,-0.1437225
596,7840.357000,-0.1422806
597,7840.358000,-0.141243
598,7840.359000,-0.1406631
599,7840.360000,-0.1403275
600,7840.361000,-0.1403732
601,7840.362000,-0.1405334
