#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
342,7620.984000,-0.6582071
343,7620.985000,-0.7012622
344,7620.986000,-0.7473464
345,7620.987000,-0.8000194
346,7620.988000,-0.8533987
347,7620.989000,-0.9083304
348,7620.990000,-0.9629353
349,7620.991000,-1.01602
350,7620.992000,-1.069192
351,7620.993000,-1.121459
352,7620.994000,-1.167261
353,7620.995000,-1.205845
354,7620.996000,-1.237188
355,7620.997000,-1.259254
356,7620.998000,-1.363454
357,7620.999000,-1.542529
358,7621.000000,-1.736828
359,7621.001000,-1.961644
360,7621.002000,-1.995247
361,7621.003000,-1.806448
362,7621.004000,-1.699646
363,7621.005000,-1.573264
364,7621.006000,-1.59999
365,7621.007000,-1.819488
366,7621.008000,-1.890056
367,7621.009000,-1.890872
368,7621.010000,-1.843796
369,7621.011000,-1.702135
370,7621.012000,-1.641644
371,7621.013000,-1.801279
372,7621.014000,-1.825219
373,7621.015000,-1.740839
374,7621.016000,-1.682081
375,7621.017000,-1.701483
376,7621.018000,-1.720838
377,7621.019000,-1.667004
378,7621.020000,-1.654542
379,7621.021000,-1.633999
380,7621.022000,-1.609306
381,7621.023000,-1.581445
382,7621.024000,-1.557225
383,7621.025000,-1.536734
384,7621.026000,-1.435274
385,7621.027000,-1.316858
386,7621.028000,-1.262142
387,7621.029000,-1.292159
388,7621.030000,-1.245091
389,7621.031000,-1.071386
390,7621.032000,-1.044115
391,7621.033000,-1.118664
392,7621.034000,-1.060473
393,7621.035000,-0.9058999
394,7621.036000,-0.808984
395,7621.037000,-0.7384045
396,7621.038000,-0.7104817
397,7621.039000,-0.7656626
398,7621.040000,-0.7250398
399,7621.041000,-0.5963939
400,7621.042000,-0.5059384
401,7621.043000,-0.4227346
402,7621.044000,-0.3505518
403,7621.045000,-0.3079216
404,7621.046000,-0.3125578
405,7621.047000,-0.2276147
406,7621.048000,-0.2192847
407,7621.049000,-0.232451
408,7621.050000,-0.2435288
409,7621.051000,-0.2590179
410,7621.052000,-0.2809279
411,7621.053000,-0.3321449
412,7621.054000,-0.3742143
413,7621.055000,-0.417073
414,7621.056000,-0.4891726
415,7621.057000,-0.5893745
416,7621.058000,-0.590349
417,7621.059000,-0.6974645
418,7621.060000,-0.8364102
419,7621.061000,-0.8974415
420,7621.062000,-1.007682
421,7621.063000,-1.106202
422,7621.064000,-1.195262
423,7621.065000,-1.270991
424,7621.066000,-1.290552
425,7621.067000,-1.123345
426,7621.068000,-1.117405
427,7621.069000,-1.221873
428,7621.070000,-1.326908
429,7621.071000,-1.335714
430,7621.072000,-1.415774
431,7621.073000,-1.495933
432,7621.074000,-1.483705
433,7621.075000,-1.282759
434,7621.076000,-1.284151
435,7621.077000,-1.466822
436,7621.078000,-1.522256
437,7621.079000,-1.512049
438,7621.080000,-1.50204
439,7621.081000,-1.446555
440,7621.082000,-1.3929
441,7621.083000,-1.448283
442,7621.084000,-1.391689
443,7621.085000,-1.312844
444,7621.086000,-1.377921
445,7621.087000,-1.262511
446,7621.088000,-1.215456
447,7621.089000,-1.128115
448,7621.090000,-1.102367
449,7621.091000,-0.9943811
450,7621.092000,-0.8958127
451,7621.093000,-0.8036859
452,7621.094000,-0.7208484
453,7621.095000,-0.6650122
454,7621.096000,-0.610666
455,7621.097000,-0.5659547
456,7621.098000,-0.5565483
457,7621.099000,-0.5093367
458,7621.100000,-0.4824128
459,7621.101000,-0.4799371
460,7621.102000,-0.4560782
461,7621.103000,-0.4214476
462,7621.104000,-0.3824885
463,7621.105000,-0.3332393
464,7621.106000,-0.3061059
465,7621.107000,-0.2899028
466,7621.108000,-0.2782
467,7621.109000,-0.2727839
468,7621.110000,-0.2471744
469,7621.111000,-0.1973228
470,7621.112000,-0.2226055
471,7621.113000,-0.3235949
472,7621.114000,-0.3116844
473,7621.115000,-0.1954928
474,7621.116000,-0.2240483
475,7621.117000,-0.1965315
476,7621.118000,-0.2008618
477,7621.119000,-0.2018551
478,7621.120000,-0.3157049
479,7621.121000,-0.549746
480,7621.122000,-0.6516721
481,7621.123000,-0.630697
482,7621.124000,-0.6323399
483,7621.125000,-0.6063188
484,7621.126000,-0.6133457
485,7621.127000,-0.6722677
486,7621.128000,-0.7195681
487,7621.129000,-0.7741824
488,7621.130000,-0.7990459
489,7621.131000,-0.7841705
490,7621.132000,-0.7661961
491,7621.133000,-0.733673
492,7621.134000,-0.7149866
493,7621.135000,-0.716335
494,7621.136000,-0.7553356
495,7621.137000,-0.699133
496,7621.138000,-0.6905405
497,7621.139000,-0.6737124
498,7621.140000,-0.6446621
499,7621.141000,-0.6051044
500,7621.142000,-0.5861481
501,7621.143000,-0.5882896
502,7621.144000,-0.5311806
503,7621.145000,-0.5439805
504,7621.146000,-0.5354013
505,7621.147000,-0.5264915
506,7621.148000,-0.5112572
507,7621.149000,-0.4801788
508,7621.150000,-0.5316923
509,7621.151000,-0.4667141
510,7621.152000,-0.451121
511,7621.153000,-0.4156349
512,7621.154000,-0.3933642
513,7621.155000,-0.3855951
514,7621.156000,-0.3329674
515,7621.157000,-0.3337926
516,7621.158000,-0.2974775
517,7621.159000,-0.2541712
518,7621.160000,-0.2474596
519,7621.161000,-0.1949546
520,7621.162000,-0.22832
521,7621.163000,-0.3277325
522,7621.164000,-0.3163224
523,7621.165000,-0.1977477
524,7621.166000,-0.2009902
525,7621.167000,-0.3011354
526,7621.168000,-0.3050861
527,7621.169000,-0.2432124
528,7621.170000,-0.2106289
