#HEADER
#TITLES
 , ,4-DCQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
191,7620.833000,-0.05960846
192,7620.834000,-0.05715942
193,7620.835000,-0.04930115
194,7620.836000,-0.04475403
195,7620.837000,-0.04096222
196,7620.838000,-0.03591156
197,7620.839000,-0.03036499
198,7620.840000,-0.02352142
199,7620.841000,-0.0150528
200,7620.842000,-0.008399963
201,7620.843000,-0.003570557
202,7620.844000,0.001396179
203,7620.845000,0.005752563
204,7620.846000,0.01092529
205,7620.847000,0.0171814
206,7620.848000,0.02327728
207,7620.849000,0.02960968
208,7620.850000,0.03586578
209,7620.851000,0.04191589
210,7620.852000,0.0482254
211,7620.853000,0.0546875
212,7620.854000,0.06150818
213,7620.855000,0.06880951
214,7620.856000,0.07637787
215,7620.857000,0.08432007
216,7620.858000,0.09256744
217,7620.859000,0.1011429
218,7620.860000,0.1101608
219,7620.861000,0.1196213
220,7620.862000,0.1289825
221,7620.863000,0.1382523
222,7620.864000,0.1476669
223,7620.865000,0.1571274
224,7620.866000,0.1669922
225,7620.867000,0.1772842
226,7620.868000,0.1876984
227,7620.869000,0.1983261
228,7620.870000,0.2058868
229,7620.871000,0.2100143
230,7620.872000,0.2123032
231,7620.873000,0.2117844
232,7620.874000,0.210289
233,7620.875000,0.2078857
234,7620.876000,0.202774
235,7620.877000,0.1952972
236,7620.878000,0.1879272
237,7620.879000,0.1806107
238,7620.880000,0.1723175
239,7620.881000,0.1636276
240,7620.882000,0.1525269
241,7620.883000,0.1388474
242,7620.884000,0.1240158
243,7620.885000,0.1075668
244,7620.886000,0.09148407
245,7620.887000,0.07611847
246,7620.888000,0.06012726
247,7620.889000,0.04411316
248,7620.890000,0.02719879
249,7620.891000,0.009269714
250,7620.892000,-0.008720398
251,7620.893000,-0.02695465
252,7620.894000,-0.04749298
253,7620.895000,-0.07038879
254,7620.896000,-0.0947876
255,7620.897000,-0.1211929
256,7620.898000,-0.148201
257,7620.899000,-0.1756973
258,7620.900000,-0.2048492
259,7620.901000,-0.2353363
260,7620.902000,-0.2645111
261,7620.903000,-0.2922363
262,7620.904000,-0.3195496
263,7620.905000,-0.3457184
264,7620.906000,-0.3725815
265,7620.907000,-0.400177
266,7620.908000,-0.4269485
267,7620.909000,-0.4532547
268,7620.910000,-0.4806061
269,7620.911000,-0.5089264
270,7620.912000,-0.5376892
271,7620.913000,-0.5672531
272,7620.914000,-0.5962677
273,7620.915000,-0.6246414
274,7620.916000,-0.6533127
275,7620.917000,-0.6819458
276,7620.918000,-0.7127838
277,7620.919000,-0.746109
278,7620.920000,-0.7806473
279,7620.921000,-0.8170471
280,7620.922000,-0.8542328
281,7620.923000,-0.8921432
282,7620.924000,-0.9319382
283,7620.925000,-0.9733963
284,7620.926000,-1.014633
285,7620.927000,-1.055611
286,7620.928000,-1.097107
287,7620.929000,-1.138634
288,7620.930000,-1.181656
289,7620.931000,-1.226212
290,7620.932000,-1.271126
291,7620.933000,-1.316704
292,7620.934000,-1.347076
293,7620.935000,-1.360558
294,7620.936000,-1.364853
295,7620.937000,-1.355339
296,7620.938000,-1.340858
297,7620.939000,-1.321701
298,7620.940000,-1.289223
299,7620.941000,-1.244995
300,7620.942000,-1.200821
301,7620.943000,-1.156364
302,7620.944000,-1.106766
303,7620.945000,-1.054718
304,7620.946000,-0.9906921
305,7620.947000,-0.9138107
306,7620.948000,-0.8308334
307,7620.949000,-0.7394028
308,7620.950000,-0.6499481
309,7620.951000,-0.5640717
310,7620.952000,-0.4750366
311,7620.953000,-0.3858414
312,7620.954000,-0.2918167
313,7620.955000,-0.1924057
314,7620.956000,-0.092659
315,7620.957000,0.008392334
316,7620.958000,0.1211243
317,7620.959000,0.2457886
318,7620.960000,0.3780594
319,7620.961000,0.5205994
320,7620.962000,0.6660843
321,7620.963000,0.8141022
322,7620.964000,0.9704971
323,7620.965000,1.133736
324,7620.966000,1.263023
325,7620.967000,1.354927
326,7620.968000,1.427429
327,7620.969000,1.468887
328,7620.970000,1.504135
329,7620.971000,1.533989
330,7620.972000,1.535439
331,7620.973000,1.513031
332,7620.974000,1.493965
333,7620.975000,1.477196
334,7620.976000,1.452095
335,7620.977000,1.42485
336,7620.978000,1.372536
337,7620.979000,1.293312
338,7620.980000,1.203209
339,7620.981000,1.096649
340,7620.982000,1.003586
341,7620.983000,0.9283829
342,7620.984000,0.8525543
343,7620.985000,0.7848587
344,7620.986000,0.7112656
345,7620.987000,0.6303024
346,7620.988000,0.556694
347,7620.989000,0.4876175
348,7620.990000,0.3949051
349,7620.991000,0.2781372
350,7620.992000,0.1489944
351,7620.993000,4.043579E-4
352,7620.994000,-0.1474304
353,7620.995000,-0.2931824
354,7620.996000,-0.4528198
355,7620.997000,-0.6218872
356,7620.998000,-0.7584305
357,7620.999000,-0.8600082
358,7621.000000,-0.9431458
359,7621.001000,-0.9961777
360,7621.002000,-1.047073
361,7621.003000,-1.096603
362,7621.004000,-1.120232
363,7621.005000,-1.123199
364,7621.006000,-1.129913
365,7621.007000,-1.139023
366,7621.008000,-1.141777
367,7621.009000,-1.143585
368,7621.010000,-1.122765
369,7621.011000,-1.077667
370,7621.012000,-1.023125
371,7621.013000,-0.9538727
372,7621.014000,-0.9043732
373,7621.015000,-0.8792496
374,7621.016000,-0.8581848
375,7621.017000,-0.8511658
376,7621.018000,-0.8413315
377,7621.019000,-0.8271408
378,7621.020000,-0.8258743
379,7621.021000,-0.8341522
380,7621.022000,-0.8212967
381,7621.023000,-0.7870102
382,7621.024000,-0.7439117
383,7621.025000,-0.6843643
384,7621.026000,-0.6308594
385,7621.027000,-0.5848846
386,7621.028000,-0.5289383
387,7621.029000,-0.4680176
388,7621.030000,-0.4093475
389,7621.031000,-0.3516846
390,7621.032000,-0.2951813
391,7621.033000,-0.241394
392,7621.034000,-0.1819534
393,7621.035000,-0.1168671
394,7621.036000,-0.05160522
395,7621.037000,0.01551819
396,7621.038000,0.08339691
397,7621.039000,0.1513519
398,7621.040000,0.2210693
399,7621.041000,0.2921066
400,7621.042000,0.3635254
401,7621.043000,0.4354172
402,7621.044000,0.5078201
403,7621.045000,0.580513
404,7621.046000,0.6378403
405,7621.047000,0.6780701
406,7621.048000,0.7082977
407,7621.049000,0.7238464
408,7621.050000,0.7336502
409,7621.051000,0.737854
410,7621.052000,0.7276764
411,7621.053000,0.7045822
412,7621.054000,0.6800156
413,7621.055000,0.6535339
414,7621.056000,0.6202774
415,7621.057000,0.5827637
416,7621.058000,0.5314178
417,7621.059000,0.4653091
418,7621.060000,0.3909912
419,7621.061000,0.3060608
420,7621.062000,0.2387314
421,7621.063000,0.192337
422,7621.064000,0.1516418
423,7621.065000,0.1248169
424,7621.066000,0.09677887
425,7621.067000,0.06650543
426,7621.068000,0.0488205
427,7621.069000,0.04080963
428,7621.070000,0.01917267
429,7621.071000,-0.01603699
430,7621.072000,-0.05538177
431,7621.073000,-0.1045227
432,7621.074000,-0.1457291
433,7621.075000,-0.1777573
434,7621.076000,-0.2139893
435,7621.077000,-0.2504044
436,7621.078000,-0.2820129
437,7621.079000,-0.3096924
438,7621.080000,-0.3328247
439,7621.081000,-0.3502426
440,7621.082000,-0.3679047
441,7621.083000,-0.3855972
442,7621.084000,-0.3993607
443,7621.085000,-0.4102783
444,7621.086000,-0.4169235
445,7621.087000,-0.4186401
446,7621.088000,-0.416748
447,7621.089000,-0.4106522
448,7621.090000,-0.3998871
449,7621.091000,-0.3843536
450,7621.092000,-0.3636856
451,7621.093000,-0.3376389
452,7621.094000,-0.3189774
453,7621.095000,-0.3087921
454,7621.096000,-0.3007736
455,7621.097000,-0.2984314
456,7621.098000,-0.2941666
457,7621.099000,-0.2874756
458,7621.100000,-0.2852936
459,7621.101000,-0.2860565
460,7621.102000,-0.2806549
461,7621.103000,-0.2691727
462,7621.104000,-0.2549973
463,7621.105000,-0.235878
464,7621.106000,-0.2190247
465,7621.107000,-0.2048416
466,7621.108000,-0.1879578
467,7621.109000,-0.1699524
468,7621.110000,-0.1523285
469,7621.111000,-0.1346436
470,7621.112000,-0.1173401
471,7621.113000,-0.1007233
472,7621.114000,-0.0826416
473,7621.115000,-0.06314087
474,7621.116000,-0.04351807
475,7621.117000,-0.02336121
476,7621.118000,-0.003463745
477,7621.119000,0.01595306
478,7621.120000,0.03557587
479,7621.121000,0.05513
480,7621.122000,0.07468414
481,7621.123000,0.09426117
482,7621.124000,0.1135864
483,7621.125000,0.1326675
484,7621.126000,0.1501999
485,7621.127000,0.166008
486,7621.128000,0.1806335
487,7621.129000,0.1936722
488,7621.130000,0.205719
489,7621.131000,0.216774
490,7621.132000,0.2260895
491,7621.133000,0.233757
492,7621.134000,0.2408142
493,7621.135000,0.2472076
494,7621.136000,0.2523804
495,7621.137000,0.2565613
496,7621.138000,0.2588577
497,7621.139000,0.2591476
498,7621.140000,0.2579956
499,7621.141000,0.2551804
500,7621.142000,0.2519226
501,7621.143000,0.2483978
502,7621.144000,0.2437668
503,7621.145000,0.2383881
504,7621.146000,0.2315826
505,7621.147000,0.2232437
506,7621.148000,0.2140045
507,7621.149000,0.2036743
508,7621.150000,0.1909943
509,7621.151000,0.1759186
510,7621.152000,0.1589203
511,7621.153000,0.1396561
512,7621.154000,0.1189499
513,7621.155000,0.09683228
514,7621.156000,0.07255554
515,7621.157000,0.04628754
516,7621.158000,0.02574921
517,7621.159000,0.0116272
518,7621.160000,3.738403E-4
519,7621.161000,-0.005828857
520,7621.162000,-0.01158142
521,7621.163000,-0.0171051
522,7621.164000,-0.01807404
523,7621.165000,-0.01535034
524,7621.166000,-0.01430511
525,7621.167000,-0.01478577
526,7621.168000,-0.01468658
527,7621.169000,-0.01527405
528,7621.170000,-0.01210785
529,7621.171000,-0.004852295
530,7621.172000,0.003326416
531,7621.173000,0.01347351
532,7621.174000,0.01999664
533,7621.175000,0.02203369
534,7621.176000,0.02304077
535,7621.177000,0.0213623
536,7621.178000,0.01954651
537,7621.179000,0.0178299
538,7621.180000,0.01347351
539,7621.181000,0.006958008
540,7621.182000,0.003578186
541,7621.183000,0.003387451
542,7621.184000,0.004142761
543,7621.185000,0.007164001
544,7621.186000,0.008605957
545,7621.187000,0.008239746
546,7621.188000,0.009002686
547,7621.189000,0.01005554
548,7621.190000,0.01116943
549,7621.191000,0.01262665
550,7621.192000,0.01396179
551,7621.193000,0.01515961
552,7621.194000,0.01708984
553,7621.195000,0.01969147
554,7621.196000,0.0226059
555,7621.197000,0.02600098
556,7621.198000,0.02893066
557,7621.199000,0.03128052
558,7621.200000,0.03367615
559,7621.201000,0.03582764
560,7621.202000,0.03817749
561,7621.203000,0.040802
562,7621.204000,0.04325104
563,7621.205000,0.0456543
564,7621.206000,0.04914856
565,7621.207000,0.05382538
566,7621.208000,0.05917358
567,7621.209000,0.0655365
568,7621.210000,0.07212067
569,7621.211000,0.07889557
570,7621.212000,0.08654785
571,7621.213000,0.0949173
572,7621.214000,0.103363
573,7621.215000,0.1119156
574,7621.216000,0.1208038
575,7621.217000,0.1298676
576,7621.218000,0.139679
577,7621.219000,0.1502686
578,7621.220000,0.1612701
579,7621.221000,0.1727829
580,7621.222000,0.1817017
581,7621.223000,0.1876678
582,7621.224000,0.1922531
583,7621.225000,0.1945496
584,7621.226000,0.1962509
585,7621.227000,0.1974335
586,7621.228000,0.1964264
587,7621.229000,0.1935272
588,7621.230000,0.1911087
589,7621.231000,0.1891403
590,7621.232000,0.1866226
591,7621.233000,0.1841202
592,7621.234000,0.1797333
593,7621.235000,0.1733017
594,7621.236000,0.1661911
595,7621.237000,0.1579666
596,7621.238000,0.1505127
597,7621.239000,0.144165
598,7621.240000,0.1376572
599,7621.241000,0.1315689
600,7621.242000,0.1250763
601,7621.243000,0.1180649
602,7621.244000,0.1114655
603,7621.245000,0.1051102
604,7621.246000,0.09706879
605,7621.247000,0.0872879
606,7621.248000,0.07659149
607,7621.249000,0.06449127
608,7621.250000,0.05235291
609,7621.251000,0.04026794
610,7621.252000,0.02713776
611,7621.253000,0.01328278
612,7621.254000,0.002075195
613,7621.255000,-0.006263733
614,7621.256000,-0.01309204
615,7621.257000,-0.01747131
616,7621.258000,-0.02163696
617,7621.259000,-0.02562714
618,7621.260000,-0.02748871
619,7621.261000,-0.02761841
620,7621.262000,-0.02806854
621,7621.263000,-0.02872467
622,7621.264000,-0.02885437
623,7621.265000,-0.02890015
624,7621.266000,-0.02707672
625,7621.267000,-0.02323151
626,7621.268000,-0.01862335
627,7621.269000,-0.01278687
628,7621.270000,-0.008430481
629,7621.271000,-0.005912781
630,7621.272000,-0.003639221
631,7621.273000,-0.002365112
632,7621.274000,-8.163452E-4
633,7621.275000,0.001144409
634,7621.276000,0.002151489
635,7621.277000,0.002479553
636,7621.278000,0.00453186
637,7621.279000,0.008338928
638,7621.280000,0.01290131
639,7621.281000,0.01880646
640,7621.282000,0.02430725
641,7621.283000,0.02926636
642,7621.284000,0.03507233
643,7621.285000,0.04132843
644,7621.286000,0.04619598
645,7621.287000,0.04965973
646,7621.288000,0.05227661
647,7621.289000,0.05356598
648,7621.290000,0.05489349
649,7621.291000,0.05630493
650,7621.292000,0.0566864
651,7621.293000,0.0562973
652,7621.294000,0.05596161
653,7621.295000,0.05560303
654,7621.296000,0.05496979
655,7621.297000,0.05426788
656,7621.298000,0.05267334
657,7621.299000,0.05012512
658,7621.300000,0.04714203
659,7621.301000,0.0435257
660,7621.302000,0.0410614
661,7621.303000,0.03993225
662,7621.304000,0.03917694
663,7621.305000,0.03929138
664,7621.306000,0.03938293
665,7621.307000,0.03936005
666,7621.308000,0.04009247
667,7621.309000,0.04140472
668,7621.310000,0.04180908
669,7621.311000,0.04130554
670,7621.312000,0.04046631
671,7621.313000,0.03894043
672,7621.314000,0.03780365
673,7621.315000,0.03715515
674,7621.316000,0.03617096
675,7621.317000,0.03513336
676,7621.318000,0.03408813
677,7621.319000,0.03295135
678,7621.320000,0.03187561
679,7621.321000,0.03086853
680,7621.322000,0.02970886
681,7621.323000,0.02838135
682,7621.324000,0.02696991
683,7621.325000,0.0254364
684,7621.326000,0.02400208
685,7621.327000,0.02271271
686,7621.328000,0.02141571
687,7621.329000,0.02019501
688,7621.330000,0.01887512
689,7621.331000,0.01745605
690,7621.332000,0.01608276
691,7621.333000,0.01473999
692,7621.334000,0.01306152
693,7621.335000,0.01104736
694,7621.336000,0.008827209
695,7621.337000,0.00629425
696,7621.338000,0.003700256
697,7621.339000,0.001060486
698,7621.340000,-0.001853943
699,7621.341000,-0.004974365
700,7621.342000,-0.008117676
701,7621.343000,-0.01129913
702,7621.344000,-0.01457214
703,7621.345000,-0.01790619
704,7621.346000,-0.02146149
705,7621.347000,-0.0252533
706,7621.348000,-0.02916718
707,7621.349000,-0.03321838
708,7621.350000,-0.037117
709,7621.351000,-0.04080963
710,7621.352000,-0.044487
711,7621.353000,-0.0480423
712,7621.354000,-0.05163574
713,7621.355000,-0.05526733
714,7621.356000,-0.05880737
715,7621.357000,-0.06224823
716,7621.358000,-0.06587219
717,7621.359000,-0.06968689
718,7621.360000,-0.07357025
719,7621.361000,-0.07758331
720,7621.362000,-0.08154297
721,7621.363000,-0.0854187
722,7621.364000,-0.08937073
723,7621.365000,-0.09331512
724,7621.366000,-0.09746552
725,7621.367000,-0.1018066
726,7621.368000,-0.1062317
727,7621.369000,-0.1108017
728,7621.370000,-0.1154709
729,7621.371000,-0.120224
730,7621.372000,-0.1251221
731,7621.373000,-0.1301651
732,7621.374000,-0.1351852
733,7621.375000,-0.1401901
734,7621.376000,-0.1452332
735,7621.377000,-0.1502838
736,7621.378000,-0.1554718
737,7621.379000,-0.1607666
738,7621.380000,-0.1661148
739,7621.381000,-0.1715164
740,7621.382000,-0.1757813
741,7621.383000,-0.1787491
742,7621.384000,-0.1810303
743,7621.385000,-0.1822433
744,7621.386000,-0.183075
745,7621.387000,-0.183548
746,7621.388000,-0.1829987
747,7621.389000,-0.181572
748,7621.390000,-0.1801453
749,7621.391000,-0.1787186
750,7621.392000,-0.1769028
751,7621.393000,-0.1749115
752,7621.394000,-0.1720047
753,7621.395000,-0.1681366
754,7621.396000,-0.1638184
755,7621.397000,-0.1588516
756,7621.398000,-0.154068
757,7621.399000,-0.1495972
758,7621.400000,-0.1449127
759,7621.401000,-0.1402435
760,7621.402000,-0.1352386
761,7621.403000,-0.1298523
762,7621.404000,-0.1244583
763,7621.405000,-0.1189575
764,7621.406000,-0.1125717
765,7621.407000,-0.105278
766,7621.408000,-0.09739685
767,7621.409000,-0.0887146
768,7621.410000,-0.07980347
769,7621.411000,-0.0707016
770,7621.412000,-0.0609436
771,7621.413000,-0.05065918
772,7621.414000,-0.04083252
773,7621.415000,-0.03153229
774,7621.416000,-0.02232361
775,7621.417000,-0.01351166
776,7621.418000,-0.00440979
777,7621.419000,0.005012512
778,7621.420000,0.01416016
779,7621.421000,0.0231781
780,7621.422000,0.03257751
781,7621.423000,0.0423584
782,7621.424000,0.05233002
783,7621.425000,0.06261444
784,7621.426000,0.0727005
785,7621.427000,0.08256531
786,7621.428000,0.09255219
787,7621.429000,0.102562
788,7621.430000,0.1134033
789,7621.431000,0.1251984
790,7621.432000,0.1374741
791,7621.433000,0.1504517
792,7621.434000,0.1637497
793,7621.435000,0.1773224
794,7621.436000,0.1916046
795,7621.437000,0.2065125
796,7621.438000,0.2213135
797,7621.439000,0.2360229
798,7621.440000,0.2509232
799,7621.441000,0.2658615
800,7621.442000,0.2813797
801,7621.443000,0.2975082
802,7621.444000,0.3138428
803,7621.445000,0.3304977
804,7621.446000,0.3416367
805,7621.447000,0.3466339
806,7621.448000,0.3483047
807,7621.449000,0.3449402
808,7621.450000,0.3397751
809,7621.451000,0.3329239
810,7621.452000,0.3212128
811,7621.453000,0.3052063
812,7621.454000,0.2892303
813,7621.455000,0.2731705
814,7621.456000,0.2552261
815,7621.457000,0.2363815
816,7621.458000,0.2131195
817,7621.459000,0.1851501
818,7621.460000,0.154953
819,7621.461000,0.1216965
820,7621.462000,0.08917999
821,7621.463000,0.05799866
822,7621.464000,0.0256958
823,7621.465000,-0.006629944
824,7621.466000,-0.04068756
825,7621.467000,-0.07668304
826,7621.468000,-0.1127625
827,7621.469000,-0.149292
828,7621.470000,-0.1901016
829,7621.471000,-0.2352753
830,7621.472000,-0.2831955
831,7621.473000,-0.3348541
832,7621.474000,-0.3875732
833,7621.475000,-0.4411621
834,7621.476000,-0.4978104
835,7621.477000,-0.5569229
836,7621.478000,-0.6035843
837,7621.479000,-0.636528
838,7621.480000,-0.662323
839,7621.481000,-0.6767273
840,7621.482000,-0.6888199
841,7621.483000,-0.6989136
842,7621.484000,-0.6985703
843,7621.485000,-0.6894608
844,7621.486000,-0.6815567
845,7621.487000,-0.6744614
846,7621.488000,-0.6642838
847,7621.489000,-0.6532974
848,7621.490000,-0.63311
849,7621.491000,-0.6030426
850,7621.492000,-0.5689468
851,7621.493000,-0.528801
852,7621.494000,-0.493576
853,7621.495000,-0.464859
854,7621.496000,-0.4358902
855,7621.497000,-0.409874
856,7621.498000,-0.3816605
857,7621.499000,-0.3507156
858,7621.500000,-0.3224487
859,7621.501000,-0.2958069
860,7621.502000,-0.2604904
861,7621.503000,-0.2163391
862,7621.504000,-0.1676254
863,7621.505000,-0.111763
864,7621.506000,-0.05615997
865,7621.507000,-0.001296997
866,7621.508000,0.0586853
867,7621.509000,0.1221619
868,7621.510000,0.1729279
869,7621.511000,0.2100525
870,7621.512000,0.2399368
871,7621.513000,0.2580872
872,7621.514000,0.2751923
873,7621.515000,0.2915726
874,7621.516000,0.29776
875,7621.517000,0.2957993
876,7621.518000,0.295166
877,7621.519000,0.2953568
878,7621.520000,0.2929306
879,7621.521000,0.2900009
880,7621.522000,0.2781448
881,7621.523000,0.2567368
882,7621.524000,0.2315292
883,7621.525000,0.2004776
884,7621.526000,0.1767502
885,7621.527000,0.1621094
886,7621.528000,0.1487885
887,7621.529000,0.1406021
888,7621.530000,0.1310883
889,7621.531000,0.1196747
890,7621.532000,0.1129761
891,7621.533000,0.1096802
892,7621.534000,0.09802246
893,7621.535000,0.07788086
894,7621.536000,0.05409241
895,7621.537000,0.02376556
896,7621.538000,-0.004547119
897,7621.539000,-0.03024292
898,7621.540000,-0.06003571
899,7621.541000,-0.09201813
900,7621.542000,-0.1173096
901,7621.543000,-0.1357651
902,7621.544000,-0.1501923
903,7621.545000,-0.1582031
904,7621.546000,-0.1665192
905,7621.547000,-0.1752319
906,7621.548000,-0.1788864
907,7621.549000,-0.1787415
908,7621.550000,-0.1787643
909,7621.551000,-0.1785278
910,7621.552000,-0.1769257
911,7621.553000,-0.1747665
912,7621.554000,-0.1680679
913,7621.555000,-0.1565552
914,7621.556000,-0.1428146
915,7621.557000,-0.1258545
916,7621.558000,-0.1142349
917,7621.559000,-0.1090164
918,7621.560000,-0.1053619
919,7621.561000,-0.1057281
920,7621.562000,-0.1057129
921,7621.563000,-0.1049271
922,7621.564000,-0.1077805
923,7621.565000,-0.1133881
924,7621.566000,-0.1146011
925,7621.567000,-0.1114197
926,7621.568000,-0.1066895
927,7621.569000,-0.09867096
928,7621.570000,-0.09272003
929,7621.571000,-0.08917236
930,7621.572000,-0.08392334
931,7621.573000,-0.07817078
932,7621.574000,-0.07355499
933,7621.575000,-0.06977844
934,7621.576000,-0.06694031
935,7621.577000,-0.06539917
936,7621.578000,-0.06324005
937,7621.579000,-0.06047058
938,7621.580000,-0.05839539
939,7621.581000,-0.05662537
940,7621.582000,-0.0554657
941,7621.583000,-0.05510712
942,7621.584000,-0.05513763
943,7621.585000,-0.05569458
944,7621.586000,-0.05699921
945,7621.587000,-0.05904388
946,7621.588000,-0.06182861
947,7621.589000,-0.06542969
948,7621.590000,-0.06711578
949,7621.591000,-0.06667328
950,7621.592000,-0.06542206
951,7621.593000,-0.06262207
952,7621.594000,-0.05986786
953,7621.595000,-0.05725098
954,7621.596000,-0.05330658
955,7621.597000,-0.04834747
956,7621.598000,-0.04428864
957,7621.599000,-0.04109192
958,7621.600000,-0.03806305
959,7621.601000,-0.03562927
960,7621.602000,-0.03229523
961,7621.603000,-0.02796173
962,7621.604000,-0.02375793
