#HEADER
#TITLES
 , ,Dniuzhuan1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
190,7723.653000,0.617879
191,7723.654000,0.6230842
192,7723.655000,0.6287739
193,7723.656000,0.6347356
194,7723.657000,0.641108
195,7723.658000,0.6475945
196,7723.659000,0.6541861
197,7723.660000,0.6611594
198,7723.661000,0.6684604
199,7723.662000,0.6757656
200,7723.663000,0.6830874
201,7723.664000,0.6905546
202,7723.665000,0.6980934
203,7723.666000,0.7059781
204,7723.667000,0.7142315
205,7723.668000,0.722664
206,7723.669000,0.731342
207,7723.670000,0.7399059
208,7723.671000,0.7483048
209,7723.672000,0.7567607
210,7723.673000,0.7651688
211,7723.674000,0.7737002
212,7723.675000,0.7823716
213,7723.676000,0.7910075
214,7723.677000,0.7996427
215,7723.678000,0.8086165
216,7723.679000,0.817935
217,7723.680000,0.8274581
218,7723.681000,0.8372724
219,7723.682000,0.8471344
220,7723.683000,0.857029
221,7723.684000,0.8671498
222,7723.685000,0.8774437
223,7723.686000,0.8875866
224,7723.687000,0.8975677
225,7723.688000,0.9075041
226,7723.689000,0.9173062
227,7723.690000,0.9272115
228,7723.691000,0.9372225
229,7723.692000,0.9471485
230,7723.693000,0.9570318
231,7723.694000,0.9670403
232,7723.695000,0.9771612
233,7723.696000,0.9873437
234,7723.697000,0.9976236
235,7723.698000,1.007865
236,7723.699000,1.018059
237,7723.700000,1.028149
238,7723.701000,1.038084
239,7723.702000,1.048936
240,7723.703000,1.060767
241,7723.704000,1.069508
242,7723.705000,1.082332
243,7723.706000,1.093295
244,7723.707000,1.10474
245,7723.708000,1.116429
246,7723.709000,1.128333
247,7723.710000,1.14015
248,7723.711000,1.151874
249,7723.712000,1.163634
250,7723.713000,1.175352
251,7723.714000,1.187248
252,7723.715000,1.199334
253,7723.716000,1.211441
254,7723.717000,1.223615
255,7723.718000,1.236016
256,7723.719000,1.248641
257,7723.720000,1.261447
258,7723.721000,1.274477
259,7723.722000,1.287596
260,7723.723000,1.300803
261,7723.724000,1.314198
262,7723.725000,1.327757
263,7723.726000,1.339253
264,7723.727000,1.34847
265,7723.728000,1.356434
266,7723.729000,1.362499
267,7723.730000,1.367971
268,7723.731000,1.372893
269,7723.732000,1.376027
270,7723.733000,1.377606
271,7723.734000,1.390557
272,7723.735000,1.415999
273,7723.736000,1.447991
274,7723.737000,1.490199
275,7723.738000,1.512103
276,7723.739000,1.511033
277,7723.740000,1.504813
278,7723.741000,1.485354
279,7723.742000,1.483373
280,7723.743000,1.502299
281,7723.744000,1.520558
282,7723.745000,1.54614
283,7723.746000,1.563597
284,7723.747000,1.569997
285,7723.748000,1.579277
286,7723.749000,1.587229
287,7723.750000,1.597058
288,7723.751000,1.61047
289,7723.752000,1.622583
290,7723.753000,1.63457
291,7723.754000,1.646757
292,7723.755000,1.658555
293,7723.756000,1.670788
294,7723.757000,1.683351
295,7723.758000,1.69581
296,7723.759000,1.708265
297,7723.760000,1.720802
298,7723.761000,1.733363
299,7723.762000,1.746123
300,7723.763000,1.759099
301,7723.764000,1.772165
302,7723.765000,1.785366
303,7723.766000,1.798431
304,7723.767000,1.811322
305,7723.768000,1.824199
306,7723.769000,1.836983
307,7723.770000,1.84976
308,7723.771000,1.862537
309,7723.772000,1.8752
310,7723.773000,1.887761
311,7723.774000,1.900869
312,7723.775000,1.914566
313,7723.776000,1.928548
314,7723.777000,1.942992
315,7723.778000,1.95579
316,7723.779000,1.966743
317,7723.780000,1.976998
318,7723.781000,1.98598
319,7723.782000,2.002693
320,7723.783000,2.028048
321,7723.784000,2.039278
322,7723.785000,2.037061
323,7723.786000,2.046515
324,7723.787000,2.064259
325,7723.788000,2.075
326,7723.789000,2.082318
327,7723.790000,2.092006
328,7723.791000,2.102255
329,7723.792000,2.111661
330,7723.793000,2.120838
331,7723.794000,2.129628
332,7723.795000,2.137889
333,7723.796000,2.145858
334,7723.797000,2.153463
335,7723.798000,2.161217
336,7723.799000,2.169188
337,7723.800000,2.177064
338,7723.801000,2.184991
339,7723.802000,2.192723
340,7723.803000,2.200233
341,7723.804000,2.207776
342,7723.805000,2.215299
343,7723.806000,2.222323
344,7723.807000,2.22884
345,7723.808000,2.235045
346,7723.809000,2.240818
347,7723.810000,2.246501
348,7723.811000,2.252116
349,7723.812000,2.25739
350,7723.813000,2.262395
351,7723.814000,2.267572
352,7723.815000,2.272932
353,7723.816000,2.27832
354,7723.817000,2.283852
355,7723.818000,2.289211
356,7723.819000,2.294385
357,7723.820000,2.29964
358,7723.821000,2.304912
359,7723.822000,2.309981
360,7723.823000,2.314863
361,7723.824000,2.319624
362,7723.825000,2.324216
363,7723.826000,2.328839
364,7723.827000,2.333504
365,7723.828000,2.338126
366,7723.829000,2.342758
367,7723.830000,2.346737
368,7723.831000,2.350002
369,7723.832000,2.354094
370,7723.833000,2.356508
371,7723.834000,2.359396
372,7723.835000,2.361981
373,7723.836000,2.364189
374,7723.837000,2.366058
375,7723.838000,2.367924
376,7723.839000,2.369787
377,7723.840000,2.371508
378,7723.841000,2.373167
379,7723.842000,2.374511
380,7723.843000,2.375519
381,7723.844000,2.376384
382,7723.845000,2.377048
383,7723.846000,2.378061
384,7723.847000,2.379497
385,7723.848000,2.381056
386,7723.849000,2.382902
387,7723.850000,2.384766
388,7723.851000,2.386632
389,7723.852000,2.388785
390,7723.853000,2.391177
391,7723.854000,2.393341
392,7723.855000,2.395282
393,7723.856000,2.397201
394,7723.857000,2.398986
395,7723.858000,2.400998
396,7723.859000,2.403268
397,7723.860000,2.405531
398,7723.861000,2.407872
399,7723.862000,2.409988
400,7723.863000,2.411824
401,7723.864000,2.413572
402,7723.865000,2.415139
403,7723.866000,2.416795
404,7723.867000,2.418567
405,7723.868000,2.419602
406,7723.869000,2.419899
407,7723.870000,2.423369
408,7723.871000,2.423521
409,7723.872000,2.425528
410,7723.873000,2.427316
411,7723.874000,2.429013
412,7723.875000,2.430603
413,7723.876000,2.432268
414,7723.877000,2.433959
415,7723.878000,2.435177
416,7723.879000,2.435894
417,7723.880000,2.436307
418,7723.881000,2.436279
419,7723.882000,2.436142
420,7723.883000,2.435905
421,7723.884000,2.435278
422,7723.885000,2.434324
423,7723.886000,2.433334
424,7723.887000,2.432292
425,7723.888000,2.431097
426,7723.889000,2.429811
427,7723.890000,2.428178
428,7723.891000,2.426179
429,7723.892000,2.423991
430,7723.893000,2.421552
431,7723.894000,2.419262
432,7723.895000,2.417174
433,7723.896000,2.415053
434,7723.897000,2.413016
435,7723.898000,2.410868
436,7723.899000,2.408593
437,7723.900000,2.40639
438,7723.901000,2.404222
439,7723.902000,2.40173
440,7723.903000,2.398912
441,7723.904000,2.395917
442,7723.905000,2.392656
443,7723.906000,2.38939
444,7723.907000,2.386136
445,7723.908000,2.382693
446,7723.909000,2.379117
447,7723.910000,2.37581
448,7723.911000,2.372792
449,7723.912000,2.369915
450,7723.913000,2.36729
451,7723.914000,2.36464
452,7723.915000,2.361959
453,7723.916000,2.359486
454,7723.917000,2.35717
455,7723.918000,2.354798
456,7723.919000,2.352386
457,7723.920000,2.350007
458,7723.921000,2.347614
459,7723.922000,2.345407
460,7723.923000,2.343401
461,7723.924000,2.341465
462,7723.925000,2.339646
463,7723.926000,2.337597
464,7723.927000,2.335275
465,7723.928000,2.332697
466,7723.929000,2.329746
467,7723.930000,2.328329
468,7723.931000,2.328577
469,7723.932000,2.32193
470,7723.933000,2.30811
471,7723.934000,2.329582
472,7723.935000,2.31286
473,7723.936000,2.309763
474,7723.937000,2.310845
475,7723.938000,2.307723
476,7723.939000,2.305315
477,7723.940000,2.302985
478,7723.941000,2.300685
479,7723.942000,2.298239
480,7723.943000,2.295649
481,7723.944000,2.292961
482,7723.945000,2.290133
483,7723.946000,2.287308
484,7723.947000,2.284488
485,7723.948000,2.281561
486,7723.949000,2.278556
487,7723.950000,2.275539
488,7723.951000,2.2725
489,7723.952000,2.269426
490,7723.953000,2.266331
491,7723.954000,2.263144
492,7723.955000,2.259861
493,7723.956000,2.256528
494,7723.957000,2.253124
495,7723.958000,2.249843
496,7723.959000,2.246705
497,7723.960000,2.243606
498,7723.961000,2.240603
499,7723.962000,2.237597
500,7723.963000,2.234581
501,7723.964000,2.231654
502,7723.965000,2.228795
503,7723.966000,2.225854
504,7723.967000,2.222833
505,7723.968000,2.219792
506,7723.969000,2.216695
507,7723.970000,2.213658
508,7723.971000,2.210689
509,7723.972000,2.207702
510,7723.973000,2.204723
511,7723.974000,2.201254
512,7723.975000,2.197235
513,7723.976000,2.192918
514,7723.977000,2.188157
515,7723.978000,2.183218
516,7723.979000,2.178111
517,7723.980000,2.17257
518,7723.981000,2.166641
519,7723.982000,2.160716
520,7723.983000,2.154784
521,7723.984000,2.148685
522,7723.985000,2.142506
523,7723.986000,2.13594
524,7723.987000,2.128959
525,7723.988000,2.121786
526,7723.989000,2.114347
527,7723.990000,2.107154
528,7723.991000,2.100279
529,7723.992000,2.093423
530,7723.993000,2.086736
531,7723.994000,2.07997
532,7723.995000,2.073103
533,7723.996000,2.066396
534,7723.997000,2.0598
535,7723.998000,2.052853
536,7723.999000,2.045552
537,7724.000000,2.038091
538,7724.001000,2.030356
539,7724.002000,2.022689
540,7724.003000,2.015113
541,7724.004000,2.007369
542,7724.005000,1.99953
543,7724.006000,1.991557
544,7724.007000,1.983415
545,7724.008000,1.975182
546,7724.009000,1.966836
547,7724.010000,1.958343
548,7724.011000,1.949707
549,7724.012000,1.940927
550,7724.013000,1.931996
551,7724.014000,1.923043
552,7724.015000,1.914078
553,7724.016000,1.90503
554,7724.017000,1.895934
555,7724.018000,1.886714
556,7724.019000,1.877363
557,7724.020000,1.867948
558,7724.021000,1.85845
559,7724.022000,1.848806
560,7724.023000,1.839017
561,7724.024000,1.8291
562,7724.025000,1.819042
563,7724.026000,1.808895
564,7724.027000,1.79866
565,7724.028000,1.788296
566,7724.029000,1.777815
567,7724.030000,1.767237
568,7724.031000,1.756557
569,7724.032000,1.745774
570,7724.033000,1.734891
571,7724.034000,1.723888
572,7724.035000,1.712764
573,7724.036000,1.70219
574,7724.037000,1.69223
575,7724.038000,1.677808
576,7724.039000,1.658627
577,7724.040000,1.664512
578,7724.041000,1.696942
579,7724.042000,1.602651
580,7724.043000,1.644813
581,7724.044000,1.645953
582,7724.045000,1.625633
583,7724.046000,1.624048
584,7724.047000,1.618776
585,7724.048000,1.613837
586,7724.049000,1.609043
587,7724.050000,1.605079
588,7724.051000,1.602009
589,7724.052000,1.599345
590,7724.053000,1.597255
591,7724.054000,1.594957
592,7724.055000,1.592331
593,7724.056000,1.589879
594,7724.057000,1.587374
595,7724.058000,1.585172
596,7724.059000,1.583314
597,7724.060000,1.581423
598,7724.061000,1.579572
599,7724.062000,1.578535
600,7724.063000,1.578326
601,7724.064000,1.578626
602,7724.065000,1.579633
603,7724.066000,1.580801
604,7724.067000,1.5821
605,7724.068000,1.583965
606,7724.069000,1.58628
607,7724.070000,1.586525
608,7724.071000,1.584497
609,7724.072000,1.581293
610,7724.073000,1.576197
611,7724.074000,1.570764
612,7724.075000,1.565043
613,7724.076000,1.557607
614,7724.077000,1.548742
615,7724.078000,1.540104
616,7724.079000,1.531628
617,7724.080000,1.522674
618,7724.081000,1.513618
619,7724.082000,1.503058
620,7724.083000,1.490881
621,7724.084000,1.478069
622,7724.085000,1.46428
623,7724.086000,1.454338
624,7724.087000,1.448815
625,7724.088000,1.445187
626,7724.089000,1.444859
627,7724.090000,1.445262
628,7724.091000,1.446251
629,7724.092000,1.450381
630,7724.093000,1.457176
631,7724.094000,1.462775
632,7724.095000,1.46722
633,7724.096000,1.472103
634,7724.097000,1.476507
635,7724.098000,1.483387
636,7724.099000,1.492975
637,7724.100000,1.503461
638,7724.101000,1.515578
639,7724.102000,1.523471
640,7724.103000,1.526459
641,7724.104000,1.536704
642,7724.105000,1.535257
643,7724.106000,1.538416
644,7724.107000,1.540435
645,7724.108000,1.540339
646,7724.109000,1.538454
647,7724.110000,1.538463
648,7724.111000,1.540395
649,7724.112000,1.542656
650,7724.113000,1.546144
651,7724.114000,1.547727
652,7724.115000,1.547149
653,7724.116000,1.550982
654,7724.117000,1.558919
655,7724.118000,1.547481
656,7724.119000,1.515907
657,7724.120000,1.581645
658,7724.121000,1.573027
659,7724.122000,1.516352
660,7724.123000,1.564054
661,7724.124000,1.552083
662,7724.125000,1.549977
663,7724.126000,1.554965
664,7724.127000,1.549546
665,7724.128000,1.548473
666,7724.129000,1.545706
667,7724.130000,1.542722
668,7724.131000,1.539563
669,7724.132000,1.535735
670,7724.133000,1.531349
671,7724.134000,1.528847
672,7724.135000,1.528407
673,7724.136000,1.528952
674,7724.137000,1.531163
675,7724.138000,1.533506
676,7724.139000,1.53592
677,7724.140000,1.539853
678,7724.141000,1.545018
679,7724.142000,1.548996
680,7724.143000,1.551779
681,7724.144000,1.558789
682,7724.145000,1.569887
683,7724.146000,1.562453
684,7724.147000,1.565707
685,7724.148000,1.593611
686,7724.149000,1.585569
687,7724.150000,1.595976
688,7724.151000,1.601133
689,7724.152000,1.606695
690,7724.153000,1.612211
691,7724.154000,1.614739
692,7724.155000,1.614213
693,7724.156000,1.628661
694,7724.157000,1.624276
695,7724.158000,1.629103
696,7724.159000,1.631802
697,7724.160000,1.639745
698,7724.161000,1.653542
699,7724.162000,1.640825
700,7724.163000,1.658159
701,7724.164000,1.660109
702,7724.165000,1.665201
703,7724.166000,1.669925
704,7724.167000,1.674333
705,7724.168000,1.678437
706,7724.169000,1.682134
707,7724.170000,1.685879
708,7724.171000,1.689663
709,7724.172000,1.693158
710,7724.173000,1.696449
711,7724.174000,1.699621
712,7724.175000,1.702639
713,7724.176000,1.705033
714,7724.177000,1.706763
715,7724.178000,1.710438
716,7724.179000,1.711164
717,7724.180000,1.712958
718,7724.181000,1.714168
719,7724.182000,1.715661
720,7724.183000,1.717486
721,7724.184000,1.719339
722,7724.185000,1.72138
723,7724.186000,1.723261
724,7724.187000,1.724955
725,7724.188000,1.726781
726,7724.189000,1.728663
727,7724.190000,1.730167
728,7724.191000,1.731292
729,7724.192000,1.732199
730,7724.193000,1.73278
731,7724.194000,1.73337
732,7724.195000,1.733989
733,7724.196000,1.734375
734,7724.197000,1.734604
735,7724.198000,1.735063
736,7724.199000,1.735764
737,7724.200000,1.736573
738,7724.201000,1.737595
739,7724.202000,1.738543
740,7724.203000,1.739407
741,7724.204000,1.740428
742,7724.205000,1.74155
743,7724.206000,1.74251
744,7724.207000,1.743317
745,7724.208000,1.744641
746,7724.209000,1.746478
747,7724.210000,1.746119
748,7724.211000,1.743472
749,7724.212000,1.753
750,7724.213000,1.748279
751,7724.214000,1.750562
752,7724.215000,1.751024
753,7724.216000,1.751319
754,7724.217000,1.751334
755,7724.218000,1.751266
756,7724.219000,1.751128
757,7724.220000,1.750725
758,7724.221000,1.750089
759,7724.222000,1.749549
760,7724.223000,1.749103
761,7724.224000,1.748617
762,7724.225000,1.748169
763,7724.226000,1.747516
764,7724.227000,1.746641
765,7724.228000,1.745726
766,7724.229000,1.744718
767,7724.230000,1.744201
768,7724.231000,1.744252
769,7724.232000,1.744559
770,7724.233000,1.745295
771,7724.234000,1.746169
772,7724.235000,1.747165
773,7724.236000,1.748589
774,7724.237000,1.750391
775,7724.238000,1.75208
776,7724.239000,1.753663
777,7724.240000,1.755351
778,7724.241000,1.757027
779,7724.242000,1.759071
780,7724.243000,1.761517
781,7724.244000,1.764086
782,7724.245000,1.766872
783,7724.246000,1.769542
784,7724.247000,1.772038
785,7724.248000,1.774588
786,7724.249000,1.777092
787,7724.250000,1.779682
788,7724.251000,1.782378
789,7724.252000,1.785026
790,7724.253000,1.787653
791,7724.254000,1.790612
792,7724.255000,1.793915
793,7724.256000,1.797407
794,7724.257000,1.801181
795,7724.258000,1.804991
796,7724.259000,1.808821
797,7724.260000,1.81287
798,7724.261000,1.817083
799,7724.262000,1.820943
800,7724.263000,1.82442
801,7724.264000,1.827721
802,7724.265000,1.830704
803,7724.266000,1.833713
804,7724.267000,1.836762
805,7724.268000,1.839547
806,7724.269000,1.842134
807,7724.270000,1.844825
808,7724.271000,1.847607
809,7724.272000,1.850371
810,7724.273000,1.853185
811,7724.274000,1.855785
812,7724.275000,1.858148
813,7724.276000,1.860462
814,7724.277000,1.862661
815,7724.278000,1.865163
816,7724.279000,1.868029
817,7724.280000,1.871009
818,7724.281000,1.874227
819,7724.282000,1.877481
820,7724.283000,1.880753
821,7724.284000,1.884252
822,7724.285000,1.88794
823,7724.286000,1.891445
824,7724.287000,1.894765
825,7724.288000,1.898053
826,7724.289000,1.901217
827,7724.290000,1.904533
828,7724.291000,1.908018
829,7724.292000,1.911463
830,7724.293000,1.914928
831,7724.294000,1.918252
832,7724.295000,1.921393
833,7724.296000,1.924472
834,7724.297000,1.927437
835,7724.298000,1.93033
836,7724.299000,1.933159
837,7724.300000,1.93585
838,7724.301000,1.938411
839,7724.302000,1.941034
840,7724.303000,1.943725
841,7724.304000,1.94639
842,7724.305000,1.949076
843,7724.306000,1.951648
844,7724.307000,1.954092
845,7724.308000,1.956513
846,7724.309000,1.958879
847,7724.310000,1.961225
848,7724.311000,1.963564
849,7724.312000,1.965856
850,7724.313000,1.968113
851,7724.314000,1.970335
852,7724.315000,1.97252
853,7724.316000,1.974677
854,7724.317000,1.976805
855,7724.318000,1.978835
856,7724.319000,1.980761
857,7724.320000,1.982616
858,7724.321000,1.984383
859,7724.322000,1.986075
860,7724.323000,1.987693
861,7724.324000,1.989446
862,7724.325000,1.991358
863,7724.326000,1.992487
864,7724.327000,1.992808
865,7724.328000,1.998129
866,7724.329000,1.997791
867,7724.330000,2.000818
868,7724.331000,2.003688
869,7724.332000,2.003448
870,7724.333000,1.999826
871,7724.334000,2.010075
872,7724.335000,2.034825
873,7724.336000,1.986439
874,7724.337000,2.024004
875,7724.338000,2.017537
876,7724.339000,2.019818
877,7724.340000,2.022111
878,7724.341000,2.024443
879,7724.342000,2.026653
880,7724.343000,2.028714
881,7724.344000,2.030728
882,7724.345000,2.032645
883,7724.346000,2.03454
884,7724.347000,2.036421
885,7724.348000,2.038206
886,7724.349000,2.03991
887,7724.350000,2.041686
888,7724.351000,2.043535
889,7724.352000,2.045393
890,7724.353000,2.047296
891,7724.354000,2.049134
892,7724.355000,2.0509
893,7724.356000,2.052678
894,7724.357000,2.054444
895,7724.358000,2.056204
896,7724.359000,2.057967
897,7724.360000,2.059712
898,7724.361000,2.061444
899,7724.362000,2.06318
900,7724.363000,2.064917
901,7724.364000,2.066653
902,7724.365000,2.068392
903,7724.366000,2.070094
904,7724.367000,2.071759
905,7724.368000,2.073405
906,7724.369000,2.075024
907,7724.370000,2.076638
908,7724.371000,2.078245
909,7724.372000,2.07983
910,7724.373000,2.081397
911,7724.374000,2.08297
912,7724.375000,2.08455
913,7724.376000,2.08613
914,7724.377000,2.087714
915,7724.378000,2.089284
916,7724.379000,2.09084
917,7724.380000,2.092396
918,7724.381000,2.093948
919,7724.382000,2.095489
920,7724.383000,2.097015
921,7724.384000,2.09864
922,7724.385000,2.100372
923,7724.386000,2.101225
924,7724.387000,2.101133
925,7724.388000,2.104817
926,7724.389000,2.112449
927,7724.390000,2.100155
928,7724.391000,2.111151
929,7724.392000,2.110122
930,7724.393000,2.111387
931,7724.394000,2.112626
932,7724.395000,2.11384
933,7724.396000,2.115063
934,7724.397000,2.116306
935,7724.398000,2.117039
936,7724.399000,2.117223
937,7724.400000,2.119556
938,7724.401000,2.124143
939,7724.402000,2.117275
940,7724.403000,2.123767
941,7724.404000,2.123352
942,7724.405000,2.124249
943,7724.406000,2.125143
944,7724.407000,2.126039
945,7724.408000,2.126916
946,7724.409000,2.127784
947,7724.410000,2.12863
948,7724.411000,2.129451
949,7724.412000,2.130262
950,7724.413000,2.131062
951,7724.414000,2.131815
952,7724.415000,2.132524
953,7724.416000,2.133201
954,7724.417000,2.133837
955,7724.418000,2.134457
956,7724.419000,2.135061
957,7724.420000,2.135631
958,7724.421000,2.136172
959,7724.422000,2.136946
960,7724.423000,2.13798
961,7724.424000,2.139152
962,7724.425000,2.14054
963,7724.426000,2.141988
964,7724.427000,2.143491
965,7724.428000,2.145196
966,7724.429000,2.147075
967,7724.430000,2.148946
968,7724.431000,2.150815
969,7724.432000,2.152757
970,7724.433000,2.154728
971,7724.434000,2.156882
972,7724.435000,2.15923
973,7724.436000,2.161667
974,7724.437000,2.16423
975,7724.438000,2.167022
976,7724.439000,2.170045
977,7724.440000,2.170747
978,7724.441000,2.168893
979,7724.442000,2.177254
980,7724.443000,2.196295
981,7724.444000,2.162016
982,7724.445000,2.190399
983,7724.446000,2.186802
984,7724.447000,2.189687
985,7724.448000,2.191835
986,7724.449000,2.193204
987,7724.450000,2.202244
988,7724.451000,2.219543
989,7724.452000,2.20091
990,7724.453000,2.144503
991,7724.454000,2.271163
992,7724.455000,2.244773
993,7724.456000,2.164414
994,7724.457000,2.239036
995,7724.458000,2.224717
996,7724.459000,2.227875
997,7724.460000,2.23097
998,7724.461000,2.234022
999,7724.462000,2.237222
1000,7724.463000,2.240571
1001,7724.464000,2.243994
1002,7724.465000,2.247539
1003,7724.466000,2.250674
1004,7724.467000,2.253351
1005,7724.468000,2.255865
1006,7724.469000,2.258067
1007,7724.470000,2.262415
1008,7724.471000,2.269156
1009,7724.472000,2.272247
1010,7724.473000,2.271891
1011,7724.474000,2.276967
1012,7724.475000,2.286816
1013,7724.476000,2.280576
1014,7724.477000,2.291614
1015,7724.478000,2.293939
1016,7724.479000,2.298023
1017,7724.480000,2.302087
1018,7724.481000,2.306158
1019,7724.482000,2.310331
1020,7724.483000,2.314613
1021,7724.484000,2.318924
1022,7724.485000,2.323289
1023,7724.486000,2.327523
1024,7724.487000,2.331599
1025,7724.488000,2.33562
1026,7724.489000,2.339532
1027,7724.490000,2.343421
1028,7724.491000,2.347292
1029,7724.492000,2.351052
1030,7724.493000,2.354713
1031,7724.494000,2.358441
1032,7724.495000,2.362231
1033,7724.496000,2.366016
1034,7724.497000,2.369832
1035,7724.498000,2.373555
1036,7724.499000,2.377176
