#HEADER
#TITLES
 , ,Dcegun1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
225,7723.688000,-1.134329
226,7723.689000,-1.133887
227,7723.690000,-1.13336
228,7723.691000,-1.132743
229,7723.692000,-1.132368
230,7723.693000,-1.132158
231,7723.694000,-1.131842
232,7723.695000,-1.131442
233,7723.696000,-1.131037
234,7723.697000,-1.13057
235,7723.698000,-1.130279
236,7723.699000,-1.130178
237,7723.700000,-1.130259
238,7723.701000,-1.130594
239,7723.702000,-1.12989
240,7723.703000,-1.128054
241,7723.704000,-1.129283
242,7723.705000,-1.126336
243,7723.706000,-1.125273
244,7723.707000,-1.123761
245,7723.708000,-1.121919
246,7723.709000,-1.1198
247,7723.710000,-1.117419
248,7723.711000,-1.114732
249,7723.712000,-1.111756
250,7723.713000,-1.108475
251,7723.714000,-1.104801
252,7723.715000,-1.100719
253,7723.716000,-1.096245
254,7723.717000,-1.091346
255,7723.718000,-1.090714
256,7723.719000,-1.094815
257,7723.720000,-1.101422
258,7723.721000,-1.111885
259,7723.722000,-1.123503
260,7723.723000,-1.136165
261,7723.724000,-1.15245
262,7723.725000,-1.171866
263,7723.726000,-1.174652
264,7723.727000,-1.159215
265,7723.728000,-1.134564
266,7723.729000,-1.09515
267,7723.730000,-1.053091
268,7723.731000,-1.008927
269,7723.732000,-0.9516275
270,7723.733000,-0.8835123
271,7723.734000,-0.8999732
272,7723.735000,-1.009082
273,7723.736000,-1.167445
274,7723.737000,-1.402087
275,7723.738000,-1.484034
276,7723.739000,-1.393319
277,7723.740000,-1.26319
278,7723.741000,-1.032937
279,7723.742000,-0.9358205
280,7723.743000,-0.9977134
281,7723.744000,-1.055349
282,7723.745000,-1.16937
283,7723.746000,-1.222101
284,7723.747000,-1.19137
285,7723.748000,-1.183233
286,7723.749000,-1.165717
287,7723.750000,-1.159711
288,7723.751000,-1.177884
289,7723.752000,-1.184762
290,7723.753000,-1.188316
291,7723.754000,-1.193112
292,7723.755000,-1.194789
293,7723.756000,-1.197684
294,7723.757000,-1.201404
295,7723.758000,-1.204587
296,7723.759000,-1.207885
297,7723.760000,-1.211282
298,7723.761000,-1.214747
299,7723.762000,-1.217963
300,7723.763000,-1.2209
301,7723.764000,-1.223797
302,7723.765000,-1.226572
303,7723.766000,-1.229756
304,7723.767000,-1.233424
305,7723.768000,-1.237261
306,7723.769000,-1.241424
307,7723.770000,-1.2457
308,7723.771000,-1.250072
309,7723.772000,-1.254783
310,7723.773000,-1.259799
311,7723.774000,-1.264232
312,7723.775000,-1.268038
313,7723.776000,-1.27162
314,7723.777000,-1.274743
315,7723.778000,-1.279746
316,7723.779000,-1.286845
317,7723.780000,-1.29473
318,7723.781000,-1.304034
319,7723.782000,-1.304413
320,7723.783000,-1.294806
321,7723.784000,-1.29865
322,7723.785000,-1.314875
323,7723.786000,-1.320361
324,7723.787000,-1.318649
325,7723.788000,-1.321117
326,7723.789000,-1.324417
327,7723.790000,-1.327029
328,7723.791000,-1.330243
329,7723.792000,-1.333211
330,7723.793000,-1.336001
331,7723.794000,-1.338645
332,7723.795000,-1.341009
333,7723.796000,-1.343274
334,7723.797000,-1.345396
335,7723.798000,-1.34753
336,7723.799000,-1.349711
337,7723.800000,-1.351815
338,7723.801000,-1.353888
339,7723.802000,-1.355881
340,7723.803000,-1.357783
341,7723.804000,-1.359661
342,7723.805000,-1.361506
343,7723.806000,-1.363112
344,7723.807000,-1.364473
345,7723.808000,-1.365677
346,7723.809000,-1.36667
347,7723.810000,-1.367588
348,7723.811000,-1.368436
349,7723.812000,-1.369105
350,7723.813000,-1.369619
351,7723.814000,-1.370401
352,7723.815000,-1.371475
353,7723.816000,-1.372666
354,7723.817000,-1.37409
355,7723.818000,-1.375475
356,7723.819000,-1.376814
357,7723.820000,-1.378345
358,7723.821000,-1.380016
359,7723.822000,-1.381565
360,7723.823000,-1.383003
361,7723.824000,-1.384425
362,7723.825000,-1.385771
363,7723.826000,-1.38727
364,7723.827000,-1.388938
365,7723.828000,-1.390563
366,7723.829000,-1.392195
367,7723.830000,-1.393774
368,7723.831000,-1.395265
369,7723.832000,-1.395542
370,7723.833000,-1.396899
371,7723.834000,-1.397531
372,7723.835000,-1.398245
373,7723.836000,-1.398752
374,7723.837000,-1.399079
375,7723.838000,-1.399518
376,7723.839000,-1.400068
377,7723.840000,-1.400609
378,7723.841000,-1.401211
379,7723.842000,-1.401663
380,7723.843000,-1.401947
381,7723.844000,-1.402229
382,7723.845000,-1.402459
383,7723.846000,-1.402766
384,7723.847000,-1.40318
385,7723.848000,-1.403607
386,7723.849000,-1.404089
387,7723.850000,-1.404589
388,7723.851000,-1.405102
389,7723.852000,-1.405686
390,7723.853000,-1.406334
391,7723.854000,-1.406893
392,7723.855000,-1.407359
393,7723.856000,-1.407806
394,7723.857000,-1.408195
395,7723.858000,-1.408634
396,7723.859000,-1.409132
397,7723.860000,-1.409606
398,7723.861000,-1.410081
399,7723.862000,-1.410526
400,7723.863000,-1.410931
401,7723.864000,-1.411342
402,7723.865000,-1.411753
403,7723.866000,-1.412013
404,7723.867000,-1.412114
405,7723.868000,-1.412759
406,7723.869000,-1.413972
407,7723.870000,-1.412229
408,7723.871000,-1.414034
409,7723.872000,-1.414042
410,7723.873000,-1.414425
411,7723.874000,-1.414796
412,7723.875000,-1.415151
413,7723.876000,-1.415519
414,7723.877000,-1.415895
415,7723.878000,-1.416091
416,7723.879000,-1.416092
417,7723.880000,-1.415981
418,7723.881000,-1.415704
419,7723.882000,-1.415376
420,7723.883000,-1.415002
421,7723.884000,-1.414476
422,7723.885000,-1.413819
423,7723.886000,-1.413154
424,7723.887000,-1.412478
425,7723.888000,-1.411741
426,7723.889000,-1.410973
427,7723.890000,-1.410071
428,7723.891000,-1.409024
429,7723.892000,-1.407908
430,7723.893000,-1.406695
431,7723.894000,-1.405522
432,7723.895000,-1.404407
433,7723.896000,-1.403267
434,7723.897000,-1.402142
435,7723.898000,-1.40097
436,7723.899000,-1.399744
437,7723.900000,-1.398531
438,7723.901000,-1.397318
439,7723.902000,-1.395979
440,7723.903000,-1.394514
441,7723.904000,-1.392974
442,7723.905000,-1.391327
443,7723.906000,-1.389666
444,7723.907000,-1.387995
445,7723.908000,-1.386242
446,7723.909000,-1.38443
447,7723.910000,-1.38303
448,7723.911000,-1.382081
449,7723.912000,-1.381378
450,7723.913000,-1.381055
451,7723.914000,-1.380826
452,7723.915000,-1.380681
453,7723.916000,-1.380887
454,7723.917000,-1.381394
455,7723.918000,-1.381887
456,7723.919000,-1.38238
457,7723.920000,-1.382997
458,7723.921000,-1.383665
459,7723.922000,-1.384651
460,7723.923000,-1.385976
461,7723.924000,-1.387457
462,7723.925000,-1.389158
463,7723.926000,-1.390731
464,7723.927000,-1.392127
465,7723.928000,-1.393744
466,7723.929000,-1.395502
467,7723.930000,-1.395831
468,7723.931000,-1.394633
469,7723.932000,-1.400126
470,7723.933000,-1.412653
471,7723.934000,-1.390384
472,7723.935000,-1.406812
473,7723.936000,-1.40986
474,7723.937000,-1.409134
475,7723.938000,-1.412559
476,7723.939000,-1.415191
477,7723.940000,-1.418023
478,7723.941000,-1.421005
479,7723.942000,-1.423803
480,7723.943000,-1.426404
481,7723.944000,-1.428933
482,7723.945000,-1.431297
483,7723.946000,-1.433733
484,7723.947000,-1.43625
485,7723.948000,-1.438647
486,7723.949000,-1.440969
487,7723.950000,-1.443393
488,7723.951000,-1.445906
489,7723.952000,-1.448453
490,7723.953000,-1.451071
491,7723.954000,-1.453601
492,7723.955000,-1.456031
493,7723.956000,-1.458471
494,7723.957000,-1.460883
495,7723.958000,-1.463562
496,7723.959000,-1.466548
497,7723.960000,-1.469672
498,7723.961000,-1.473021
499,7723.962000,-1.476446
500,7723.963000,-1.479936
501,7723.964000,-1.483642
502,7723.965000,-1.487537
503,7723.966000,-1.491366
504,7723.967000,-1.495129
505,7723.968000,-1.498932
506,7723.969000,-1.502713
507,7723.970000,-1.50666
508,7723.971000,-1.510787
509,7723.972000,-1.51495
510,7723.973000,-1.519192
511,7723.974000,-1.523285
512,7723.975000,-1.527191
513,7723.976000,-1.531047
514,7723.977000,-1.534784
515,7723.978000,-1.538498
516,7723.979000,-1.542197
517,7723.980000,-1.545769
518,7723.981000,-1.54923
519,7723.982000,-1.552797
520,7723.983000,-1.556472
521,7723.984000,-1.560155
522,7723.985000,-1.563901
523,7723.986000,-1.567546
524,7723.987000,-1.571077
525,7723.988000,-1.574616
526,7723.989000,-1.578123
527,7723.990000,-1.581496
528,7723.991000,-1.584735
529,7723.992000,-1.587861
530,7723.993000,-1.590842
531,7723.994000,-1.593764
532,7723.995000,-1.596625
533,7723.996000,-1.599355
534,7723.997000,-1.601969
535,7723.998000,-1.60449
536,7723.999000,-1.606908
537,7724.000000,-1.609217
538,7724.001000,-1.611421
539,7724.002000,-1.613481
540,7724.003000,-1.615393
541,7724.004000,-1.617171
542,7724.005000,-1.618806
543,7724.006000,-1.620851
544,7724.007000,-1.623361
545,7724.008000,-1.626065
546,7724.009000,-1.629122
547,7724.010000,-1.632212
548,7724.011000,-1.635321
549,7724.012000,-1.638751
550,7724.013000,-1.642441
551,7724.014000,-1.645981
552,7724.015000,-1.649378
553,7724.016000,-1.652796
554,7724.017000,-1.656137
555,7724.018000,-1.659729
556,7724.019000,-1.663596
557,7724.020000,-1.667498
558,7724.021000,-1.671511
559,7724.022000,-1.675274
560,7724.023000,-1.678726
561,7724.024000,-1.682095
562,7724.025000,-1.685272
563,7724.026000,-1.688414
564,7724.027000,-1.691537
565,7724.028000,-1.694462
566,7724.029000,-1.697221
567,7724.030000,-1.700165
568,7724.031000,-1.7033
569,7724.032000,-1.706473
570,7724.033000,-1.709769
571,7724.034000,-1.712934
572,7724.035000,-1.715948
573,7724.036000,-1.718352
574,7724.037000,-1.720017
575,7724.038000,-1.727394
576,7724.039000,-1.740945
577,7724.040000,-1.730154
578,7724.041000,-1.693949
579,7724.042000,-1.784859
580,7724.043000,-1.739678
581,7724.044000,-1.736623
582,7724.045000,-1.756004
583,7724.046000,-1.756559
584,7724.047000,-1.760735
585,7724.048000,-1.764959
586,7724.049000,-1.769176
587,7724.050000,-1.773546
588,7724.051000,-1.778086
589,7724.052000,-1.782671
590,7724.053000,-1.787339
591,7724.054000,-1.792013
592,7724.055000,-1.79667
593,7724.056000,-1.801379
594,7724.057000,-1.806112
595,7724.058000,-1.81089
596,7724.059000,-1.815718
597,7724.060000,-1.820564
598,7724.061000,-1.825431
599,7724.062000,-1.830429
600,7724.063000,-1.835562
601,7724.064000,-1.84078
602,7724.065000,-1.846112
603,7724.066000,-1.851486
604,7724.067000,-1.856898
605,7724.068000,-1.862407
606,7724.069000,-1.867997
607,7724.070000,-1.871905
608,7724.071000,-1.873954
609,7724.072000,-1.874961
610,7724.073000,-1.874414
611,7724.074000,-1.873336
612,7724.075000,-1.871765
613,7724.076000,-1.868718
614,7724.077000,-1.864379
615,7724.078000,-1.859991
616,7724.079000,-1.855513
617,7724.080000,-1.85044
618,7724.081000,-1.845055
619,7724.082000,-1.83833
620,7724.083000,-1.830175
621,7724.084000,-1.821314
622,7724.085000,-1.811497
623,7724.086000,-1.804888
624,7724.087000,-1.801972
625,7724.088000,-1.8006
626,7724.089000,-1.801986
627,7724.090000,-1.803881
628,7724.091000,-1.806168
629,7724.092000,-1.811065
630,7724.093000,-1.81816
631,7724.094000,-1.824157
632,7724.095000,-1.829099
633,7724.096000,-1.834342
634,7724.097000,-1.839105
635,7724.098000,-1.846011
636,7724.099000,-1.855268
637,7724.100000,-1.864569
638,7724.101000,-1.874496
639,7724.102000,-1.883793
640,7724.103000,-1.892021
641,7724.104000,-1.891348
642,7724.105000,-1.898592
643,7724.106000,-1.900648
644,7724.107000,-1.903539
645,7724.108000,-1.904723
646,7724.109000,-1.904465
647,7724.110000,-1.90582
648,7724.111000,-1.908817
649,7724.112000,-1.912138
650,7724.113000,-1.916533
651,7724.114000,-1.920211
652,7724.115000,-1.923045
653,7724.116000,-1.922251
654,7724.117000,-1.917002
655,7724.118000,-1.930868
656,7724.119000,-1.965016
657,7724.120000,-1.901125
658,7724.121000,-1.910978
659,7724.122000,-1.969085
660,7724.123000,-1.922931
661,7724.124000,-1.936276
662,7724.125000,-1.939739
663,7724.126000,-1.934552
664,7724.127000,-1.938062
665,7724.128000,-1.936358
666,7724.129000,-1.935055
667,7724.130000,-1.933458
668,7724.131000,-1.931591
669,7724.132000,-1.929186
670,7724.133000,-1.926292
671,7724.134000,-1.924666
672,7724.135000,-1.924441
673,7724.136000,-1.92482
674,7724.137000,-1.926293
675,7724.138000,-1.92778
676,7724.139000,-1.92923
677,7724.140000,-1.931548
678,7724.141000,-1.934515
679,7724.142000,-1.937834
680,7724.143000,-1.941601
681,7724.144000,-1.941401
682,7724.145000,-1.93674
683,7724.146000,-1.952509
684,7724.147000,-1.959644
685,7724.148000,-1.942561
686,7724.149000,-1.962389
687,7724.150000,-1.961881
688,7724.151000,-1.964298
689,7724.152000,-1.965726
690,7724.153000,-1.965768
691,7724.154000,-1.968651
692,7724.155000,-1.974557
693,7724.156000,-1.964057
694,7724.157000,-1.9712
695,7724.158000,-1.970604
696,7724.159000,-1.973631
697,7724.160000,-1.97177
698,7724.161000,-1.965066
699,7724.162000,-1.983944
700,7724.163000,-1.971697
701,7724.164000,-1.975255
702,7724.165000,-1.975649
703,7724.166000,-1.976264
704,7724.167000,-1.977196
705,7724.168000,-1.97817
706,7724.169000,-1.979287
707,7724.170000,-1.980514
708,7724.171000,-1.981835
709,7724.172000,-1.983373
710,7724.173000,-1.98513
711,7724.174000,-1.986536
712,7724.175000,-1.987565
713,7724.176000,-1.988976
714,7724.177000,-1.990671
715,7724.178000,-1.990255
716,7724.179000,-1.992644
717,7724.180000,-1.993596
718,7724.181000,-1.994803
719,7724.182000,-1.995991
720,7724.183000,-1.997131
721,7724.184000,-1.998275
722,7724.185000,-1.999415
723,7724.186000,-2.0005
724,7724.187000,-2.001529
725,7724.188000,-2.002521
726,7724.189000,-2.003462
727,7724.190000,-2.004458
728,7724.191000,-2.005517
729,7724.192000,-2.006579
730,7724.193000,-2.007671
731,7724.194000,-2.008737
732,7724.195000,-2.009767
733,7724.196000,-2.010816
734,7724.197000,-2.011868
735,7724.198000,-2.012904
736,7724.199000,-2.013929
737,7724.200000,-2.014943
738,7724.201000,-2.015942
739,7724.202000,-2.016949
740,7724.203000,-2.017965
741,7724.204000,-2.018974
742,7724.205000,-2.019982
743,7724.206000,-2.021047
744,7724.207000,-2.022172
745,7724.208000,-2.022756
746,7724.209000,-2.022756
747,7724.210000,-2.02507
748,7724.211000,-2.029801
749,7724.212000,-2.02236
750,7724.213000,-2.029214
751,7724.214000,-2.028733
752,7724.215000,-2.029694
753,7724.216000,-2.030656
754,7724.217000,-2.031619
755,7724.218000,-2.032578
756,7724.219000,-2.033535
757,7724.220000,-2.034492
758,7724.221000,-2.035451
759,7724.222000,-2.036404
760,7724.223000,-2.037353
761,7724.224000,-2.0383
762,7724.225000,-2.039244
763,7724.226000,-2.040188
764,7724.227000,-2.041133
765,7724.228000,-2.042077
766,7724.229000,-2.043019
767,7724.230000,-2.043892
768,7724.231000,-2.04469
769,7724.232000,-2.045444
770,7724.233000,-2.046136
771,7724.234000,-2.046803
772,7724.235000,-2.047446
773,7724.236000,-2.048028
774,7724.237000,-2.048557
775,7724.238000,-2.049082
776,7724.239000,-2.049602
777,7724.240000,-2.050096
778,7724.241000,-2.050575
779,7724.242000,-2.051001
780,7724.243000,-2.051368
781,7724.244000,-2.051705
782,7724.245000,-2.052002
783,7724.246000,-2.052306
784,7724.247000,-2.052623
785,7724.248000,-2.052923
786,7724.249000,-2.05322
787,7724.250000,-2.053493
788,7724.251000,-2.053742
789,7724.252000,-2.053987
790,7724.253000,-2.054223
791,7724.254000,-2.054408
792,7724.255000,-2.054539
793,7724.256000,-2.054636
794,7724.257000,-2.054686
795,7724.258000,-2.054722
796,7724.259000,-2.054745
797,7724.260000,-2.05473
798,7724.261000,-2.054685
799,7724.262000,-2.054658
800,7724.263000,-2.054653
801,7724.264000,-2.054649
802,7724.265000,-2.054661
803,7724.266000,-2.054655
804,7724.267000,-2.054627
805,7724.268000,-2.05461
806,7724.269000,-2.054597
807,7724.270000,-2.054559
808,7724.271000,-2.054497
809,7724.272000,-2.054423
810,7724.273000,-2.054328
811,7724.274000,-2.054238
812,7724.275000,-2.054155
813,7724.276000,-2.054062
814,7724.277000,-2.053964
815,7724.278000,-2.05382
816,7724.279000,-2.053622
817,7724.280000,-2.053396
818,7724.281000,-2.05313
819,7724.282000,-2.052845
820,7724.283000,-2.05254
821,7724.284000,-2.052197
822,7724.285000,-2.051818
823,7724.286000,-2.051441
824,7724.287000,-2.051064
825,7724.288000,-2.050674
826,7724.289000,-2.05028
827,7724.290000,-2.049853
828,7724.291000,-2.049392
829,7724.292000,-2.048918
830,7724.293000,-2.048424
831,7724.294000,-2.048147
832,7724.295000,-2.048114
833,7724.296000,-2.048209
834,7724.297000,-2.048503
835,7724.298000,-2.048863
836,7724.299000,-2.049286
837,7724.300000,-2.049901
838,7724.301000,-2.050683
839,7724.302000,-2.051458
840,7724.303000,-2.052228
841,7724.304000,-2.053069
842,7724.305000,-2.053937
843,7724.306000,-2.054979
844,7724.307000,-2.056206
845,7724.308000,-2.057516
846,7724.309000,-2.058944
847,7724.310000,-2.060336
848,7724.311000,-2.061668
849,7724.312000,-2.06304
850,7724.313000,-2.064406
851,7724.314000,-2.065837
852,7724.315000,-2.06734
853,7724.316000,-2.068841
854,7724.317000,-2.070355
855,7724.318000,-2.072035
856,7724.319000,-2.073887
857,7724.320000,-2.075845
858,7724.321000,-2.077949
859,7724.322000,-2.080117
860,7724.323000,-2.082345
861,7724.324000,-2.084473
862,7724.325000,-2.086463
863,7724.326000,-2.0893
864,7724.327000,-2.093017
865,7724.328000,-2.091778
866,7724.329000,-2.096252
867,7724.330000,-2.097406
868,7724.331000,-2.098758
869,7724.332000,-2.10328
870,7724.333000,-2.111243
871,7724.334000,-2.105347
872,7724.335000,-2.08496
873,7724.336000,-2.137742
874,7724.337000,-2.104594
875,7724.338000,-2.115532
876,7724.339000,-2.117781
877,7724.340000,-2.120051
878,7724.341000,-2.122319
879,7724.342000,-2.124745
880,7724.343000,-2.127352
881,7724.344000,-2.130045
882,7724.345000,-2.132873
883,7724.346000,-2.135758
884,7724.347000,-2.138693
885,7724.348000,-2.141762
886,7724.349000,-2.144945
887,7724.350000,-2.148108
888,7724.351000,-2.151249
889,7724.352000,-2.154426
890,7724.353000,-2.157606
891,7724.354000,-2.160891
892,7724.355000,-2.164288
893,7724.356000,-2.16772
894,7724.357000,-2.17121
895,7724.358000,-2.174604
896,7724.359000,-2.177877
897,7724.360000,-2.181121
898,7724.361000,-2.184287
899,7724.362000,-2.187445
900,7724.363000,-2.190602
901,7724.364000,-2.193677
902,7724.365000,-2.196683
903,7724.366000,-2.199761
904,7724.367000,-2.202911
905,7724.368000,-2.206071
906,7724.369000,-2.209274
907,7724.370000,-2.212414
908,7724.371000,-2.215481
909,7724.372000,-2.218556
910,7724.373000,-2.221612
911,7724.374000,-2.224727
912,7724.375000,-2.227917
913,7724.376000,-2.231124
914,7724.377000,-2.234374
915,7724.378000,-2.237638
916,7724.379000,-2.24091
917,7724.380000,-2.244227
918,7724.381000,-2.247583
919,7724.382000,-2.250889
920,7724.383000,-2.254143
921,7724.384000,-2.257276
922,7724.385000,-2.260252
923,7724.386000,-2.26413
924,7724.387000,-2.268978
925,7724.388000,-2.270021
926,7724.389000,-2.267102
927,7724.390000,-2.284195
928,7724.391000,-2.278089
929,7724.392000,-2.284061
930,7724.393000,-2.28782
931,7724.394000,-2.291615
932,7724.395000,-2.295442
933,7724.396000,-2.299328
934,7724.397000,-2.303248
935,7724.398000,-2.30768
936,7724.399000,-2.312669
937,7724.400000,-2.315531
938,7724.401000,-2.316149
939,7724.402000,-2.328283
940,7724.403000,-2.327119
941,7724.404000,-2.332894
942,7724.405000,-2.337397
943,7724.406000,-2.341858
944,7724.407000,-2.346259
945,7724.408000,-2.350673
946,7724.409000,-2.355063
947,7724.410000,-2.359487
948,7724.411000,-2.36395
949,7724.412000,-2.368393
950,7724.413000,-2.372828
951,7724.414000,-2.377362
952,7724.415000,-2.381997
953,7724.416000,-2.386687
954,7724.417000,-2.39146
955,7724.418000,-2.396237
956,7724.419000,-2.40101
957,7724.420000,-2.405844
958,7724.421000,-2.410719
959,7724.422000,-2.415453
960,7724.423000,-2.420035
961,7724.424000,-2.424538
962,7724.425000,-2.42891
963,7724.426000,-2.433269
964,7724.427000,-2.43762
965,7724.428000,-2.441854
966,7724.429000,-2.445996
967,7724.430000,-2.450153
968,7724.431000,-2.454319
969,7724.432000,-2.458452
970,7724.433000,-2.462578
971,7724.434000,-2.466602
972,7724.435000,-2.470512
973,7724.436000,-2.474378
974,7724.437000,-2.478173
975,7724.438000,-2.481756
976,7724.439000,-2.485116
977,7724.440000,-2.490837
978,7724.441000,-2.499138
979,7724.442000,-2.497265
980,7724.443000,-2.484755
981,7724.444000,-2.52559
982,7724.445000,-2.503791
983,7724.446000,-2.514046
984,7724.447000,-2.517895
985,7724.448000,-2.522538
986,7724.449000,-2.528027
