2010-02-04,8.62
2010-02-05,8.691428
2010-02-08,8.7
2010-02-09,8.875714
2010-02-10,8.784286
2010-02-11,9.051429
2010-02-12,9.025714
2010-02-16,9.265715
2010-02-17,9.215714
2010-02-18,9.442857
2010-02-19,9.521428
2010-02-22,9.324286
2010-02-23,9.192857
2010-02-24,9.241428
2010-02-25,9.372857
2010-02-26,9.435715
2010-03-01,9.957143
2010-03-02,9.854285
2010-03-03,9.65
2010-03-04,9.715714
2010-03-05,9.664286
2010-03-08,9.811429
2010-03-09,9.991428
2010-03-10,10.182858
2010-03-11,10.17
2010-03-12,9.997143
2010-03-15,9.942857
2010-03-16,10.09
2010-03-17,10.131429
2010-03-18,10.077143
2010-03-19,10.064285
2010-03-22,10.412857
2010-03-23,10.422857
2010-03-24,10.338572
2010-03-25,10.505714
2010-03-26,10.614285
2010-03-29,10.557143
2010-03-30,10.722857
2010-03-31,10.534286
2010-04-01,10.714286
2010-04-05,11.427143
2010-04-06,11.91
2010-04-07,11.39
2010-04-08,11.69
2010-04-09,11.774285
2010-04-12,11.882857
2010-04-13,12.34
2010-04-14,12.51
2010-04-15,12.404285
2010-04-16,12.187143
2010-04-19,12.114285
2010-04-20,12.438571
2010-04-21,12.425714
2010-04-22,14.321428
2010-04-23,14.247143
2010-04-26,15.452857
2010-04-27,14.581429
2010-04-28,14.198571
2010-04-29,14.738571
2010-04-30,14.128572
2010-05-03,14.57
2010-05-04,14.194285
2010-05-05,14.032857
2010-05-06,13.852858
2010-05-07,13.012857
2010-05-10,13.928572
2010-05-11,14.26
2010-05-12,15.404285
2010-05-13,15.715714
2010-05-14,14.365714
2010-05-17,15.192857
2010-05-18,14.572857
2010-05-19,14.372857
2010-05-20,13.57
2010-05-21,14.21
2010-05-24,14.517143
2010-05-25,15
2010-05-26,14.971429
2010-05-27,15.551429
2010-05-28,15.878572
2010-06-01,15.327143
2010-06-02,15.825714
2010-06-03,15.978572
2010-06-04,15.682858
2010-06-07,15.594286
2010-06-08,15.761429
2010-06-09,16.49
2010-06-10,16.951429
2010-06-11,17.241428
2010-06-14,18.115715
2010-06-15,17.642857
2010-06-16,17.809999
2010-06-17,17.98
2010-06-18,18.059999
2010-06-21,16.998571
2010-06-22,16.632856
2010-06-23,16.824286
2010-06-24,16.464285
2010-06-25,16.854286
2010-06-28,16.801428
2010-06-29,16.082857
2010-06-30,15.521428
2010-07-01,15.665714
2010-07-02,15.297143
2010-07-06,15.324286
2010-07-07,16.927143
2010-07-08,16.711428
2010-07-09,16.790001
2010-07-12,17.054285
2010-07-13,17.274286
2010-07-14,17.571428
2010-07-15,17.301428
2010-07-16,16.912857
2010-07-19,16.985714
2010-07-20,17.198572
2010-07-21,17.092857
2010-07-22,14.794286
2010-07-23,15.385715
2010-07-26,14.684286
2010-07-27,14.87
2010-07-28,14.33
2010-07-29,14.002857
2010-07-30,14.65
2010-08-02,14.554286
2010-08-03,14.915714
2010-08-04,15.447143
2010-08-05,15.79
2010-08-06,16.902857
2010-08-09,16.700001
2010-08-10,17.858572
2010-08-11,18.067142
2010-08-12,19.007143
2010-08-13,18.894285
2010-08-16,19.602858
2010-08-17,18.995714
2010-08-18,17.957144
2010-08-19,18.32
2010-08-20,18.565714
2010-08-23,18.128571
2010-08-24,17.325714
2010-08-25,17.75
2010-08-26,17.977142
2010-08-27,18.014286
2010-08-30,17.585714
2010-08-31,17.931429
2010-09-01,19.272858
2010-09-02,19.714285
2010-09-03,19.782858
2010-09-07,20.255714
2010-09-08,20.857143
2010-09-09,20.811428
2010-09-10,20.879999
2010-09-13,21.134285
2010-09-14,20.950001
2010-09-15,20.445715
2010-09-16,20.071428
2010-09-17,20.065714
2010-09-20,20.412857
2010-09-21,21.028572
2010-09-22,22.418571
2010-09-23,22.924286
2010-09-24,23.172857
2010-09-27,23.57
2010-09-28,23.122858
2010-09-29,24.375713
2010-09-30,23.165714
2010-10-01,22.094286
2010-10-04,22.341429
2010-10-05,22.308571
2010-10-06,21.467142
2010-10-07,21.632856
2010-10-08,21.377142
2010-10-11,21.955715
2010-10-12,22.198572
2010-10-13,22.087143
2010-10-14,21.825714
2010-10-15,22.245714
2010-10-18,21.857143
2010-10-19,21.332857
2010-10-20,21.878571
2010-10-21,24.67
2010-10-22,24.014286
2010-10-25,23.834286
2010-10-26,25.374287
2010-10-27,25.5
2010-10-28,25.1
2010-10-29,24.795713
2010-11-01,23.91
2010-11-02,24.515715
2010-11-03,24.494286
2010-11-04,23.974285
2010-11-05,24.014286
2010-11-08,24.161428
2010-11-09,24.351429
2010-11-10,25.267143
2010-11-11,25.02
2010-11-12,24.714285
2010-11-15,24.042856
2010-11-16,23.628571
2010-11-17,23.811428
2010-11-18,24.047142
2010-11-19,24.719999
2010-11-22,26.902857
2010-11-23,26.815714
2010-11-24,26.967142
2010-11-26,27.414286
2010-11-29,28.417143
2010-11-30,29.414286
2010-12-01,28.591429
2010-12-02,27.631428
2010-12-03,26.492857
2010-12-06,27.638571
2010-12-07,27.115715
2010-12-08,26.889999
2010-12-09,27.292856
2010-12-10,27.804285
2010-12-13,26.257143
2010-12-14,25.492857
2010-12-15,25.5
2010-12-16,25.950001
2010-12-17,25.717142
2010-12-20,25.435715
2010-12-21,26.605715
2010-12-22,26.478571
2010-12-23,26.368572
2010-12-27,25.715714
2010-12-28,26.238571
2010-12-29,25.752857
2010-12-30,25.685715
2010-12-31,25.1
2011-01-03,25.487143
2011-01-04,25.91
2011-01-05,25.675714
2011-01-06,25.427143
2011-01-07,25.614286
2011-01-10,26.84
2011-01-11,26.664286
2011-01-12,26.985714
2011-01-13,27.355715
2011-01-14,27.354286
2011-01-18,27.668571
2011-01-19,27.267143
2011-01-20,26.428572
2011-01-21,26.012857
2011-01-24,26.280001
2011-01-25,26.677143
2011-01-26,26.147142
2011-01-27,30.124287
2011-01-28,31.139999
2011-01-31,30.582857
2011-02-01,30.414286
2011-02-02,30.18
2011-02-03,30.212856
2011-02-04,31.438572
2011-02-07,31.145714
2011-02-08,31.09
2011-02-09,31.755714
2011-02-10,31.885714
2011-02-11,33.009998
2011-02-14,35.364285
2011-02-15,34.398571
2011-02-16,33.959999
2011-02-17,33.66143
2011-02-18,33.644287
2011-02-22,31.657143
2011-02-23,30.171429
2011-02-24,30.74
2011-02-25,30.348572
2011-02-28,29.524286
2011-03-01,29.232857
2011-03-02,29.175714
2011-03-03,29.052856
2011-03-04,30.102858
2011-03-07,29.628571
2011-03-08,27.921429
2011-03-09,27.57
2011-03-10,28.574286
2011-03-11,29.219999
2011-03-14,28.742857
2011-03-15,31.015715
2011-03-16,30.548571
2011-03-17,30.557142
2011-03-18,29.914286
2011-03-21,30.405714
2011-03-22,31.627142
2011-03-23,32.722858
2011-03-24,32.732857
2011-03-25,32.85857
2011-03-28,33.902859
2011-03-29,33.91143
2011-03-30,33.992859
2011-03-31,33.968571
2011-04-01,34.584286
2011-04-04,34.959999
2011-04-05,34.889999
2011-04-06,34.281429
2011-04-07,33.422855
2011-04-08,33.55143
2011-04-11,32.594284
2011-04-12,33.417141
2011-04-13,34.107143
2011-04-14,33.818573
2011-04-15,33.64143
2011-04-18,33.332859
2011-04-19,34.507141
2011-04-20,34.918571
2011-04-21,36.031429
2011-04-25,35.952858
2011-04-26,32.701427
2011-04-27,33.708572
2011-04-28,33.48143
2011-04-29,33.238571
2011-05-02,33.884285
2011-05-03,33.034286
2011-05-04,32.741428
2011-05-05,32.901428
2011-05-06,32.781429
2011-05-09,33.772858
2011-05-10,33.947144
2011-05-11,34.381428
2011-05-12,35.110001
2011-05-13,35.217144
2011-05-16,33.869999
2011-05-17,33.848572
2011-05-18,34.648571
2011-05-19,34.675713
2011-05-20,35.128571
2011-05-23,35.404285
2011-05-24,35.371429
2011-05-25,37.067142
2011-05-26,37.67857
2011-05-27,37.787144
2011-05-31,38.685715
2011-06-01,38.18
2011-06-02,38.814285
2011-06-03,39.099998
2011-06-06,37.512856
2011-06-07,37.669998
2011-06-08,37.465714
2011-06-09,37.509998
2011-06-10,36.945713
2011-06-13,36.745716
2011-06-14,37.304287
2011-06-15,36.73143
2011-06-16,35.614285
2011-06-17,35.095715
2011-06-20,35.09
2011-06-21,36.235714
2011-06-22,35.522858
2011-06-23,36.531429
2011-06-24,36.708572
2011-06-27,37.16
2011-06-28,37.869999
2011-06-29,37.848572
2011-06-30,37.527142
2011-07-01,38.284286
2011-07-05,41.375713
2011-07-06,41.565716
2011-07-07,41.774284
2011-07-08,42.162857
2011-07-11,41.534286
2011-07-12,41.610001
2011-07-13,42.675713
2011-07-14,40.945713
2011-07-15,40.990002
2011-07-18,39.857143
2011-07-19,41.041428
2011-07-20,40.200001
2011-07-21,39.401428
2011-07-22,39.511429
2011-07-25,40.218571
2011-07-26,38.130001
2011-07-27,38.488571
2011-07-28,38.08857
2011-07-29,37.998573
2011-08-01,37.625713
2011-08-02,36.742859
2011-08-03,37.142857
2011-08-04,35.110001
2011-08-05,34.444286
2011-08-08,32.377144
2011-08-09,33.971428
2011-08-10,33.202858
2011-08-11,34.732857
2011-08-12,34.857143
2011-08-15,35.182858
2011-08-16,34.148571
2011-08-17,33.177143
2011-08-18,31.068571
2011-08-19,29.315714
2011-08-22,29.315714
2011-08-23,31.362858
2011-08-24,30.861429
2011-08-25,30.832857
2011-08-26,31.698572
2011-08-29,32.148571
2011-08-30,33.754284
2011-08-31,33.572857
2011-09-01,33.324287
2011-09-02,30.444286
2011-09-06,31.252857
2011-09-07,30.857143
2011-09-08,30.171429
2011-09-09,29.138571
2011-09-12,30.007143
2011-09-13,29.821428
2011-09-14,29.815714
2011-09-15,24.178572
2011-09-16,22.17
2011-09-19,20.535715
2011-09-20,18.575714
2011-09-21,18.357143
2011-09-22,18.361429
2011-09-23,18.48
2011-09-26,18.888571
2011-09-27,18.212856
2011-09-28,18.162857
2011-09-29,16.17
2011-09-30,16.181429
2011-10-03,16.178572
2011-10-04,16.414286
2011-10-05,17.108572
2011-10-06,17.605715
2011-10-07,16.744286
2011-10-10,15.945714
2011-10-11,15.522857
2011-10-12,16.231428
2011-10-13,16.715714
2011-10-14,16.577143
2011-10-17,16.761429
2011-10-18,15.962857
2011-10-19,15.631429
2011-10-20,15.925714
2011-10-21,16.719999
2011-10-24,16.977142
2011-10-25,11.052857
2011-10-26,11.342857
2011-10-27,11.551429
2011-10-28,12.02
2011-10-31,11.725715
2011-11-01,11.441428
2011-11-02,11.912857
2011-11-03,13.184286
2011-11-04,12.86
2011-11-07,12.975715
2011-11-08,12.924286
2011-11-09,12.578571
2011-11-10,12.16
2011-11-11,12.535714
2011-11-14,12.245714
2011-11-15,12.325714
2011-11-16,11.597143
2011-11-17,10.922857
2011-11-18,11.151428
2011-11-21,10.638572
2011-11-22,10.064285
2011-11-23,9.785714
2011-11-25,9.122857
2011-11-28,9.992857
2011-11-29,9.652857
2011-11-30,9.218572
2011-12-01,9.595715
2011-12-02,9.481428
2011-12-05,10.017143
2011-12-06,9.734285
2011-12-07,10.28
2011-12-08,9.917143
2011-12-09,10.127143
2011-12-12,10.751429
2011-12-13,10.301429
2011-12-14,10.148571
2011-12-15,9.96
2011-12-16,9.974286
2011-12-19,9.592857
2011-12-20,10.2
2011-12-21,10.138572
2011-12-22,10.548572
2011-12-23,10.374286
2011-12-27,10.085714
2011-12-28,9.885715
2011-12-29,9.9
2011-12-30,9.898571
