#HEADER
#TITLES
 , ,4-DCQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
194,7879.139000,0.2101974
195,7879.140000,0.2101974
196,7879.141000,0.2100372
197,7879.142000,0.2104797
198,7879.143000,0.2105942
199,7879.144000,0.210144
200,7879.145000,0.2098923
201,7879.146000,0.2096939
202,7879.147000,0.209465
203,7879.148000,0.2090225
204,7879.149000,0.2084808
205,7879.150000,0.2082825
206,7879.151000,0.2083588
207,7879.152000,0.2084351
208,7879.153000,0.2083359
209,7879.154000,0.2075348
210,7879.155000,0.2073288
211,7879.156000,0.2067108
212,7879.157000,0.2063675
213,7879.158000,0.2059174
214,7879.159000,0.2053299
215,7879.160000,0.2046204
216,7879.161000,0.2037659
217,7879.162000,0.2029572
218,7879.163000,0.2023544
219,7879.164000,0.2018814
220,7879.165000,0.2009811
221,7879.166000,0.2003021
222,7879.167000,0.1996307
223,7879.168000,0.1991119
224,7879.169000,0.1987534
225,7879.170000,0.19841
226,7879.171000,0.1979523
227,7879.172000,0.1973343
228,7879.173000,0.1962967
229,7879.174000,0.1953278
230,7879.175000,0.1952133
231,7879.176000,0.1963577
232,7879.177000,0.1978226
233,7879.178000,0.1982574
234,7879.179000,0.1985474
235,7879.180000,0.1995544
236,7879.181000,0.2012482
237,7879.182000,0.2025452
238,7879.183000,0.2038269
239,7879.184000,0.205162
240,7879.185000,0.2066498
241,7879.186000,0.2088394
242,7879.187000,0.2106781
243,7879.188000,0.2132416
244,7879.189000,0.2159271
245,7879.190000,0.218544
246,7879.191000,0.2212143
247,7879.192000,0.2242889
248,7879.193000,0.2269745
249,7879.194000,0.2286148
250,7879.195000,0.2306213
251,7879.196000,0.2324829
252,7879.197000,0.2345047
253,7879.198000,0.2370224
254,7879.199000,0.2399445
255,7879.200000,0.2429962
256,7879.201000,0.246727
257,7879.202000,0.2502441
258,7879.203000,0.253891
259,7879.204000,0.2578125
260,7879.205000,0.2618866
261,7879.206000,0.2661667
262,7879.207000,0.270668
263,7879.208000,0.2752991
264,7879.209000,0.2802429
265,7879.210000,0.2856445
266,7879.211000,0.2907333
267,7879.212000,0.2964554
268,7879.213000,0.3032913
269,7879.214000,0.3104706
270,7879.215000,0.3179016
271,7879.216000,0.3255768
272,7879.217000,0.3332367
273,7879.218000,0.3408356
274,7879.219000,0.348526
275,7879.220000,0.3564301
276,7879.221000,0.364418
277,7879.222000,0.3723526
278,7879.223000,0.3807983
279,7879.224000,0.3891296
280,7879.225000,0.3981934
281,7879.226000,0.407547
282,7879.227000,0.4172974
283,7879.228000,0.4272156
284,7879.229000,0.4373093
285,7879.230000,0.4475479
286,7879.231000,0.4580383
287,7879.232000,0.4688873
288,7879.233000,0.4800491
289,7879.234000,0.4914474
290,7879.235000,0.5033112
291,7879.236000,0.5153732
292,7879.237000,0.5277786
293,7879.238000,0.5359879
294,7879.239000,0.5395203
295,7879.240000,0.540451
296,7879.241000,0.5372467
297,7879.242000,0.5326538
298,7879.243000,0.5269928
299,7879.244000,0.5181961
300,7879.245000,0.5064163
301,7879.246000,0.4945908
302,7879.247000,0.4826202
303,7879.248000,0.4680099
304,7879.249000,0.4526367
305,7879.250000,0.4346542
306,7879.251000,0.4133911
307,7879.252000,0.390564
308,7879.253000,0.3655777
309,7879.254000,0.3413925
310,7879.255000,0.3175201
311,7879.256000,0.2926788
312,7879.257000,0.2678909
313,7879.258000,0.2424011
314,7879.259000,0.2156067
315,7879.260000,0.1886978
316,7879.261000,0.1617737
317,7879.262000,0.1320343
318,7879.263000,0.09902954
319,7879.264000,0.06384277
320,7879.265000,0.02563477
321,7879.266000,-0.01359558
322,7879.267000,-0.05326843
323,7879.268000,-0.09456635
324,7879.269000,-0.137619
325,7879.270000,-0.1729813
326,7879.271000,-0.1990738
327,7879.272000,-0.2199249
328,7879.273000,-0.2327728
329,7879.274000,-0.2439423
330,7879.275000,-0.2539825
331,7879.276000,-0.2571487
332,7879.277000,-0.2543945
333,7879.278000,-0.252182
334,7879.279000,-0.250473
335,7879.280000,-0.2467422
336,7879.281000,-0.2424545
337,7879.282000,-0.2318649
338,7879.283000,-0.2144012
339,7879.284000,-0.1940994
340,7879.285000,-0.1704788
341,7879.286000,-0.150177
342,7879.287000,-0.1347427
343,7879.288000,-0.1192398
344,7879.289000,-0.1055222
345,7879.290000,-0.0903244
346,7879.291000,-0.07309723
347,7879.292000,-0.05769348
348,7879.293000,-0.04383087
349,7879.294000,-0.02387238
350,7879.295000,0.00214386
351,7879.296000,0.03127289
352,7879.297000,0.06535339
353,7879.298000,0.09925079
354,7879.299000,0.1325836
355,7879.300000,0.1693497
356,7879.301000,0.2084274
357,7879.302000,0.23983
358,7879.303000,0.2628708
359,7879.304000,0.2812271
360,7879.305000,0.292511
361,7879.306000,0.3025513
362,7879.307000,0.3128586
363,7879.308000,0.3186874
364,7879.309000,0.3201141
365,7879.310000,0.3219833
366,7879.311000,0.3243332
367,7879.312000,0.3251343
368,7879.313000,0.3259888
369,7879.314000,0.3201675
370,7879.315000,0.3083725
371,7879.316000,0.294426
372,7879.317000,0.2771225
373,7879.318000,0.2650299
374,7879.319000,0.2585526
375,7879.320000,0.2530975
376,7879.321000,0.2508774
377,7879.322000,0.2478714
378,7879.323000,0.2436981
379,7879.324000,0.2425613
380,7879.325000,0.2442932
381,7879.326000,0.2409515
382,7879.327000,0.2326889
383,7879.328000,0.2225266
384,7879.329000,0.2087021
385,7879.330000,0.196701
386,7879.331000,0.1867828
387,7879.332000,0.1746063
388,7879.333000,0.1614609
389,7879.334000,0.1505814
390,7879.335000,0.1416092
391,7879.336000,0.1334915
392,7879.337000,0.1274948
393,7879.338000,0.1210327
394,7879.339000,0.1138077
395,7879.340000,0.1078873
396,7879.341000,0.102951
397,7879.342000,0.09824371
398,7879.343000,0.09378052
399,7879.344000,0.0895462
400,7879.345000,0.08565521
401,7879.346000,0.08351898
402,7879.347000,0.08229828
403,7879.348000,0.08249664
404,7879.349000,0.08444977
405,7879.350000,0.08356476
406,7879.351000,0.07966614
407,7879.352000,0.07305908
408,7879.353000,0.06399536
409,7879.354000,0.05584717
410,7879.355000,0.04838562
411,7879.356000,0.03810883
412,7879.357000,0.02597809
413,7879.358000,0.01571655
414,7879.359000,0.006828308
415,7879.360000,-0.00188446
416,7879.361000,-0.009651184
417,7879.362000,-0.01880646
418,7879.363000,-0.02947998
419,7879.364000,-0.03987885
420,7879.365000,-0.05062866
421,7879.366000,-0.05366516
422,7879.367000,-0.04756165
423,7879.368000,-0.03699493
424,7879.369000,-0.01931
425,7879.370000,0.001213074
426,7879.371000,0.02440643
427,7879.372000,0.05454254
428,7879.373000,0.09089661
429,7879.374000,0.1269989
430,7879.375000,0.1629562
431,7879.376000,0.2015381
432,7879.377000,0.241188
433,7879.378000,0.2869568
434,7879.379000,0.3394928
435,7879.380000,0.3952789
436,7879.381000,0.4546204
437,7879.382000,0.4942627
438,7879.383000,0.511116
439,7879.384000,0.5174866
440,7879.385000,0.5058823
441,7879.386000,0.4900055
442,7879.387000,0.4702454
443,7879.388000,0.4337082
444,7879.389000,0.3828049
445,7879.390000,0.3365097
446,7879.391000,0.2943878
447,7879.392000,0.2484283
448,7879.393000,0.203331
449,7879.394000,0.1443558
450,7879.395000,0.07014465
451,7879.396000,-0.008483887
452,7879.397000,-0.09531403
453,7879.398000,-0.1613083
454,7879.399000,-0.2012711
455,7879.400000,-0.2319489
456,7879.401000,-0.245285
457,7879.402000,-0.2558746
458,7879.403000,-0.2648926
459,7879.404000,-0.2565536
460,7879.405000,-0.2324982
461,7879.406000,-0.2198334
462,7879.407000,-0.2183838
463,7879.408000,-0.2184753
464,7879.409000,-0.2254791
465,7879.410000,-0.2192001
466,7879.411000,-0.1979828
467,7879.412000,-0.1758881
468,7879.413000,-0.1495743
469,7879.414000,-0.1355972
470,7879.415000,-0.1371307
471,7879.416000,-0.1425858
472,7879.417000,-0.1562576
473,7879.418000,-0.172493
474,7879.419000,-0.1914597
475,7879.420000,-0.2197495
476,7879.421000,-0.2568359
477,7879.422000,-0.2855225
478,7879.423000,-0.3049393
479,7879.424000,-0.3234863
480,7879.425000,-0.3364868
481,7879.426000,-0.3560715
482,7879.427000,-0.3834
483,7879.428000,-0.4092331
484,7879.429000,-0.4357147
485,7879.430000,-0.4536285
486,7879.431000,-0.4636154
487,7879.432000,-0.4696121
488,7879.433000,-0.4684601
489,7879.434000,-0.4645309
490,7879.435000,-0.4572067
491,7879.436000,-0.442749
492,7879.437000,-0.4216003
493,7879.438000,-0.4026871
494,7879.439000,-0.3860855
495,7879.440000,-0.3675995
496,7879.441000,-0.3493347
497,7879.442000,-0.3248215
498,7879.443000,-0.2937317
499,7879.444000,-0.2612228
500,7879.445000,-0.2240219
501,7879.446000,-0.1955719
502,7879.447000,-0.1789474
503,7879.448000,-0.1642456
504,7879.449000,-0.1583939
505,7879.450000,-0.1536484
506,7879.451000,-0.1487579
507,7879.452000,-0.1516266
508,7879.453000,-0.1603317
509,7879.454000,-0.1257248
510,7879.455000,-0.04396057
511,7879.456000,0.06244659
512,7879.457000,0.2073059
513,7879.458000,0.3604965
514,7879.459000,0.5206299
515,7879.460000,0.7150269
516,7879.461000,0.9378586
517,7879.462000,0.9510269
518,7879.463000,0.7344589
519,7879.464000,0.3964462
520,7879.465000,-0.1304626
521,7879.466000,-0.3054657
522,7879.467000,-0.0819397
523,7879.468000,0.2218399
524,7879.469000,0.7483368
525,7879.470000,0.9789963
526,7879.471000,0.8547821
527,7879.472000,0.7444916
528,7879.473000,0.5133591
529,7879.474000,0.4183807
530,7879.475000,0.509964
531,7879.476000,0.5549927
532,7879.477000,0.6241684
533,7879.478000,0.6165619
534,7879.479000,0.4989929
535,7879.480000,0.3759232
536,7879.481000,0.2141037
537,7879.482000,0.1448975
538,7879.483000,0.1906891
539,7879.484000,0.2606506
540,7879.485000,0.3935394
541,7879.486000,0.4362717
542,7879.487000,0.3707886
543,7879.488000,0.3043289
544,7879.489000,0.1961441
545,7879.490000,0.1271667
546,7879.491000,0.1131516
547,7879.492000,0.08048248
548,7879.493000,0.05052185
549,7879.494000,0.01815033
550,7879.495000,-0.02526855
551,7879.496000,-0.05926514
552,7879.497000,-0.08709717
553,7879.498000,-0.11689
554,7879.499000,-0.145668
555,7879.500000,-0.1727753
556,7879.501000,-0.1987381
557,7879.502000,-0.226944
558,7879.503000,-0.2567444
559,7879.504000,-0.2858047
560,7879.505000,-0.3164825
561,7879.506000,-0.3462982
562,7879.507000,-0.3738022
563,7879.508000,-0.4007874
564,7879.509000,-0.427475
565,7879.510000,-0.4504395
566,7879.511000,-0.469429
567,7879.512000,-0.4848328
568,7879.513000,-0.4967728
569,7879.514000,-0.5081787
570,7879.515000,-0.51931
571,7879.516000,-0.5272598
572,7879.517000,-0.5333939
573,7879.518000,-0.5658264
574,7879.519000,-0.6270981
575,7879.520000,-0.7044373
576,7879.521000,-0.8061142
577,7879.522000,-0.9603195
578,7879.523000,-1.170959
579,7879.524000,-1.432961
580,7879.525000,-1.756439
581,7879.526000,-1.656876
582,7879.527000,-1.088913
583,7879.528000,-0.7612076
584,7879.529000,-0.5852356
585,7879.530000,-0.4494095
586,7879.531000,-0.4888458
587,7879.532000,-0.7459259
588,7879.533000,-1.265854
589,7879.534000,-1.49437
590,7879.535000,-1.41819
591,7879.536000,-1.380272
592,7879.537000,-1.254486
593,7879.538000,-1.187675
594,7879.539000,-1.218285
595,7879.540000,-1.180305
596,7879.541000,-1.114441
597,7879.542000,-1.056206
598,7879.543000,-0.9860153
599,7879.544000,-0.9930801
600,7879.545000,-1.086746
601,7879.546000,-1.09816
602,7879.547000,-1.039574
603,7879.548000,-1.011002
604,7879.549000,-0.9825592
605,7879.550000,-0.9503403
606,7879.551000,-0.9255295
607,7879.552000,-0.892189
608,7879.553000,-0.8528519
609,7879.554000,-0.8125992
610,7879.555000,-0.7691422
611,7879.556000,-0.7226028
612,7879.557000,-0.6733856
613,7879.558000,-0.6331635
614,7879.559000,-0.6031265
615,7879.560000,-0.5777664
616,7879.561000,-0.5610428
617,7879.562000,-0.5446548
618,7879.563000,-0.5286713
619,7879.564000,-0.5201111
620,7879.565000,-0.5176239
621,7879.566000,-0.5130997
622,7879.567000,-0.5064545
623,7879.568000,-0.5003967
624,7879.569000,-0.4934692
625,7879.570000,-0.4929352
626,7879.571000,-0.4992599
627,7879.572000,-0.5080338
628,7879.573000,-0.5205841
629,7879.574000,-0.5264664
630,7879.575000,-0.5252304
631,7879.576000,-0.5229034
632,7879.577000,-0.5164642
633,7879.578000,-0.5101013
634,7879.579000,-0.504303
635,7879.580000,-0.4945374
636,7879.581000,-0.4816589
637,7879.582000,-0.4742279
638,7879.583000,-0.4723511
639,7879.584000,-0.4724121
640,7879.585000,-0.4766312
641,7879.586000,-0.4786835
642,7879.587000,-0.4782104
643,7879.588000,-0.4800949
644,7879.589000,-0.4829559
645,7879.590000,-0.480072
646,7879.591000,-0.4712296
647,7879.592000,-0.4585342
648,7879.593000,-0.4401169
649,7879.594000,-0.4209595
650,7879.595000,-0.4015198
651,7879.596000,-0.3781052
652,7879.597000,-0.3510513
653,7879.598000,-0.3228378
654,7879.599000,-0.2936554
655,7879.600000,-0.2629547
656,7879.601000,-0.2311401
657,7879.602000,-0.195137
658,7879.603000,-0.1546249
659,7879.604000,-0.1117859
660,7879.605000,-0.06576538
661,7879.606000,-0.02292633
662,7879.607000,0.01608276
663,7879.608000,0.05497742
664,7879.609000,0.09173584
665,7879.610000,0.1294708
666,7879.611000,0.1686478
667,7879.612000,0.20578
668,7879.613000,0.242157
669,7879.614000,0.2827072
670,7879.615000,0.3276443
671,7879.616000,0.3744431
672,7879.617000,0.4248199
673,7879.618000,0.4729385
674,7879.619000,0.517868
675,7879.620000,0.5633545
676,7879.621000,0.6087036
677,7879.622000,0.6564255
678,7879.623000,0.7068939
679,7879.624000,0.7577896
680,7879.625000,0.8097687
681,7879.626000,0.8159332
682,7879.627000,0.7712631
683,7879.628000,0.7936783
684,7879.629000,0.8792801
685,7879.630000,0.9055176
686,7879.631000,0.8904648
687,7879.632000,0.902565
688,7879.633000,0.9245987
689,7879.634000,0.9333954
690,7879.635000,0.9368057
691,7879.636000,0.9389572
692,7879.637000,0.9374695
693,7879.638000,0.9390564
694,7879.639000,0.9445572
695,7879.640000,0.9501419
696,7879.641000,0.9576797
697,7879.642000,0.9639587
698,7879.643000,0.968689
699,7879.644000,0.9750977
700,7879.645000,0.9825439
701,7879.646000,0.9851532
702,7879.647000,0.9828415
703,7879.648000,0.9780426
704,7879.649000,0.9692307
705,7879.650000,0.9606934
706,7879.651000,0.9526901
707,7879.652000,0.941864
708,7879.653000,0.9291382
709,7879.654000,0.9079208
710,7879.655000,0.8772583
711,7879.656000,0.8379364
712,7879.657000,0.787674
713,7879.658000,0.7551727
714,7879.659000,0.7422409
715,7879.660000,0.6232224
716,7879.661000,0.3941879
717,7879.662000,0.6579437
718,7879.663000,0.2940674
719,7879.664000,0.2233353
720,7879.665000,0.07066345
721,7879.666000,-0.09648895
722,7879.667000,-0.2786331
723,7879.668000,-0.4827118
724,7879.669000,-0.7080383
725,7879.670000,-0.8249817
726,7879.671000,-0.8217545
727,7879.672000,-0.7030106
728,7879.673000,-0.4260712
729,7879.674000,-0.4198685
730,7879.675000,-0.7050323
731,7879.676000,0.3326569
732,7879.677000,0.397728
733,7879.678000,-0.3410568
734,7879.679000,-0.1646042
735,7879.680000,-1.130295
736,7879.681000,-2.132072
737,7879.682000,-2.311447
738,7879.683000,-1.447639
739,7879.684000,-1.934502
740,7879.685000,-0.2051315
741,7879.686000,0.04151917
742,7879.687000,-0.2028961
743,7879.688000,-0.4332657
744,7879.689000,-0.9063568
745,7879.690000,-1.122192
746,7879.691000,-0.988472
747,7879.692000,-0.9557495
748,7879.693000,-0.8891754
749,7879.694000,-0.8591385
750,7879.695000,-0.9181595
751,7879.696000,-0.9255295
752,7879.697000,-0.910347
753,7879.698000,-0.9041519
754,7879.699000,-0.8896332
755,7879.700000,-0.8751907
756,7879.701000,-0.8617706
757,7879.702000,-0.8367004
758,7879.703000,-0.8008194
759,7879.704000,-0.7594986
760,7879.705000,-0.7102127
761,7879.706000,-0.6584778
762,7879.707000,-0.6050415
763,7879.708000,-0.4788132
764,7879.709000,-0.2741547
765,7879.710000,-0.41082
766,7879.711000,-0.9087753
767,7879.712000,0.3264389
768,7879.713000,1.319084
769,7879.714000,-1.27845
770,7879.715000,0.9005661
771,7879.716000,0.5790939
772,7879.717000,0.7492752
773,7879.718000,0.9018402
774,7879.719000,1.032799
775,7879.720000,0.8121338
776,7879.721000,0.1984177
777,7879.722000,1.034607
778,7879.723000,-0.158638
779,7879.724000,0.2097778
780,7879.725000,1.040878
781,7879.726000,0.2871246
782,7879.727000,0.5244064
783,7879.728000,0.235672
784,7879.729000,0.1086121
785,7879.730000,-0.1677322
786,7879.731000,-0.02285767
787,7879.732000,-1.30603
788,7879.733000,-3.938354
789,7879.734000,0.6938095
790,7879.735000,0.1167603
791,7879.736000,-0.821373
792,7879.737000,-1.308083
793,7879.738000,-1.619049
794,7879.739000,-0.5317841
795,7879.740000,0.02291107
796,7879.741000,0.5034256
797,7879.742000,0.4725647
798,7879.743000,-0.3392715
799,7879.744000,-0.4788055
800,7879.745000,-0.05177307
801,7879.746000,0.3182831
802,7879.747000,0.902504
803,7879.748000,1.050934
804,7879.749000,0.6713562
805,7879.750000,0.1774979
806,7879.751000,-0.6106262
807,7879.752000,1.453209
808,7879.753000,0.3579178
809,7879.754000,0.7331696
810,7879.755000,0.5021515
811,7879.756000,0.9782333
812,7879.757000,1.609337
813,7879.758000,0.5693207
814,7879.759000,-2.372009
815,7879.760000,3.286369
816,7879.761000,2.209091
817,7879.762000,-1.749405
818,7879.763000,1.2332
819,7879.764000,0.2036514
820,7879.765000,0.01302338
821,7879.766000,0.2044754
822,7879.767000,0.9686813
823,7879.768000,0.3546906
824,7879.769000,-1.63456
825,7879.770000,1.208893
826,7879.771000,2.294746
827,7879.772000,-2.562286
828,7879.773000,-0.05973816
829,7879.774000,0.9145279
830,7879.775000,-0.3041077
831,7879.776000,0.5303116
832,7879.777000,1.592567
833,7879.778000,-0.7146072
834,7879.779000,-0.4886169
835,7879.780000,1.166924
836,7879.781000,-0.02802277
837,7879.782000,0.0287323
838,7879.783000,-0.2198257
839,7879.784000,0.2667618
840,7879.785000,1.003883
841,7879.786000,-0.6013641
842,7879.787000,-0.4693069
843,7879.788000,0.7443771
844,7879.789000,-0.5456161
845,7879.790000,-0.2246857
846,7879.791000,0.08947754
847,7879.792000,0.3249359
848,7879.793000,0.5418549
849,7879.794000,0.2152176
850,7879.795000,-0.7693329
851,7879.796000,-1.11911
852,7879.797000,-0.910881
853,7879.798000,-0.4140701
854,7879.799000,0.6574478
855,7879.800000,0.5907288
856,7879.801000,-0.7065277
857,7879.802000,-0.95121
858,7879.803000,-0.4287033
859,7879.804000,-0.4984207
860,7879.805000,-0.826355
861,7879.806000,-0.7379074
862,7879.807000,-0.3678513
863,7879.808000,-0.4242249
864,7879.809000,-0.8520584
865,7879.810000,-0.9592972
866,7879.811000,-0.8481064
867,7879.812000,-0.8594208
868,7879.813000,-0.8897247
869,7879.814000,-1.064842
870,7879.815000,-1.05658
871,7879.816000,-0.9791641
872,7879.817000,-1.070496
873,7879.818000,-1.047836
874,7879.819000,-1.034782
875,7879.820000,-1.067505
876,7879.821000,-1.151627
877,7879.822000,-0.9838943
878,7879.823000,-0.5522385
879,7879.824000,-1.396629
880,7879.825000,-0.7218704
881,7879.826000,-0.8038635
882,7879.827000,-0.7144775
883,7879.828000,-0.6254349
884,7879.829000,-0.535408
885,7879.830000,-0.3719101
886,7879.831000,-0.1322174
887,7879.832000,-0.7287598
888,7879.833000,-2.233498
889,7879.834000,0.3777161
890,7879.835000,0.9710007
891,7879.836000,-2.22419
892,7879.837000,1.022095
893,7879.838000,-0.0451355
894,7879.839000,-2.473625
895,7879.840000,0.1844482
896,7879.841000,1.440681
897,7879.842000,1.942978
898,7879.843000,0.003707886
899,7879.844000,0.3762283
900,7879.845000,0.5766449
901,7879.846000,0.7968216
902,7879.847000,0.896843
903,7879.848000,0.04010773
904,7879.849000,-0.431778
905,7879.850000,1.891777
906,7879.851000,1.332436
907,7879.852000,1.549431
908,7879.853000,0.4193726
909,7879.854000,0.6854401
910,7879.855000,2.185112
911,7879.856000,-0.1580048
912,7879.857000,1.445374
913,7879.858000,1.043015
914,7879.859000,1.032204
915,7879.860000,1.004768
916,7879.861000,0.9732666
917,7879.862000,0.9511414
918,7879.863000,0.942543
919,7879.864000,0.9600754
920,7879.865000,1.011772
921,7879.866000,0.8862534
922,7879.867000,0.570076
923,7879.868000,0.9381714
924,7879.869000,2.014
925,7879.870000,-0.6362228
926,7879.871000,2.752808
927,7879.872000,-0.5417938
928,7879.873000,0.9355621
929,7879.874000,1.250053
930,7879.875000,-0.2574844
931,7879.876000,1.785767
932,7879.877000,0.6504364
933,7879.878000,0.7462616
934,7879.879000,0.1671906
935,7879.880000,0.2431946
936,7879.881000,0.952446
937,7879.882000,0.5547638
938,7879.883000,0.711525
939,7879.884000,0.6720886
940,7879.885000,0.8171844
941,7879.886000,0.7679672
942,7879.887000,0.5682983
943,7879.888000,0.4026108
944,7879.889000,0.2260513
945,7879.890000,0.1029968
946,7879.891000,0.06826782
947,7879.892000,1.50872
948,7879.893000,0.10112
949,7879.894000,0.2244797
950,7879.895000,0.254776
951,7879.896000,1.123581
952,7879.897000,2.110878
953,7879.898000,-0.3865738
954,7879.899000,-0.01663208
955,7879.900000,-0.3438416
956,7879.901000,0.8430862
957,7879.902000,0.8007965
958,7879.903000,0.2381821
959,7879.904000,0.1165009
960,7879.905000,0.2705688
961,7879.906000,-0.03587341
962,7879.907000,0.5653152
963,7879.908000,0.4698257
964,7879.909000,0.07870483
965,7879.910000,0.006561279
966,7879.911000,0.1577835
967,7879.912000,0.1585922
968,7879.913000,0.107132
969,7879.914000,0.04992676
970,7879.915000,-0.0615921
971,7879.916000,-0.2077713
972,7879.917000,-0.3967133
