#HEADER
#TITLES
 , ,Dfuchen1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
210,7642.169000,6.015291
211,7642.170000,5.859759
212,7642.171000,5.958629
213,7642.172000,5.906909
214,7642.173000,5.912406
215,7642.174000,5.888844
216,7642.175000,5.884092
217,7642.176000,5.834528
218,7642.177000,5.746241
219,7642.178000,5.852491
220,7642.179000,5.846816
221,7642.180000,5.751864
222,7642.181000,5.740551
223,7642.182000,5.703318
224,7642.183000,5.71977
225,7642.184000,5.694514
226,7642.185000,5.597599
227,7642.186000,5.746346
228,7642.187000,5.621768
229,7642.188000,5.643482
230,7642.189000,5.627174
231,7642.190000,5.62485
232,7642.191000,5.630671
233,7642.192000,5.575513
234,7642.193000,5.645175
235,7642.194000,5.536356
236,7642.195000,5.595948
237,7642.196000,5.556658
238,7642.197000,5.512214
239,7642.198000,5.576712
240,7642.199000,5.520188
241,7642.200000,5.615458
242,7642.201000,5.782568
243,7642.202000,5.478728
244,7642.203000,5.394551
245,7642.204000,5.417754
246,7642.205000,5.339775
247,7642.206000,5.438158
248,7642.207000,5.634203
249,7642.208000,5.678853
250,7642.209000,5.569908
251,7642.210000,5.309299
252,7642.211000,5.246329
253,7642.212000,5.452209
254,7642.213000,5.255558
255,7642.214000,5.338133
256,7642.215000,5.423258
257,7642.216000,5.469699
258,7642.217000,5.512107
259,7642.218000,5.448527
260,7642.219000,5.367915
261,7642.220000,5.268457
262,7642.221000,5.378076
263,7642.222000,5.361041
264,7642.223000,5.31637
265,7642.224000,5.419703
266,7642.225000,5.366467
267,7642.226000,5.413138
268,7642.227000,5.466272
269,7642.228000,5.477494
270,7642.229000,5.538028
271,7642.230000,5.569242
272,7642.231000,5.59719
273,7642.232000,5.571869
274,7642.233000,5.573679
275,7642.234000,5.588209
276,7642.235000,5.591598
277,7642.236000,5.606007
278,7642.237000,5.619762
279,7642.238000,5.604741
280,7642.239000,5.556514
281,7642.240000,5.537677
282,7642.241000,5.503039
283,7642.242000,5.519202
284,7642.243000,5.757083
285,7642.244000,5.855649
286,7642.245000,5.568347
287,7642.246000,5.556876
288,7642.247000,5.655234
289,7642.248000,5.678153
290,7642.249000,5.686307
291,7642.250000,5.678114
292,7642.251000,5.624064
293,7642.252000,5.615901
294,7642.253000,5.648586
295,7642.254000,5.67901
296,7642.255000,5.631217
297,7642.256000,5.658572
298,7642.257000,5.72121
299,7642.258000,5.645267
300,7642.259000,5.764993
301,7642.260000,5.715803
302,7642.261000,5.600161
303,7642.262000,5.885664
304,7642.263000,5.783442
305,7642.264000,5.558228
306,7642.265000,5.627254
307,7642.266000,5.629822
308,7642.267000,5.804797
309,7642.268000,5.705538
310,7642.269000,5.884017
311,7642.270000,6.130607
312,7642.271000,5.98722
313,7642.272000,5.947677
314,7642.273000,5.880024
315,7642.274000,5.6469
316,7642.275000,5.825011
317,7642.276000,5.764267
318,7642.277000,5.721422
319,7642.278000,5.858996
320,7642.279000,5.777509
321,7642.280000,5.688828
322,7642.281000,5.725296
323,7642.282000,5.718186
324,7642.283000,5.746106
325,7642.284000,5.784332
326,7642.285000,5.833872
327,7642.286000,5.823153
328,7642.287000,5.74206
329,7642.288000,5.629906
330,7642.289000,5.767215
331,7642.290000,5.813379
332,7642.291000,5.75554
333,7642.292000,5.709959
334,7642.293000,5.666184
335,7642.294000,5.798059
336,7642.295000,5.70537
337,7642.296000,5.637615
338,7642.297000,5.766717
339,7642.298000,5.758565
340,7642.299000,5.728455
341,7642.300000,5.722949
342,7642.301000,5.713833
343,7642.302000,5.69672
344,7642.303000,5.705276
345,7642.304000,5.704976
346,7642.305000,5.708939
347,7642.306000,5.719542
348,7642.307000,5.736367
349,7642.308000,5.740323
350,7642.309000,5.730479
351,7642.310000,5.728225
352,7642.311000,5.729852
353,7642.312000,5.740153
354,7642.313000,5.725393
355,7642.314000,5.720875
356,7642.315000,5.712166
357,7642.316000,5.707932
358,7642.317000,5.70919
359,7642.318000,5.677562
360,7642.319000,5.693648
361,7642.320000,5.685916
362,7642.321000,5.682246
363,7642.322000,5.687582
364,7642.323000,5.701957
365,7642.324000,5.644832
366,7642.325000,5.653557
367,7642.326000,5.682001
368,7642.327000,5.690901
369,7642.328000,5.712909
370,7642.329000,5.680074
371,7642.330000,5.678627
372,7642.331000,5.686049
373,7642.332000,5.677654
374,7642.333000,5.659136
375,7642.334000,5.652291
376,7642.335000,5.654644
377,7642.336000,5.639856
378,7642.337000,5.610183
379,7642.338000,5.663023
380,7642.339000,5.622182
381,7642.340000,5.633025
382,7642.341000,5.637471
383,7642.342000,5.641479
384,7642.343000,5.645241
385,7642.344000,5.650779
386,7642.345000,5.657412
387,7642.346000,5.67037
388,7642.347000,5.690378
389,7642.348000,5.711949
390,7642.349000,5.736368
391,7642.350000,5.765512
392,7642.351000,5.771752
393,7642.352000,5.766629
394,7642.353000,5.736158
395,7642.354000,5.745483
396,7642.355000,5.7953
397,7642.356000,5.785015
398,7642.357000,5.72025
399,7642.358000,5.719346
400,7642.359000,5.769484
401,7642.360000,5.784114
402,7642.361000,5.780498
403,7642.362000,5.790137
404,7642.363000,5.801234
405,7642.364000,5.818083
406,7642.365000,5.844035
407,7642.366000,5.857833
408,7642.367000,5.859862
409,7642.368000,5.853534
410,7642.369000,5.833606
411,7642.370000,5.828642
412,7642.371000,5.812705
413,7642.372000,5.795741
414,7642.373000,5.771761
415,7642.374000,5.757538
416,7642.375000,5.752985
417,7642.376000,5.750231
418,7642.377000,5.752851
419,7642.378000,5.76193
420,7642.379000,5.777406
421,7642.380000,5.751433
422,7642.381000,5.783521
423,7642.382000,5.786061
424,7642.383000,5.793354
425,7642.384000,5.801087
426,7642.385000,5.808361
427,7642.386000,5.819451
428,7642.387000,5.834651
429,7642.388000,5.86159
430,7642.389000,5.88622
431,7642.390000,5.880433
432,7642.391000,5.850606
433,7642.392000,5.827846
434,7642.393000,5.759685
435,7642.394000,5.743261
436,7642.395000,5.77615
437,7642.396000,5.818812
438,7642.397000,5.890651
439,7642.398000,5.912774
440,7642.399000,5.876915
441,7642.400000,5.875535
442,7642.401000,5.868952
443,7642.402000,5.766119
444,7642.403000,5.75661
445,7642.404000,5.916852
446,7642.405000,5.845965
447,7642.406000,5.858025
448,7642.407000,5.89612
449,7642.408000,5.822491
450,7642.409000,5.836611
451,7642.410000,5.831851
452,7642.411000,5.814334
453,7642.412000,5.807328
454,7642.413000,5.79596
455,7642.414000,5.791218
456,7642.415000,5.792564
457,7642.416000,5.79574
458,7642.417000,5.802402
459,7642.418000,5.82323
460,7642.419000,5.828348
461,7642.420000,5.84763
462,7642.421000,5.870185
463,7642.422000,5.881523
464,7642.423000,5.880951
465,7642.424000,5.893275
466,7642.425000,5.884092
467,7642.426000,5.872496
468,7642.427000,5.915997
469,7642.428000,5.843846
470,7642.429000,5.882666
471,7642.430000,5.867066
472,7642.431000,5.869527
473,7642.432000,5.872412
474,7642.433000,5.87924
475,7642.434000,5.883768
476,7642.435000,5.885744
477,7642.436000,5.889914
478,7642.437000,5.89503
479,7642.438000,5.89636
480,7642.439000,5.897653
481,7642.440000,5.896477
482,7642.441000,5.893335
483,7642.442000,5.890697
484,7642.443000,5.888597
485,7642.444000,5.884939
486,7642.445000,5.880242
487,7642.446000,5.876887
488,7642.447000,5.874828
489,7642.448000,5.865991
490,7642.449000,5.850208
491,7642.450000,5.867321
492,7642.451000,5.843116
493,7642.452000,5.839724
494,7642.453000,5.83239
495,7642.454000,5.823031
496,7642.455000,5.811756
497,7642.456000,5.820591
498,7642.457000,5.81458
499,7642.458000,5.803248
500,7642.459000,5.80806
501,7642.460000,5.804962
502,7642.461000,5.804787
503,7642.462000,5.803402
504,7642.463000,5.800797
505,7642.464000,5.797934
506,7642.465000,5.79424
507,7642.466000,5.791237
508,7642.467000,5.789024
509,7642.468000,5.78862
510,7642.469000,5.790586
511,7642.470000,5.783163
512,7642.471000,5.765753
513,7642.472000,5.802342
514,7642.473000,5.810377
515,7642.474000,5.765248
516,7642.475000,5.806011
517,7642.476000,5.801645
518,7642.477000,5.807266
519,7642.478000,5.806027
520,7642.479000,5.797243
521,7642.480000,5.784322
522,7642.481000,5.765028
523,7642.482000,5.759562
524,7642.483000,5.769655
525,7642.484000,5.778578
526,7642.485000,5.791162
527,7642.486000,5.820452
528,7642.487000,5.812724
529,7642.488000,5.822258
530,7642.489000,5.827887
531,7642.490000,5.821459
532,7642.491000,5.80283
533,7642.492000,5.803138
534,7642.493000,5.822242
535,7642.494000,5.830521
536,7642.495000,5.833579
537,7642.496000,5.848707
538,7642.497000,5.872559
539,7642.498000,5.887666
540,7642.499000,5.895433
541,7642.500000,5.88666
542,7642.501000,5.890839
543,7642.502000,5.895817
544,7642.503000,5.914647
545,7642.504000,5.92501
546,7642.505000,5.929998
547,7642.506000,5.952314
548,7642.507000,5.88836
549,7642.508000,5.891998
550,7642.509000,5.926495
551,7642.510000,5.924198
552,7642.511000,5.895622
553,7642.512000,5.902074
554,7642.513000,5.93518
555,7642.514000,5.858728
556,7642.515000,5.900823
557,7642.516000,5.88109
558,7642.517000,5.872435
559,7642.518000,5.864244
560,7642.519000,5.856859
561,7642.520000,5.849435
562,7642.521000,5.842454
563,7642.522000,5.840075
564,7642.523000,5.854616
565,7642.524000,5.833524
566,7642.525000,5.779606
567,7642.526000,5.886899
568,7642.527000,5.795359
569,7642.528000,5.800374
570,7642.529000,5.781606
571,7642.530000,5.764479
572,7642.531000,5.749338
573,7642.532000,5.755142
574,7642.533000,5.78564
575,7642.534000,5.706669
576,7642.535000,5.741782
577,7642.536000,5.740414
578,7642.537000,5.716227
579,7642.538000,5.723125
580,7642.539000,5.695532
581,7642.540000,5.704261
582,7642.541000,5.706427
583,7642.542000,5.70726
584,7642.543000,5.699703
585,7642.544000,5.69807
586,7642.545000,5.699306
587,7642.546000,5.696048
588,7642.547000,5.689491
589,7642.548000,5.707406
590,7642.549000,5.698161
591,7642.550000,5.70416
592,7642.551000,5.708171
593,7642.552000,5.713224
594,7642.553000,5.719335
595,7642.554000,5.726768
596,7642.555000,5.735617
597,7642.556000,5.74579
598,7642.557000,5.757404
599,7642.558000,5.765736
600,7642.559000,5.770345
601,7642.560000,5.77414
602,7642.561000,5.775846
603,7642.562000,5.783662
604,7642.563000,5.798501
605,7642.564000,5.810934
606,7642.565000,5.803071
607,7642.566000,5.791199
608,7642.567000,5.821032
609,7642.568000,5.831457
610,7642.569000,5.846007
611,7642.570000,5.83931
612,7642.571000,5.80712
613,7642.572000,5.767248
614,7642.573000,5.713067
615,7642.574000,5.759258
616,7642.575000,5.91865
617,7642.576000,6.006681
618,7642.577000,5.850226
619,7642.578000,5.80297
620,7642.579000,5.910962
621,7642.580000,5.87998
622,7642.581000,5.797333
623,7642.582000,5.850742
624,7642.583000,5.813659
625,7642.584000,5.83082
626,7642.585000,5.844629
627,7642.586000,5.848486
628,7642.587000,5.839077
629,7642.588000,5.819989
630,7642.589000,5.785199
631,7642.590000,5.855197
632,7642.591000,5.799818
633,7642.592000,5.801056
634,7642.593000,5.802229
635,7642.594000,5.798394
636,7642.595000,5.797219
637,7642.596000,5.785557
638,7642.597000,5.787591
639,7642.598000,5.776067
640,7642.599000,5.758633
641,7642.600000,5.736286
642,7642.601000,5.70695
643,7642.602000,5.700782
644,7642.603000,5.720332
645,7642.604000,5.716886
646,7642.605000,5.695256
647,7642.606000,5.817413
648,7642.607000,5.736902
649,7642.608000,5.781659
650,7642.609000,5.776546
651,7642.610000,5.770647
652,7642.611000,5.745253
653,7642.612000,5.719055
654,7642.613000,5.689033
655,7642.614000,5.714231
656,7642.615000,5.898351
657,7642.616000,5.948036
658,7642.617000,5.731439
659,7642.618000,5.718133
660,7642.619000,5.803668
661,7642.620000,5.811984
662,7642.621000,5.791147
663,7642.622000,5.790559
664,7642.623000,5.788488
665,7642.624000,5.781818
666,7642.625000,5.773913
667,7642.626000,5.773894
668,7642.627000,5.782745
669,7642.628000,5.774155
670,7642.629000,5.74869
671,7642.630000,5.753119
672,7642.631000,5.785236
673,7642.632000,5.773283
674,7642.633000,5.721766
675,7642.634000,5.885259
676,7642.635000,5.804895
677,7642.636000,5.803492
678,7642.637000,5.832984
679,7642.638000,5.801946
680,7642.639000,5.743073
681,7642.640000,5.704453
682,7642.641000,5.681805
683,7642.642000,5.671134
684,7642.643000,5.659563
685,7642.644000,5.679
686,7642.645000,5.724068
687,7642.646000,5.738376
688,7642.647000,5.732597
689,7642.648000,5.728791
690,7642.649000,5.719239
691,7642.650000,5.720371
692,7642.651000,5.73616
693,7642.652000,5.753551
694,7642.653000,5.777725
695,7642.654000,5.790774
696,7642.655000,5.827217
697,7642.656000,5.814591
698,7642.657000,5.760335
699,7642.658000,5.742607
700,7642.659000,5.754937
701,7642.660000,5.698392
702,7642.661000,5.667611
703,7642.662000,5.668724
704,7642.663000,5.649366
705,7642.664000,5.639732
706,7642.665000,5.655911
707,7642.666000,5.65888
708,7642.667000,5.659863
709,7642.668000,5.668099
710,7642.669000,5.680726
711,7642.670000,5.685705
712,7642.671000,5.683274
713,7642.672000,5.677242
714,7642.673000,5.664625
715,7642.674000,5.660626
716,7642.675000,5.66619
717,7642.676000,5.670301
718,7642.677000,5.676497
719,7642.678000,5.666783
720,7642.679000,5.638278
721,7642.680000,5.61489
722,7642.681000,5.592548
723,7642.682000,5.732331
724,7642.683000,5.610737
725,7642.684000,5.630027
726,7642.685000,5.628742
727,7642.686000,5.613378
728,7642.687000,5.692133
729,7642.688000,5.55387
730,7642.689000,5.643607
731,7642.690000,5.619585
732,7642.691000,5.618063
733,7642.692000,5.614605
734,7642.693000,5.608938
735,7642.694000,5.615325
736,7642.695000,5.634484
737,7642.696000,5.604383
738,7642.697000,5.635926
739,7642.698000,5.629169
740,7642.699000,5.619695
741,7642.700000,5.606927
742,7642.701000,5.595541
743,7642.702000,5.611254
744,7642.703000,5.660855
745,7642.704000,5.71975
746,7642.705000,5.61874
747,7642.706000,5.624986
748,7642.707000,5.662897
749,7642.708000,5.672857
750,7642.709000,5.672835
751,7642.710000,5.68167
752,7642.711000,5.691335
753,7642.712000,5.700463
754,7642.713000,5.710452
755,7642.714000,5.72104
756,7642.715000,5.732243
757,7642.716000,5.744086
758,7642.717000,5.75657
759,7642.718000,5.765888
760,7642.719000,5.771655
761,7642.720000,5.775534
762,7642.721000,5.776407
763,7642.722000,5.787878
764,7642.723000,5.811158
765,7642.724000,5.819431
766,7642.725000,5.790318
767,7642.726000,5.910026
768,7642.727000,5.913956
769,7642.728000,5.852484
770,7642.729000,5.844534
771,7642.730000,5.992959
772,7642.731000,5.879024
773,7642.732000,5.900301
774,7642.733000,5.877569
775,7642.734000,5.914003
776,7642.735000,6.010357
777,7642.736000,6.006972
778,7642.737000,5.908566
779,7642.738000,5.893812
780,7642.739000,5.981673
781,7642.740000,5.904798
782,7642.741000,5.948574
783,7642.742000,5.930608
784,7642.743000,5.920709
785,7642.744000,5.942745
786,7642.745000,6.104943
787,7642.746000,5.847126
788,7642.747000,5.91592
789,7642.748000,6.128885
790,7642.749000,5.990278
791,7642.750000,6.038185
792,7642.751000,6.028381
793,7642.752000,6.062366
794,7642.753000,6.034582
795,7642.754000,6.043398
796,7642.755000,6.056
797,7642.756000,6.061483
798,7642.757000,6.062766
799,7642.758000,6.075434
800,7642.759000,6.033521
801,7642.760000,6.052616
802,7642.761000,6.172023
803,7642.762000,6.090802
804,7642.763000,6.103191
805,7642.764000,6.022531
806,7642.765000,6.003594
807,7642.766000,5.887628
808,7642.767000,5.755155
809,7642.768000,5.949149
810,7642.769000,5.900749
811,7642.770000,5.921929
812,7642.771000,5.925914
813,7642.772000,5.939359
814,7642.773000,5.97693
815,7642.774000,5.989017
816,7642.775000,5.98237
817,7642.776000,5.97242
818,7642.777000,5.95135
819,7642.778000,5.946853
820,7642.779000,5.933326
821,7642.780000,5.922966
822,7642.781000,5.909842
823,7642.782000,5.877768
824,7642.783000,5.823942
825,7642.784000,5.761174
826,7642.785000,5.684369
827,7642.786000,5.638075
828,7642.787000,5.627439
829,7642.788000,5.67052
830,7642.789000,5.7107
831,7642.790000,5.700622
832,7642.791000,5.692194
833,7642.792000,5.656015
834,7642.793000,5.602763
835,7642.794000,5.611669
836,7642.795000,5.598494
837,7642.796000,5.607991
838,7642.797000,5.619458
839,7642.798000,5.620579
840,7642.799000,5.606966
841,7642.800000,5.601335
842,7642.801000,5.599111
843,7642.802000,5.578043
844,7642.803000,5.539409
845,7642.804000,5.649195
846,7642.805000,5.591105
847,7642.806000,5.615442
848,7642.807000,5.614233
849,7642.808000,5.614654
850,7642.809000,5.613642
851,7642.810000,5.614502
852,7642.811000,5.618489
853,7642.812000,5.642007
854,7642.813000,5.613427
855,7642.814000,5.668145
856,7642.815000,5.626194
857,7642.816000,5.627214
858,7642.817000,5.653818
859,7642.818000,5.658785
860,7642.819000,5.697094
861,7642.820000,5.645369
862,7642.821000,5.70554
863,7642.822000,5.691981
864,7642.823000,5.668647
865,7642.824000,5.697681
866,7642.825000,5.758286
867,7642.826000,5.69006
868,7642.827000,5.752201
869,7642.828000,5.775874
870,7642.829000,5.813848
871,7642.830000,5.767961
872,7642.831000,5.622728
873,7642.832000,5.728589
874,7642.833000,5.707551
875,7642.834000,5.493187
876,7642.835000,5.539931
877,7642.836000,5.715095
878,7642.837000,5.713351
879,7642.838000,5.655257
880,7642.839000,5.692135
881,7642.840000,5.693038
882,7642.841000,5.750593
883,7642.842000,5.615574
884,7642.843000,5.792943
885,7642.844000,5.85566
886,7642.845000,5.698652
887,7642.846000,5.856287
888,7642.847000,6.0042
889,7642.848000,5.872559
890,7642.849000,5.921715
891,7642.850000,5.86767
892,7642.851000,5.853073
893,7642.852000,5.72876
894,7642.853000,5.685556
895,7642.854000,5.980894
896,7642.855000,5.741709
897,7642.856000,5.754575
898,7642.857000,5.80423
899,7642.858000,5.813574
900,7642.859000,5.832557
901,7642.860000,5.779792
902,7642.861000,5.643845
903,7642.862000,5.941823
904,7642.863000,5.927828
905,7642.864000,5.842487
906,7642.865000,5.939737
907,7642.866000,5.921349
908,7642.867000,5.934694
909,7642.868000,5.893841
910,7642.869000,5.801954
911,7642.870000,5.855246
912,7642.871000,5.84126
913,7642.872000,5.892463
914,7642.873000,5.956547
915,7642.874000,5.965074
916,7642.875000,5.908581
917,7642.876000,5.930757
918,7642.877000,6.019377
919,7642.878000,6.047875
920,7642.879000,6.036156
921,7642.880000,6.048903
922,7642.881000,6.068034
923,7642.882000,6.086763
924,7642.883000,6.113154
925,7642.884000,6.188153
926,7642.885000,6.317837
927,7642.886000,6.156929
928,7642.887000,6.120396
929,7642.888000,6.183414
930,7642.889000,6.316023
931,7642.890000,6.27692
932,7642.891000,6.192522
933,7642.892000,6.169895
934,7642.893000,6.223037
935,7642.894000,6.248814
936,7642.895000,6.185842
937,7642.896000,6.164805
938,7642.897000,6.135838
939,7642.898000,6.134433
940,7642.899000,6.169668
941,7642.900000,5.992096
942,7642.901000,6.018731
943,7642.902000,6.039875
944,7642.903000,6.014953
945,7642.904000,5.979724
946,7642.905000,5.875041
947,7642.906000,6.093379
948,7642.907000,6.209867
949,7642.908000,5.732719
950,7642.909000,5.977737
951,7642.910000,5.942164
952,7642.911000,5.837559
953,7642.912000,5.864112
954,7642.913000,5.942106
955,7642.914000,5.880568
956,7642.915000,5.872815
957,7642.916000,5.85121
958,7642.917000,5.852847
959,7642.918000,5.839645
960,7642.919000,5.818746
961,7642.920000,5.777219
962,7642.921000,5.686575
963,7642.922000,5.664682
964,7642.923000,5.70412
965,7642.924000,5.698733
966,7642.925000,5.665142
967,7642.926000,5.846056
968,7642.927000,5.735145
969,7642.928000,5.717978
970,7642.929000,5.724889
971,7642.930000,5.693265
972,7642.931000,5.680671
973,7642.932000,5.680718
974,7642.933000,5.698913
975,7642.934000,5.647162
976,7642.935000,5.786408
977,7642.936000,5.807916
978,7642.937000,5.804251
979,7642.938000,5.718658
980,7642.939000,5.844462
981,7642.940000,5.841383
982,7642.941000,5.83001
983,7642.942000,5.903157
984,7642.943000,6.085833
985,7642.944000,5.89072
986,7642.945000,5.967323
987,7642.946000,5.9379
988,7642.947000,5.998345
989,7642.948000,5.922934
990,7642.949000,5.990606
991,7642.950000,5.919677
992,7642.951000,5.929821
993,7642.952000,6.072452
994,7642.953000,6.091433
995,7642.954000,6.024581
996,7642.955000,5.933608
997,7642.956000,5.995145
998,7642.957000,6.075864
999,7642.958000,6.130771
1000,7642.959000,6.112349
1001,7642.960000,6.09247
1002,7642.961000,6.032669
1003,7642.962000,6.231003
1004,7642.963000,6.186822
1005,7642.964000,6.113074
1006,7642.965000,6.291576
1007,7642.966000,6.166071
1008,7642.967000,6.185964
1009,7642.968000,6.252552
1010,7642.969000,6.144892
1011,7642.970000,6.155364
1012,7642.971000,6.103014
1013,7642.972000,6.064611
1014,7642.973000,6.08466
1015,7642.974000,5.928925
1016,7642.975000,5.894686
1017,7642.976000,6.041187
1018,7642.977000,5.965601
1019,7642.978000,5.930192
1020,7642.979000,5.869856
1021,7642.980000,6.033517
1022,7642.981000,5.955438
1023,7642.982000,5.930413
1024,7642.983000,5.959427
1025,7642.984000,5.936671
1026,7642.985000,5.913149
1027,7642.986000,5.905637
1028,7642.987000,5.91529
1029,7642.988000,5.880828
1030,7642.989000,5.913296
1031,7642.990000,5.882218
1032,7642.991000,5.820347
1033,7642.992000,5.921268
1034,7642.993000,5.830134
1035,7642.994000,5.881313
1036,7642.995000,5.962694
1037,7642.996000,5.977365
1038,7642.997000,5.928953
1039,7642.998000,5.935349
1040,7642.999000,5.978396
1041,7643.000000,5.983099
1042,7643.001000,5.964646
1043,7643.002000,5.996237
1044,7643.003000,5.979156
1045,7643.004000,5.99061
1046,7643.005000,6.003493
1047,7643.006000,5.977878
1048,7643.007000,6.000771
1049,7643.008000,5.999892
1050,7643.009000,6.004967
1051,7643.010000,6.007669
1052,7643.011000,6.007803
1053,7643.012000,6.007994
1054,7643.013000,6.007431
1055,7643.014000,6.00556
1056,7643.015000,6.002587
1057,7643.016000,6.008865
1058,7643.017000,6.025382
