#HEADER
#TITLES
 , ,Dniuzhuan1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
189,7642.148000,0.6238495
190,7642.149000,0.6884193
191,7642.150000,0.6134269
192,7642.151000,0.6178052
193,7642.152000,0.681041
194,7642.153000,0.7060397
195,7642.154000,0.5731057
196,7642.155000,0.7270861
197,7642.156000,0.634872
198,7642.157000,0.4572319
199,7642.158000,0.8077859
200,7642.159000,0.7055506
201,7642.160000,0.4462168
202,7642.161000,0.7424796
203,7642.162000,0.6768782
204,7642.163000,0.5993379
205,7642.164000,0.5823317
206,7642.165000,0.550386
207,7642.166000,0.6089459
208,7642.167000,0.7622618
209,7642.168000,0.5342848
210,7642.169000,0.5260905
211,7642.170000,0.6733574
212,7642.171000,0.5698217
213,7642.172000,0.5935469
214,7642.173000,0.587334
215,7642.174000,0.5932419
216,7642.175000,0.5801555
217,7642.176000,0.6101165
218,7642.177000,0.6763414
219,7642.178000,0.5470288
220,7642.179000,0.528725
221,7642.180000,0.6007522
222,7642.181000,0.5908245
223,7642.182000,0.595216
224,7642.183000,0.5338719
225,7642.184000,0.5849244
226,7642.185000,0.6312336
227,7642.186000,0.4618902
228,7642.187000,0.5690959
229,7642.188000,0.524968
230,7642.189000,0.5207973
231,7642.190000,0.500057
232,7642.191000,0.4685472
233,7642.192000,0.4966875
234,7642.193000,0.3978432
235,7642.194000,0.4805954
236,7642.195000,0.398481
237,7642.196000,0.4161116
238,7642.197000,0.4411688
239,7642.198000,0.3508716
240,7642.199000,0.374361
241,7642.200000,0.2570376
242,7642.201000,0.05144399
243,7642.202000,0.3238443
244,7642.203000,0.3754856
245,7642.204000,0.3193026
246,7642.205000,0.3646106
247,7642.206000,0.2261246
248,7642.207000,0.004857242
249,7642.208000,-0.08879006
250,7642.209000,-0.04600996
251,7642.210000,0.2339896
252,7642.211000,0.2192075
253,7642.212000,-0.03202146
254,7642.213000,0.124576
255,7642.214000,0.005355537
256,7642.215000,-0.1006967
257,7642.216000,-0.1970699
258,7642.217000,-0.2454086
259,7642.218000,-0.2061286
260,7642.219000,-0.1449566
261,7642.220000,-0.05952692
262,7642.221000,-0.1786078
263,7642.222000,-0.1715656
264,7642.223000,-0.1372017
265,7642.224000,-0.246553
266,7642.225000,-0.1959214
267,7642.226000,-0.2506964
268,7642.227000,-0.3175474
269,7642.228000,-0.2855073
270,7642.229000,-0.3639922
271,7642.230000,-0.3845717
272,7642.231000,-0.4139015
273,7642.232000,-0.4017575
274,7642.233000,-0.4318999
275,7642.234000,-0.4236216
276,7642.235000,-0.4607437
277,7642.236000,-0.4828633
278,7642.237000,-0.5127655
279,7642.238000,-0.4864538
280,7642.239000,-0.3972337
281,7642.240000,-0.3221397
282,7642.241000,-0.2076876
283,7642.242000,-0.1816301
284,7642.243000,-0.4203969
285,7642.244000,-0.556171
286,7642.245000,-0.3003221
287,7642.246000,-0.303
288,7642.247000,-0.3713679
289,7642.248000,-0.3674787
290,7642.249000,-0.3363955
291,7642.250000,-0.3061466
292,7642.251000,-0.2534183
293,7642.252000,-0.2431958
294,7642.253000,-0.2788131
295,7642.254000,-0.3074218
296,7642.255000,-0.2496105
297,7642.256000,-0.2694004
298,7642.257000,-0.323702
299,7642.258000,-0.248489
300,7642.259000,-0.3800188
301,7642.260000,-0.3123207
302,7642.261000,-0.1473563
303,7642.262000,-0.5453263
304,7642.263000,-0.3784235
305,7642.264000,-0.1628074
306,7642.265000,-0.2383794
307,7642.266000,-0.2642682
308,7642.267000,-0.4922683
309,7642.268000,-0.3181513
310,7642.269000,-0.5664937
311,7642.270000,-0.8228722
312,7642.271000,-0.6641657
313,7642.272000,-0.6191775
314,7642.273000,-0.5345419
315,7642.274000,-0.2844276
316,7642.275000,-0.4459446
317,7642.276000,-0.3549871
318,7642.277000,-0.2693483
319,7642.278000,-0.4076084
320,7642.279000,-0.3022638
321,7642.280000,-0.2136258
322,7642.281000,-0.2560146
323,7642.282000,-0.2520655
324,7642.283000,-0.2796862
325,7642.284000,-0.3244675
326,7642.285000,-0.3848265
327,7642.286000,-0.3805285
328,7642.287000,-0.3019531
329,7642.288000,-0.1891221
330,7642.289000,-0.3203616
331,7642.290000,-0.3714523
332,7642.291000,-0.3301913
333,7642.292000,-0.2642853
334,7642.293000,-0.2429519
335,7642.294000,-0.3646554
336,7642.295000,-0.2532627
337,7642.296000,-0.1607377
338,7642.297000,-0.2554955
339,7642.298000,-0.2321753
340,7642.299000,-0.2088308
341,7642.300000,-0.2151945
342,7642.301000,-0.2308069
343,7642.302000,-0.2204148
344,7642.303000,-0.214331
345,7642.304000,-0.1994476
346,7642.305000,-0.1808664
347,7642.306000,-0.1768205
348,7642.307000,-0.1898102
349,7642.308000,-0.1865747
350,7642.309000,-0.1704697
351,7642.310000,-0.1603985
352,7642.311000,-0.1509991
353,7642.312000,-0.1516702
354,7642.313000,-0.1277075
355,7642.314000,-0.1136075
356,7642.315000,-0.0955202
357,7642.316000,-0.08171803
358,7642.317000,-0.07324129
359,7642.318000,-0.03128082
360,7642.319000,-0.036322
361,7642.320000,-0.01711148
362,7642.321000,-0.001370192
363,7642.322000,0.005500197
364,7642.323000,0.003434539
365,7642.324000,0.07335007
366,7642.325000,0.07779396
367,7642.326000,0.06304246
368,7642.327000,0.06841969
369,7642.328000,0.06113845
370,7642.329000,0.1092095
371,7642.330000,0.1264144
372,7642.331000,0.1352711
373,7642.332000,0.1606978
374,7642.333000,0.1970266
375,7642.334000,0.221034
376,7642.335000,0.235128
377,7642.336000,0.2733819
378,7642.337000,0.3338982
379,7642.338000,0.2798026
380,7642.339000,0.3587563
381,7642.340000,0.3671007
382,7642.341000,0.3866105
383,7642.342000,0.4030886
384,7642.343000,0.4159311
385,7642.344000,0.4251693
386,7642.345000,0.4302375
387,7642.346000,0.4330392
388,7642.347000,0.4334292
389,7642.348000,0.4323514
390,7642.349000,0.4303291
391,7642.350000,0.42177
392,7642.351000,0.4337027
393,7642.352000,0.4579449
394,7642.353000,0.5075235
395,7642.354000,0.5116231
396,7642.355000,0.4693297
397,7642.356000,0.4851564
398,7642.357000,0.5479964
399,7642.358000,0.5803254
400,7642.359000,0.5971272
401,7642.360000,0.6128188
402,7642.361000,0.6151564
403,7642.362000,0.6037022
404,7642.363000,0.5761632
405,7642.364000,0.5795891
406,7642.365000,0.6168283
407,7642.366000,0.6330407
408,7642.367000,0.6373091
409,7642.368000,0.6610894
410,7642.369000,0.6975356
411,7642.370000,0.7210633
412,7642.371000,0.7612467
413,7642.372000,0.7996261
414,7642.373000,0.843672
415,7642.374000,0.8757341
416,7642.375000,0.8944334
417,7642.376000,0.909216
418,7642.377000,0.9156568
419,7642.378000,0.9145439
420,7642.379000,0.9060229
421,7642.380000,0.9360369
422,7642.381000,0.9054152
423,7642.382000,0.9134262
424,7642.383000,0.9266306
425,7642.384000,0.9447911
426,7642.385000,0.9721175
427,7642.386000,0.992627
428,7642.387000,1.005469
429,7642.388000,1.03252
430,7642.389000,1.055096
431,7642.390000,1.047916
432,7642.391000,1.018951
433,7642.392000,0.9944841
434,7642.393000,0.923041
435,7642.394000,0.9034874
436,7642.395000,0.9328624
437,7642.396000,0.9696231
438,7642.397000,1.033192
439,7642.398000,1.072383
440,7642.399000,1.081209
441,7642.400000,1.0574
442,7642.401000,1.007057
443,7642.402000,1.086566
444,7642.403000,1.118587
445,7642.404000,0.967967
446,7642.405000,1.053317
447,7642.406000,1.047602
448,7642.407000,1.000588
449,7642.408000,1.073998
450,7642.409000,1.063927
451,7642.410000,1.054198
452,7642.411000,1.078341
453,7642.412000,1.079803
454,7642.413000,1.08604
455,7642.414000,1.0902
456,7642.415000,1.092905
457,7642.416000,1.089974
458,7642.417000,1.080671
459,7642.418000,1.084977
460,7642.419000,1.072684
461,7642.420000,1.066819
462,7642.421000,1.0581
463,7642.422000,1.047585
464,7642.423000,1.035167
465,7642.424000,1.048062
466,7642.425000,1.056883
467,7642.426000,1.024464
468,7642.427000,1.00609
469,7642.428000,1.064265
470,7642.429000,1.017547
471,7642.430000,1.022361
472,7642.431000,1.016961
473,7642.432000,1.008716
474,7642.433000,0.9987352
475,7642.434000,0.9891788
476,7642.435000,0.98013
477,7642.436000,0.9694388
478,7642.437000,0.9575888
479,7642.438000,0.9482855
480,7642.439000,0.9379588
481,7642.440000,0.9289845
482,7642.441000,0.9206332
483,7642.442000,0.9116781
484,7642.443000,0.9020779
485,7642.444000,0.893114
486,7642.445000,0.8845156
487,7642.446000,0.8738221
488,7642.447000,0.8609834
489,7642.448000,0.8542824
490,7642.449000,0.8538393
491,7642.450000,0.8196226
492,7642.451000,0.8258516
493,7642.452000,0.81045
494,7642.453000,0.7981237
495,7642.454000,0.7903879
496,7642.455000,0.7874759
497,7642.456000,0.765712
498,7642.457000,0.7610401
499,7642.458000,0.7619784
500,7642.459000,0.7469766
501,7642.460000,0.7419589
502,7642.461000,0.7357323
503,7642.462000,0.7299645
504,7642.463000,0.7247294
505,7642.464000,0.7200532
506,7642.465000,0.7159344
507,7642.466000,0.7128537
508,7642.467000,0.7108692
509,7642.468000,0.7075287
510,7642.469000,0.7027482
511,7642.470000,0.7057104
512,7642.471000,0.7166266
513,7642.472000,0.6730863
514,7642.473000,0.6568844
515,7642.474000,0.6938151
516,7642.475000,0.6449329
517,7642.476000,0.6399896
518,7642.477000,0.6241003
519,7642.478000,0.6158273
520,7642.479000,0.6158129
521,7642.480000,0.6199539
522,7642.481000,0.6308821
523,7642.482000,0.6257969
524,7642.483000,0.6027298
525,7642.484000,0.5799702
526,7642.485000,0.5519979
527,7642.486000,0.5179796
528,7642.487000,0.5329282
529,7642.488000,0.5362494
530,7642.489000,0.5525932
531,7642.490000,0.5461438
532,7642.491000,0.5127907
533,7642.492000,0.5036094
534,7642.493000,0.5125932
535,7642.494000,0.5037394
536,7642.495000,0.4840664
537,7642.496000,0.4708781
538,7642.497000,0.4595754
539,7642.498000,0.4490556
540,7642.499000,0.4417636
541,7642.500000,0.4578392
542,7642.501000,0.457049
543,7642.502000,0.4538518
544,7642.503000,0.4325568
545,7642.504000,0.41684
546,7642.505000,0.402398
547,7642.506000,0.3700774
548,7642.507000,0.4234093
549,7642.508000,0.4058148
550,7642.509000,0.3546498
551,7642.510000,0.3400812
552,7642.511000,0.3514411
553,7642.512000,0.3334485
554,7642.513000,0.2957472
555,7642.514000,0.3324368
556,7642.515000,0.2854431
557,7642.516000,0.2801421
558,7642.517000,0.2661446
559,7642.518000,0.2526604
560,7642.519000,0.2398256
561,7642.520000,0.2268538
562,7642.521000,0.2140092
563,7642.522000,0.1980317
564,7642.523000,0.1666862
565,7642.524000,0.1767074
566,7642.525000,0.226054
567,7642.526000,0.08537555
568,7642.527000,0.1533723
569,7642.528000,0.1091398
570,7642.529000,0.08255786
571,7642.530000,0.06661558
572,7642.531000,0.06291789
573,7642.532000,0.03952873
574,7642.533000,-0.001918256
575,7642.534000,0.06047928
576,7642.535000,0.001421928
577,7642.536000,-0.0181098
578,7642.537000,-0.01489848
579,7642.538000,-0.03762197
580,7642.539000,-0.01910013
581,7642.540000,-0.03500986
582,7642.541000,-0.04072779
583,7642.542000,-0.04645616
584,7642.543000,-0.04595
585,7642.544000,-0.04733956
586,7642.545000,-0.0487119
587,7642.546000,-0.05156922
588,7642.547000,-0.05697036
589,7642.548000,-0.03791171
590,7642.549000,-0.04551196
591,7642.550000,-0.04159546
592,7642.551000,-0.0438562
593,7642.552000,-0.0472334
594,7642.553000,-0.05293375
595,7642.554000,-0.05838221
596,7642.555000,-0.06339449
597,7642.556000,-0.07033116
598,7642.557000,-0.07866341
599,7642.558000,-0.08389479
600,7642.559000,-0.0859136
601,7642.560000,-0.08980882
602,7642.561000,-0.09475517
603,7642.562000,-0.07676202
604,7642.563000,-0.03431314
605,7642.564000,-0.07462168
606,7642.565000,-0.05346298
607,7642.566000,-0.04158849
608,7642.567000,-0.0509001
609,7642.568000,-0.05415225
610,7642.569000,-0.06855649
611,7642.570000,-0.05811441
612,7642.571000,-0.02183551
613,7642.572000,0.01948154
614,7642.573000,0.07357472
615,7642.574000,0.02780038
616,7642.575000,-0.1308175
617,7642.576000,-0.2184303
618,7642.577000,-0.06144714
619,7642.578000,-0.01551348
620,7642.579000,-0.1268246
621,7642.580000,-0.0998348
622,7642.581000,-0.02232814
623,7642.582000,-0.08195323
624,7642.583000,-0.05205816
625,7642.584000,-0.07779795
626,7642.585000,-0.101564
627,7642.586000,-0.1165437
628,7642.587000,-0.1195044
629,7642.588000,-0.1141592
630,7642.589000,-0.09448302
631,7642.590000,-0.1815423
632,7642.591000,-0.1452684
633,7642.592000,-0.167421
634,7642.593000,-0.191509
635,7642.594000,-0.2123689
636,7642.595000,-0.2376934
637,7642.596000,-0.2546435
638,7642.597000,-0.287397
639,7642.598000,-0.3018536
640,7642.599000,-0.3050423
641,7642.600000,-0.3011969
642,7642.601000,-0.2863021
643,7642.602000,-0.2945749
644,7642.603000,-0.3287589
645,7642.604000,-0.3363644
646,7642.605000,-0.3229756
647,7642.606000,-0.455511
648,7642.607000,-0.387413
649,7642.608000,-0.4446933
650,7642.609000,-0.4533815
651,7642.610000,-0.4585762
652,7642.611000,-0.4412807
653,7642.612000,-0.4230914
654,7642.613000,-0.4000554
655,7642.614000,-0.4323711
656,7642.615000,-0.6241313
657,7642.616000,-0.6807317
658,7642.617000,-0.4707012
659,7642.618000,-0.4635817
660,7642.619000,-0.5548047
661,7642.620000,-0.5686463
662,7642.621000,-0.5531507
663,7642.622000,-0.5580669
664,7642.623000,-0.5617747
665,7642.624000,-0.5609915
666,7642.625000,-0.559224
667,7642.626000,-0.5654531
668,7642.627000,-0.580687
669,7642.628000,-0.5788413
670,7642.629000,-0.5604889
671,7642.630000,-0.5635219
672,7642.631000,-0.5848908
673,7642.632000,-0.5570244
674,7642.633000,-0.481891
675,7642.634000,-0.6431963
676,7642.635000,-0.5847627
677,7642.636000,-0.6133212
678,7642.637000,-0.6887445
679,7642.638000,-0.6842062
680,7642.639000,-0.6288925
681,7642.640000,-0.5947337
682,7642.641000,-0.5683272
683,7642.642000,-0.5645055
684,7642.643000,-0.5736581
685,7642.644000,-0.6111886
686,7642.645000,-0.6767502
687,7642.646000,-0.7071769
688,7642.647000,-0.7108323
689,7642.648000,-0.7167895
690,7642.649000,-0.7150631
691,7642.650000,-0.7249568
692,7642.651000,-0.75131
693,7642.652000,-0.7706351
694,7642.653000,-0.7882354
695,7642.654000,-0.8296206
696,7642.655000,-0.8571832
697,7642.656000,-0.8548048
698,7642.657000,-0.8067832
699,7642.658000,-0.7979724
700,7642.659000,-0.8218951
701,7642.660000,-0.7557355
702,7642.661000,-0.7434391
703,7642.662000,-0.7446127
704,7642.663000,-0.7235207
705,7642.664000,-0.7458726
706,7642.665000,-0.7565606
707,7642.666000,-0.7745647
708,7642.667000,-0.7872118
709,7642.668000,-0.8085875
710,7642.669000,-0.8357079
711,7642.670000,-0.8543547
712,7642.671000,-0.8647337
713,7642.672000,-0.8716488
714,7642.673000,-0.8715828
715,7642.674000,-0.8812914
716,7642.675000,-0.9018512
717,7642.676000,-0.9210486
718,7642.677000,-0.9427841
719,7642.678000,-0.9407359
720,7642.679000,-0.9110396
721,7642.680000,-0.8812516
722,7642.681000,-0.844795
723,7642.682000,-0.9720311
724,7642.683000,-0.8399624
725,7642.684000,-0.8236697
726,7642.685000,-0.7616736
727,7642.686000,-0.7968653
728,7642.687000,-0.8315284
729,7642.688000,-0.7140827
730,7642.689000,-0.8268186
731,7642.690000,-0.8251457
732,7642.691000,-0.844579
733,7642.692000,-0.8730398
734,7642.693000,-0.9074204
735,7642.694000,-0.9366593
736,7642.695000,-0.9606879
737,7642.696000,-0.933024
738,7642.697000,-0.9584817
739,7642.698000,-0.9280665
740,7642.699000,-0.8772861
741,7642.700000,-0.925915
742,7642.701000,-0.83786
743,7642.702000,-0.8525243
744,7642.703000,-0.8951555
745,7642.704000,-0.9503537
746,7642.705000,-0.8522746
747,7642.706000,-0.8562679
748,7642.707000,-0.8862697
749,7642.708000,-0.8913485
750,7642.709000,-0.8869361
751,7642.710000,-0.8873362
752,7642.711000,-0.8850239
753,7642.712000,-0.8789914
754,7642.713000,-0.8695683
755,7642.714000,-0.8613455
756,7642.715000,-0.8543547
757,7642.716000,-0.8452797
758,7642.717000,-0.8351
759,7642.718000,-0.8208345
760,7642.719000,-0.8018053
761,7642.720000,-0.7788143
762,7642.721000,-0.7507662
763,7642.722000,-0.7358803
764,7642.723000,-0.7356015
765,7642.724000,-0.6937006
766,7642.725000,-0.6343542
767,7642.726000,-0.740642
768,7642.727000,-0.7280822
769,7642.728000,-0.6584522
770,7642.729000,-0.6417713
771,7642.730000,-0.825398
772,7642.731000,-0.7127786
773,7642.732000,-0.7373112
774,7642.733000,-0.755824
775,7642.734000,-0.7955152
776,7642.735000,-0.876358
777,7642.736000,-0.8480408
778,7642.737000,-0.7075304
779,7642.738000,-0.6520878
780,7642.739000,-0.701674
781,7642.740000,-0.5732672
782,7642.741000,-0.5560715
783,7642.742000,-0.4912169
784,7642.743000,-0.4487571
785,7642.744000,-0.4625564
786,7642.745000,-0.6487903
787,7642.746000,-0.3245972
788,7642.747000,-0.3849899
789,7642.748000,-0.6404375
790,7642.749000,-0.4601975
791,7642.750000,-0.5080819
792,7642.751000,-0.4806481
793,7642.752000,-0.4931639
794,7642.753000,-0.4368007
795,7642.754000,-0.4192204
796,7642.755000,-0.4078371
797,7642.756000,-0.3967685
798,7642.757000,-0.3920431
799,7642.758000,-0.3415574
800,7642.759000,-0.304898
801,7642.760000,-0.2970302
802,7642.761000,-0.3996457
803,7642.762000,-0.291151
804,7642.763000,-0.2835156
805,7642.764000,-0.1810663
806,7642.765000,-0.1439117
807,7642.766000,-0.01549697
808,7642.767000,0.1221018
809,7642.768000,-0.1440751
810,7642.769000,-0.1066383
811,7642.770000,-0.1476283
812,7642.771000,-0.1281958
813,7642.772000,-0.1104879
814,7642.773000,-0.0964247
815,7642.774000,-0.08574128
816,7642.775000,-0.09056711
817,7642.776000,-0.09180987
818,7642.777000,-0.0944351
819,7642.778000,-0.1010039
820,7642.779000,-0.08117402
821,7642.780000,-0.06961697
822,7642.781000,-0.0535441
823,7642.782000,-0.02311736
824,7642.783000,0.02163196
825,7642.784000,0.07640857
826,7642.785000,0.1441023
827,7642.786000,0.1803626
828,7642.787000,0.1810665
829,7642.788000,0.1257593
830,7642.789000,0.07134986
831,7642.790000,0.07340801
832,7642.791000,0.08041143
833,7642.792000,0.1003874
834,7642.793000,0.122997
835,7642.794000,0.1663776
836,7642.795000,0.1337661
837,7642.796000,0.1304284
838,7642.797000,0.1166294
839,7642.798000,0.1121948
840,7642.799000,0.1216052
841,7642.800000,0.123005
842,7642.801000,0.1204379
843,7642.802000,0.1382352
844,7642.803000,0.1752794
845,7642.804000,0.06414342
846,7642.805000,0.1216221
847,7642.806000,0.09361815
848,7642.807000,0.0876013
849,7642.808000,0.07856846
850,7642.809000,0.06847847
851,7642.810000,0.06025976
852,7642.811000,0.0532558
853,7642.812000,0.02499914
854,7642.813000,0.04853618
855,7642.814000,-0.01988864
856,7642.815000,-0.002036393
857,7642.816000,-0.04591495
858,7642.817000,-0.06593853
859,7642.818000,-0.01018494
860,7642.819000,-0.1239067
861,7642.820000,-0.07265621
862,7642.821000,-0.1407033
863,7642.822000,-0.1366215
864,7642.823000,-0.1202258
865,7642.824000,-0.1531071
866,7642.825000,-0.2142084
867,7642.826000,-0.1509697
868,7642.827000,-0.2229008
869,7642.828000,-0.2257085
870,7642.829000,-0.2742663
871,7642.830000,-0.222229
872,7642.831000,-0.07463467
873,7642.832000,-0.1774634
874,7642.833000,-0.1532992
875,7642.834000,0.06612802
876,7642.835000,0.0265547
877,7642.836000,-0.1406944
878,7642.837000,-0.1298448
879,7642.838000,-0.06267822
880,7642.839000,-0.09076512
881,7642.840000,-0.0822345
882,7642.841000,-0.1300814
883,7642.842000,0.01535255
884,7642.843000,-0.1508117
885,7642.844000,-0.2020757
886,7642.845000,-0.0332675
887,7642.846000,-0.1772857
888,7642.847000,-0.3097053
889,7642.848000,-0.1613348
890,7642.849000,-0.1921405
891,7642.850000,-0.1185117
892,7642.851000,-0.08309281
893,7642.852000,0.05866265
894,7642.853000,0.1153651
895,7642.854000,-0.1476489
896,7642.855000,0.1434115
897,7642.856000,0.07395339
898,7642.857000,0.09417242
899,7642.858000,0.08434284
900,7642.859000,0.07233834
901,7642.860000,0.1556312
902,7642.861000,0.3472497
903,7642.862000,-0.02112299
904,7642.863000,0.03875756
905,7642.864000,0.1832536
906,7642.865000,0.06473893
907,7642.866000,0.1081935
908,7642.867000,0.108087
909,7642.868000,0.1672854
910,7642.869000,0.2824719
911,7642.870000,0.2291785
912,7642.871000,0.277954
913,7642.872000,0.2472721
914,7642.873000,0.2095822
915,7642.874000,0.2284225
916,7642.875000,0.313136
917,7642.876000,0.32185
918,7642.877000,0.2664604
919,7642.878000,0.2669501
920,7642.879000,0.3030551
921,7642.880000,0.3130213
922,7642.881000,0.3131671
923,7642.882000,0.3149393
924,7642.883000,0.3105546
925,7642.884000,0.2552167
926,7642.885000,0.1438383
927,7642.886000,0.3229818
928,7642.887000,0.3773092
929,7642.888000,0.331686
930,7642.889000,0.2162718
931,7642.890000,0.2782626
932,7642.891000,0.391957
933,7642.892000,0.4318716
934,7642.893000,0.3841824
935,7642.894000,0.3721361
936,7642.895000,0.4541497
937,7642.896000,0.4878848
938,7642.897000,0.5259709
939,7642.898000,0.5370731
940,7642.899000,0.5107093
941,7642.900000,0.695886
942,7642.901000,0.6760349
943,7642.902000,0.6515213
944,7642.903000,0.6620245
945,7642.904000,0.7044435
946,7642.905000,0.8381771
947,7642.906000,0.5186177
948,7642.907000,0.3866653
949,7642.908000,0.9266024
950,7642.909000,0.5828104
951,7642.910000,0.6157159
952,7642.911000,0.7113364
953,7642.912000,0.6797975
954,7642.913000,0.6047686
955,7642.914000,0.6682601
956,7642.915000,0.676469
957,7642.916000,0.7059511
958,7642.917000,0.7179164
959,7642.918000,0.7331345
960,7642.919000,0.7441955
