#HEADER
#TITLES
 , ,2XH1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
762,7642.721000,-0.3767948
763,7642.722000,-0.3753704
764,7642.723000,-0.3750329
765,7642.724000,-0.3765075
766,7642.725000,-0.3804299
767,7642.726000,-0.3824526
768,7642.727000,-0.3827294
769,7642.728000,-0.3420059
770,7642.729000,-0.3649676
771,7642.730000,-0.3984276
772,7642.731000,-0.3342656
773,7642.732000,-0.3847055
774,7642.733000,-0.3723631
775,7642.734000,-0.3416583
776,7642.735000,-0.3656546
777,7642.736000,-0.3532777
778,7642.737000,-0.3411335
779,7642.738000,-0.3543703
780,7642.739000,-0.3743128
781,7642.740000,-0.3184903
782,7642.741000,-0.3597439
783,7642.742000,-0.3425047
784,7642.743000,-0.3253118
785,7642.744000,-0.3230924
786,7642.745000,-0.335069
787,7642.746000,-0.2683019
788,7642.747000,-0.3844124
789,7642.748000,-0.3606216
790,7642.749000,-0.2867791
791,7642.750000,-0.3222571
792,7642.751000,-0.3130323
793,7642.752000,-0.3227389
794,7642.753000,-0.3189851
795,7642.754000,-0.3119491
796,7642.755000,-0.2949623
797,7642.756000,-0.3186419
798,7642.757000,-0.2853754
799,7642.758000,-0.2991622
800,7642.759000,-0.2991576
801,7642.760000,-0.31182
802,7642.761000,-0.3299031
803,7642.762000,-0.2975551
804,7642.763000,-0.2225178
805,7642.764000,-0.2212037
806,7642.765000,-0.2939981
807,7642.766000,-0.2553363
808,7642.767000,-0.2638628
809,7642.768000,-0.2499393
810,7642.769000,-0.2430007
811,7642.770000,-0.2510396
812,7642.771000,-0.2442133
813,7642.772000,-0.2453512
814,7642.773000,-0.2433717
815,7642.774000,-0.2482024
816,7642.775000,-0.2595816
817,7642.776000,-0.2735829
818,7642.777000,-0.2919306
819,7642.778000,-0.2854919
820,7642.779000,-0.2341277
821,7642.780000,-0.2148841
822,7642.781000,-0.2410713
823,7642.782000,-0.2425979
824,7642.783000,-0.2178995
825,7642.784000,-0.1896189
826,7642.785000,-0.1983735
827,7642.786000,-0.2146083
828,7642.787000,-0.2647361
829,7642.788000,-0.2711846
830,7642.789000,-0.2210657
831,7642.790000,-0.2130508
832,7642.791000,-0.2293773
833,7642.792000,-0.2189859
834,7642.793000,-0.1936075
835,7642.794000,-0.1963934
836,7642.795000,-0.2233153
837,7642.796000,-0.2136674
838,7642.797000,-0.2167995
839,7642.798000,-0.2167561
840,7642.799000,-0.1962969
841,7642.800000,-0.1876816
842,7642.801000,-0.204898
843,7642.802000,-0.2026522
844,7642.803000,-0.1925593
845,7642.804000,-0.1896634
846,7642.805000,-0.1900489
847,7642.806000,-0.1884839
848,7642.807000,-0.1869557
849,7642.808000,-0.1862236
850,7642.809000,-0.1858488
851,7642.810000,-0.1838384
852,7642.811000,-0.1800412
853,7642.812000,-0.1633601
854,7642.813000,-0.1319869
855,7642.814000,-0.1789819
856,7642.815000,-0.1849627
857,7642.816000,-0.1839858
858,7642.817000,-0.1375075
859,7642.818000,-0.1484813
860,7642.819000,-0.181554
861,7642.820000,-0.1209363
862,7642.821000,-0.1572978
863,7642.822000,-0.1426061
864,7642.823000,-0.1362359
865,7642.824000,-0.145069
866,7642.825000,-0.1636265
867,7642.826000,-0.1192943
868,7642.827000,-0.1223933
869,7642.828000,-0.1491577
870,7642.829000,-0.162112
871,7642.830000,-0.09929047
872,7642.831000,-0.1168256
873,7642.832000,-0.1891538
874,7642.833000,-0.1529344
875,7642.834000,-0.1010819
876,7642.835000,-0.1459092
877,7642.836000,-0.147129
878,7642.837000,-0.1306358
879,7642.838000,-0.135791
880,7642.839000,-0.1472049
881,7642.840000,-0.119262
882,7642.841000,-0.1200798
883,7642.842000,-0.07465765
884,7642.843000,-0.08866522
885,7642.844000,-0.05709774
886,7642.845000,-0.01146892
887,7642.846000,-0.03783564
888,7642.847000,-0.01976674
889,7642.848000,0.00440496
890,7642.849000,-0.01304271
891,7642.850000,-0.02207102
892,7642.851000,-0.05013959
893,7642.852000,-0.004916466
894,7642.853000,-0.05774215
895,7642.854000,-0.05413233
896,7642.855000,-0.05124624
897,7642.856000,-0.0586628
898,7642.857000,-0.04496414
899,7642.858000,-0.03728716
900,7642.859000,-0.02584055
901,7642.860000,-0.004168425
902,7642.861000,0.0277968
903,7642.862000,-0.03792465
904,7642.863000,0.02273712
905,7642.864000,0.03855559
906,7642.865000,0.02861137
907,7642.866000,0.04510883
908,7642.867000,0.01675275
909,7642.868000,0.06169422
910,7642.869000,0.06396649
911,7642.870000,0.002618131
912,7642.871000,0.05340965
913,7642.872000,0.04163306
914,7642.873000,0.03832546
915,7642.874000,0.0790353
916,7642.875000,0.08998968
917,7642.876000,0.0709156
918,7642.877000,0.05829472
919,7642.878000,0.09518525
920,7642.879000,0.09888914
921,7642.880000,0.08688921
922,7642.881000,0.1139336
923,7642.882000,0.1107187
924,7642.883000,0.102384
925,7642.884000,0.1089122
926,7642.885000,0.1298421
927,7642.886000,0.1574476
928,7642.887000,0.1268336
929,7642.888000,0.111339
930,7642.889000,0.1384366
931,7642.890000,0.1663758
932,7642.891000,0.1624824
933,7642.892000,0.1483483
934,7642.893000,0.1380793
935,7642.894000,0.147546
936,7642.895000,0.1909565
937,7642.896000,0.1904865
938,7642.897000,0.1513539
939,7642.898000,0.1486847
940,7642.899000,0.2018253
941,7642.900000,0.2027486
942,7642.901000,0.1726947
943,7642.902000,0.1767728
944,7642.903000,0.2043644
945,7642.904000,0.1778445
946,7642.905000,0.1762662
