#HEADER
#TITLES
 , ,LG1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
210,7642.169000,9.533208
211,7642.170000,9.551417
212,7642.171000,9.583318
213,7642.172000,9.550688
214,7642.173000,9.597501
215,7642.174000,9.602101
216,7642.175000,9.612144
217,7642.176000,9.637671
218,7642.177000,9.650221
219,7642.178000,9.664268
220,7642.179000,9.670082
221,7642.180000,9.715374
222,7642.181000,9.715304
223,7642.182000,9.735218
224,7642.183000,9.746397
225,7642.184000,9.742546
226,7642.185000,9.721084
227,7642.186000,9.758155
228,7642.187000,9.732091
229,7642.188000,9.711823
230,7642.189000,9.69825
231,7642.190000,9.696449
232,7642.191000,9.721211
233,7642.192000,9.65915
234,7642.193000,9.706153
235,7642.194000,9.696401
236,7642.195000,9.693399
237,7642.196000,9.694133
238,7642.197000,9.696967
239,7642.198000,9.696243
240,7642.199000,9.692522
241,7642.200000,9.687547
242,7642.201000,9.680157
243,7642.202000,9.673847
244,7642.203000,9.668832
245,7642.204000,9.662923
246,7642.205000,9.656943
247,7642.206000,9.650434
248,7642.207000,9.647157
249,7642.208000,9.643096
250,7642.209000,9.637713
251,7642.210000,9.63423
252,7642.211000,9.631717
253,7642.212000,9.62419
254,7642.213000,9.611383
255,7642.214000,9.620341
256,7642.215000,9.651972
257,7642.216000,9.57101
258,7642.217000,9.622746
259,7642.218000,9.606819
260,7642.219000,9.604575
261,7642.220000,9.604903
262,7642.221000,9.608088
263,7642.222000,9.598915
264,7642.223000,9.576603
265,7642.224000,9.616462
266,7642.225000,9.653638
267,7642.226000,9.547794
268,7642.227000,9.617278
269,7642.228000,9.621798
270,7642.229000,9.611716
271,7642.230000,9.616278
272,7642.231000,9.614396
273,7642.232000,9.610398
274,7642.233000,9.60323
275,7642.234000,9.601563
276,7642.235000,9.605931
277,7642.236000,9.582904
278,7642.237000,9.531733
279,7642.238000,9.614697
280,7642.239000,9.543451
281,7642.240000,9.558855
282,7642.241000,9.56677
283,7642.242000,9.545382
284,7642.243000,9.493109
285,7642.244000,9.59035
286,7642.245000,9.557931
287,7642.246000,9.50619
288,7642.247000,9.466398
289,7642.248000,9.594724
290,7642.249000,9.490498
291,7642.250000,9.509502
292,7642.251000,9.505125
293,7642.252000,9.500762
294,7642.253000,9.496655
295,7642.254000,9.492578
296,7642.255000,9.488469
297,7642.256000,9.484714
298,7642.257000,9.48126
299,7642.258000,9.477647
300,7642.259000,9.473902
301,7642.260000,9.472309
302,7642.261000,9.468852
303,7642.262000,9.467697
304,7642.263000,9.467627
305,7642.264000,9.471587
306,7642.265000,9.480171
307,7642.266000,9.475112
308,7642.267000,9.487938
309,7642.268000,9.493774
310,7642.269000,9.502943
311,7642.270000,9.509199
312,7642.271000,9.512256
313,7642.272000,9.514996
314,7642.273000,9.516273
315,7642.274000,9.518228
316,7642.275000,9.539306
317,7642.276000,9.515888
318,7642.277000,9.452494
319,7642.278000,9.581717
320,7642.279000,9.53326
321,7642.280000,9.458699
322,7642.281000,9.500754
323,7642.282000,9.49181
324,7642.283000,9.455164
325,7642.284000,9.457822
326,7642.285000,9.425387
327,7642.286000,9.416203
328,7642.287000,9.413728
329,7642.288000,9.415224
330,7642.289000,9.423931
331,7642.290000,9.433958
332,7642.291000,9.445017
333,7642.292000,9.453003
334,7642.293000,9.455824
335,7642.294000,9.49194
336,7642.295000,9.562951
337,7642.296000,9.416298
338,7642.297000,9.485132
339,7642.298000,9.503982
340,7642.299000,9.463192
341,7642.300000,9.459396
342,7642.301000,9.442433
343,7642.302000,9.433709
344,7642.303000,9.433503
345,7642.304000,9.439728
346,7642.305000,9.456031
347,7642.306000,9.455463
348,7642.307000,9.436757
349,7642.308000,9.49576
350,7642.309000,9.472305
351,7642.310000,9.47402
352,7642.311000,9.447484
353,7642.312000,9.453431
354,7642.313000,9.490491
355,7642.314000,9.342881
356,7642.315000,9.430325
357,7642.316000,9.446665
358,7642.317000,9.433394
359,7642.318000,9.460381
360,7642.319000,9.491837
361,7642.320000,9.39712
362,7642.321000,9.433392
363,7642.322000,9.432163
364,7642.323000,9.416698
365,7642.324000,9.419657
366,7642.325000,9.422194
367,7642.326000,9.413581
368,7642.327000,9.392211
369,7642.328000,9.426699
370,7642.329000,9.401394
371,7642.330000,9.399977
372,7642.331000,9.384289
373,7642.332000,9.409773
374,7642.333000,9.386
375,7642.334000,9.391584
376,7642.335000,9.396851
377,7642.336000,9.374094
378,7642.337000,9.321449
379,7642.338000,9.401729
380,7642.339000,9.446869
381,7642.340000,9.240166
382,7642.341000,9.314976
383,7642.342000,9.373837
384,7642.343000,9.332245
385,7642.344000,9.378839
386,7642.345000,9.425872
387,7642.346000,9.395753
388,7642.347000,9.279518
389,7642.348000,9.271143
390,7642.349000,9.359662
391,7642.350000,9.343256
392,7642.351000,9.385457
393,7642.352000,9.378963
394,7642.353000,9.348831
395,7642.354000,9.34011
396,7642.355000,9.349125
397,7642.356000,9.379517
398,7642.357000,9.443363
399,7642.358000,9.30761
400,7642.359000,9.373966
401,7642.360000,9.408541
402,7642.361000,9.361921
403,7642.362000,9.372449
404,7642.363000,9.378998
405,7642.364000,9.350773
406,7642.365000,9.318332
407,7642.366000,9.373832
408,7642.367000,9.337531
409,7642.368000,9.324093
410,7642.369000,9.338799
411,7642.370000,9.320783
412,7642.371000,9.290712
413,7642.372000,9.28021
414,7642.373000,9.287476
415,7642.374000,9.281151
416,7642.375000,9.266809
417,7642.376000,9.261707
418,7642.377000,9.261914
419,7642.378000,9.260326
420,7642.379000,9.259067
421,7642.380000,9.260443
422,7642.381000,9.263728
423,7642.382000,9.266392
424,7642.383000,9.268503
425,7642.384000,9.265835
426,7642.385000,9.257247
427,7642.386000,9.272182
428,7642.387000,9.311837
429,7642.388000,9.238036
430,7642.389000,9.286817
431,7642.390000,9.296598
432,7642.391000,9.285718
433,7642.392000,9.291159
434,7642.393000,9.29268
435,7642.394000,9.291265
436,7642.395000,9.286697
437,7642.396000,9.285469
438,7642.397000,9.287467
439,7642.398000,9.287326
440,7642.399000,9.286242
441,7642.400000,9.294339
442,7642.401000,9.311831
443,7642.402000,9.29517
444,7642.403000,9.311167
445,7642.404000,9.321822
446,7642.405000,9.349111
447,7642.406000,9.308691
448,7642.407000,9.33575
449,7642.408000,9.300988
450,7642.409000,9.245532
451,7642.410000,9.300664
452,7642.411000,9.257376
453,7642.412000,9.274631
454,7642.413000,9.288335
455,7642.414000,9.289264
456,7642.415000,9.274925
457,7642.416000,9.260647
458,7642.417000,9.241045
459,7642.418000,9.22577
460,7642.419000,9.216931
461,7642.420000,9.21806
462,7642.421000,9.207457
463,7642.422000,9.197764
464,7642.423000,9.178995
465,7642.424000,9.160996
466,7642.425000,9.141634
467,7642.426000,9.168065
468,7642.427000,9.266212
469,7642.428000,9.277204
470,7642.429000,9.212613
471,7642.430000,9.213889
472,7642.431000,9.25878
473,7642.432000,9.260779
474,7642.433000,9.238535
475,7642.434000,9.25901
476,7642.435000,9.314424
477,7642.436000,9.211887
478,7642.437000,9.234585
479,7642.438000,9.310036
480,7642.439000,9.251648
481,7642.440000,9.274902
482,7642.441000,9.288238
483,7642.442000,9.288178
484,7642.443000,9.274057
485,7642.444000,9.322928
486,7642.445000,9.297625
487,7642.446000,9.307723
488,7642.447000,9.307875
489,7642.448000,9.275476
490,7642.449000,9.206792
491,7642.450000,9.289598
492,7642.451000,9.261929
493,7642.452000,9.221786
494,7642.453000,9.279318
495,7642.454000,9.273692
496,7642.455000,9.266634
497,7642.456000,9.262259
498,7642.457000,9.256112
499,7642.458000,9.243908
500,7642.459000,9.226656
501,7642.460000,9.262517
502,7642.461000,9.356647
503,7642.462000,9.174483
504,7642.463000,9.235455
505,7642.464000,9.33001
506,7642.465000,9.246491
507,7642.466000,9.263279
508,7642.467000,9.271225
509,7642.468000,9.269219
510,7642.469000,9.263309
511,7642.470000,9.282757
512,7642.471000,9.275892
513,7642.472000,9.272976
514,7642.473000,9.256146
515,7642.474000,9.288739
516,7642.475000,9.313271
517,7642.476000,9.235084
518,7642.477000,9.294599
519,7642.478000,9.276163
520,7642.479000,9.265481
521,7642.480000,9.284713
522,7642.481000,9.335537
523,7642.482000,9.2341
524,7642.483000,9.267839
525,7642.484000,9.324606
526,7642.485000,9.276324
527,7642.486000,9.289989
528,7642.487000,9.291483
529,7642.488000,9.292731
530,7642.489000,9.293681
531,7642.490000,9.296577
532,7642.491000,9.301557
533,7642.492000,9.29874
534,7642.493000,9.28782
535,7642.494000,9.317929
536,7642.495000,9.299793
537,7642.496000,9.306958
538,7642.497000,9.309854
539,7642.498000,9.308611
540,7642.499000,9.302919
541,7642.500000,9.315621
542,7642.501000,9.347569
543,7642.502000,9.284142
544,7642.503000,9.325915
545,7642.504000,9.325163
546,7642.505000,9.308621
547,7642.506000,9.327703
548,7642.507000,9.370699
549,7642.508000,9.291006
550,7642.509000,9.279446
551,7642.510000,9.393779
552,7642.511000,9.307882
553,7642.512000,9.330054
554,7642.513000,9.331022
555,7642.514000,9.331855
556,7642.515000,9.332542
557,7642.516000,9.333513
558,7642.517000,9.334777
559,7642.518000,9.333297
560,7642.519000,9.328886
561,7642.520000,9.336622
562,7642.521000,9.3571
563,7642.522000,9.31375
564,7642.523000,9.345357
565,7642.524000,9.338513
566,7642.525000,9.339232
567,7642.526000,9.33982
568,7642.527000,9.340269
569,7642.528000,9.340278
570,7642.529000,9.339768
571,7642.530000,9.342246
572,7642.531000,9.347944
573,7642.532000,9.34066
574,7642.533000,9.319836
575,7642.534000,9.367152
576,7642.535000,9.335306
577,7642.536000,9.344568
578,7642.537000,9.34621
579,7642.538000,9.347943
580,7642.539000,9.349756
581,7642.540000,9.351924
582,7642.541000,9.354389
583,7642.542000,9.356843
584,7642.543000,9.359298
585,7642.544000,9.361491
586,7642.545000,9.363314
587,7642.546000,9.369214
588,7642.547000,9.379515
589,7642.548000,9.3712
590,7642.549000,9.343328
591,7642.550000,9.408794
592,7642.551000,9.415828
593,7642.552000,9.34308
594,7642.553000,9.405569
595,7642.554000,9.394267
596,7642.555000,9.397317
597,7642.556000,9.400178
598,7642.557000,9.402831
599,7642.558000,9.407297
600,7642.559000,9.413745
601,7642.560000,9.421197
602,7642.561000,9.430218
603,7642.562000,9.432689
604,7642.563000,9.427828
605,7642.564000,9.417768
606,7642.565000,9.400031
607,7642.566000,9.428264
608,7642.567000,9.507134
609,7642.568000,9.468224
610,7642.569000,9.371785
611,7642.570000,9.481395
612,7642.571000,9.436726
613,7642.572000,9.425809
614,7642.573000,9.430082
615,7642.574000,9.432573
616,7642.575000,9.419177
617,7642.576000,9.420191
618,7642.577000,9.425072
619,7642.578000,9.404942
620,7642.579000,9.358672
621,7642.580000,9.435184
622,7642.581000,9.358723
623,7642.582000,9.376383
624,7642.583000,9.398085
625,7642.584000,9.343937
626,7642.585000,9.337752
627,7642.586000,9.40271
628,7642.587000,9.351699
629,7642.588000,9.366017
630,7642.589000,9.369814
631,7642.590000,9.369831
632,7642.591000,9.365791
633,7642.592000,9.360415
634,7642.593000,9.352226
635,7642.594000,9.355088
636,7642.595000,9.370339
637,7642.596000,9.375829
638,7642.597000,9.373862
639,7642.598000,9.363518
640,7642.599000,9.385936
641,7642.600000,9.391938
642,7642.601000,9.399776
643,7642.602000,9.41288
644,7642.603000,9.430099
645,7642.604000,9.43633
646,7642.605000,9.431166
647,7642.606000,9.483939
648,7642.607000,9.553575
649,7642.608000,9.428219
650,7642.609000,9.503624
651,7642.610000,9.557673
652,7642.611000,9.527722
653,7642.612000,9.552365
654,7642.613000,9.565987
655,7642.614000,9.576784
656,7642.615000,9.584204
657,7642.616000,9.589802
658,7642.617000,9.592705
659,7642.618000,9.59389
660,7642.619000,9.593373
661,7642.620000,9.589816
662,7642.621000,9.583325
663,7642.622000,9.576713
664,7642.623000,9.569952
665,7642.624000,9.559486
666,7642.625000,9.545727
667,7642.626000,9.537579
668,7642.627000,9.535191
669,7642.628000,9.485062
670,7642.629000,9.486264
671,7642.630000,9.46651
672,7642.631000,9.459844
673,7642.632000,9.456635
674,7642.633000,9.459569
675,7642.634000,9.458376
676,7642.635000,9.45239
677,7642.636000,9.47409
678,7642.637000,9.523679
679,7642.638000,9.456504
680,7642.639000,9.472503
681,7642.640000,9.54486
682,7642.641000,9.494467
683,7642.642000,9.515544
684,7642.643000,9.527598
685,7642.644000,9.539023
686,7642.645000,9.551058
687,7642.646000,9.565426
688,7642.647000,9.581663
689,7642.648000,9.573667
690,7642.649000,9.539025
691,7642.650000,9.625434
692,7642.651000,9.571394
693,7642.652000,9.582251
694,7642.653000,9.593521
695,7642.654000,9.577552
696,7642.655000,9.540335
697,7642.656000,9.621826
698,7642.657000,9.633659
699,7642.658000,9.537422
700,7642.659000,9.618241
701,7642.660000,9.59838
702,7642.661000,9.592418
703,7642.662000,9.607741
704,7642.663000,9.614697
705,7642.664000,9.581271
706,7642.665000,9.599219
707,7642.666000,9.590965
708,7642.667000,9.587059
709,7642.668000,9.579214
710,7642.669000,9.575557
711,7642.670000,9.567547
712,7642.671000,9.558019
713,7642.672000,9.56863
714,7642.673000,9.601206
715,7642.674000,9.534941
716,7642.675000,9.576497
717,7642.676000,9.581205
718,7642.677000,9.576373
719,7642.678000,9.581036
720,7642.679000,9.58162
721,7642.680000,9.581564
722,7642.681000,9.580078
723,7642.682000,9.579555
724,7642.683000,9.580129
725,7642.684000,9.579952
726,7642.685000,9.579548
727,7642.686000,9.580202
728,7642.687000,9.581829
729,7642.688000,9.587659
730,7642.689000,9.59836
731,7642.690000,9.595179
732,7642.691000,9.577466
733,7642.692000,9.633642
734,7642.693000,9.604964
735,7642.694000,9.618375
736,7642.695000,9.621197
737,7642.696000,9.623096
738,7642.697000,9.623357
739,7642.698000,9.623808
740,7642.699000,9.624516
741,7642.700000,9.623707
742,7642.701000,9.621716
743,7642.702000,9.622837
744,7642.703000,9.62721
745,7642.704000,9.619451
746,7642.705000,9.599274
747,7642.706000,9.638693
748,7642.707000,9.644238
749,7642.708000,9.585539
750,7642.709000,9.627682
751,7642.710000,9.61601
752,7642.711000,9.615935
753,7642.712000,9.616548
754,7642.713000,9.618205
755,7642.714000,9.616164
756,7642.715000,9.610086
757,7642.716000,9.621313
758,7642.717000,9.650531
759,7642.718000,9.591424
760,7642.719000,9.634952
761,7642.720000,9.62544
762,7642.721000,9.625957
763,7642.722000,9.626875
764,7642.723000,9.628255
765,7642.724000,9.629509
766,7642.725000,9.63081
767,7642.726000,9.631875
768,7642.727000,9.63261
769,7642.728000,9.633274
770,7642.729000,9.633767
771,7642.730000,9.634121
772,7642.731000,9.634349
773,7642.732000,9.635439
774,7642.733000,9.637502
775,7642.734000,9.630895
776,7642.735000,9.614966
777,7642.736000,9.637362
778,7642.737000,9.699915
779,7642.738000,9.561156
780,7642.739000,9.658681
781,7642.740000,9.634725
782,7642.741000,9.634331
783,7642.742000,9.63541
784,7642.743000,9.638105
785,7642.744000,9.634738
786,7642.745000,9.625072
787,7642.746000,9.647626
788,7642.747000,9.633965
789,7642.748000,9.636379
790,7642.749000,9.632026
791,7642.750000,9.643331
792,7642.751000,9.636024
793,7642.752000,9.638452
794,7642.753000,9.63923
795,7642.754000,9.638108
796,7642.755000,9.634946
797,7642.756000,9.640258
798,7642.757000,9.65445
799,7642.758000,9.622819
800,7642.759000,9.6422
801,7642.760000,9.643761
802,7642.761000,9.660304
803,7642.762000,9.631105
804,7642.763000,9.553753
805,7642.764000,9.707025
806,7642.765000,9.705638
807,7642.766000,9.540777
808,7642.767000,9.629936
809,7642.768000,9.67517
810,7642.769000,9.624665
811,7642.770000,9.638968
812,7642.771000,9.640612
813,7642.772000,9.642433
814,7642.773000,9.644258
815,7642.774000,9.649068
816,7642.775000,9.657113
817,7642.776000,9.649687
818,7642.777000,9.625834
819,7642.778000,9.682405
820,7642.779000,9.644534
821,7642.780000,9.657483
822,7642.781000,9.663616
823,7642.782000,9.656496
824,7642.783000,9.635322
825,7642.784000,9.680643
826,7642.785000,9.672522
827,7642.786000,9.642171
828,7642.787000,9.58898
829,7642.788000,9.711224
830,7642.789000,9.640009
831,7642.790000,9.621788
832,7642.791000,9.664895
833,7642.792000,9.666392
834,7642.793000,9.672654
835,7642.794000,9.708036
836,7642.795000,9.724462
837,7642.796000,9.645974
838,7642.797000,9.635954
839,7642.798000,9.687492
840,7642.799000,9.644011
841,7642.800000,9.661199
842,7642.801000,9.671352
843,7642.802000,9.675985
844,7642.803000,9.673146
845,7642.804000,9.672222
846,7642.805000,9.670377
847,7642.806000,9.66898
848,7642.807000,9.669096
849,7642.808000,9.673923
850,7642.809000,9.684652
851,7642.810000,9.671569
852,7642.811000,9.633238
853,7642.812000,9.718353
854,7642.813000,9.646981
855,7642.814000,9.67779
856,7642.815000,9.71943
857,7642.816000,9.634718
858,7642.817000,9.649339
859,7642.818000,9.716309
860,7642.819000,9.670978
861,7642.820000,9.666799
862,7642.821000,9.675146
863,7642.822000,9.67777
864,7642.823000,9.678324
865,7642.824000,9.674953
866,7642.825000,9.706164
867,7642.826000,9.672543
868,7642.827000,9.636096
869,7642.828000,9.747691
870,7642.829000,9.675759
871,7642.830000,9.692445
872,7642.831000,9.681863
873,7642.832000,9.711528
874,7642.833000,9.735359
875,7642.834000,9.679189
876,7642.835000,9.688766
877,7642.836000,9.751905
878,7642.837000,9.716939
879,7642.838000,9.717991
880,7642.839000,9.72975
881,7642.840000,9.728941
882,7642.841000,9.729406
883,7642.842000,9.729962
884,7642.843000,9.730684
885,7642.844000,9.727616
886,7642.845000,9.720698
887,7642.846000,9.726516
888,7642.847000,9.74563
889,7642.848000,9.69947
890,7642.849000,9.719494
891,7642.850000,9.728907
892,7642.851000,9.72673
893,7642.852000,9.710844
894,7642.853000,9.664957
895,7642.854000,9.755459
896,7642.855000,9.68611
897,7642.856000,9.707445
898,7642.857000,9.722255
899,7642.858000,9.702287
900,7642.859000,9.650481
901,7642.860000,9.771066
902,7642.861000,9.689696
903,7642.862000,9.711852
904,7642.863000,9.712943
905,7642.864000,9.71278
906,7642.865000,9.710884
907,7642.866000,9.719807
908,7642.867000,9.7404
909,7642.868000,9.716646
910,7642.869000,9.646766
911,7642.870000,9.807738
912,7642.871000,9.710188
913,7642.872000,9.715799
914,7642.873000,9.733728
915,7642.874000,9.727437
916,7642.875000,9.720383
917,7642.876000,9.734219
918,7642.877000,9.770114
919,7642.878000,9.700775
920,7642.879000,9.69754
921,7642.880000,9.785319
922,7642.881000,9.719731
923,7642.882000,9.737684
924,7642.883000,9.739058
925,7642.884000,9.740215
926,7642.885000,9.741
927,7642.886000,9.74295
928,7642.887000,9.746121
929,7642.888000,9.737615
930,7642.889000,9.7372
931,7642.890000,9.745919
932,7642.891000,9.771536
933,7642.892000,9.726739
934,7642.893000,9.636394
935,7642.894000,9.831429
936,7642.895000,9.756519
937,7642.896000,9.665102
938,7642.897000,9.746407
939,7642.898000,9.721994
940,7642.899000,9.716732
941,7642.900000,9.717428
942,7642.901000,9.724479
943,7642.902000,9.70887
944,7642.903000,9.669882
945,7642.904000,9.778156
946,7642.905000,9.746308
947,7642.906000,9.736766
948,7642.907000,9.808274
949,7642.908000,9.782437
950,7642.909000,9.838911
951,7642.910000,9.84881
952,7642.911000,9.853954
953,7642.912000,9.851754
954,7642.913000,9.837873
955,7642.914000,9.83367
956,7642.915000,9.840061
957,7642.916000,9.790056
958,7642.917000,9.791676
959,7642.918000,9.773664
960,7642.919000,9.771532
961,7642.920000,9.773408
962,7642.921000,9.783287
963,7642.922000,9.789761
964,7642.923000,9.792233
965,7642.924000,9.80158
966,7642.925000,9.81556
967,7642.926000,9.813017
968,7642.927000,9.793518
969,7642.928000,9.821235
970,7642.929000,9.855881
971,7642.930000,9.735776
972,7642.931000,9.813317
973,7642.932000,9.786615
974,7642.933000,9.778335
975,7642.934000,9.773145
976,7642.935000,9.770885
977,7642.936000,9.770671
978,7642.937000,9.773659
979,7642.938000,9.773982
980,7642.939000,9.771442
981,7642.940000,9.777773
982,7642.941000,9.792473
983,7642.942000,9.770307
984,7642.943000,9.791427
985,7642.944000,9.791441
986,7642.945000,9.796713
987,7642.946000,9.796131
988,7642.947000,9.789199
989,7642.948000,9.814452
990,7642.949000,9.873668
991,7642.950000,9.76564
992,7642.951000,9.850932
993,7642.952000,9.83586
994,7642.953000,9.839432
995,7642.954000,9.84317
996,7642.955000,9.847185
997,7642.956000,9.850302
998,7642.957000,9.852746
999,7642.958000,9.856715
1000,7642.959000,9.86224
1001,7642.960000,9.867545
1002,7642.961000,9.873091
1003,7642.962000,9.880836
1004,7642.963000,9.878882
1005,7642.964000,9.894474
1006,7642.965000,9.924198
1007,7642.966000,9.884454
1008,7642.967000,9.881741
1009,7642.968000,9.946123
1010,7642.969000,9.899357
1011,7642.970000,9.912967
1012,7642.971000,9.916289
1013,7642.972000,9.906772
1014,7642.973000,9.883801
1015,7642.974000,9.925014
1016,7642.975000,9.912378
1017,7642.976000,9.913044
1018,7642.977000,9.888372
1019,7642.978000,9.951418
1020,7642.979000,9.853918
1021,7642.980000,9.862532
1022,7642.981000,9.893073
1023,7642.982000,9.893939
1024,7642.983000,9.875241
1025,7642.984000,9.877903
1026,7642.985000,9.893545
1027,7642.986000,9.879992
1028,7642.987000,9.840077
1029,7642.988000,9.928286
1030,7642.989000,9.963912
1031,7642.990000,9.833794
1032,7642.991000,9.892485
1033,7642.992000,9.962524
1034,7642.993000,9.906042
1035,7642.994000,9.926933
1036,7642.995000,9.934041
1037,7642.996000,9.940383
1038,7642.997000,9.946207
1039,7642.998000,9.959144
1040,7642.999000,9.979579
1041,7643.000000,9.972087
1042,7643.001000,9.935393
1043,7643.002000,10.03391
1044,7643.003000,9.985704
1045,7643.004000,9.941862
1046,7643.005000,10.00542
1047,7643.006000,10.00088
1048,7643.007000,9.99841
1049,7643.008000,10.00368
1050,7643.009000,10.01276
1051,7643.010000,10.01712
1052,7643.011000,10.01845
1053,7643.012000,10.02368
1054,7643.013000,10.03192
1055,7643.014000,10.03622
1056,7643.015000,10.03738
1057,7643.016000,10.03889
1058,7643.017000,10.03957
