#HEADER
#TITLES
 , ,Dcegun1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
210,7642.169000,2.919899
211,7642.170000,3.081961
212,7642.171000,2.989516
213,7642.172000,3.047796
214,7642.173000,3.048976
215,7642.174000,3.078316
216,7642.175000,3.087894
217,7642.176000,3.141821
218,7642.177000,3.23374
219,7642.178000,3.13104
220,7642.179000,3.140234
221,7642.180000,3.238126
222,7642.181000,3.251942
223,7642.182000,3.291647
224,7642.183000,3.277611
225,7642.184000,3.305129
226,7642.185000,3.404247
227,7642.186000,3.257272
228,7642.187000,3.38318
229,7642.188000,3.362616
230,7642.189000,3.379814
231,7642.190000,3.382681
232,7642.191000,3.377075
233,7642.192000,3.432104
234,7642.193000,3.361948
235,7642.194000,3.470029
236,7642.195000,3.409451
237,7642.196000,3.447433
238,7642.197000,3.490267
239,7642.198000,3.423468
240,7642.199000,3.476951
241,7642.200000,3.378098
242,7642.201000,3.206747
243,7642.202000,3.505887
244,7642.203000,3.584916
245,7642.204000,3.555908
246,7642.205000,3.627459
247,7642.206000,3.522315
248,7642.207000,3.319165
249,7642.208000,3.266946
250,7642.209000,3.36792
251,7642.210000,3.619923
252,7642.211000,3.673628
253,7642.212000,3.457991
254,7642.213000,3.644331
255,7642.214000,3.55538
256,7642.215000,3.468286
257,7642.216000,3.422138
258,7642.217000,3.383591
259,7642.218000,3.452064
260,7642.219000,3.538504
261,7642.220000,3.647187
262,7642.221000,3.549736
263,7642.222000,3.578434
264,7642.223000,3.634336
265,7642.224000,3.543225
266,7642.225000,3.608871
267,7642.226000,3.577566
268,7642.227000,3.542986
269,7642.228000,3.55151
270,7642.229000,3.512581
271,7642.230000,3.502895
272,7642.231000,3.496029
273,7642.232000,3.543414
274,7642.233000,3.564074
275,7642.234000,3.57313
276,7642.235000,3.594572
277,7642.236000,3.60538
278,7642.237000,3.617387
279,7642.238000,3.657328
280,7642.239000,3.729344
281,7642.240000,3.77157
282,7642.241000,3.828729
283,7642.242000,3.842252
284,7642.243000,3.641973
285,7642.244000,3.584682
286,7642.245000,3.919157
287,7642.246000,3.966679
288,7642.247000,3.89161
289,7642.248000,3.889256
290,7642.249000,3.894364
291,7642.250000,3.91797
292,7642.251000,3.990686
293,7642.252000,4.012235
294,7642.253000,3.98985
295,7642.254000,3.970085
296,7642.255000,4.028156
297,7642.256000,4.010597
298,7642.257000,3.957911
299,7642.258000,4.04004
300,7642.259000,3.922629
301,7642.260000,3.97267
302,7642.261000,4.086815
303,7642.262000,3.802791
304,7642.263000,3.910181
305,7642.264000,4.141076
306,7642.265000,4.079779
307,7642.266000,4.0845
308,7642.267000,3.916132
309,7642.268000,4.023918
310,7642.269000,3.855388
311,7642.270000,3.615544
312,7642.271000,3.762426
313,7642.272000,3.802451
314,7642.273000,3.86625
315,7642.274000,4.103098
316,7642.275000,3.936827
317,7642.276000,3.972384
318,7642.277000,4.030733
319,7642.278000,3.888401
320,7642.279000,3.970267
321,7642.280000,4.05992
322,7642.281000,4.025496
323,7642.282000,4.033938
324,7642.283000,4.006621
325,7642.284000,3.96958
326,7642.285000,3.921453
327,7642.286000,3.933398
328,7642.287000,4.015656
329,7642.288000,4.128882
330,7642.289000,3.992489
331,7642.290000,3.947711
332,7642.291000,4.007434
333,7642.292000,4.055047
334,7642.293000,4.10115
335,7642.294000,3.971348
336,7642.295000,4.065787
337,7642.296000,4.135357
338,7642.297000,4.007987
339,7642.298000,4.018043
340,7642.299000,4.050276
341,7642.300000,4.057881
342,7642.301000,4.069137
343,7642.302000,4.088934
344,7642.303000,4.083633
345,7642.304000,4.087569
346,7642.305000,4.087766
347,7642.306000,4.081514
348,7642.307000,4.069225
349,7642.308000,4.070282
350,7642.309000,4.085556
351,7642.310000,4.092154
352,7642.311000,4.093679
353,7642.312000,4.086013
354,7642.313000,4.102473
355,7642.314000,4.108711
356,7642.315000,4.119203
357,7642.316000,4.124438
358,7642.317000,4.123586
359,7642.318000,4.156035
360,7642.319000,4.141158
361,7642.320000,4.150119
362,7642.321000,4.155276
363,7642.322000,4.150863
364,7642.323000,4.136791
365,7642.324000,4.194203
366,7642.325000,4.185558
367,7642.326000,4.158143
368,7642.327000,4.151401
369,7642.328000,4.131997
370,7642.329000,4.16823
371,7642.330000,4.173344
372,7642.331000,4.169821
373,7642.332000,4.182925
374,7642.333000,4.206864
375,7642.334000,4.218803
376,7642.335000,4.221214
377,7642.336000,4.240893
378,7642.337000,4.275329
379,7642.338000,4.227907
380,7642.339000,4.274885
381,7642.340000,4.270313
382,7642.341000,4.272452
383,7642.342000,4.273745
384,7642.343000,4.273775
385,7642.344000,4.271408
386,7642.345000,4.266851
387,7642.346000,4.255535
388,7642.347000,4.236769
389,7642.348000,4.215273
390,7642.349000,4.189865
391,7642.350000,4.161443
392,7642.351000,4.157765
393,7642.352000,4.166013
394,7642.353000,4.200898
395,7642.354000,4.188806
396,7642.355000,4.128228
397,7642.356000,4.124393
398,7642.357000,4.169346
399,7642.358000,4.182624
400,7642.359000,4.180877
401,7642.360000,4.177438
402,7642.361000,4.16022
403,7642.362000,4.129045
404,7642.363000,4.081511
405,7642.364000,4.064666
406,7642.365000,4.081377
407,7642.366000,4.076846
408,7642.367000,4.060163
409,7642.368000,4.062766
410,7642.369000,4.077824
411,7642.370000,4.079664
412,7642.371000,4.097857
413,7642.372000,4.113999
414,7642.373000,4.135539
415,7642.374000,4.1473
416,7642.375000,4.14816
417,7642.376000,4.146394
418,7642.377000,4.138294
419,7642.378000,4.123249
420,7642.379000,4.101352
421,7642.380000,4.119906
422,7642.381000,4.07949
423,7642.382000,4.07548
424,7642.383000,4.074273
425,7642.384000,4.076584
426,7642.385000,4.085522
427,7642.386000,4.095456
428,7642.387000,4.106234
429,7642.388000,4.11301
430,7642.389000,4.129921
431,7642.390000,4.130795
432,7642.391000,4.104504
433,7642.392000,4.045832
434,7642.393000,3.991969
435,7642.394000,3.972327
436,7642.395000,4.000692
437,7642.396000,4.042782
438,7642.397000,4.112899
439,7642.398000,4.14585
440,7642.399000,4.134091
441,7642.400000,4.082696
442,7642.401000,3.993468
443,7642.402000,4.059624
444,7642.403000,4.107153
445,7642.404000,3.979527
446,7642.405000,4.105196
447,7642.406000,4.116631
448,7642.407000,4.059191
449,7642.408000,4.122368
450,7642.409000,4.091691
451,7642.410000,4.07175
452,7642.411000,4.099777
453,7642.412000,4.10069
454,7642.413000,4.107489
455,7642.414000,4.109892
456,7642.415000,4.106297
457,7642.416000,4.104419
458,7642.417000,4.102772
459,7642.418000,4.086527
460,7642.419000,4.086102
461,7642.420000,4.073838
462,7642.421000,4.060002
463,7642.422000,4.054061
464,7642.423000,4.056479
465,7642.424000,4.044506
466,7642.425000,4.05119
467,7642.426000,4.061329
468,7642.427000,4.017607
469,7642.428000,4.087651
470,7642.429000,4.04566
471,7642.430000,4.059891
472,7642.431000,4.057758
473,7642.432000,4.05609
474,7642.433000,4.052071
475,7642.434000,4.049458
476,7642.435000,4.04842
477,7642.436000,4.046034
478,7642.437000,4.04302
479,7642.438000,4.043004
480,7642.439000,4.042329
481,7642.440000,4.043584
482,7642.441000,4.046002
483,7642.442000,4.048229
484,7642.443000,4.050248
485,7642.444000,4.053366
486,7642.445000,4.057291
487,7642.446000,4.059929
488,7642.447000,4.061266
489,7642.448000,4.069395
490,7642.449000,4.084538
491,7642.450000,4.066468
492,7642.451000,4.089392
493,7642.452000,4.09142
494,7642.453000,4.09722
495,7642.454000,4.105238
496,7642.455000,4.11542
497,7642.456000,4.105506
498,7642.457000,4.110559
499,7642.458000,4.120908
500,7642.459000,4.115069
501,7642.460000,4.117265
502,7642.461000,4.116632
503,7642.462000,4.115598
504,7642.463000,4.114031
505,7642.464000,4.111752
506,7642.465000,4.108847
507,7642.466000,4.104819
508,7642.467000,4.099611
509,7642.468000,4.091261
510,7642.469000,4.079398
511,7642.470000,4.083251
512,7642.471000,4.104036
513,7642.472000,4.074365
514,7642.473000,4.078901
515,7642.474000,4.13769
516,7642.475000,4.11148
517,7642.476000,4.135468
518,7642.477000,4.15367
519,7642.478000,4.14642
520,7642.479000,4.111316
521,7642.480000,4.061578
522,7642.481000,3.9891
523,7642.482000,3.959911
524,7642.483000,3.979783
525,7642.484000,4.015111
526,7642.485000,4.083893
527,7642.486000,4.090344
528,7642.487000,4.078906
529,7642.488000,4.054336
530,7642.489000,4.016408
531,7642.490000,3.986369
532,7642.491000,3.969656
533,7642.492000,3.969509
534,7642.493000,3.995316
535,7642.494000,3.991938
536,7642.495000,3.960213
537,7642.496000,3.939013
538,7642.497000,3.917767
539,7642.498000,3.899059
540,7642.499000,3.888077
541,7642.500000,3.898307
542,7642.501000,3.891156
543,7642.502000,3.884445
544,7642.503000,3.862023
545,7642.504000,3.847444
546,7642.505000,3.837148
547,7642.506000,3.809714
548,7642.507000,3.86881
549,7642.508000,3.859487
550,7642.509000,3.818743
551,7642.510000,3.815138
552,7642.511000,3.838101
553,7642.512000,3.826063
554,7642.513000,3.787607
555,7642.514000,3.858264
556,7642.515000,3.809903
557,7642.516000,3.823403
558,7642.517000,3.825716
559,7642.518000,3.828213
560,7642.519000,3.830689
561,7642.520000,3.833635
562,7642.521000,3.836818
563,7642.522000,3.838046
564,7642.523000,3.825255
565,7642.524000,3.847637
566,7642.525000,3.902747
567,7642.526000,3.776093
568,7642.527000,3.865565
569,7642.528000,3.841827
570,7642.529000,3.837583
571,7642.530000,3.843583
572,7642.531000,3.860404
573,7642.532000,3.859043
574,7642.533000,3.840351
575,7642.534000,3.920636
576,7642.535000,3.874351
577,7642.536000,3.864421
578,7642.537000,3.872517
579,7642.538000,3.853752
580,7642.539000,3.875347
581,7642.540000,3.858319
582,7642.541000,3.847967
583,7642.542000,3.838061
584,7642.543000,3.834716
585,7642.544000,3.825994
586,7642.545000,3.814491
587,7642.546000,3.806801
588,7642.547000,3.80201
589,7642.548000,3.772338
590,7642.549000,3.769336
591,7642.550000,3.751095
592,7642.551000,3.734864
593,7642.552000,3.717343
594,7642.553000,3.698634
595,7642.554000,3.679161
596,7642.555000,3.658891
597,7642.556000,3.637695
598,7642.557000,3.615663
599,7642.558000,3.592829
600,7642.559000,3.569209
601,7642.560000,3.544311
602,7642.561000,3.518107
603,7642.562000,3.503921
604,7642.563000,3.502971
605,7642.564000,3.474549
606,7642.565000,3.438578
607,7642.566000,3.433544
608,7642.567000,3.406552
609,7642.568000,3.388797
610,7642.569000,3.365041
611,7642.570000,3.36666
612,7642.571000,3.394516
613,7642.572000,3.43191
614,7642.573000,3.485721
615,7642.574000,3.43908
616,7642.575000,3.279232
617,7642.576000,3.191574
618,7642.577000,3.348757
619,7642.578000,3.398848
620,7642.579000,3.295942
621,7642.580000,3.333036
622,7642.581000,3.423249
623,7642.582000,3.373236
624,7642.583000,3.408875
625,7642.584000,3.388399
626,7642.585000,3.367767
627,7642.586000,3.356561
628,7642.587000,3.358274
629,7642.588000,3.366349
630,7642.589000,3.387365
631,7642.590000,3.305382
632,7642.591000,3.350527
633,7642.592000,3.338928
634,7642.593000,3.328357
635,7642.594000,3.32024
636,7642.595000,3.306638
637,7642.596000,3.303313
638,7642.597000,3.285258
639,7642.598000,3.279762
640,7642.599000,3.27943
641,7642.600000,3.282632
642,7642.601000,3.291493
643,7642.602000,3.276408
644,7642.603000,3.234742
645,7642.604000,3.214972
646,7642.605000,3.212372
647,7642.606000,3.063861
648,7642.607000,3.115761
649,7642.608000,3.040699
650,7642.609000,3.013488
651,7642.610000,2.985565
652,7642.611000,2.975658
653,7642.612000,2.964514
654,7642.613000,2.95524
655,7642.614000,2.899065
656,7642.615000,2.693236
657,7642.616000,2.62633
658,7642.617000,2.833129
659,7642.618000,2.837995
660,7642.619000,2.745128
661,7642.620000,2.73628
662,7642.621000,2.762262
663,7642.622000,2.764172
664,7642.623000,2.763712
665,7642.624000,2.767908
666,7642.625000,2.77106
667,7642.626000,2.771267
668,7642.627000,2.768053
669,7642.628000,2.782237
670,7642.629000,2.814895
671,7642.630000,2.820829
672,7642.631000,2.801823
673,7642.632000,2.830104
674,7642.633000,2.901483
675,7642.634000,2.73528
676,7642.635000,2.787967
677,7642.636000,2.74929
678,7642.637000,2.659925
679,7642.638000,2.653985
680,7642.639000,2.702371
681,7642.640000,2.72994
682,7642.641000,2.751881
683,7642.642000,2.748115
684,7642.643000,2.72783
685,7642.644000,2.679685
686,7642.645000,2.602814
687,7642.646000,2.562999
688,7642.647000,2.552575
689,7642.648000,2.540174
690,7642.649000,2.536626
691,7642.650000,2.523702
692,7642.651000,2.496546
693,7642.652000,2.471848
694,7642.653000,2.443935
695,7642.654000,2.423655
696,7642.655000,2.376465
697,7642.656000,2.377908
698,7642.657000,2.418843
699,7642.658000,2.425934
700,7642.659000,2.406036
701,7642.660000,2.454321
702,7642.661000,2.477257
703,7642.662000,2.467127
704,7642.663000,2.475722
705,7642.664000,2.474402
706,7642.665000,2.446516
707,7642.666000,2.431142
708,7642.667000,2.417147
709,7642.668000,2.394742
710,7642.669000,2.366777
711,7642.670000,2.347922
712,7642.671000,2.33805
713,7642.672000,2.332049
714,7642.673000,2.33357
715,7642.674000,2.325716
716,7642.675000,2.30739
717,7642.676000,2.290994
718,7642.677000,2.272606
719,7642.678000,2.270236
720,7642.679000,2.286931
721,7642.680000,2.298495
722,7642.681000,2.30905
723,7642.682000,2.157824
724,7642.683000,2.26831
725,7642.684000,2.238146
726,7642.685000,2.228869
727,7642.686000,2.233387
728,7642.687000,2.143455
729,7642.688000,2.270554
730,7642.689000,2.169511
731,7642.690000,2.18241
732,7642.691000,2.17303
733,7642.692000,2.165518
734,7642.693000,2.160226
735,7642.694000,2.144353
736,7642.695000,2.117294
737,7642.696000,2.140454
738,7642.697000,2.103343
739,7642.698000,2.105005
740,7642.699000,2.109828
741,7642.700000,2.119218
742,7642.701000,2.128334
743,7642.702000,2.110548
744,7642.703000,2.059115
745,7642.704000,1.998978
746,7642.705000,2.099133
747,7642.706000,2.093204
748,7642.707000,2.056851
749,7642.708000,2.049146
750,7642.709000,2.052312
751,7642.710000,2.04654
752,7642.711000,2.039715
753,7642.712000,2.033816
754,7642.713000,2.027164
755,7642.714000,2.020478
756,7642.715000,2.013793
757,7642.716000,2.006612
758,7642.717000,1.999028
759,7642.718000,1.995779
760,7642.719000,1.997266
761,7642.720000,2.001447
762,7642.721000,2.009677
763,7642.722000,2.007694
764,7642.723000,1.994248
765,7642.724000,1.996684
766,7642.725000,2.037239
767,7642.726000,1.928782
768,7642.727000,1.935881
769,7642.728000,2.008499
770,7642.729000,2.027464
771,7642.730000,1.890591
772,7642.731000,2.016631
773,7642.732000,2.007464
774,7642.733000,2.04244
775,7642.734000,2.018868
776,7642.735000,1.935964
777,7642.736000,1.953236
778,7642.737000,2.066076
779,7642.738000,2.095368
780,7642.739000,2.022123
781,7642.740000,2.113996
782,7642.741000,2.085499
783,7642.742000,2.119839
784,7642.743000,2.147319
785,7642.744000,2.14361
786,7642.745000,2.000724
787,7642.746000,2.278435
788,7642.747000,2.230087
789,7642.748000,2.038539
790,7642.749000,2.199458
791,7642.750000,2.174062
792,7642.751000,2.206578
793,7642.752000,2.195797
794,7642.753000,2.247109
795,7642.754000,2.262668
796,7642.755000,2.275332
797,7642.756000,2.295609
798,7642.757000,2.320699
799,7642.758000,2.331465
800,7642.759000,2.393464
801,7642.760000,2.39286
802,7642.761000,2.289309
803,7642.762000,2.385693
804,7642.763000,2.387856
805,7642.764000,2.480524
806,7642.765000,2.509272
807,7642.766000,2.635554
808,7642.767000,2.778786
809,7642.768000,2.594866
810,7642.769000,2.653278
811,7642.770000,2.639876
812,7642.771000,2.641247
813,7642.772000,2.632292
814,7642.773000,2.597815
815,7642.774000,2.589402
816,7642.775000,2.600636
817,7642.776000,2.614742
818,7642.777000,2.640117
819,7642.778000,2.648239
820,7642.779000,2.664595
821,7642.780000,2.677911
822,7642.781000,2.693941
823,7642.782000,2.726793
824,7642.783000,2.779209
825,7642.784000,2.839255
826,7642.785000,2.911491
827,7642.786000,2.9528
828,7642.787000,2.958118
829,7642.788000,2.908219
830,7642.789000,2.860026
831,7642.790000,2.866401
832,7642.791000,2.875852
833,7642.792000,2.915408
834,7642.793000,2.975941
835,7642.794000,2.974768
836,7642.795000,2.996007
837,7642.796000,2.998036
838,7642.797000,3.000914
839,7642.798000,3.010163
840,7642.799000,3.029976
841,7642.800000,3.040497
842,7642.801000,3.044548
843,7642.802000,3.069355
844,7642.803000,3.113948
845,7642.804000,3.00838
846,7642.805000,3.07003
847,7642.806000,3.048643
848,7642.807000,3.051718
849,7642.808000,3.052792
850,7642.809000,3.054794
851,7642.810000,3.057968
852,7642.811000,3.061527
853,7642.812000,3.047266
854,7642.813000,3.087887
855,7642.814000,3.024106
856,7642.815000,3.03356
857,7642.816000,3.032387
858,7642.817000,3.035734
859,7642.818000,3.033098
860,7642.819000,2.977833
861,7642.820000,3.025131
862,7642.821000,2.964779
863,7642.822000,2.977852
864,7642.823000,3.004519
865,7642.824000,2.981347
866,7642.825000,2.929692
867,7642.826000,3.007573
868,7642.827000,2.955695
869,7642.828000,2.945235
870,7642.829000,2.922964
871,7642.830000,2.983805
872,7642.831000,3.143299
873,7642.832000,3.05231
874,7642.833000,3.088066
875,7642.834000,3.319587
876,7642.835000,3.292641
877,7642.836000,3.138023
878,7642.837000,3.161675
879,7642.838000,3.241518
880,7642.839000,3.2259
881,7642.840000,3.246948
882,7642.841000,3.211573
883,7642.842000,3.369422
884,7642.843000,3.215633
885,7642.844000,3.177033
886,7642.845000,3.358828
887,7642.846000,3.226407
888,7642.847000,3.104129
889,7642.848000,3.271511
890,7642.849000,3.249625
891,7642.850000,3.336834
892,7642.851000,3.384092
893,7642.852000,3.542608
894,7642.853000,3.621297
895,7642.854000,3.358318
896,7642.855000,3.626414
897,7642.856000,3.640903
898,7642.857000,3.615806
899,7642.858000,3.631262
900,7642.859000,3.637439
901,7642.860000,3.713101
902,7642.861000,3.870276
903,7642.862000,3.593204
904,7642.863000,3.627529
905,7642.864000,3.734921
906,7642.865000,3.661944
907,7642.866000,3.701018
908,7642.867000,3.705089
909,7642.868000,3.763648
910,7642.869000,3.872472
911,7642.870000,3.838085
912,7642.871000,3.873639
913,7642.872000,3.844737
914,7642.873000,3.804603
915,7642.874000,3.820144
916,7642.875000,3.90068
917,7642.876000,3.90414
918,7642.877000,3.842446
919,7642.878000,3.839167
920,7642.879000,3.874366
921,7642.880000,3.884612
922,7642.881000,3.887243
923,7642.882000,3.891227
924,7642.883000,3.888651
925,7642.884000,3.836867
926,7642.885000,3.73029
927,7642.886000,3.911522
928,7642.887000,3.965133
929,7642.888000,3.917539
930,7642.889000,3.797873
931,7642.890000,3.848558
932,7642.891000,3.943247
933,7642.892000,3.973541
934,7642.893000,3.925618
935,7642.894000,3.905154
936,7642.895000,3.973523
937,7642.896000,3.998883
938,7642.897000,4.031697
939,7642.898000,4.034569
940,7642.899000,3.998243
941,7642.900000,4.17357
942,7642.901000,4.143071
943,7642.902000,4.117436
944,7642.903000,4.137465
945,7642.904000,4.168611
946,7642.905000,4.270532
947,7642.906000,4.040101
948,7642.907000,3.901731
949,7642.908000,4.399267
950,7642.909000,4.123318
951,7642.910000,4.151584
952,7642.911000,4.241437
953,7642.912000,4.198414
954,7642.913000,4.101836
955,7642.914000,4.143667
956,7642.915000,4.13064
957,7642.916000,4.129561
958,7642.917000,4.103537
959,7642.918000,4.098243
960,7642.919000,4.107203
961,7642.920000,4.13992
962,7642.921000,4.227057
963,7642.922000,4.246173
964,7642.923000,4.204521
965,7642.924000,4.212512
966,7642.925000,4.252684
967,7642.926000,4.07716
968,7642.927000,4.192446
969,7642.928000,4.214997
970,7642.929000,4.213297
971,7642.930000,4.254264
972,7642.931000,4.280677
973,7642.932000,4.295884
974,7642.933000,4.295419
975,7642.934000,4.361953
976,7642.935000,4.233741
977,7642.936000,4.222873
978,7642.937000,4.235194
979,7642.938000,4.329961
980,7642.939000,4.214105
981,7642.940000,4.22525
982,7642.941000,4.243309
983,7642.942000,4.180598
984,7642.943000,4.012188
985,7642.944000,4.223246
986,7642.945000,4.165555
987,7642.946000,4.213169
988,7642.947000,4.169949
989,7642.948000,4.264523
990,7642.949000,4.217136
991,7642.950000,4.303401
992,7642.951000,4.303355
993,7642.952000,4.167853
994,7642.953000,4.151361
995,7642.954000,4.220249
996,7642.955000,4.312908
997,7642.956000,4.249106
998,7642.957000,4.162958
999,7642.958000,4.102768
1000,7642.959000,4.115835
1001,7642.960000,4.129151
1002,7642.961000,4.181906
1003,7642.962000,3.973019
1004,7642.963000,4.002918
1005,7642.964000,4.060692
1006,7642.965000,3.863786
1007,7642.966000,3.97406
1008,7642.967000,3.942827
1009,7642.968000,3.865578
1010,7642.969000,3.964875
1011,7642.970000,3.945523
1012,7642.971000,3.988239
1013,7642.972000,4.019099
1014,7642.973000,3.993041
1015,7642.974000,4.137997
1016,7642.975000,4.156507
1017,7642.976000,3.991996
1018,7642.977000,4.045666
1019,7642.978000,4.05968
1020,7642.979000,4.099412
1021,7642.980000,3.912361
1022,7642.981000,3.965215
1023,7642.982000,3.969731
1024,7642.983000,3.925147
1025,7642.984000,3.93485
1026,7642.985000,3.949594
1027,7642.986000,3.947934
1028,7642.987000,3.928566
1029,7642.988000,3.956665
1030,7642.989000,3.92027
1031,7642.990000,3.946392
1032,7642.991000,4.002485
1033,7642.992000,3.896064
1034,7642.993000,3.981189
1035,7642.994000,3.926643
1036,7642.995000,3.844729
1037,7642.996000,3.830192
1038,7642.997000,3.880135
1039,7642.998000,3.866595
1040,7642.999000,3.806512
1041,7643.000000,3.780158
1042,7643.001000,3.769398
1043,7643.002000,3.706333
1044,7643.003000,3.689969
1045,7643.004000,3.637776
1046,7643.005000,3.577829
1047,7643.006000,3.571691
1048,7643.007000,3.533651
1049,7643.008000,3.526293
1050,7643.009000,3.52575
1051,7643.010000,3.526309
1052,7643.011000,3.527395
1053,7643.012000,3.538512
1054,7643.013000,3.557606
1055,7643.014000,3.564174
1056,7643.015000,3.557575
1057,7643.016000,3.535602
1058,7643.017000,3.49181
