#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
225,7758.063000,-9.89517
226,7758.064000,-9.537076
227,7758.065000,-9.178174
228,7758.066000,-9.315987
229,7758.067000,-9.588746
230,7758.068000,-9.861029
231,7758.069000,-10.12125
232,7758.070000,-10.476
233,7758.071000,-10.15165
234,7758.072000,-10.01201
235,7758.073000,-9.825859
236,7758.074000,-9.817092
237,7758.075000,-9.927055
238,7758.076000,-10.08978
239,7758.077000,-9.747478
240,7758.078000,-10.04565
241,7758.079000,-10.25542
242,7758.080000,-9.765549
243,7758.081000,-9.638375
244,7758.082000,-9.361013
245,7758.083000,-9.474131
246,7758.084000,-9.789559
247,7758.085000,-9.838163
248,7758.086000,-9.843161
249,7758.087000,-9.626994
250,7758.088000,-9.934811
251,7758.089000,-9.68917
252,7758.090000,-9.517592
253,7758.091000,-9.765628
254,7758.092000,-9.76704
255,7758.093000,-9.675073
256,7758.094000,-9.967274
257,7758.095000,-9.773083
258,7758.096000,-9.69582
259,7758.097000,-9.980027
260,7758.098000,-10.16518
261,7758.099000,-10.53695
262,7758.100000,-9.849257
263,7758.101000,-9.871469
264,7758.102000,-10.76457
265,7758.103000,-10.49476
266,7758.104000,-9.781514
267,7758.105000,-10.22785
268,7758.106000,-10.24757
269,7758.107000,-10.26321
270,7758.108000,-10.12179
271,7758.109000,-10.34863
272,7758.110000,-10.33694
273,7758.111000,-10.32335
274,7758.112000,-10.31195
275,7758.113000,-10.29194
276,7758.114000,-10.25787
277,7758.115000,-10.21505
278,7758.116000,-10.31265
279,7758.117000,-10.38694
280,7758.118000,-10.1459
281,7758.119000,-10.27535
282,7758.120000,-10.19081
283,7758.121000,-10.13375
284,7758.122000,-10.10813
285,7758.123000,-10.11956
286,7758.124000,-10.20717
287,7758.125000,-10.39042
288,7758.126000,-10.35301
289,7758.127000,-10.17754
290,7758.128000,-10.33473
291,7758.129000,-10.69289
292,7758.130000,-10.22313
293,7758.131000,-10.33683
294,7758.132000,-10.23675
295,7758.133000,-10.37379
296,7758.134000,-10.66514
297,7758.135000,-10.37682
298,7758.136000,-10.456
299,7758.137000,-10.57904
300,7758.138000,-10.20485
301,7758.139000,-10.3856
302,7758.140000,-10.42659
303,7758.141000,-10.09501
304,7758.142000,-10.04642
305,7758.143000,-10.48994
306,7758.144000,-10.64012
307,7758.145000,-10.59809
308,7758.146000,-10.13176
309,7758.147000,-10.18369
310,7758.148000,-10.49224
311,7758.149000,-9.701141
312,7758.150000,-9.618653
313,7758.151000,-9.873332
314,7758.152000,-10.2486
315,7758.153000,-10.61578
316,7758.154000,-10.682
317,7758.155000,-10.77906
318,7758.156000,-10.82342
319,7758.157000,-11.11898
320,7758.158000,-10.84676
321,7758.159000,-10.08756
322,7758.160000,-9.65923
323,7758.161000,-9.806882
324,7758.162000,-9.668577
325,7758.163000,-9.930072
326,7758.164000,-10.56176
327,7758.165000,-10.51583
328,7758.166000,-10.49001
329,7758.167000,-10.39914
330,7758.168000,-10.62657
331,7758.169000,-11.05527
332,7758.170000,-10.99404
333,7758.171000,-10.58384
334,7758.172000,-10.58327
335,7758.173000,-10.6021
336,7758.174000,-10.97656
337,7758.175000,-11.2477
338,7758.176000,-10.31742
339,7758.177000,-9.659867
340,7758.178000,-10.14398
341,7758.179000,-10.41836
342,7758.180000,-10.87295
343,7758.181000,-11.12931
344,7758.182000,-10.74946
345,7758.183000,-11.01008
346,7758.184000,-10.69462
347,7758.185000,-10.14562
348,7758.186000,-10.66393
349,7758.187000,-11.04276
350,7758.188000,-11.09072
351,7758.189000,-11.04494
352,7758.190000,-11.02997
353,7758.191000,-10.98364
354,7758.192000,-10.7368
355,7758.193000,-11.33811
356,7758.194000,-11.55796
357,7758.195000,-10.87713
358,7758.196000,-10.81487
359,7758.197000,-10.73675
360,7758.198000,-11.14748
361,7758.199000,-11.03139
362,7758.200000,-10.64041
363,7758.201000,-10.04445
364,7758.202000,-9.744989
365,7758.203000,-10.70594
366,7758.204000,-11.0041
367,7758.205000,-10.73677
368,7758.206000,-10.9671
369,7758.207000,-11.01232
370,7758.208000,-11.00847
371,7758.209000,-10.67421
372,7758.210000,-10.8127
373,7758.211000,-10.84567
374,7758.212000,-10.67373
375,7758.213000,-11.13337
376,7758.214000,-10.65693
377,7758.215000,-10.68349
378,7758.216000,-10.9281
379,7758.217000,-10.58495
380,7758.218000,-10.59867
381,7758.219000,-10.59309
382,7758.220000,-10.50509
383,7758.221000,-10.38548
384,7758.222000,-10.5934
385,7758.223000,-10.56262
386,7758.224000,-10.58854
387,7758.225000,-10.88334
388,7758.226000,-10.61525
389,7758.227000,-10.56057
390,7758.228000,-10.15273
391,7758.229000,-10.68754
392,7758.230000,-10.91051
393,7758.231000,-11.11196
394,7758.232000,-11.32631
395,7758.233000,-11.43488
396,7758.234000,-11.20881
397,7758.235000,-10.91284
398,7758.236000,-11.3518
399,7758.237000,-11.23913
400,7758.238000,-11.14623
401,7758.239000,-10.82417
402,7758.240000,-11.03154
403,7758.241000,-10.95973
404,7758.242000,-11.12432
405,7758.243000,-11.43533
406,7758.244000,-11.47586
407,7758.245000,-11.37417
408,7758.246000,-11.26528
409,7758.247000,-11.36675
410,7758.248000,-11.62529
411,7758.249000,-11.67639
412,7758.250000,-11.67598
413,7758.251000,-11.6799
414,7758.252000,-11.38129
415,7758.253000,-11.55923
416,7758.254000,-11.96934
417,7758.255000,-11.67577
418,7758.256000,-11.94892
419,7758.257000,-11.33982
420,7758.258000,-11.19124
421,7758.259000,-11.28003
422,7758.260000,-11.63343
423,7758.261000,-11.98284
424,7758.262000,-11.67603
425,7758.263000,-11.52046
426,7758.264000,-11.56514
427,7758.265000,-11.56167
428,7758.266000,-11.58803
429,7758.267000,-11.93288
430,7758.268000,-11.51185
431,7758.269000,-11.49414
432,7758.270000,-11.23174
433,7758.271000,-11.54029
434,7758.272000,-11.6567
435,7758.273000,-11.5657
436,7758.274000,-11.36267
437,7758.275000,-11.16483
438,7758.276000,-11.08773
439,7758.277000,-11.11184
440,7758.278000,-11.71756
441,7758.279000,-11.22267
442,7758.280000,-11.06627
443,7758.281000,-11.08957
444,7758.282000,-11.04242
445,7758.283000,-11.13511
446,7758.284000,-10.52214
447,7758.285000,-10.71432
448,7758.286000,-10.72322
449,7758.287000,-11.08108
450,7758.288000,-11.15827
451,7758.289000,-11.16918
452,7758.290000,-11.31574
453,7758.291000,-11.64803
454,7758.292000,-11.34659
455,7758.293000,-11.22045
456,7758.294000,-10.9086
457,7758.295000,-10.95439
458,7758.296000,-11.11484
459,7758.297000,-10.68997
460,7758.298000,-11.07915
461,7758.299000,-10.80404
462,7758.300000,-10.79768
463,7758.301000,-10.78309
464,7758.302000,-10.95145
465,7758.303000,-11.26568
466,7758.304000,-11.10514
467,7758.305000,-11.72619
468,7758.306000,-11.62188
469,7758.307000,-11.25091
470,7758.308000,-11.27511
471,7758.309000,-10.86666
472,7758.310000,-11.06418
473,7758.311000,-11.2792
474,7758.312000,-11.3057
475,7758.313000,-10.94334
476,7758.314000,-11.59845
477,7758.315000,-11.06674
478,7758.316000,-10.60626
479,7758.317000,-10.82551
480,7758.318000,-10.90158
481,7758.319000,-10.68157
482,7758.320000,-10.66828
483,7758.321000,-10.75263
484,7758.322000,-10.3501
485,7758.323000,-10.31389
486,7758.324000,-9.872295
487,7758.325000,-9.900297
488,7758.326000,-10.14726
489,7758.327000,-10.52533
490,7758.328000,-11.37615
491,7758.329000,-12.25729
492,7758.330000,-11.52908
493,7758.331000,-11.22772
494,7758.332000,-11.67501
495,7758.333000,-10.6215
496,7758.334000,-10.30111
497,7758.335000,-10.17566
498,7758.336000,-9.844484
499,7758.337000,-9.920448
500,7758.338000,-9.437371
501,7758.339000,-9.916962
502,7758.340000,-9.84711
503,7758.341000,-9.671825
504,7758.342000,-10.05509
505,7758.343000,-10.26889
506,7758.344000,-10.28406
507,7758.345000,-10.3047
508,7758.346000,-10.24531
509,7758.347000,-10.47521
510,7758.348000,-10.22336
511,7758.349000,-9.93697
512,7758.350000,-10.3309
513,7758.351000,-10.32582
514,7758.352000,-9.698668
515,7758.353000,-10.29619
516,7758.354000,-10.2459
517,7758.355000,-9.83628
518,7758.356000,-10.26642
519,7758.357000,-10.14928
520,7758.358000,-9.83285
521,7758.359000,-9.643078
522,7758.360000,-9.2931
523,7758.361000,-9.468908
524,7758.362000,-9.444963
525,7758.363000,-9.725019
526,7758.364000,-10.22501
527,7758.365000,-9.583824
528,7758.366000,-9.403011
529,7758.367000,-9.864671
530,7758.368000,-9.786323
531,7758.369000,-9.928163
532,7758.370000,-10.20076
533,7758.371000,-10.02173
534,7758.372000,-9.947577
535,7758.373000,-9.972404
536,7758.374000,-9.779189
537,7758.375000,-9.566341
538,7758.376000,-9.599522
539,7758.377000,-9.929965
540,7758.378000,-10.11628
541,7758.379000,-9.97129
542,7758.380000,-9.614668
543,7758.381000,-9.509644
544,7758.382000,-9.725328
545,7758.383000,-10.1932
546,7758.384000,-10.06662
547,7758.385000,-9.853243
548,7758.386000,-9.996639
549,7758.387000,-9.578834
550,7758.388000,-9.950328
551,7758.389000,-10.87446
552,7758.390000,-9.816779
553,7758.391000,-9.378338
554,7758.392000,-9.49101
555,7758.393000,-9.876486
556,7758.394000,-10.21553
557,7758.395000,-10.25605
558,7758.396000,-10.2176
559,7758.397000,-10.11668
560,7758.398000,-10.09393
561,7758.399000,-9.981288
562,7758.400000,-9.991914
563,7758.401000,-10.07869
564,7758.402000,-10.06488
565,7758.403000,-9.957518
566,7758.404000,-9.887368
567,7758.405000,-9.788908
568,7758.406000,-9.837925
569,7758.407000,-10.05218
570,7758.408000,-10.14934
571,7758.409000,-10.15683
572,7758.410000,-10.92028
573,7758.411000,-10.4908
574,7758.412000,-10.54154
575,7758.413000,-10.41851
576,7758.414000,-10.52308
577,7758.415000,-10.16622
578,7758.416000,-9.882208
579,7758.417000,-9.465377
580,7758.418000,-9.236338
581,7758.419000,-9.329679
582,7758.420000,-9.671313
583,7758.421000,-10.03349
584,7758.422000,-10.18927
585,7758.423000,-9.970808
586,7758.424000,-10.25433
587,7758.425000,-9.979114
588,7758.426000,-9.919904
589,7758.427000,-10.15566
590,7758.428000,-10.34584
591,7758.429000,-10.56933
592,7758.430000,-10.57759
593,7758.431000,-10.29807
594,7758.432000,-10.49584
595,7758.433000,-9.970119
596,7758.434000,-9.891747
597,7758.435000,-9.907832
598,7758.436000,-9.889888
599,7758.437000,-10.03752
600,7758.438000,-9.858043
601,7758.439000,-9.362284
602,7758.440000,-9.614819
603,7758.441000,-9.512984
604,7758.442000,-9.553152
605,7758.443000,-10.03977
606,7758.444000,-9.927682
607,7758.445000,-9.613646
608,7758.446000,-10.23743
609,7758.447000,-9.879156
610,7758.448000,-9.902705
611,7758.449000,-9.978641
612,7758.450000,-10.07842
613,7758.451000,-10.18429
614,7758.452000,-10.14541
615,7758.453000,-9.899581
616,7758.454000,-9.780261
617,7758.455000,-9.853518
618,7758.456000,-9.695165
619,7758.457000,-9.903548
620,7758.458000,-9.840449
621,7758.459000,-9.677242
622,7758.460000,-9.739643
623,7758.461000,-9.566821
624,7758.462000,-9.64368
625,7758.463000,-9.856635
626,7758.464000,-10.00382
627,7758.465000,-10.23879
628,7758.466000,-10.62629
629,7758.467000,-10.28092
630,7758.468000,-10.22688
631,7758.469000,-9.770516
632,7758.470000,-9.557669
633,7758.471000,-9.892219
634,7758.472000,-10.08869
635,7758.473000,-9.992859
636,7758.474000,-10.04431
637,7758.475000,-10.11559
638,7758.476000,-10.08939
639,7758.477000,-9.997264
640,7758.478000,-10.02889
641,7758.479000,-10.00884
642,7758.480000,-10.14233
643,7758.481000,-10.01132
644,7758.482000,-9.942797
645,7758.483000,-9.989306
646,7758.484000,-10.03234
647,7758.485000,-10.10844
648,7758.486000,-10.16577
649,7758.487000,-10.21971
650,7758.488000,-10.71944
651,7758.489000,-10.27286
652,7758.490000,-10.08952
653,7758.491000,-10.02668
654,7758.492000,-10.1043
655,7758.493000,-10.38208
656,7758.494000,-10.17709
657,7758.495000,-10.02356
658,7758.496000,-10.20091
659,7758.497000,-10.05805
660,7758.498000,-9.986346
661,7758.499000,-10.3079
662,7758.500000,-10.16465
663,7758.501000,-10.01868
664,7758.502000,-9.97827
665,7758.503000,-10.09205
666,7758.504000,-10.10618
667,7758.505000,-9.932117
668,7758.506000,-10.21336
669,7758.507000,-10.13138
670,7758.508000,-9.714501
671,7758.509000,-10.14782
672,7758.510000,-10.1157
673,7758.511000,-10.04528
674,7758.512000,-10.03306
675,7758.513000,-10.01775
676,7758.514000,-10.05788
677,7758.515000,-10.17125
678,7758.516000,-9.905002
679,7758.517000,-9.862228
680,7758.518000,-10.21232
681,7758.519000,-10.189
682,7758.520000,-10.06756
683,7758.521000,-10.01439
684,7758.522000,-10.03713
685,7758.523000,-10.04764
686,7758.524000,-9.99419
687,7758.525000,-10.07347
688,7758.526000,-9.943507
689,7758.527000,-9.991839
690,7758.528000,-10.21507
691,7758.529000,-10.26029
692,7758.530000,-10.15584
693,7758.531000,-10.06849
694,7758.532000,-10.01455
695,7758.533000,-10.23433
696,7758.534000,-10.11622
697,7758.535000,-9.616695
698,7758.536000,-10.116
699,7758.537000,-9.826422
700,7758.538000,-9.754823
701,7758.539000,-9.999946
702,7758.540000,-9.87767
703,7758.541000,-10.07415
704,7758.542000,-10.15706
705,7758.543000,-10.25046
706,7758.544000,-10.29406
707,7758.545000,-10.16745
708,7758.546000,-10.22343
709,7758.547000,-10.41842
710,7758.548000,-10.48492
711,7758.549000,-10.33593
712,7758.550000,-10.30236
713,7758.551000,-10.38574
714,7758.552000,-10.43354
715,7758.553000,-10.43042
716,7758.554000,-10.39439
717,7758.555000,-10.27579
718,7758.556000,-10.40116
719,7758.557000,-10.25136
720,7758.558000,-10.20149
721,7758.559000,-10.27582
722,7758.560000,-10.23448
723,7758.561000,-10.26986
724,7758.562000,-10.33291
725,7758.563000,-10.46206
726,7758.564000,-10.11865
727,7758.565000,-10.49055
728,7758.566000,-10.16606
729,7758.567000,-10.39701
730,7758.568000,-10.32737
731,7758.569000,-10.34608
732,7758.570000,-10.4067
733,7758.571000,-10.53878
734,7758.572000,-10.25736
735,7758.573000,-10.28871
736,7758.574000,-10.49033
737,7758.575000,-10.27617
738,7758.576000,-10.28693
739,7758.577000,-10.25906
740,7758.578000,-10.34751
741,7758.579000,-10.48406
742,7758.580000,-10.04847
743,7758.581000,-10.11304
744,7758.582000,-10.24114
745,7758.583000,-10.82215
746,7758.584000,-10.21096
747,7758.585000,-10.73046
748,7758.586000,-11.08667
749,7758.587000,-10.58556
750,7758.588000,-11.08579
751,7758.589000,-10.59751
752,7758.590000,-10.64022
753,7758.591000,-10.72531
754,7758.592000,-10.24525
755,7758.593000,-10.2864
756,7758.594000,-10.16398
757,7758.595000,-10.23406
758,7758.596000,-9.919639
759,7758.597000,-9.843709
760,7758.598000,-10.37155
761,7758.599000,-10.27936
762,7758.600000,-10.71623
763,7758.601000,-11.19534
764,7758.602000,-11.35419
765,7758.603000,-11.50359
766,7758.604000,-10.74088
767,7758.605000,-10.43523
768,7758.606000,-10.53335
769,7758.607000,-10.24133
770,7758.608000,-11.10822
771,7758.609000,-11.22909
772,7758.610000,-11.25627
773,7758.611000,-11.10744
774,7758.612000,-10.62055
775,7758.613000,-10.55107
776,7758.614000,-10.38376
777,7758.615000,-10.44718
778,7758.616000,-10.66735
779,7758.617000,-10.50716
780,7758.618000,-10.52685
781,7758.619000,-10.4721
782,7758.620000,-10.5504
783,7758.621000,-10.33721
784,7758.622000,-10.54134
785,7758.623000,-10.68367
786,7758.624000,-10.83413
787,7758.625000,-10.9061
788,7758.626000,-10.95231
789,7758.627000,-10.92636
790,7758.628000,-10.97305
791,7758.629000,-11.02274
792,7758.630000,-10.84867
793,7758.631000,-10.67457
794,7758.632000,-10.63293
795,7758.633000,-10.65601
796,7758.634000,-10.3453
797,7758.635000,-10.13436
798,7758.636000,-10.17787
799,7758.637000,-10.0635
800,7758.638000,-10.58221
801,7758.639000,-10.78284
802,7758.640000,-10.59492
803,7758.641000,-11.09875
804,7758.642000,-11.13694
805,7758.643000,-10.85508
806,7758.644000,-10.83851
807,7758.645000,-10.42571
808,7758.646000,-10.32826
809,7758.647000,-10.62453
810,7758.648000,-10.68166
811,7758.649000,-10.73645
812,7758.650000,-10.657
813,7758.651000,-10.7793
814,7758.652000,-10.69999
815,7758.653000,-10.66759
816,7758.654000,-10.60403
817,7758.655000,-10.67184
818,7758.656000,-10.68659
819,7758.657000,-10.71152
820,7758.658000,-10.49115
821,7758.659000,-10.6948
822,7758.660000,-10.79566
823,7758.661000,-10.5438
824,7758.662000,-10.67429
825,7758.663000,-10.48242
826,7758.664000,-10.71174
827,7758.665000,-11.067
828,7758.666000,-10.34067
829,7758.667000,-10.74335
830,7758.668000,-10.88397
831,7758.669000,-10.82323
832,7758.670000,-10.75497
833,7758.671000,-10.82778
834,7758.672000,-10.57487
835,7758.673000,-10.53502
836,7758.674000,-10.44262
837,7758.675000,-10.55047
838,7758.676000,-10.4149
839,7758.677000,-10.55859
840,7758.678000,-11.05001
841,7758.679000,-10.88926
842,7758.680000,-10.26336
843,7758.681000,-10.97549
844,7758.682000,-10.67536
845,7758.683000,-10.43853
846,7758.684000,-10.39789
847,7758.685000,-10.67272
848,7758.686000,-10.70694
849,7758.687000,-10.55777
850,7758.688000,-10.59947
851,7758.689000,-10.75258
852,7758.690000,-10.70402
853,7758.691000,-10.39506
854,7758.692000,-10.36576
855,7758.693000,-10.6372
856,7758.694000,-10.67158
857,7758.695000,-10.57231
858,7758.696000,-10.43799
859,7758.697000,-10.58179
860,7758.698000,-10.43812
861,7758.699000,-10.53133
862,7758.700000,-10.54584
863,7758.701000,-10.49668
864,7758.702000,-10.44556
865,7758.703000,-10.37768
866,7758.704000,-10.63189
867,7758.705000,-10.58086
868,7758.706000,-10.52505
869,7758.707000,-10.74233
870,7758.708000,-10.76439
871,7758.709000,-10.75699
872,7758.710000,-10.86562
873,7758.711000,-10.77684
874,7758.712000,-10.33165
875,7758.713000,-10.32857
876,7758.714000,-10.1233
877,7758.715000,-10.03768
878,7758.716000,-10.22991
879,7758.717000,-10.21694
880,7758.718000,-10.29195
881,7758.719000,-10.2688
882,7758.720000,-10.39583
883,7758.721000,-10.65252
884,7758.722000,-10.4051
885,7758.723000,-10.32413
886,7758.724000,-10.99106
887,7758.725000,-10.64243
888,7758.726000,-10.4742
889,7758.727000,-10.53667
890,7758.728000,-10.38839
891,7758.729000,-10.16788
892,7758.730000,-10.04984
893,7758.731000,-10.088
894,7758.732000,-10.27139
895,7758.733000,-10.45061
896,7758.734000,-10.55638
897,7758.735000,-10.49574
898,7758.736000,-10.31651
899,7758.737000,-10.13654
900,7758.738000,-10.19942
901,7758.739000,-10.21318
902,7758.740000,-10.30026
903,7758.741000,-10.31394
904,7758.742000,-10.00186
905,7758.743000,-10.26889
906,7758.744000,-10.28666
907,7758.745000,-10.23819
908,7758.746000,-10.51775
909,7758.747000,-10.38713
910,7758.748000,-10.61229
911,7758.749000,-11.27065
912,7758.750000,-10.48841
913,7758.751000,-10.4309
914,7758.752000,-9.935865
915,7758.753000,-9.856119
916,7758.754000,-9.638275
917,7758.755000,-9.484508
918,7758.756000,-9.982584
919,7758.757000,-10.51481
920,7758.758000,-10.56667
921,7758.759000,-10.53462
922,7758.760000,-10.49897
923,7758.761000,-10.23087
924,7758.762000,-10.20426
925,7758.763000,-10.12974
926,7758.764000,-10.1888
927,7758.765000,-10.35757
928,7758.766000,-10.469
929,7758.767000,-10.18394
930,7758.768000,-10.29074
931,7758.769000,-10.62913
932,7758.770000,-9.857824
933,7758.771000,-10.30598
934,7758.772000,-10.20293
935,7758.773000,-10.0114
936,7758.774000,-10.28209
937,7758.775000,-10.10309
938,7758.776000,-10.09912
939,7758.777000,-10.1612
940,7758.778000,-10.25891
941,7758.779000,-10.43346
942,7758.780000,-10.59607
943,7758.781000,-10.62358
944,7758.782000,-10.0295
945,7758.783000,-10.17258
946,7758.784000,-10.12999
947,7758.785000,-10.04325
948,7758.786000,-10.13125
949,7758.787000,-10.01117
950,7758.788000,-10.21772
951,7758.789000,-10.29115
952,7758.790000,-10.39767
953,7758.791000,-10.34568
954,7758.792000,-10.07902
955,7758.793000,-10.31108
956,7758.794000,-10.20337
957,7758.795000,-10.44185
958,7758.796000,-9.912992
959,7758.797000,-10.09648
960,7758.798000,-10.2715
961,7758.799000,-10.23004
962,7758.800000,-10.39904
963,7758.801000,-10.25347
964,7758.802000,-9.98948
965,7758.803000,-10.17304
966,7758.804000,-10.36041
967,7758.805000,-10.25168
968,7758.806000,-10.23544
969,7758.807000,-10.12997
970,7758.808000,-10.17604
971,7758.809000,-10.3901
972,7758.810000,-10.23291
973,7758.811000,-10.03484
974,7758.812000,-10.3207
975,7758.813000,-9.988749
976,7758.814000,-9.989742
977,7758.815000,-10.4558
978,7758.816000,-10.51354
979,7758.817000,-9.947589
980,7758.818000,-9.849799
981,7758.819000,-10.10567
982,7758.820000,-9.819757
983,7758.821000,-9.103321
984,7758.822000,-9.097966
985,7758.823000,-9.824724
986,7758.824000,-10.36786
987,7758.825000,-10.79188
