#HEADER
#TITLES
 , ,Dcegun1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
218,7758.056000,0.4375065
219,7758.057000,0.5821547
220,7758.058000,0.07874483
221,7758.059000,-0.03148466
222,7758.060000,0.1916769
223,7758.061000,0.1516587
224,7758.062000,0.4404587
225,7758.063000,0.7193557
226,7758.064000,0.4902263
227,7758.065000,0.5422114
228,7758.066000,0.4119613
229,7758.067000,0.3642212
230,7758.068000,0.3928732
231,7758.069000,0.4903929
232,7758.070000,0.6397368
233,7758.071000,0.7696407
234,7758.072000,0.7476415
235,7758.073000,0.5511663
236,7758.074000,0.5203925
237,7758.075000,0.636996
238,7758.076000,0.7162005
239,7758.077000,0.7380174
240,7758.078000,0.7601241
241,7758.079000,0.7362545
242,7758.080000,0.7742948
243,7758.081000,0.7834293
244,7758.082000,0.8321871
245,7758.083000,0.9039866
246,7758.084000,0.7904651
247,7758.085000,0.8968337
248,7758.086000,0.9129277
249,7758.087000,1.008572
250,7758.088000,0.8284832
251,7758.089000,0.7949899
252,7758.090000,0.9175571
253,7758.091000,0.7841756
254,7758.092000,0.6882372
255,7758.093000,0.6631205
256,7758.094000,0.6618701
257,7758.095000,0.7621014
258,7758.096000,0.9396231
259,7758.097000,1.089316
260,7758.098000,1.100484
261,7758.099000,1.030677
262,7758.100000,0.8693665
263,7758.101000,0.8907281
264,7758.102000,0.5566698
265,7758.103000,0.3309486
266,7758.104000,0.6841768
267,7758.105000,0.9218568
268,7758.106000,1.082062
269,7758.107000,0.9260669
270,7758.108000,0.867916
271,7758.109000,0.8270122
272,7758.110000,0.8126654
273,7758.111000,0.8598531
274,7758.112000,0.9147306
275,7758.113000,0.9906106
276,7758.114000,1.017551
277,7758.115000,1.055783
278,7758.116000,1.053365
279,7758.117000,1.065746
280,7758.118000,1.088648
281,7758.119000,1.054425
282,7758.120000,1.064195
283,7758.121000,1.091135
284,7758.122000,1.083978
285,7758.123000,1.05922
286,7758.124000,1.027753
287,7758.125000,0.9428997
288,7758.126000,0.9306492
289,7758.127000,1.011695
290,7758.128000,1.074782
291,7758.129000,1.137315
292,7758.130000,1.038303
293,7758.131000,0.9952836
294,7758.132000,0.9833291
295,7758.133000,1.079547
296,7758.134000,1.140548
297,7758.135000,1.161529
298,7758.136000,1.154363
299,7758.137000,1.080825
300,7758.138000,1.002103
301,7758.139000,1.119935
302,7758.140000,0.9712409
303,7758.141000,1.029499
304,7758.142000,1.035019
305,7758.143000,1.040645
306,7758.144000,1.034553
307,7758.145000,0.9821707
308,7758.146000,1.115389
309,7758.147000,1.381969
310,7758.148000,1.441285
311,7758.149000,1.030441
312,7758.150000,0.6825862
313,7758.151000,0.4532926
314,7758.152000,0.6346242
315,7758.153000,1.151515
316,7758.154000,1.705587
317,7758.155000,2.087136
318,7758.156000,1.821415
319,7758.157000,1.078206
320,7758.158000,0.4856182
321,7758.159000,0.170689
322,7758.160000,0.4704601
323,7758.161000,1.307995
324,7758.162000,2.048917
325,7758.163000,2.250702
326,7758.164000,1.967089
327,7758.165000,1.054986
328,7758.166000,0.3131517
329,7758.167000,0.04693481
330,7758.168000,0.3634302
331,7758.169000,1.145568
332,7758.170000,1.895542
333,7758.171000,2.251695
334,7758.172000,1.978465
335,7758.173000,1.302929
336,7758.174000,0.6286773
337,7758.175000,0.4315736
338,7758.176000,0.7496554
339,7758.177000,1.315763
340,7758.178000,1.9062
341,7758.179000,2.02682
342,7758.180000,1.836306
343,7758.181000,1.511012
344,7758.182000,0.9613233
345,7758.183000,0.8080391
346,7758.184000,0.8681363
347,7758.185000,1.180138
348,7758.186000,1.471442
349,7758.187000,1.69093
350,7758.188000,1.717529
351,7758.189000,1.434867
352,7758.190000,1.262735
353,7758.191000,1.22143
354,7758.192000,1.253548
355,7758.193000,1.360693
356,7758.194000,1.411881
357,7758.195000,1.774627
358,7758.196000,1.739627
359,7758.197000,1.471473
360,7758.198000,1.245475
361,7758.199000,1.321463
362,7758.200000,1.526075
363,7758.201000,1.562411
364,7758.202000,1.618655
365,7758.203000,1.610834
366,7758.204000,1.410653
367,7758.205000,1.367337
368,7758.206000,1.388679
369,7758.207000,1.427241
370,7758.208000,1.58506
371,7758.209000,1.777947
372,7758.210000,1.882728
373,7758.211000,1.828959
374,7758.212000,1.661631
375,7758.213000,1.556797
376,7758.214000,1.47298
377,7758.215000,1.539889
378,7758.216000,1.607898
379,7758.217000,1.634446
380,7758.218000,1.808021
381,7758.219000,1.724204
382,7758.220000,1.689577
383,7758.221000,1.696152
384,7758.222000,1.636824
385,7758.223000,1.563478
386,7758.224000,1.530528
387,7758.225000,1.524656
388,7758.226000,1.537794
389,7758.227000,1.653768
390,7758.228000,1.666038
391,7758.229000,1.695667
392,7758.230000,1.51482
393,7758.231000,1.345039
394,7758.232000,1.292857
395,7758.233000,1.318688
396,7758.234000,1.520935
397,7758.235000,1.874405
398,7758.236000,1.506765
399,7758.237000,1.535053
400,7758.238000,1.345803
401,7758.239000,1.061965
402,7758.240000,0.9271534
403,7758.241000,1.061112
404,7758.242000,1.380127
405,7758.243000,1.480349
406,7758.244000,1.549053
407,7758.245000,1.357194
408,7758.246000,1.076306
409,7758.247000,0.760022
410,7758.248000,0.6658962
411,7758.249000,0.8886458
412,7758.250000,1.036507
413,7758.251000,1.245738
414,7758.252000,1.405451
415,7758.253000,1.15624
416,7758.254000,1.015436
417,7758.255000,0.9571088
418,7758.256000,0.603457
419,7758.257000,0.7481424
420,7758.258000,0.9725294
421,7758.259000,1.09227
422,7758.260000,1.150533
423,7758.261000,0.9091586
424,7758.262000,0.814967
425,7758.263000,0.8052115
426,7758.264000,0.8125218
427,7758.265000,0.8399261
428,7758.266000,0.83655
429,7758.267000,0.7940075
430,7758.268000,0.8880486
431,7758.269000,0.8121823
432,7758.270000,0.8606524
433,7758.271000,0.6420756
434,7758.272000,0.5691374
435,7758.273000,0.6611637
436,7758.274000,0.7076051
437,7758.275000,0.5961643
438,7758.276000,0.6134385
439,7758.277000,0.7126826
440,7758.278000,0.346268
441,7758.279000,0.3779987
442,7758.280000,0.4971101
443,7758.281000,0.4892654
444,7758.282000,0.5414872
445,7758.283000,0.7110703
446,7758.284000,0.7214623
447,7758.285000,0.796561
448,7758.286000,0.7105117
449,7758.287000,0.4953371
450,7758.288000,0.229633
451,7758.289000,-0.1157671
452,7758.290000,-0.1469417
453,7758.291000,0.183558
454,7758.292000,0.4674174
455,7758.293000,0.9572467
456,7758.294000,1.044908
457,7758.295000,0.7262184
458,7758.296000,0.3814501
459,7758.297000,-0.1644966
460,7758.298000,-0.7503646
461,7758.299000,-0.5495844
462,7758.300000,-0.1419882
463,7758.301000,0.2781045
464,7758.302000,0.3798866
465,7758.303000,0.2452025
466,7758.304000,0.0592144
467,7758.305000,-0.1794181
468,7758.306000,-0.2098805
469,7758.307000,-0.1520126
470,7758.308000,0.0954515
471,7758.309000,0.159814
472,7758.310000,0.07271701
473,7758.311000,-0.2318126
474,7758.312000,-0.4256604
475,7758.313000,-0.4750887
476,7758.314000,-0.4488745
477,7758.315000,-0.00491263
478,7758.316000,0.2756332
479,7758.317000,0.07399742
480,7758.318000,-0.358417
481,7758.319000,-1.064259
482,7758.320000,-1.26203
483,7758.321000,-0.8397004
484,7758.322000,-0.4605279
485,7758.323000,-0.08766136
486,7758.324000,0.108617
487,7758.325000,-0.1301488
488,7758.326000,-0.5192903
489,7758.327000,-0.9926415
490,7758.328000,-1.309158
491,7758.329000,-1.185919
492,7758.330000,-0.9079039
493,7758.331000,-0.4906319
494,7758.332000,-0.3960904
495,7758.333000,-0.5771755
496,7758.334000,-0.7803382
497,7758.335000,-0.9989331
498,7758.336000,-1.265077
499,7758.337000,-1.376769
500,7758.338000,-1.224088
501,7758.339000,-1.192145
502,7758.340000,-0.9160754
503,7758.341000,-1.023989
504,7758.342000,-1.232739
505,7758.343000,-1.270718
506,7758.344000,-1.447927
507,7758.345000,-1.381336
508,7758.346000,-1.352827
509,7758.347000,-1.247494
510,7758.348000,-1.26438
511,7758.349000,-1.385743
512,7758.350000,-1.477921
513,7758.351000,-1.567631
514,7758.352000,-1.57492
515,7758.353000,-1.46806
516,7758.354000,-1.415457
517,7758.355000,-1.404041
518,7758.356000,-1.43761
519,7758.357000,-1.609514
520,7758.358000,-1.593458
521,7758.359000,-1.626534
522,7758.360000,-1.618325
523,7758.361000,-1.665097
524,7758.362000,-1.650803
525,7758.363000,-1.603922
526,7758.364000,-1.532323
527,7758.365000,-1.551651
528,7758.366000,-1.719363
529,7758.367000,-1.803997
530,7758.368000,-1.874744
531,7758.369000,-1.828164
532,7758.370000,-1.966689
533,7758.371000,-1.811474
534,7758.372000,-1.682383
535,7758.373000,-1.898275
536,7758.374000,-1.910141
537,7758.375000,-1.911096
538,7758.376000,-1.95951
539,7758.377000,-1.91628
540,7758.378000,-1.924394
541,7758.379000,-1.937549
542,7758.380000,-2.059709
543,7758.381000,-2.039208
544,7758.382000,-1.911083
545,7758.383000,-1.984483
546,7758.384000,-1.936047
547,7758.385000,-1.821455
548,7758.386000,-1.900087
549,7758.387000,-2.133246
550,7758.388000,-2.166448
551,7758.389000,-2.049255
552,7758.390000,-2.03591
553,7758.391000,-1.836166
554,7758.392000,-1.730263
555,7758.393000,-1.888008
556,7758.394000,-1.991756
557,7758.395000,-2.17098
558,7758.396000,-2.215513
559,7758.397000,-2.096199
560,7758.398000,-1.979125
561,7758.399000,-1.899143
562,7758.400000,-1.923899
563,7758.401000,-1.945735
564,7758.402000,-1.927385
565,7758.403000,-1.89254
566,7758.404000,-1.920505
567,7758.405000,-1.953398
568,7758.406000,-1.984213
569,7758.407000,-1.946721
570,7758.408000,-1.874805
571,7758.409000,-1.833334
572,7758.410000,-1.82843
573,7758.411000,-1.903899
574,7758.412000,-1.956444
575,7758.413000,-2.01655
576,7758.414000,-2.01001
577,7758.415000,-1.919589
578,7758.416000,-1.860888
579,7758.417000,-1.816546
580,7758.418000,-1.795318
581,7758.419000,-1.819866
582,7758.420000,-1.863949
583,7758.421000,-1.942961
584,7758.422000,-2.022435
585,7758.423000,-1.967497
586,7758.424000,-1.944401
587,7758.425000,-1.896501
588,7758.426000,-1.86914
589,7758.427000,-1.875149
590,7758.428000,-1.891967
591,7758.429000,-1.934711
592,7758.430000,-1.940856
593,7758.431000,-1.906845
594,7758.432000,-2.078967
595,7758.433000,-2.014341
596,7758.434000,-1.965361
597,7758.435000,-1.797754
598,7758.436000,-1.807378
599,7758.437000,-1.918621
600,7758.438000,-1.984834
601,7758.439000,-1.95972
602,7758.440000,-1.97855
603,7758.441000,-1.984193
604,7758.442000,-2.090187
605,7758.443000,-1.887247
606,7758.444000,-1.730573
607,7758.445000,-1.882614
608,7758.446000,-1.797148
609,7758.447000,-1.806654
610,7758.448000,-1.878414
611,7758.449000,-1.923345
612,7758.450000,-1.981711
613,7758.451000,-2.012959
614,7758.452000,-1.986641
615,7758.453000,-1.844675
616,7758.454000,-1.758228
617,7758.455000,-1.786052
618,7758.456000,-1.558712
619,7758.457000,-1.639492
620,7758.458000,-2.029006
621,7758.459000,-1.802909
622,7758.460000,-1.839035
623,7758.461000,-1.738739
624,7758.462000,-1.728849
625,7758.463000,-1.736912
626,7758.464000,-1.734453
627,7758.465000,-1.722561
628,7758.466000,-1.634001
629,7758.467000,-1.638588
630,7758.468000,-1.603521
631,7758.469000,-1.593158
632,7758.470000,-1.594726
633,7758.471000,-1.614144
634,7758.472000,-1.739498
635,7758.473000,-1.802588
636,7758.474000,-1.649441
637,7758.475000,-1.415689
638,7758.476000,-1.399623
639,7758.477000,-1.474427
640,7758.478000,-1.635982
641,7758.479000,-1.635559
642,7758.480000,-1.581482
643,7758.481000,-1.44693
644,7758.482000,-1.358565
645,7758.483000,-1.333093
646,7758.484000,-1.473473
647,7758.485000,-1.404928
648,7758.486000,-1.446491
649,7758.487000,-1.456789
650,7758.488000,-1.429644
651,7758.489000,-1.356116
652,7758.490000,-1.365154
653,7758.491000,-1.35127
654,7758.492000,-1.360773
655,7758.493000,-1.346851
656,7758.494000,-1.34796
657,7758.495000,-1.349508
658,7758.496000,-1.357306
659,7758.497000,-1.372271
660,7758.498000,-1.371882
661,7758.499000,-1.344844
662,7758.500000,-1.394151
663,7758.501000,-1.409452
664,7758.502000,-1.367103
665,7758.503000,-1.32451
666,7758.504000,-1.288673
667,7758.505000,-1.25859
668,7758.506000,-1.316842
669,7758.507000,-1.415382
670,7758.508000,-1.25834
671,7758.509000,-1.287047
672,7758.510000,-1.217075
673,7758.511000,-1.185581
674,7758.512000,-1.264346
675,7758.513000,-1.200385
676,7758.514000,-1.277321
677,7758.515000,-1.406522
678,7758.516000,-1.446716
679,7758.517000,-1.4008
680,7758.518000,-1.400879
681,7758.519000,-1.436289
682,7758.520000,-1.471197
683,7758.521000,-1.401954
684,7758.522000,-1.382653
685,7758.523000,-1.35949
686,7758.524000,-1.314907
687,7758.525000,-1.254902
688,7758.526000,-1.245939
689,7758.527000,-1.236186
690,7758.528000,-1.289798
691,7758.529000,-1.388457
692,7758.530000,-1.296803
693,7758.531000,-1.323693
694,7758.532000,-1.217887
695,7758.533000,-1.160196
696,7758.534000,-1.28655
697,7758.535000,-1.354731
698,7758.536000,-1.391888
699,7758.537000,-1.30915
700,7758.538000,-1.217199
701,7758.539000,-1.210579
702,7758.540000,-1.107677
703,7758.541000,-1.210942
704,7758.542000,-1.206161
705,7758.543000,-1.186853
706,7758.544000,-1.176234
707,7758.545000,-1.155732
708,7758.546000,-1.130822
709,7758.547000,-1.102293
710,7758.548000,-1.110251
711,7758.549000,-1.095958
712,7758.550000,-1.030473
713,7758.551000,-1.012575
714,7758.552000,-1.091799
715,7758.553000,-1.069226
716,7758.554000,-1.052342
717,7758.555000,-0.9572103
718,7758.556000,-1.193439
719,7758.557000,-1.039221
720,7758.558000,-1.094025
721,7758.559000,-0.9482544
722,7758.560000,-1.044152
723,7758.561000,-0.917726
724,7758.562000,-0.7918434
725,7758.563000,-0.9248075
726,7758.564000,-0.7900311
727,7758.565000,-0.9801612
728,7758.566000,-0.824423
729,7758.567000,-0.9052061
730,7758.568000,-0.8969902
731,7758.569000,-0.8849241
732,7758.570000,-0.9044663
733,7758.571000,-0.9432353
734,7758.572000,-0.9591466
735,7758.573000,-0.9546781
736,7758.574000,-1.106834
737,7758.575000,-1.032755
738,7758.576000,-0.9655653
739,7758.577000,-1.008936
740,7758.578000,-0.7955313
741,7758.579000,-0.8368611
742,7758.580000,-0.7072385
743,7758.581000,-0.5836053
744,7758.582000,-0.5795398
745,7758.583000,-0.7277189
746,7758.584000,-0.7091251
747,7758.585000,-0.9341031
748,7758.586000,-1.061348
749,7758.587000,-0.6443589
750,7758.588000,-0.7743063
751,7758.589000,-0.6847904
752,7758.590000,-0.6725011
753,7758.591000,-0.6166642
754,7758.592000,-0.5759558
755,7758.593000,-0.6009516
756,7758.594000,-0.5958241
757,7758.595000,-0.5904719
758,7758.596000,-0.6014118
759,7758.597000,-0.6228192
760,7758.598000,-0.6243747
761,7758.599000,-0.6056468
762,7758.600000,-0.4729509
763,7758.601000,-0.4866826
764,7758.602000,-0.3480854
765,7758.603000,-0.6012083
766,7758.604000,-0.403815
767,7758.605000,-0.41068
768,7758.606000,-0.8393468
769,7758.607000,-0.5356226
770,7758.608000,-0.5701367
771,7758.609000,-0.5536533
772,7758.610000,-0.466245
773,7758.611000,-0.3582006
774,7758.612000,-0.3716023
775,7758.613000,-0.3612728
776,7758.614000,-0.4226359
777,7758.615000,-0.3923064
778,7758.616000,-0.3799804
779,7758.617000,-0.3238757
780,7758.618000,-0.2949908
781,7758.619000,-0.2825696
782,7758.620000,-0.2940908
783,7758.621000,-0.3412795
784,7758.622000,-0.2926916
785,7758.623000,-0.2467021
786,7758.624000,-0.2049075
787,7758.625000,-0.1872184
788,7758.626000,-0.3290027
789,7758.627000,-0.2131969
790,7758.628000,-0.2590704
791,7758.629000,-0.3108318
792,7758.630000,-0.2333661
793,7758.631000,-0.1587424
794,7758.632000,-0.04637221
795,7758.633000,0.01956609
796,7758.634000,-0.09750608
797,7758.635000,-0.1405408
798,7758.636000,-0.2185225
799,7758.637000,-0.2855877
800,7758.638000,-0.261371
801,7758.639000,-0.3795978
802,7758.640000,-0.04658973
803,7758.641000,0.01777321
804,7758.642000,-0.1276945
805,7758.643000,-0.1387529
806,7758.644000,-0.1855665
807,7758.645000,-0.2101242
808,7758.646000,-0.1687021
809,7758.647000,-0.08225885
810,7758.648000,0.01242274
811,7758.649000,0.1066627
812,7758.650000,-0.05736133
813,7758.651000,-0.4596628
814,7758.652000,-0.5539715
815,7758.653000,-0.2345996
816,7758.654000,-0.08591244
817,7758.655000,0.005931437
818,7758.656000,0.02403826
819,7758.657000,-0.1275921
820,7758.658000,-0.2214726
821,7758.659000,-0.256719
822,7758.660000,-0.3875929
823,7758.661000,-0.2479914
824,7758.662000,-0.1528661
825,7758.663000,-0.1276329
826,7758.664000,-0.08171111
827,7758.665000,-0.3145843
828,7758.666000,-0.2470572
829,7758.667000,-0.3032255
830,7758.668000,-0.4679865
831,7758.669000,-0.3201363
832,7758.670000,-0.2433836
833,7758.671000,-0.1572803
834,7758.672000,-0.1158554
835,7758.673000,-0.1671342
836,7758.674000,-0.2504126
837,7758.675000,-0.3982989
838,7758.676000,-0.4951447
839,7758.677000,-0.3261063
840,7758.678000,-0.2871082
841,7758.679000,-0.2654063
842,7758.680000,-0.09299353
843,7758.681000,-0.2318098
844,7758.682000,-0.2532679
845,7758.683000,-0.2462292
846,7758.684000,-0.218048
847,7758.685000,-0.1919714
848,7758.686000,-0.1750823
849,7758.687000,-0.1875207
850,7758.688000,-0.1933439
851,7758.689000,-0.1207539
852,7758.690000,-0.1353313
853,7758.691000,-0.1945291
854,7758.692000,-0.2408329
855,7758.693000,-0.2549287
856,7758.694000,-0.2874731
857,7758.695000,-0.2852327
858,7758.696000,-0.2576689
859,7758.697000,-0.1887271
860,7758.698000,-0.2143096
861,7758.699000,-0.2142999
862,7758.700000,-0.1523419
863,7758.701000,-0.1961042
864,7758.702000,-0.1833452
865,7758.703000,-0.1772598
866,7758.704000,-0.2550238
867,7758.705000,-0.2574087
868,7758.706000,-0.379879
869,7758.707000,-0.2915727
870,7758.708000,-0.2863232
871,7758.709000,-0.2532228
872,7758.710000,-0.2140018
873,7758.711000,-0.2578642
874,7758.712000,-0.2828645
875,7758.713000,-0.3240962
876,7758.714000,-0.342392
877,7758.715000,-0.3292198
878,7758.716000,-0.3249841
879,7758.717000,-0.3195955
880,7758.718000,-0.3424513
881,7758.719000,-0.342867
882,7758.720000,-0.3683842
883,7758.721000,-0.4027772
884,7758.722000,-0.3725145
885,7758.723000,-0.3306112
886,7758.724000,-0.3374019
887,7758.725000,-0.4127645
888,7758.726000,-0.4576912
889,7758.727000,-0.4344935
890,7758.728000,-0.4041034
891,7758.729000,-0.4344942
892,7758.730000,-0.432586
893,7758.731000,-0.4429381
894,7758.732000,-0.4295161
895,7758.733000,-0.4387487
896,7758.734000,-0.4463906
897,7758.735000,-0.4683602
898,7758.736000,-0.4652232
899,7758.737000,-0.4590819
900,7758.738000,-0.5183746
901,7758.739000,-0.4393389
902,7758.740000,-0.4495518
903,7758.741000,-0.4892759
904,7758.742000,-0.4912336
905,7758.743000,-0.4598958
906,7758.744000,-0.53509
907,7758.745000,-0.5347936
908,7758.746000,-0.4648226
909,7758.747000,-0.3319709
910,7758.748000,-0.2858539
911,7758.749000,-0.2582617
912,7758.750000,-0.3221003
913,7758.751000,-0.3585782
914,7758.752000,-0.480516
915,7758.753000,-0.6491053
916,7758.754000,-0.7101974
917,7758.755000,-0.6570731
918,7758.756000,-0.5415616
919,7758.757000,-0.3757201
920,7758.758000,-0.3037271
921,7758.759000,-0.3249079
922,7758.760000,-0.3818602
923,7758.761000,-0.4310625
924,7758.762000,-0.4669272
925,7758.763000,-0.4479112
926,7758.764000,-0.3847305
927,7758.765000,-0.3896958
928,7758.766000,-0.3717859
929,7758.767000,-0.3867829
930,7758.768000,-0.5116145
931,7758.769000,-0.6242002
932,7758.770000,-0.5066184
933,7758.771000,-0.5522581
934,7758.772000,-0.4048473
935,7758.773000,-0.1852828
936,7758.774000,-0.2977899
937,7758.775000,-0.2758706
938,7758.776000,-0.4381893
939,7758.777000,-0.6705269
940,7758.778000,-0.6329268
941,7758.779000,-0.5428238
942,7758.780000,-0.3764312
943,7758.781000,-0.1709859
944,7758.782000,-0.10955
945,7758.783000,-0.2550671
946,7758.784000,-0.3549094
947,7758.785000,-0.4720767
948,7758.786000,-0.4663216
949,7758.787000,-0.3870384
950,7758.788000,-0.3488146
951,7758.789000,-0.2608422
952,7758.790000,-0.1952563
953,7758.791000,-0.118566
954,7758.792000,-0.1954467
955,7758.793000,-0.3395112
956,7758.794000,-0.2462934
957,7758.795000,-0.4195039
958,7758.796000,-0.386837
959,7758.797000,-0.4030016
960,7758.798000,-0.4283998
961,7758.799000,-0.4236111
962,7758.800000,-0.4590217
963,7758.801000,-0.4283336
964,7758.802000,-0.375805
965,7758.803000,-0.3911255
966,7758.804000,-0.3780755
967,7758.805000,-0.3229662
968,7758.806000,-0.3488164
969,7758.807000,-0.2449294
970,7758.808000,-0.0440135
971,7758.809000,-0.2550647
972,7758.810000,-0.319834
