#HEADER
#TITLES
 , ,hengxiang
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
198,7758.036000,-1.831294
199,7758.037000,1.135235
200,7758.038000,-8.624701
201,7758.039000,-3.304111
202,7758.040000,1.769541
203,7758.041000,0.1410502
204,7758.042000,1.307706
205,7758.043000,-1.935052
206,7758.044000,-2.099941
207,7758.045000,-2.725861
208,7758.046000,-4.523126
209,7758.047000,-4.239123
210,7758.048000,5.089097
211,7758.049000,1.13703
212,7758.050000,1.097449
213,7758.051000,1.694094
214,7758.052000,0.6263774
215,7758.053000,0.4291325
216,7758.054000,-5.125822
217,7758.055000,-0.9875874
218,7758.056000,-2.091671
219,7758.057000,-6.380384
220,7758.058000,3.631009
221,7758.059000,2.883057
222,7758.060000,-1.93955
223,7758.061000,2.567747
224,7758.062000,0.1232862
225,7758.063000,-2.579875
226,7758.064000,0.7780229
227,7758.065000,-0.8027557
228,7758.066000,-0.5593206
229,7758.067000,-1.987008
230,7758.068000,-1.829333
231,7758.069000,-0.3520138
232,7758.070000,-0.002596438
233,7758.071000,-0.4311332
234,7758.072000,-1.509373
235,7758.073000,-1.243373
236,7758.074000,-1.48166
237,7758.075000,-1.225192
238,7758.076000,-0.397119
239,7758.077000,-2.89718
240,7758.078000,-0.3888706
241,7758.079000,-0.3284686
242,7758.080000,-3.535612
243,7758.081000,-0.9151384
244,7758.082000,-2.572355
245,7758.083000,-3.971057
246,7758.084000,-0.08498228
247,7758.085000,-2.410103
248,7758.086000,-2.524871
249,7758.087000,-5.312584
250,7758.088000,-0.7461048
251,7758.089000,-1.265919
252,7758.090000,-3.956206
253,7758.091000,-0.9422761
254,7758.092000,-1.487653
255,7758.093000,-1.863526
256,7758.094000,-0.826286
257,7758.095000,-0.835758
258,7758.096000,-0.9805645
259,7758.097000,-0.6726491
260,7758.098000,0.2619194
261,7758.099000,2.319136
262,7758.100000,0.6636158
263,7758.101000,-4.843595
264,7758.102000,3.400511
265,7758.103000,6.754671
266,7758.104000,1.056968
267,7758.105000,1.419819
268,7758.106000,-0.5272536
269,7758.107000,0.9473754
270,7758.108000,0.1935548
271,7758.109000,-0.3535623
272,7758.110000,-1.611907
273,7758.111000,-1.273844
274,7758.112000,-1.48896
275,7758.113000,-1.308073
276,7758.114000,-1.449913
277,7758.115000,-1.944425
278,7758.116000,-1.142381
279,7758.117000,-0.6716398
280,7758.118000,-2.070773
281,7758.119000,-0.9724463
282,7758.120000,-1.341395
283,7758.121000,-1.601695
284,7758.122000,-1.371827
285,7758.123000,-1.065041
286,7758.124000,-1.701286
287,7758.125000,-1.088684
288,7758.126000,-1.18793
289,7758.127000,-1.256086
290,7758.128000,-1.219972
291,7758.129000,-1.097943
292,7758.130000,-1.548037
293,7758.131000,-1.306665
294,7758.132000,-1.508279
295,7758.133000,-1.734564
296,7758.134000,-1.598937
297,7758.135000,-1.805004
298,7758.136000,-1.569455
299,7758.137000,-1.085181
300,7758.138000,-1.544118
301,7758.139000,-2.991431
302,7758.140000,0.5999161
303,7758.141000,-1.583836
304,7758.142000,-1.06956
305,7758.143000,-1.462622
306,7758.144000,-0.8303473
307,7758.145000,0.851211
308,7758.146000,-2.401859
309,7758.147000,-0.227567
310,7758.148000,-0.2462246
311,7758.149000,-0.2886671
312,7758.150000,-0.479586
313,7758.151000,-0.481516
314,7758.152000,-0.7724448
315,7758.153000,-1.144329
316,7758.154000,-1.480089
317,7758.155000,-1.767684
318,7758.156000,-1.85112
319,7758.157000,-1.665034
320,7758.158000,-2.846982
321,7758.159000,-5.483894
322,7758.160000,-2.041721
323,7758.161000,-4.698811
324,7758.162000,-3.381827
325,7758.163000,-0.1864845
326,7758.164000,-0.09798563
327,7758.165000,-0.01313734
328,7758.166000,-0.9730941
329,7758.167000,-2.811096
330,7758.168000,-2.019933
331,7758.169000,-0.7546996
332,7758.170000,-0.6971794
333,7758.171000,-2.257333
334,7758.172000,-2.722303
335,7758.173000,-2.617937
336,7758.174000,-2.056118
337,7758.175000,-0.6055332
338,7758.176000,-5.219393
339,7758.177000,-3.463327
340,7758.178000,-1.402838
341,7758.179000,-0.5062939
342,7758.180000,-0.4664477
343,7758.181000,-3.219954
344,7758.182000,-4.011858
345,7758.183000,-3.438554
346,7758.184000,-3.403824
347,7758.185000,-3.197973
348,7758.186000,-0.4110725
349,7758.187000,-1.484061
350,7758.188000,-2.179528
351,7758.189000,-1.636553
352,7758.190000,-0.7258511
353,7758.191000,-1.54525
354,7758.192000,-2.688937
355,7758.193000,-2.08045
356,7758.194000,-2.107068
357,7758.195000,-8.349435
358,7758.196000,-7.904434
359,7758.197000,-3.20143
360,7758.198000,1.236127
361,7758.199000,0.5237967
362,7758.200000,-1.748505
363,7758.201000,-3.56018
364,7758.202000,-4.763606
365,7758.203000,-1.720489
366,7758.204000,-1.496241
367,7758.205000,-2.608686
368,7758.206000,-2.616263
369,7758.207000,-2.238475
370,7758.208000,-2.390931
371,7758.209000,-2.82462
372,7758.210000,-3.010322
373,7758.211000,-3.041686
374,7758.212000,-4.151153
375,7758.213000,-3.303051
376,7758.214000,-4.63923
377,7758.215000,-4.835148
378,7758.216000,-0.4188217
379,7758.217000,-1.029144
380,7758.218000,-1.755101
381,7758.219000,-1.257907
382,7758.220000,-2.609129
383,7758.221000,-4.426068
384,7758.222000,-4.40086
385,7758.223000,-2.308066
386,7758.224000,-1.881298
387,7758.225000,-2.664785
388,7758.226000,-4.257908
389,7758.227000,-4.447219
390,7758.228000,-6.910514
391,7758.229000,-5.243432
392,7758.230000,-5.555626
393,7758.231000,-5.754021
394,7758.232000,-3.107134
395,7758.233000,1.809301
396,7758.234000,-1.824974
397,7758.235000,-9.11017
398,7758.236000,-0.5
399,7758.237000,-3.194767
400,7758.238000,-4.036981
401,7758.239000,-4.388901
402,7758.240000,-2.726809
403,7758.241000,-1.099485
404,7758.242000,-3.054651
405,7758.243000,-1.01055
406,7758.244000,-1.201447
407,7758.245000,-1.035132
408,7758.246000,-0.6433499
409,7758.247000,0.03734612
410,7758.248000,-1.322476
411,7758.249000,-1.262435
412,7758.250000,-0.7416795
413,7758.251000,1.4636
414,7758.252000,-3.18184
415,7758.253000,-2.549616
416,7758.254000,-0.8306369
417,7758.255000,-6.874822
418,7758.256000,0.4240599
419,7758.257000,-0.2720382
420,7758.258000,-3.645146
421,7758.259000,-2.884367
422,7758.260000,-3.035558
423,7758.261000,-0.2222298
424,7758.262000,-0.2831008
425,7758.263000,-2.711519
426,7758.264000,-1.978659
427,7758.265000,-3.779033
428,7758.266000,-1.692322
429,7758.267000,3.101471
430,7758.268000,-0.7307305
431,7758.269000,-1.668601
432,7758.270000,-4.165991
433,7758.271000,3.665617
434,7758.272000,3.810546
435,7758.273000,0.4744105
436,7758.274000,-0.6297438
437,7758.275000,-0.7099144
438,7758.276000,-2.34866
439,7758.277000,-4.703456
440,7758.278000,2.24627
441,7758.279000,-0.07391864
442,7758.280000,-1.317037
443,7758.281000,0.1043064
444,7758.282000,-0.3731306
445,7758.283000,-1.649143
446,7758.284000,-2.649087
447,7758.285000,-0.1800386
448,7758.286000,-0.06052738
449,7758.287000,-0.7161332
450,7758.288000,-0.9641231
451,7758.289000,-1.271406
452,7758.290000,-1.312967
453,7758.291000,-0.9171859
454,7758.292000,-0.5898054
455,7758.293000,-0.2152363
456,7758.294000,-0.430753
457,7758.295000,-1.370112
458,7758.296000,-3.926214
459,7758.297000,-6.573914
460,7758.298000,1.274518
461,7758.299000,1.884839
462,7758.300000,0.2361617
463,7758.301000,-0.6933452
464,7758.302000,-0.02434434
465,7758.303000,1.55224
466,7758.304000,-1.154771
467,7758.305000,-0.04795802
468,7758.306000,-2.524239
469,7758.307000,-3.59729
470,7758.308000,-2.213887
471,7758.309000,-4.020908
472,7758.310000,-1.548327
473,7758.311000,-0.919402
474,7758.312000,-3.27568
475,7758.313000,-4.17506
476,7758.314000,1.297127
477,7758.315000,-0.1181861
478,7758.316000,-5.840905
479,7758.317000,-3.767784
480,7758.318000,-1.606351
481,7758.319000,1.307805
482,7758.320000,1.292942
483,7758.321000,-2.839211
484,7758.322000,-3.980512
485,7758.323000,-1.08379
486,7758.324000,-3.671472
487,7758.325000,-2.991421
488,7758.326000,-2.956419
489,7758.327000,-1.602695
490,7758.328000,1.304815
491,7758.329000,1.30717
492,7758.330000,-4.211632
493,7758.331000,-4.502259
494,7758.332000,1.233189
495,7758.333000,0.9259377
496,7758.334000,0.8328842
497,7758.335000,-2.457016
498,7758.336000,-3.980651
499,7758.337000,0.2957864
500,7758.338000,-4.44664
501,7758.339000,-1.063216
502,7758.340000,-3.243087
503,7758.341000,-2.341288
504,7758.342000,3.103014
505,7758.343000,-0.0722549
506,7758.344000,-0.818162
507,7758.345000,-1.74342
508,7758.346000,-2.216877
509,7758.347000,-1.709486
510,7758.348000,-1.844076
511,7758.349000,-2.42877
512,7758.350000,-1.66119
513,7758.351000,-2.992573
514,7758.352000,-5.782005
515,7758.353000,-1.432184
516,7758.354000,-1.960114
517,7758.355000,-3.678226
518,7758.356000,-2.347113
519,7758.357000,-1.566628
520,7758.358000,-5.515238
521,7758.359000,-5.146667
522,7758.360000,-7.026988
523,7758.361000,-5.637183
524,7758.362000,-5.541458
525,7758.363000,-6.699562E-4
526,7758.364000,1.61009
527,7758.365000,-4.304975
528,7758.366000,-4.254318
529,7758.367000,-1.221955
530,7758.368000,-2.179099
531,7758.369000,-4.781943
532,7758.370000,-1.717149
533,7758.371000,-3.505053
534,7758.372000,-5.915567
535,7758.373000,-0.291397
536,7758.374000,-0.7298746
537,7758.375000,-2.136392
538,7758.376000,-2.211268
539,7758.377000,-1.371554
540,7758.378000,-1.888702
541,7758.379000,-3.354419
542,7758.380000,-1.179615
543,7758.381000,-1.806396
544,7758.382000,-3.244418
545,7758.383000,-0.7447261
546,7758.384000,-1.45922
547,7758.385000,-3.153147
548,7758.386000,-1.982705
549,7758.387000,-2.695111
550,7758.388000,-2.037635
551,7758.389000,-1.201073
552,7758.390000,-3.30584
553,7758.391000,-3.065926
554,7758.392000,-3.343781
555,7758.393000,-2.350042
556,7758.394000,-2.16043
557,7758.395000,-2.528502
558,7758.396000,-2.44805
559,7758.397000,-2.175364
560,7758.398000,-2.181818
561,7758.399000,-2.368289
562,7758.400000,-2.335534
563,7758.401000,-2.130046
564,7758.402000,-3.050442
565,7758.403000,-2.173833
566,7758.404000,-2.123937
567,7758.405000,-1.870503
568,7758.406000,-1.642318
569,7758.407000,-1.477463
570,7758.408000,-2.727999
571,7758.409000,-2.423088
572,7758.410000,-0.9183103
573,7758.411000,-2.246515
574,7758.412000,-1.986884
575,7758.413000,-1.947609
576,7758.414000,-1.960056
577,7758.415000,-1.982572
578,7758.416000,-1.976749
579,7758.417000,-1.950714
580,7758.418000,-1.993055
581,7758.419000,-2.104825
582,7758.420000,-1.894348
583,7758.421000,-1.942376
584,7758.422000,-2.071241
585,7758.423000,-2.483969
586,7758.424000,-1.6213
587,7758.425000,-2.00094
588,7758.426000,-2.253371
589,7758.427000,-1.893025
590,7758.428000,-1.69249
591,7758.429000,-1.185695
592,7758.430000,-1.673847
593,7758.431000,-4.034214
594,7758.432000,-0.8186363
595,7758.433000,-4.330327
596,7758.434000,-3.397034
597,7758.435000,-1.835102
598,7758.436000,-0.1115872
599,7758.437000,0.5046915
600,7758.438000,-1.3799
601,7758.439000,-6.939134
602,7758.440000,-5.726472
603,7758.441000,-2.041675
604,7758.442000,1.388636
605,7758.443000,-0.02044284
606,7758.444000,-3.596823
607,7758.445000,-2.262811
608,7758.446000,-1.601393
609,7758.447000,-3.61804
610,7758.448000,-3.387311
611,7758.449000,-2.787778
612,7758.450000,-2.514484
613,7758.451000,-2.419889
614,7758.452000,-1.705005
615,7758.453000,-0.4849837
616,7758.454000,-1.663448
617,7758.455000,-1.298834
618,7758.456000,-6.8451
619,7758.457000,-4.503347
620,7758.458000,1.631819
621,7758.459000,-2.997845
622,7758.460000,-2.206485
623,7758.461000,-3.145865
624,7758.462000,-3.119664
625,7758.463000,-2.05497
626,7758.464000,-2.808663
627,7758.465000,-2.106864
628,7758.466000,-1.757226
629,7758.467000,-2.433726
630,7758.468000,-2.468642
631,7758.469000,-3.160935
632,7758.470000,-3.129788
633,7758.471000,-2.536725
634,7758.472000,-2.302215
635,7758.473000,-2.285237
636,7758.474000,-2.409315
637,7758.475000,-2.851984
638,7758.476000,-2.806363
639,7758.477000,-2.262695
640,7758.478000,-2.228783
641,7758.479000,-2.584442
642,7758.480000,-2.741328
643,7758.481000,-2.852816
644,7758.482000,-3.488131
645,7758.483000,-4.622639
646,7758.484000,-1.599149
647,7758.485000,-3.011844
648,7758.486000,-2.778538
649,7758.487000,-3.437117
650,7758.488000,-1.939051
651,7758.489000,-3.083503
652,7758.490000,-3.16984
653,7758.491000,-3.815183
654,7758.492000,-3.598631
655,7758.493000,-2.478088
656,7758.494000,-4.119171
657,7758.495000,-2.899874
658,7758.496000,-3.161629
659,7758.497000,-3.172019
660,7758.498000,-2.871999
661,7758.499000,-2.227618
662,7758.500000,-3.509134
663,7758.501000,-2.769292
664,7758.502000,-3.518931
665,7758.503000,-3.022035
666,7758.504000,-2.617746
667,7758.505000,-4.276184
668,7758.506000,-2.342225
669,7758.507000,-3.116085
670,7758.508000,-7.531588
671,7758.509000,-1.294833
672,7758.510000,-2.072798
673,7758.511000,-4.083657
674,7758.512000,-2.879448
675,7758.513000,-3.964789
676,7758.514000,-3.510967
677,7758.515000,-2.748688
678,7758.516000,-2.644768
679,7758.517000,-2.280811
680,7758.518000,-0.9629809
681,7758.519000,-1.726402
682,7758.520000,-1.676772
683,7758.521000,-2.010178
684,7758.522000,-2.4634
685,7758.523000,-3.018597
686,7758.524000,-2.279235
687,7758.525000,-2.825057
688,7758.526000,-3.386469
689,7758.527000,-4.911227
690,7758.528000,-3.102987
691,7758.529000,-1.868163
692,7758.530000,-4.274067
693,7758.531000,-2.584123
694,7758.532000,-3.068487
695,7758.533000,-3.000929
696,7758.534000,-3.048919
697,7758.535000,-3.130672
698,7758.536000,-3.368562
699,7758.537000,-3.790518
700,7758.538000,-3.295163
701,7758.539000,-1.815653
702,7758.540000,-3.058032
703,7758.541000,-2.956387
704,7758.542000,-3.341505
705,7758.543000,-3.120252
706,7758.544000,-3.307425
707,7758.545000,-3.710961
708,7758.546000,-3.70004
709,7758.547000,-3.334795
710,7758.548000,-3.197534
711,7758.549000,-3.196559
712,7758.550000,-5.109316
713,7758.551000,-4.977757
714,7758.552000,-2.475998
715,7758.553000,-3.454695
716,7758.554000,-3.625129
717,7758.555000,-5.609118
718,7758.556000,-0.3612843
719,7758.557000,-3.229473
720,7758.558000,-2.754063
721,7758.559000,-4.090126
722,7758.560000,-3.385924
723,7758.561000,-4.975225
724,7758.562000,-6.738428
725,7758.563000,-3.549838
726,7758.564000,-5.959103
727,7758.565000,-0.4406183
728,7758.566000,-3.889447
729,7758.567000,-1.446837
730,7758.568000,-2.071922
731,7758.569000,-2.631285
732,7758.570000,-2.549935
733,7758.571000,-1.81324
734,7758.572000,-3.964381
735,7758.573000,-4.162734
736,7758.574000,-1.149446
737,7758.575000,-4.332652
738,7758.576000,-5.164241
739,7758.577000,-1.380261
740,7758.578000,-4.096864
741,7758.579000,-3.430371
742,7758.580000,-5.13144
743,7758.581000,-6.76619
744,7758.582000,-5.830605
745,7758.583000,-1.83858
746,7758.584000,-6.090909
747,7758.585000,-1.272999
748,7758.586000,1.565284
749,7758.587000,-8.460985
750,7758.588000,-3.399714
751,7758.589000,-4.746854
752,7758.590000,-3.704601
753,7758.591000,-3.281687
754,7758.592000,-5.55848
755,7758.593000,-3.629245
756,7758.594000,-3.932553
757,7758.595000,-3.915003
758,7758.596000,-4.339472
759,7758.597000,-5.318064
760,7758.598000,-4.135654
761,7758.599000,-3.341039
762,7758.600000,-4.60546
763,7758.601000,-1.37899
764,7758.602000,-3.323734
765,7758.603000,-0.1285975
766,7758.604000,-5.832842
767,7758.605000,-7.54775
768,7758.606000,-0.04884148
769,7758.607000,-6.605986
770,7758.608000,-3.247506
771,7758.609000,-1.686862
772,7758.610000,-4.57602
773,7758.611000,-4.675328
774,7758.612000,-5.196931
775,7758.613000,-3.625769
776,7758.614000,-3.669316
777,7758.615000,-5.060684
778,7758.616000,-3.440443
779,7758.617000,-4.066924
780,7758.618000,-4.014938
781,7758.619000,-4.746269
782,7758.620000,-3.693961
783,7758.621000,-2.79245
784,7758.622000,-3.825795
785,7758.623000,-4.289279
786,7758.624000,-4.764063
787,7758.625000,-4.471277
788,7758.626000,-3.524393
789,7758.627000,-5.409082
790,7758.628000,-3.59382
791,7758.629000,-2.910897
792,7758.630000,-4.977429
793,7758.631000,-3.834329
794,7758.632000,-3.852633
795,7758.633000,-4.215755
796,7758.634000,-3.784731
797,7758.635000,-4.191484
798,7758.636000,-4.329676
799,7758.637000,-4.658859
800,7758.638000,-3.842776
801,7758.639000,-1.770463
802,7758.640000,-5.95395
803,7758.641000,-5.113982
804,7758.642000,-1.725656
805,7758.643000,-4.706697
806,7758.644000,-4.405435
807,7758.645000,-4.705222
808,7758.646000,-5.034962
809,7758.647000,-5.251322
810,7758.648000,-5.122607
811,7758.649000,-4.56153
812,7758.650000,-3.943765
813,7758.651000,0.489346
814,7758.652000,-0.2887721
815,7758.653000,-6.713145
816,7758.654000,-7.941043
817,7758.655000,-5.465697
818,7758.656000,-4.089915
819,7758.657000,-2.135767
820,7758.658000,-3.87114
821,7758.659000,-4.766971
822,7758.660000,-2.220049
823,7758.661000,-6.300323
824,7758.662000,-5.115024
825,7758.663000,-4.745205
826,7758.664000,-5.019353
827,7758.665000,-0.7620471
828,7758.666000,-5.248409
829,7758.667000,-5.858729
830,7758.668000,-2.895891
831,7758.669000,-4.660537
832,7758.670000,-4.596136
833,7758.671000,-4.024862
834,7758.672000,-4.622014
835,7758.673000,-3.629451
836,7758.674000,-3.452799
837,7758.675000,-3.297751
838,7758.676000,-3.357485
839,7758.677000,-3.747335
840,7758.678000,-2.959409
841,7758.679000,-0.9219663
842,7758.680000,-5.553374
843,7758.681000,-2.512357
844,7758.682000,-4.483941
845,7758.683000,-6.589088
846,7758.684000,-6.943242
847,7758.685000,-5.471181
848,7758.686000,-4.395175
849,7758.687000,-3.147567
850,7758.688000,-2.316827
851,7758.689000,-4.722477
852,7758.690000,-5.332963
853,7758.691000,-5.37754
854,7758.692000,-4.999041
855,7758.693000,-3.630417
856,7758.694000,-3.138643
857,7758.695000,-3.489127
858,7758.696000,-3.55901
859,7758.697000,-3.711027
860,7758.698000,-3.661949
861,7758.699000,-2.873455
862,7758.700000,-5.770802
863,7758.701000,-5.093789
864,7758.702000,-4.613455
865,7758.703000,-4.050312
866,7758.704000,-1.786104
867,7758.705000,-4.539535
868,7758.706000,-4.050568
869,7758.707000,-5.000597
870,7758.708000,-4.997753
871,7758.709000,-4.099174
872,7758.710000,-3.777351
873,7758.711000,-3.760302
874,7758.712000,-3.99178
875,7758.713000,-2.721632
876,7758.714000,-3.765743
877,7758.715000,-6.490418
878,7758.716000,-4.64968
879,7758.717000,-3.964741
880,7758.718000,-3.264475
881,7758.719000,-3.908716
882,7758.720000,-3.609992
883,7758.721000,-2.842808
884,7758.722000,-5.56652
885,7758.723000,-4.002416
886,7758.724000,-1.716533
887,7758.725000,-3.474599
888,7758.726000,-4.163876
889,7758.727000,-3.249952
890,7758.728000,-3.6394
891,7758.729000,-4.110503
892,7758.730000,-4.167647
893,7758.731000,-3.854426
894,7758.732000,-4.825703
895,7758.733000,-4.373133
896,7758.734000,-4.329776
897,7758.735000,-3.80624
898,7758.736000,-4.331911
899,7758.737000,-4.897586
900,7758.738000,-2.73465
901,7758.739000,-5.416014
902,7758.740000,-4.858835
903,7758.741000,-3.726542
904,7758.742000,-4.741384
905,7758.743000,-3.166433
906,7758.744000,-2.40392
907,7758.745000,-3.371165
908,7758.746000,-3.321473
909,7758.747000,-5.694419
910,7758.748000,-4.995224
911,7758.749000,-1.891108
912,7758.750000,-5.140174
913,7758.751000,-3.092336
914,7758.752000,-3.758495
915,7758.753000,-2.690634
916,7758.754000,-3.286286
917,7758.755000,-3.607279
918,7758.756000,-4.277801
919,7758.757000,-5.005893
920,7758.758000,-5.93112
921,7758.759000,-4.536606
922,7758.760000,-3.725288
923,7758.761000,-2.386263
924,7758.762000,-1.697941
925,7758.763000,-3.326828
926,7758.764000,-5.024099
927,7758.765000,-4.400823
928,7758.766000,-4.920441
929,7758.767000,-5.684394
930,7758.768000,-4.103967
931,7758.769000,-0.2626407
932,7758.770000,-5.638265
933,7758.771000,-1.577144
934,7758.772000,-3.423467
935,7758.773000,-5.645056
936,7758.774000,-2.830055
937,7758.775000,-5.139969
938,7758.776000,-4.011826
939,7758.777000,-2.585885
940,7758.778000,-4.859376
941,7758.779000,-3.626439
942,7758.780000,-3.457591
943,7758.781000,-2.539399
944,7758.782000,-4.863572
945,7758.783000,-3.551752
946,7758.784000,-4.229448
947,7758.785000,-5.420023
948,7758.786000,-4.354816
949,7758.787000,-4.36487
950,7758.788000,-3.304836
951,7758.789000,-2.008507
952,7758.790000,-2.727167
953,7758.791000,-6.526763
954,7758.792000,-6.400992
955,7758.793000,-2.906999
956,7758.794000,-4.070712
957,7758.795000,0.07534313
958,7758.796000,-4.00477
959,7758.797000,-3.16487
960,7758.798000,-1.62822
961,7758.799000,-3.315065
962,7758.800000,-2.291816
963,7758.801000,-3.89679
964,7758.802000,-4.110334
965,7758.803000,-4.077883
966,7758.804000,-3.248466
967,7758.805000,-3.530505
968,7758.806000,-4.51339
969,7758.807000,-7.141304
970,7758.808000,-9.93633
971,7758.809000,-4.211664
972,7758.810000,-3.782098
973,7758.811000,-4.743768
974,7758.812000,-2.797492
975,7758.813000,-3.919234
976,7758.814000,-4.031591
977,7758.815000,-2.162956
978,7758.816000,-1.823781
979,7758.817000,-3.107027
980,7758.818000,-3.4737
981,7758.819000,-3.161062
982,7758.820000,-3.531004
983,7758.821000,-4.150517
984,7758.822000,-4.020177
985,7758.823000,-3.183396
986,7758.824000,-2.947154
987,7758.825000,-3.170246
