#HEADER
#TITLES
 , ,2XH1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
186,7758.024000,-0.3648895
187,7758.025000,-0.3001108
188,7758.026000,-0.2665531
189,7758.027000,-0.2367541
190,7758.028000,-0.2460634
191,7758.029000,-0.2706278
192,7758.030000,-0.2235944
193,7758.031000,-0.091018
194,7758.032000,-0.2228676
195,7758.033000,-0.3630166
196,7758.034000,-0.1719196
197,7758.035000,-0.002071582
198,7758.036000,-0.1158259
199,7758.037000,-0.07440425
200,7758.038000,0.0174287
201,7758.039000,-0.1755741
202,7758.040000,-0.1736143
203,7758.041000,-0.1276897
204,7758.042000,-0.09112839
205,7758.043000,-0.03627797
206,7758.044000,-0.08034779
207,7758.045000,-0.05838715
208,7758.046000,-0.07367161
209,7758.047000,-0.07435933
210,7758.048000,-0.1426101
211,7758.049000,-0.04919079
212,7758.050000,-0.04905705
213,7758.051000,-0.05834646
214,7758.052000,-0.03815058
215,7758.053000,-0.03153231
216,7758.054000,-7.793009E-4
217,7758.055000,-0.09374454
218,7758.056000,-0.0305354
219,7758.057000,0.02863
220,7758.058000,-0.09409291
221,7758.059000,0.0150523
222,7758.060000,0.04138309
223,7758.061000,0.07786856
224,7758.062000,0.09441544
225,7758.063000,0.07169876
226,7758.064000,0.08473706
227,7758.065000,0.1260779
228,7758.066000,0.1376937
229,7758.067000,0.1295356
230,7758.068000,0.1152865
231,7758.069000,0.1041209
232,7758.070000,0.1461277
233,7758.071000,0.1971302
234,7758.072000,0.2280175
235,7758.073000,0.2250461
236,7758.074000,0.2327196
237,7758.075000,0.2376012
238,7758.076000,0.2471943
239,7758.077000,0.2664487
240,7758.078000,0.2689052
241,7758.079000,0.3103079
242,7758.080000,0.3245819
243,7758.081000,0.3295079
244,7758.082000,0.3857613
245,7758.083000,0.3156048
246,7758.084000,0.3379084
247,7758.085000,0.3916847
248,7758.086000,0.4001122
249,7758.087000,0.4522466
250,7758.088000,0.3718241
251,7758.089000,0.4552996
252,7758.090000,0.4540143
253,7758.091000,0.4660479
254,7758.092000,0.4869612
255,7758.093000,0.498515
256,7758.094000,0.5088709
257,7758.095000,0.5117588
258,7758.096000,0.5064979
259,7758.097000,0.5093534
260,7758.098000,0.4996325
261,7758.099000,0.4840134
262,7758.100000,0.5834693
263,7758.101000,0.636636
264,7758.102000,0.5261199
265,7758.103000,0.6056724
266,7758.104000,0.6422836
267,7758.105000,0.6142485
268,7758.106000,0.6264886
269,7758.107000,0.628263
270,7758.108000,0.6707096
271,7758.109000,0.6513959
272,7758.110000,0.695461
273,7758.111000,0.6697924
274,7758.112000,0.6673117
275,7758.113000,0.6520622
276,7758.114000,0.654983
277,7758.115000,0.6787664
278,7758.116000,0.6718963
279,7758.117000,0.6937239
280,7758.118000,0.754658
281,7758.119000,0.7323253
282,7758.120000,0.7467114
283,7758.121000,0.7460372
284,7758.122000,0.7556959
285,7758.123000,0.7767875
286,7758.124000,0.7941279
287,7758.125000,0.811569
288,7758.126000,0.8321407
289,7758.127000,0.8369051
290,7758.128000,0.8475935
291,7758.129000,0.8566305
292,7758.130000,0.8576146
293,7758.131000,0.8507823
294,7758.132000,0.8821037
295,7758.133000,0.8375889
296,7758.134000,0.8890026
297,7758.135000,0.9044908
298,7758.136000,0.8527259
299,7758.137000,0.9103197
300,7758.138000,0.910199
301,7758.139000,0.9210327
302,7758.140000,0.9316784
303,7758.141000,0.96112
304,7758.142000,0.9469975
305,7758.143000,0.9743077
306,7758.144000,0.9808257
307,7758.145000,0.9920053
308,7758.146000,1.055558
309,7758.147000,0.9707753
310,7758.148000,0.9874774
311,7758.149000,1.031426
312,7758.150000,1.039803
313,7758.151000,1.026401
314,7758.152000,1.038984
315,7758.153000,1.051727
316,7758.154000,1.049844
317,7758.155000,1.061012
318,7758.156000,1.06117
319,7758.157000,1.05835
320,7758.158000,1.065801
321,7758.159000,1.055714
322,7758.160000,1.028071
323,7758.161000,1.023491
324,7758.162000,0.9989756
325,7758.163000,1.007187
326,7758.164000,1.002615
327,7758.165000,1.000415
328,7758.166000,1.024228
329,7758.167000,1.074771
330,7758.168000,1.014486
331,7758.169000,1.082297
332,7758.170000,1.101006
333,7758.171000,1.066601
334,7758.172000,1.020553
335,7758.173000,1.013755
336,7758.174000,0.9414786
337,7758.175000,0.9917313
338,7758.176000,1.028881
339,7758.177000,0.9845839
340,7758.178000,0.9981213
341,7758.179000,1.015414
342,7758.180000,1.022857
343,7758.181000,1.0552
344,7758.182000,1.011842
345,7758.183000,0.9206218
346,7758.184000,0.9934505
347,7758.185000,0.9348939
348,7758.186000,0.9122453
349,7758.187000,1.031208
350,7758.188000,1.039332
351,7758.189000,0.9692563
352,7758.190000,0.9685624
353,7758.191000,1.005104
354,7758.192000,1.003901
355,7758.193000,0.9817828
356,7758.194000,1.030748
357,7758.195000,1.14732
358,7758.196000,1.074525
359,7758.197000,0.9955845
360,7758.198000,0.969457
361,7758.199000,1.034412
362,7758.200000,1.030648
363,7758.201000,1.062028
364,7758.202000,1.065954
365,7758.203000,1.052044
366,7758.204000,1.098187
367,7758.205000,1.107971
368,7758.206000,1.090904
369,7758.207000,1.094158
370,7758.208000,1.08839
371,7758.209000,1.122954
372,7758.210000,1.13611
373,7758.211000,1.143586
374,7758.212000,1.138345
375,7758.213000,1.140575
376,7758.214000,1.185854
377,7758.215000,1.158237
378,7758.216000,1.181777
379,7758.217000,1.213998
380,7758.218000,1.218789
381,7758.219000,1.19985
382,7758.220000,1.228324
383,7758.221000,1.230269
384,7758.222000,1.176014
385,7758.223000,1.203259
386,7758.224000,1.213249
387,7758.225000,1.257127
388,7758.226000,1.239026
389,7758.227000,1.217325
390,7758.228000,1.210789
391,7758.229000,1.186973
392,7758.230000,1.223926
393,7758.231000,1.209858
394,7758.232000,1.20182
395,7758.233000,1.162359
396,7758.234000,1.238424
397,7758.235000,1.275547
398,7758.236000,1.132198
399,7758.237000,1.241903
400,7758.238000,1.217556
401,7758.239000,1.219728
402,7758.240000,1.21497
403,7758.241000,1.21548
404,7758.242000,1.213519
405,7758.243000,1.213339
406,7758.244000,1.21255
407,7758.245000,1.211739
408,7758.246000,1.208379
409,7758.247000,1.202096
410,7758.248000,1.198496
411,7758.249000,1.197214
412,7758.250000,1.186129
413,7758.251000,1.165346
414,7758.252000,1.213713
415,7758.253000,1.146786
416,7758.254000,1.172029
417,7758.255000,1.227754
418,7758.256000,1.084256
419,7758.257000,1.176847
420,7758.258000,1.212074
421,7758.259000,1.171156
422,7758.260000,1.167624
423,7758.261000,1.14699
424,7758.262000,1.17213
425,7758.263000,1.138458
426,7758.264000,1.094067
427,7758.265000,1.115263
428,7758.266000,1.091981
429,7758.267000,1.065107
430,7758.268000,1.130904
431,7758.269000,1.127122
432,7758.270000,1.110288
433,7758.271000,1.022567
434,7758.272000,1.108597
435,7758.273000,1.051461
436,7758.274000,1.056716
437,7758.275000,1.030794
438,7758.276000,1.063788
439,7758.277000,1.048466
440,7758.278000,0.9806465
441,7758.279000,1.016733
442,7758.280000,0.9971273
443,7758.281000,0.9885082
444,7758.282000,0.9311749
445,7758.283000,0.9647006
446,7758.284000,0.9319939
447,7758.285000,0.8827527
448,7758.286000,0.8811724
449,7758.287000,0.8957952
450,7758.288000,0.8927168
451,7758.289000,0.870802
452,7758.290000,0.8650148
453,7758.291000,0.8673368
454,7758.292000,0.8642227
455,7758.293000,0.8595136
456,7758.294000,0.852311
457,7758.295000,0.8405208
458,7758.296000,0.8347995
459,7758.297000,0.8019134
460,7758.298000,0.6758235
461,7758.299000,0.7175772
462,7758.300000,0.7049916
463,7758.301000,0.7440176
464,7758.302000,0.7155271
465,7758.303000,0.7056984
466,7758.304000,0.6799237
467,7758.305000,0.6162237
468,7758.306000,0.6626972
469,7758.307000,0.6030209
470,7758.308000,0.568245
471,7758.309000,0.5756851
472,7758.310000,0.530928
473,7758.311000,0.5659384
474,7758.312000,0.5669814
475,7758.313000,0.5237746
476,7758.314000,0.4126254
477,7758.315000,0.5115221
478,7758.316000,0.4783636
479,7758.317000,0.4293092
480,7758.318000,0.4232778
481,7758.319000,0.4493393
482,7758.320000,0.4476527
483,7758.321000,0.4818156
484,7758.322000,0.4458041
485,7758.323000,0.3476463
486,7758.324000,0.3741836
487,7758.325000,0.3155576
488,7758.326000,0.2789253
489,7758.327000,0.227548
490,7758.328000,0.214991
491,7758.329000,0.2462519
492,7758.330000,0.2867495
493,7758.331000,0.1916211
494,7758.332000,0.1650834
495,7758.333000,0.193343
496,7758.334000,0.184046
497,7758.335000,0.1704386
498,7758.336000,0.1272396
499,7758.337000,0.04426726
500,7758.338000,0.1386623
501,7758.339000,0.0420399
502,7758.340000,0.1123258
503,7758.341000,0.02814653
504,7758.342000,-0.02138135
505,7758.343000,0.0062107
506,7758.344000,-0.01173193
507,7758.345000,-0.02529944
508,7758.346000,-0.03863441
509,7758.347000,-0.0561937
510,7758.348000,-0.0678409
511,7758.349000,-0.07394613
512,7758.350000,-0.1034366
513,7758.351000,-0.0863272
514,7758.352000,-0.1306765
515,7758.353000,-0.2158266
516,7758.354000,-0.1908512
517,7758.355000,-0.1508854
518,7758.356000,-0.1673473
519,7758.357000,-0.1520162
520,7758.358000,-0.1625592
521,7758.359000,-0.1790589
522,7758.360000,-0.2253732
523,7758.361000,-0.3047223
524,7758.362000,-0.2899328
525,7758.363000,-0.3360944
526,7758.364000,-0.2970934
527,7758.365000,-0.2108286
528,7758.366000,-0.2992015
529,7758.367000,-0.2888292
530,7758.368000,-0.3102325
531,7758.369000,-0.3186174
532,7758.370000,-0.3481733
533,7758.371000,-0.3445817
534,7758.372000,-0.3634519
535,7758.373000,-0.3870842
536,7758.374000,-0.3526295
537,7758.375000,-0.3736137
538,7758.376000,-0.3977196
539,7758.377000,-0.4198614
540,7758.378000,-0.3718878
541,7758.379000,-0.4070276
542,7758.380000,-0.4560648
543,7758.381000,-0.4493552
544,7758.382000,-0.4751698
545,7758.383000,-0.4904537
546,7758.384000,-0.4954236
547,7758.385000,-0.5220934
548,7758.386000,-0.5188686
549,7758.387000,-0.4967356
550,7758.388000,-0.5938843
551,7758.389000,-0.5943734
552,7758.390000,-0.5513859
553,7758.391000,-0.6142929
554,7758.392000,-0.6174583
555,7758.393000,-0.6340235
556,7758.394000,-0.6419993
557,7758.395000,-0.6412233
558,7758.396000,-0.686443
559,7758.397000,-0.6976245
560,7758.398000,-0.6812118
561,7758.399000,-0.7155959
562,7758.400000,-0.7197316
563,7758.401000,-0.7281209
564,7758.402000,-0.7519471
565,7758.403000,-0.7928758
566,7758.404000,-0.8080747
567,7758.405000,-0.8073797
568,7758.406000,-0.8151908
569,7758.407000,-0.8277516
570,7758.408000,-0.8143415
571,7758.409000,-0.9096668
572,7758.410000,-0.9172623
573,7758.411000,-0.8849266
574,7758.412000,-0.9567913
575,7758.413000,-0.9704214
576,7758.414000,-0.9984003
577,7758.415000,-0.9981981
578,7758.416000,-1.001653
579,7758.417000,-1.000711
580,7758.418000,-1.02043
581,7758.419000,-1.065766
582,7758.420000,-1.115602
583,7758.421000,-1.135237
584,7758.422000,-1.16033
585,7758.423000,-1.175413
586,7758.424000,-1.175068
587,7758.425000,-1.158336
588,7758.426000,-1.171443
589,7758.427000,-1.216296
590,7758.428000,-1.189468
591,7758.429000,-1.171287
592,7758.430000,-1.200729
593,7758.431000,-1.194711
594,7758.432000,-1.237769
595,7758.433000,-1.218859
596,7758.434000,-1.28982
597,7758.435000,-1.263223
598,7758.436000,-1.259108
599,7758.437000,-1.220496
600,7758.438000,-1.180129
601,7758.439000,-1.169799
602,7758.440000,-1.233863
603,7758.441000,-1.267318
604,7758.442000,-1.279152
605,7758.443000,-1.220248
606,7758.444000,-1.195076
607,7758.445000,-1.298176
608,7758.446000,-1.293515
609,7758.447000,-1.237784
610,7758.448000,-1.312655
611,7758.449000,-1.322449
612,7758.450000,-1.251628
613,7758.451000,-1.293125
614,7758.452000,-1.330485
615,7758.453000,-1.349182
616,7758.454000,-1.287896
617,7758.455000,-1.348969
618,7758.456000,-1.307439
619,7758.457000,-1.348616
620,7758.458000,-1.344934
621,7758.459000,-1.320322
622,7758.460000,-1.307751
623,7758.461000,-1.254097
624,7758.462000,-1.331585
625,7758.463000,-1.356632
626,7758.464000,-1.304403
627,7758.465000,-1.304836
628,7758.466000,-1.281429
629,7758.467000,-1.284935
630,7758.468000,-1.273632
631,7758.469000,-1.238112
632,7758.470000,-1.254409
633,7758.471000,-1.288662
634,7758.472000,-1.275997
635,7758.473000,-1.237682
636,7758.474000,-1.22793
637,7758.475000,-1.244685
638,7758.476000,-1.24633
639,7758.477000,-1.243588
640,7758.478000,-1.240283
641,7758.479000,-1.231173
642,7758.480000,-1.219786
643,7758.481000,-1.205073
644,7758.482000,-1.210317
645,7758.483000,-1.23806
646,7758.484000,-1.245869
647,7758.485000,-1.205213
648,7758.486000,-1.188903
649,7758.487000,-1.194458
650,7758.488000,-1.23291
651,7758.489000,-1.187606
652,7758.490000,-1.188061
653,7758.491000,-1.166632
654,7758.492000,-1.197539
655,7758.493000,-1.171237
656,7758.494000,-1.155598
657,7758.495000,-1.168431
658,7758.496000,-1.156172
659,7758.497000,-1.133676
660,7758.498000,-1.168785
661,7758.499000,-1.127222
662,7758.500000,-1.11929
663,7758.501000,-1.101233
664,7758.502000,-1.105746
665,7758.503000,-1.135974
666,7758.504000,-1.122712
667,7758.505000,-1.067826
668,7758.506000,-1.093964
669,7758.507000,-1.042841
670,7758.508000,-1.065418
671,7758.509000,-1.121483
672,7758.510000,-1.014639
673,7758.511000,-1.010738
674,7758.512000,-1.012523
675,7758.513000,-1.008998
676,7758.514000,-1.011208
677,7758.515000,-0.998955
678,7758.516000,-0.9673887
679,7758.517000,-0.9815968
680,7758.518000,-0.9594075
681,7758.519000,-0.9272174
682,7758.520000,-0.9080667
683,7758.521000,-0.8993285
684,7758.522000,-0.8974985
685,7758.523000,-0.9083445
686,7758.524000,-0.8966352
687,7758.525000,-0.8609867
688,7758.526000,-0.8413791
689,7758.527000,-0.8314303
690,7758.528000,-0.819013
691,7758.529000,-0.8104184
692,7758.530000,-0.7946357
693,7758.531000,-0.7825454
694,7758.532000,-0.7638814
695,7758.533000,-0.7539515
696,7758.534000,-0.7411
697,7758.535000,-0.7304482
698,7758.536000,-0.7033575
699,7758.537000,-0.6582397
700,7758.538000,-0.7165415
701,7758.539000,-0.6978188
702,7758.540000,-0.6591765
703,7758.541000,-0.6599593
704,7758.542000,-0.6418749
705,7758.543000,-0.6405194
706,7758.544000,-0.632852
707,7758.545000,-0.623138
708,7758.546000,-0.6106192
709,7758.547000,-0.5928103
710,7758.548000,-0.5789011
711,7758.549000,-0.5684179
712,7758.550000,-0.5483479
713,7758.551000,-0.5754542
714,7758.552000,-0.5985821
715,7758.553000,-0.5630764
716,7758.554000,-0.5320181
717,7758.555000,-0.468953
718,7758.556000,-0.5935354
719,7758.557000,-0.4703518
720,7758.558000,-0.4798095
721,7758.559000,-0.4727418
722,7758.560000,-0.4744304
723,7758.561000,-0.4516647
724,7758.562000,-0.4461933
725,7758.563000,-0.4436509
726,7758.564000,-0.4091265
727,7758.565000,-0.4455052
728,7758.566000,-0.3684159
729,7758.567000,-0.4068122
730,7758.568000,-0.3737374
731,7758.569000,-0.3661613
732,7758.570000,-0.3573094
733,7758.571000,-0.3577535
734,7758.572000,-0.3175958
735,7758.573000,-0.3394713
736,7758.574000,-0.3344247
737,7758.575000,-0.2758566
738,7758.576000,-0.2855211
739,7758.577000,-0.3405124
740,7758.578000,-0.2478034
741,7758.579000,-0.2612824
742,7758.580000,-0.228613
743,7758.581000,-0.2236739
744,7758.582000,-0.2307519
745,7758.583000,-0.2592675
746,7758.584000,-0.1786394
747,7758.585000,-0.2734445
748,7758.586000,-0.2058654
749,7758.587000,-0.06721453
750,7758.588000,-0.2277916
751,7758.589000,-0.1489527
752,7758.590000,-0.181877
753,7758.591000,-0.1636524
754,7758.592000,-0.126744
755,7758.593000,-0.1414012
756,7758.594000,-0.1327432
757,7758.595000,-0.134749
758,7758.596000,-0.08533628
759,7758.597000,-0.09384887
760,7758.598000,-0.113418
761,7758.599000,-0.08710223
762,7758.600000,-0.09011412
763,7758.601000,-0.1005208
764,7758.602000,-0.07115376
765,7758.603000,-0.0928355
766,7758.604000,0.001132157
767,7758.605000,-0.06750335
768,7758.606000,-0.08490296
769,7758.607000,0.03245042
770,7758.608000,-0.07101548
771,7758.609000,0.009602807
772,7758.610000,0.04327486
773,7758.611000,0.02859744
774,7758.612000,0.03084304
775,7758.613000,0.009696081
776,7758.614000,0.02422146
777,7758.615000,0.04442755
778,7758.616000,0.04109423
779,7758.617000,0.07285468
780,7758.618000,0.08445325
781,7758.619000,0.09405547
782,7758.620000,0.08169995
783,7758.621000,0.08660241
784,7758.622000,0.09845378
785,7758.623000,0.1070436
786,7758.624000,0.1157883
787,7758.625000,0.1181242
788,7758.626000,0.1324331
789,7758.627000,0.1573231
790,7758.628000,0.1484491
791,7758.629000,0.1607096
792,7758.630000,0.1784775
793,7758.631000,0.1662292
794,7758.632000,0.1740036
795,7758.633000,0.1848283
796,7758.634000,0.1924759
797,7758.635000,0.1990437
798,7758.636000,0.2109062
799,7758.637000,0.2273803
800,7758.638000,0.2420889
801,7758.639000,0.2558787
802,7758.640000,0.2707096
803,7758.641000,0.2442258
804,7758.642000,0.2483408
805,7758.643000,0.2668884
806,7758.644000,0.2448641
807,7758.645000,0.255758
808,7758.646000,0.2539113
809,7758.647000,0.2603588
810,7758.648000,0.2718219
811,7758.649000,0.2905101
812,7758.650000,0.2798292
813,7758.651000,0.237314
814,7758.652000,0.2961524
815,7758.653000,0.3347027
816,7758.654000,0.3068098
817,7758.655000,0.2724432
818,7758.656000,0.3007942
819,7758.657000,0.2721161
820,7758.658000,0.3535632
821,7758.659000,0.3257943
822,7758.660000,0.3459488
823,7758.661000,0.3465262
824,7758.662000,0.3304435
825,7758.663000,0.3384649
826,7758.664000,0.3182433
827,7758.665000,0.2853634
828,7758.666000,0.3528296
829,7758.667000,0.3204795
830,7758.668000,0.3102191
831,7758.669000,0.3452697
832,7758.670000,0.3482567
833,7758.671000,0.3494697
834,7758.672000,0.3524651
835,7758.673000,0.354226
836,7758.674000,0.3539708
837,7758.675000,0.3522978
838,7758.676000,0.350649
839,7758.677000,0.3491381
840,7758.678000,0.3396362
841,7758.679000,0.3218071
842,7758.680000,0.3735119
843,7758.681000,0.3482566
844,7758.682000,0.3590958
845,7758.683000,0.351717
846,7758.684000,0.3554145
847,7758.685000,0.3444585
848,7758.686000,0.342721
849,7758.687000,0.3437627
850,7758.688000,0.3416672
851,7758.689000,0.3376124
852,7758.690000,0.3434592
853,7758.691000,0.3591608
854,7758.692000,0.3135094
855,7758.693000,0.3321747
856,7758.694000,0.3314997
857,7758.695000,0.3546105
858,7758.696000,0.3007167
859,7758.697000,0.3224195
860,7758.698000,0.3268907
861,7758.699000,0.2893151
862,7758.700000,0.3497565
863,7758.701000,0.3267581
864,7758.702000,0.3073696
865,7758.703000,0.277042
866,7758.704000,0.2807069
867,7758.705000,0.3307935
868,7758.706000,0.2607705
869,7758.707000,0.2610899
870,7758.708000,0.2899208
871,7758.709000,0.2415021
872,7758.710000,0.23777
873,7758.711000,0.2647887
874,7758.712000,0.267496
875,7758.713000,0.2289919
876,7758.714000,0.2441289
877,7758.715000,0.2710781
878,7758.716000,0.2382965
879,7758.717000,0.205635
880,7758.718000,0.1895444
881,7758.719000,0.2038431
882,7758.720000,0.1991004
883,7758.721000,0.1854838
884,7758.722000,0.1979631
885,7758.723000,0.1249855
886,7758.724000,0.1269086
887,7758.725000,0.1668993
888,7758.726000,0.1674809
889,7758.727000,0.1395597
890,7758.728000,0.1309462
891,7758.729000,0.1293343
892,7758.730000,0.1103503
893,7758.731000,0.0783973
894,7758.732000,0.0987707
895,7758.733000,0.0848511
896,7758.734000,0.08299004
897,7758.735000,0.06708056
898,7758.736000,0.1101561
899,7758.737000,0.1007445
900,7758.738000,0.113366
901,7758.739000,0.1114158
902,7758.740000,0.09226198
903,7758.741000,0.08873095
904,7758.742000,0.07175687
905,7758.743000,0.05464737
906,7758.744000,0.07572172
907,7758.745000,0.06499659
908,7758.746000,0.03816542
909,7758.747000,0.1072564
910,7758.748000,0.02182222
911,7758.749000,0.01418297
912,7758.750000,0.1280305
913,7758.751000,0.05783064
914,7758.752000,0.06079951
915,7758.753000,0.012083
916,7758.754000,0.1226278
917,7758.755000,0.06451993
918,7758.756000,0.07830927
919,7758.757000,0.1017468
920,7758.758000,0.09739111
921,7758.759000,0.07830793
922,7758.760000,0.05171218
923,7758.761000,0.012414
924,7758.762000,0.0146589
925,7758.763000,0.06370511
926,7758.764000,0.07176835
927,7758.765000,0.0478263
928,7758.766000,0.05857188
929,7758.767000,0.09156463
930,7758.768000,0.04440687
931,7758.769000,0.006468814
932,7758.770000,0.08540668
933,7758.771000,0.01255277
934,7758.772000,0.04188138
935,7758.773000,0.0458868
936,7758.774000,0.01756049
937,7758.775000,0.0633093
938,7758.776000,0.01098552
939,7758.777000,0.0114891
940,7758.778000,0.05622108
941,7758.779000,0.04555737
942,7758.780000,0.01030603
943,7758.781000,0.01842563
944,7758.782000,0.05202296
945,7758.783000,0.02824948
946,7758.784000,0.04806959
947,7758.785000,0.07272389
948,7758.786000,0.03892097
949,7758.787000,0.03688726
950,7758.788000,0.01771272
951,7758.789000,0.008276943
952,7758.790000,0.04414437
953,7758.791000,0.1273743
954,7758.792000,0.04616992
955,7758.793000,0.04820823
956,7758.794000,0.04494244
957,7758.795000,4.561767E-4
958,7758.796000,0.07574177
959,7758.797000,0.01980821
960,7758.798000,0.03260051
961,7758.799000,0.03511931
962,7758.800000,0.02746493
963,7758.801000,0.06063325
964,7758.802000,0.0175
965,7758.803000,0.002363615
966,7758.804000,-0.001826756
967,7758.805000,-0.001623843
968,7758.806000,-0.01525307
969,7758.807000,0.03808387
970,7758.808000,0.01371156
971,7758.809000,-0.06255972
972,7758.810000,-0.03316888
973,7758.811000,-0.003818579
974,7758.812000,-0.05703257
975,7758.813000,-0.006336719
