#HEADER
#TITLES
 , ,4-DHQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
193,7758.031000,1.763618
194,7758.032000,1.679493
195,7758.033000,-0.7930889
196,7758.034000,-1.143415
197,7758.035000,0.6899061
198,7758.036000,0.3080292
199,7758.037000,-0.8430061
200,7758.038000,1.617887
201,7758.039000,-0.1498146
202,7758.040000,-0.6765022
203,7758.041000,-0.2607574
204,7758.042000,-0.8215771
205,7758.043000,0.1758671
206,7758.044000,-0.4715385
207,7758.045000,-0.08641624
208,7758.046000,0.6610699
209,7758.047000,0.5419455
210,7758.048000,-1.147659
211,7758.049000,0.2719364
212,7758.050000,0.0742836
213,7758.051000,0.0886097
214,7758.052000,-0.06085014
215,7758.053000,-0.4806137
216,7758.054000,0.743825
217,7758.055000,-0.4723911
218,7758.056000,0.1252136
219,7758.057000,1.227067
220,7758.058000,-1.241182
221,7758.059000,-0.3999233
222,7758.060000,0.3830814
223,7758.061000,-0.706604
224,7758.062000,-0.1864243
225,7758.063000,0.466466
226,7758.064000,-0.4421253
227,7758.065000,0.3030186
228,7758.066000,0.284193
229,7758.067000,0.5413866
230,7758.068000,0.3945055
231,7758.069000,-0.1643085
232,7758.070000,-0.3353348
233,7758.071000,-0.1845818
234,7758.072000,-0.06745338
235,7758.073000,0.1658192
236,7758.074000,0.2136192
237,7758.075000,0.02766228
238,7758.076000,-0.08724022
239,7758.077000,0.4847879
240,7758.078000,-0.2327156
241,7758.079000,0.1053238
242,7758.080000,0.5844736
243,7758.081000,-0.1317329
244,7758.082000,0.2913971
245,7758.083000,0.6294394
246,7758.084000,-0.2599335
247,7758.085000,0.3220758
248,7758.086000,0.2972984
249,7758.087000,0.8906126
250,7758.088000,-0.1530018
251,7758.089000,0.1306934
252,7758.090000,0.7583513
253,7758.091000,-0.02221298
254,7758.092000,0.1696701
255,7758.093000,0.4404507
256,7758.094000,-0.178896
257,7758.095000,0.2765369
258,7758.096000,0.2768555
259,7758.097000,0.4724998
260,7758.098000,0.1391239
261,7758.099000,-0.765892
262,7758.100000,-0.1895237
263,7758.101000,1.349855
264,7758.102000,-0.9260483
265,7758.103000,-0.8164463
266,7758.104000,0.575326
267,7758.105000,-0.3218918
268,7758.106000,-0.01719284
269,7758.107000,-0.2121506
270,7758.108000,-0.2310505
271,7758.109000,-0.1583157
272,7758.110000,0.03974152
273,7758.111000,-0.1053104
274,7758.112000,-0.08635521
275,7758.113000,-0.1127872
276,7758.114000,-0.01104355
277,7758.115000,0.2386971
278,7758.116000,-0.154747
279,7758.117000,-0.1529865
280,7758.118000,0.4099016
281,7758.119000,-0.04903984
282,7758.120000,0.1325207
283,7758.121000,0.3173151
284,7758.122000,-0.06151581
285,7758.123000,0.09526253
286,7758.124000,0.2331314
287,7758.125000,-0.03457451
288,7758.126000,0.1809101
289,7758.127000,0.154438
290,7758.128000,0.04524994
291,7758.129000,-0.07707024
292,7758.130000,0.2783527
293,7758.131000,-0.1169319
294,7758.132000,-0.1043587
295,7758.133000,-0.1241589
296,7758.134000,-0.286974
297,7758.135000,0.2123318
298,7758.136000,0.1690674
299,7758.137000,-0.1327915
300,7758.138000,0.1311874
301,7758.139000,0.5108995
302,7758.140000,-0.5045643
303,7758.141000,0.2048359
304,7758.142000,0.06155014
305,7758.143000,0.1344166
306,7758.144000,-0.05387878
307,7758.145000,-0.5216122
308,7758.146000,0.5452948
309,7758.147000,0.2879581
310,7758.148000,0.02966309
311,7758.149000,-0.02630424
312,7758.150000,0.2032166
313,7758.151000,0.1324253
314,7758.152000,0.2497768
315,7758.153000,0.3042259
316,7758.154000,0.3022804
317,7758.155000,0.2121906
318,7758.156000,0.01254463
319,7758.157000,-0.3269539
320,7758.158000,0.03059006
321,7758.159000,1.146414
322,7758.160000,0.3355007
323,7758.161000,0.8214874
324,7758.162000,0.1810093
325,7758.163000,-0.7480812
326,7758.164000,-1.03083
327,7758.165000,-1.085033
328,7758.166000,-0.6352215
329,7758.167000,0.4098444
330,7758.168000,0.7232962
331,7758.169000,0.5936785
332,7758.170000,0.6632938
333,7758.171000,0.7943583
334,7758.172000,0.5168657
335,7758.173000,-0.1022797
336,7758.174000,-0.6574745
337,7758.175000,-1.207153
338,7758.176000,0.5524368
339,7758.177000,0.1349411
340,7758.178000,-0.258831
341,7758.179000,-0.1977234
342,7758.180000,-0.436533
343,7758.181000,-0.3958073
344,7758.182000,-0.2017593
345,7758.183000,-0.437727
346,7758.184000,-0.2798157
347,7758.185000,0.01478195
348,7758.186000,-0.1148205
349,7758.187000,0.2314873
350,7758.188000,0.2674141
351,7758.189000,-0.2618618
352,7758.190000,-0.9895744
353,7758.191000,-0.8802395
354,7758.192000,-0.5735359
355,7758.193000,-0.8228531
356,7758.194000,-0.2359562
357,7758.195000,1.636973
358,7758.196000,1.687188
359,7758.197000,0.2074928
360,7758.198000,-1.277073
361,7758.199000,-1.331141
362,7758.200000,-0.8379898
363,7758.201000,-0.1463032
364,7758.202000,0.765667
365,7758.203000,-0.249836
366,7758.204000,-0.1939564
367,7758.205000,0.007371902
368,7758.206000,-0.2004929
369,7758.207000,-0.04566956
370,7758.208000,-0.04423523
371,7758.209000,-0.007450104
372,7758.210000,-0.00712204
373,7758.211000,-0.05199623
374,7758.212000,0.1345806
375,7758.213000,-0.2932301
376,7758.214000,0.2704964
377,7758.215000,0.3785524
378,7758.216000,-0.4351254
379,7758.217000,-0.003726959
380,7758.218000,0.09162712
381,7758.219000,0.1212254
382,7758.220000,0.1986504
383,7758.221000,0.4773932
384,7758.222000,0.2930679
385,7758.223000,-0.2907085
386,7758.224000,-0.4405785
387,7758.225000,-0.2139702
388,7758.226000,0.271965
389,7758.227000,0.2128506
390,7758.228000,0.5656557
391,7758.229000,-0.009527206
392,7758.230000,-0.02143097
393,7758.231000,0.150486
394,7758.232000,-0.2348289
395,7758.233000,-1.112755
396,7758.234000,0.1120663
397,7758.235000,1.407188
398,7758.236000,-0.6356506
399,7758.237000,-0.1856594
400,7758.238000,-0.1125965
401,7758.239000,0.1404419
402,7758.240000,-0.2580223
403,7758.241000,-0.2814884
404,7758.242000,0.07342339
405,7758.243000,-0.2521687
406,7758.244000,-0.1849098
407,7758.245000,-0.1704655
408,7758.246000,-0.2431145
409,7758.247000,-0.4075584
410,7758.248000,-0.06398392
411,7758.249000,-0.1991158
412,7758.250000,-0.2550049
413,7758.251000,-0.5687523
414,7758.252000,0.1960125
415,7758.253000,0.01501846
416,7758.254000,-0.4161263
417,7758.255000,0.7179594
418,7758.256000,-1.011946
419,7758.257000,-0.588316
420,7758.258000,0.1180344
421,7758.259000,0.4034443
422,7758.260000,0.4946346
423,7758.261000,-0.2809715
424,7758.262000,-0.2787666
425,7758.263000,0.215292
426,7758.264000,0.0967617
427,7758.265000,0.5011606
428,7758.266000,-0.1318073
429,7758.267000,-0.8304672
430,7758.268000,0.08813858
431,7758.269000,-0.03747749
432,7758.270000,0.5427475
433,7758.271000,-1.101719
434,7758.272000,-1.136261
435,7758.273000,-0.4686489
436,7758.274000,-0.1672134
437,7758.275000,-0.06832123
438,7758.276000,0.4103508
439,7758.277000,1.080488
440,7758.278000,-0.7783337
441,7758.279000,-0.05563927
442,7758.280000,-0.1670418
443,7758.281000,-0.06964111
444,7758.282000,0.1531487
445,7758.283000,0.3635874
446,7758.284000,0.7980499
447,7758.285000,0.1231804
448,7758.286000,0.04498672
449,7758.287000,0.03881073
450,7758.288000,0.01126862
451,7758.289000,0.07092476
452,7758.290000,0.04475975
453,7758.291000,-0.07354546
454,7758.292000,-0.09690475
455,7758.293000,-0.05303383
456,7758.294000,-0.02840424
457,7758.295000,0.004608154
458,7758.296000,0.539113
459,7758.297000,1.018533
460,7758.298000,-0.704895
461,7758.299000,-0.3063717
462,7758.300000,-0.1463833
463,7758.301000,0.2025566
464,7758.302000,0.2995243
465,7758.303000,-0.05174637
466,7758.304000,0.3088856
467,7758.305000,0.1509209
468,7758.306000,0.3408937
469,7758.307000,0.5824347
470,7758.308000,0.08366966
471,7758.309000,0.4644957
472,7758.310000,-0.1587067
473,7758.311000,0.08432198
474,7758.312000,0.4030161
475,7758.313000,0.6789894
476,7758.314000,-0.6719074
477,7758.315000,-0.2125721
478,7758.316000,0.6481228
479,7758.317000,0.1977119
480,7758.318000,-0.1534958
481,7758.319000,-0.4594059
482,7758.320000,-0.4443684
483,7758.321000,-0.08242416
484,7758.322000,-0.0429039
485,7758.323000,-0.3048458
486,7758.324000,0.03013611
487,7758.325000,-0.02490807
488,7758.326000,0.006879807
489,7758.327000,0.01318741
490,7758.328000,-0.7039337
491,7758.329000,-0.8284779
492,7758.330000,0.5417376
493,7758.331000,-0.08058357
494,7758.332000,-1.339754
495,7758.333000,-0.6458244
496,7758.334000,-0.6850605
497,7758.335000,-0.1235256
498,7758.336000,0.01887131
499,7758.337000,-0.7279949
500,7758.338000,0.4353409
501,7758.339000,-0.2209091
502,7758.340000,0.1264553
503,7758.341000,-0.1718006
504,7758.342000,-1.021038
505,7758.343000,-0.3335972
506,7758.344000,-0.3867073
507,7758.345000,-0.2737732
508,7758.346000,-0.1533604
509,7758.347000,-0.06397057
510,7758.348000,0.06069374
511,7758.349000,0.2027569
512,7758.350000,-0.2838306
513,7758.351000,-0.371727
514,7758.352000,0.1373539
515,7758.353000,-0.5792713
516,7758.354000,-0.4243908
517,7758.355000,0.05561638
518,7758.356000,-0.1186905
519,7758.357000,0.1263466
520,7758.358000,0.5727129
521,7758.359000,0.2780857
522,7758.360000,0.1702156
523,7758.361000,-0.3179588
524,7758.362000,-0.1811962
525,7758.363000,-0.4989624
526,7758.364000,-0.6975441
527,7758.365000,0.2640629
528,7758.366000,0.2989311
529,7758.367000,-0.103159
530,7758.368000,-0.09830284
531,7758.369000,-0.002231598
532,7758.370000,-0.4988499
533,7758.371000,0.06891632
534,7758.372000,0.3962708
535,7758.373000,-0.48279
536,7758.374000,-0.5245132
537,7758.375000,-0.3595715
538,7758.376000,-0.3930054
539,7758.377000,-0.4976845
540,7758.378000,-0.3860607
541,7758.379000,-0.09837914
542,7758.380000,-0.1943035
543,7758.381000,0.1579266
544,7758.382000,-0.1017399
545,7758.383000,-0.7666683
546,7758.384000,-0.619873
547,7758.385000,-0.1684036
548,7758.386000,-0.4172592
549,7758.387000,0.1804695
550,7758.388000,0.02579689
551,7758.389000,-0.4693317
552,7758.390000,-0.03756523
553,7758.391000,-0.1966343
554,7758.392000,-0.1060791
555,7758.393000,-0.1704731
556,7758.394000,-0.1526489
557,7758.395000,-0.09309769
558,7758.396000,-0.1012592
559,7758.397000,-0.1630363
560,7758.398000,-0.1696777
561,7758.399000,-0.1344147
562,7758.400000,-0.115572
563,7758.401000,-0.09554291
564,7758.402000,-0.1016388
565,7758.403000,-0.1443501
566,7758.404000,-0.1858788
567,7758.405000,-0.2355824
568,7758.406000,-0.2277374
569,7758.407000,-0.151022
570,7758.408000,0.1019001
571,7758.409000,0.2115765
572,7758.410000,-0.7267628
573,7758.411000,0.02641678
574,7758.412000,-0.1235867
575,7758.413000,-0.1502686
576,7758.414000,-0.141264
577,7758.415000,-0.1228085
578,7758.416000,-0.116991
579,7758.417000,-0.1180077
580,7758.418000,-0.0743866
581,7758.419000,0.01462746
582,7758.420000,-0.2092438
583,7758.421000,-0.1032104
584,7758.422000,-0.1177711
585,7758.423000,-0.03327942
586,7758.424000,-0.2038803
587,7758.425000,-0.1023006
588,7758.426000,-0.09786034
589,7758.427000,-0.0161438
590,7758.428000,-0.3255653
591,7758.429000,-0.3300991
592,7758.430000,-0.1878071
593,7758.431000,0.4777536
594,7758.432000,-0.3944016
595,7758.433000,0.6559267
596,7758.434000,0.2837753
597,7758.435000,-0.4432678
598,7758.436000,-0.8948631
599,7758.437000,-1.177467
600,7758.438000,-0.4603157
601,7758.439000,1.507697
602,7758.440000,0.7016268
603,7758.441000,-0.2474003
604,7758.442000,-0.8082542
605,7758.443000,-0.5439625
606,7758.444000,0.1055717
607,7758.445000,0.1515789
608,7758.446000,-0.574297
609,7758.447000,0.004007339
610,7758.448000,-0.1723232
611,7758.449000,-0.2240143
612,7758.450000,-0.1121407
613,7758.451000,0.1866455
614,7758.452000,0.2406273
615,7758.453000,0.06947136
616,7758.454000,-0.1036377
617,7758.455000,-0.4986935
618,7758.456000,0.4561682
619,7758.457000,-0.1576099
620,7758.458000,-1.231319
621,7758.459000,-0.1275311
622,7758.460000,-0.1418781
623,7758.461000,0.2743282
624,7758.462000,0.2011662
625,7758.463000,-0.3769264
626,7758.464000,-0.3617859
627,7758.465000,0.1637611
628,7758.466000,-0.1979485
629,7758.467000,-0.09612656
630,7758.468000,-0.3429947
631,7758.469000,-0.1060848
632,7758.470000,-0.1233406
633,7758.471000,-0.16185
634,7758.472000,-0.1560917
635,7758.473000,-0.1353512
636,7758.474000,-0.1363144
637,7758.475000,-0.1503811
638,7758.476000,-0.1607189
639,7758.477000,-0.1722775
640,7758.478000,-0.1985741
641,7758.479000,-0.143074
642,7758.480000,-0.1478786
643,7758.481000,-0.1765823
644,7758.482000,-0.04194832
645,7758.483000,0.2603607
646,7758.484000,-0.3659878
647,7758.485000,0.1064644
648,7758.486000,0.0775547
649,7758.487000,0.2309475
650,7758.488000,-0.3245163
651,7758.489000,-0.105875
652,7758.490000,-0.2123833
653,7758.491000,-0.1300201
654,7758.492000,-0.05334473
655,7758.493000,0.05078888
656,7758.494000,0.1828403
657,7758.495000,0.1843376
658,7758.496000,0.03414726
659,7758.497000,0.1016483
660,7758.498000,0.01040459
661,7758.499000,-0.08123016
662,7758.500000,0.2614326
663,7758.501000,0.1056786
664,7758.502000,0.1243038
665,7758.503000,-0.01556396
666,7758.504000,0.02963829
667,7758.505000,0.3445702
668,7758.506000,-0.2767677
669,7758.507000,0.1477604
670,7758.508000,1.068866
671,7758.509000,-0.3732967
672,7758.510000,-0.276535
673,7758.511000,0.06692505
674,7758.512000,-0.1847591
675,7758.513000,-0.05280113
676,7758.514000,-0.1395893
677,7758.515000,-0.2439041
678,7758.516000,-0.1913643
679,7758.517000,-0.09191895
680,7758.518000,-0.5255394
681,7758.519000,-0.3284206
682,7758.520000,-0.3894691
683,7758.521000,-0.3041477
684,7758.522000,-0.2871399
685,7758.523000,-0.3251534
686,7758.524000,-0.3748493
687,7758.525000,-0.4666767
688,7758.526000,-0.2721043
689,7758.527000,0.2390709
690,7758.528000,-0.4208202
691,7758.529000,-0.2856827
692,7758.530000,-0.02437592
693,7758.531000,-0.3846588
694,7758.532000,-0.281002
695,7758.533000,-0.2344341
696,7758.534000,-0.1347523
697,7758.535000,0.02222252
698,7758.536000,-0.09811401
699,7758.537000,0.3036251
700,7758.538000,0.2249069
701,7758.539000,-0.07497978
702,7758.540000,0.1192951
703,7758.541000,-0.2188606
704,7758.542000,-0.3365517
705,7758.543000,-0.2228165
706,7758.544000,-0.1522617
707,7758.545000,0.01724815
708,7758.546000,0.1414108
709,7758.547000,0.2099438
710,7758.548000,0.3149529
711,7758.549000,0.4259958
712,7758.550000,0.4170961
713,7758.551000,0.2833939
714,7758.552000,-0.2124538
715,7758.553000,-0.5753155
716,7758.554000,-0.6105957
717,7758.555000,-0.06322098
718,7758.556000,-0.7841949
719,7758.557000,0.1433544
720,7758.558000,0.3252583
721,7758.559000,0.670742
722,7758.560000,-0.05189896
723,7758.561000,0.5886002
724,7758.562000,0.3371792
725,7758.563000,-0.2064247
726,7758.564000,0.6023731
727,7758.565000,-0.90308
728,7758.566000,0.07248116
729,7758.567000,-0.5639706
730,7758.568000,-0.3318062
731,7758.569000,-0.1330109
732,7758.570000,-0.1612606
733,7758.571000,-0.4423199
734,7758.572000,0.02903938
735,7758.573000,0.1116295
736,7758.574000,-0.5903664
737,7758.575000,0.05734444
738,7758.576000,0.2719936
739,7758.577000,-0.5336037
740,7758.578000,0.2404842
741,7758.579000,-0.1951637
742,7758.580000,0.2326775
743,7758.581000,0.4459591
744,7758.582000,0.1383934
745,7758.583000,-0.8824196
746,7758.584000,0.5816851
747,7758.585000,-0.6429272
748,7758.586000,-0.9169312
749,7758.587000,1.473645
750,7758.588000,-0.06925774
751,7758.589000,0.172987
752,7758.590000,-0.3260498
753,7758.591000,-0.3383121
754,7758.592000,0.1439724
755,7758.593000,-0.4110394
756,7758.594000,-0.3512421
757,7758.595000,-0.3215942
758,7758.596000,-0.09371758
759,7758.597000,0.3140507
760,7758.598000,0.08496284
761,7758.599000,0.1779633
762,7758.600000,0.3056564
763,7758.601000,-0.2087364
764,7758.602000,0.2118664
765,7758.603000,-1.093456
766,7758.604000,0.4343786
767,7758.605000,0.151886
768,7758.606000,-1.289991
769,7758.607000,0.5311003
770,7758.608000,-0.1844521
771,7758.609000,-0.2375736
772,7758.610000,0.59272
773,7758.611000,0.3195362
774,7758.612000,0.3103981
775,7758.613000,-0.2178898
776,7758.614000,-0.361517
777,7758.615000,-0.1816673
778,7758.616000,-0.4226475
779,7758.617000,-0.09371758
780,7758.618000,0.02866173
781,7758.619000,0.2178993
782,7758.620000,0.1378918
783,7758.621000,-0.02080345
784,7758.622000,0.03014946
785,7758.623000,-0.03988075
786,7758.624000,-0.145752
787,7758.625000,-0.3779316
788,7758.626000,-0.2601242
789,7758.627000,0.2138062
790,7758.628000,0.1127815
791,7758.629000,-0.02221298
792,7758.630000,0.4554729
793,7758.631000,0.1383018
794,7758.632000,-0.08830452
795,7758.633000,-0.3396778
796,7758.634000,-0.4200001
797,7758.635000,-0.1910172
798,7758.636000,-0.0418129
799,7758.637000,0.116045
800,7758.638000,-0.01239204
801,7758.639000,-0.5098515
802,7758.640000,0.8610468
803,7758.641000,0.3903112
804,7758.642000,-0.2721577
805,7758.643000,-0.316988
806,7758.644000,-0.458847
807,7758.645000,-0.0169735
808,7758.646000,0.08308601
809,7758.647000,-0.02921486
810,7758.648000,0.08165932
811,7758.649000,0.3064899
812,7758.650000,0.2229137
813,7758.651000,-0.5267181
814,7758.652000,-0.388382
815,7758.653000,0.4701777
816,7758.654000,0.459919
817,7758.655000,-0.2584915
818,7758.656000,-0.3717003
819,7758.657000,-0.7326565
820,7758.658000,0.1907864
821,7758.659000,0.5711212
822,7758.660000,-0.06184769
823,7758.661000,0.6538343
824,7758.662000,0.2044487
825,7758.663000,0.06172562
826,7758.664000,-0.03524399
827,7758.665000,-0.9849243
828,7758.666000,0.2809029
829,7758.667000,-0.1390381
830,7758.668000,-0.3983517
831,7758.669000,0.1087036
832,7758.670000,0.2906551
833,7758.671000,0.07330704
834,7758.672000,0.2424755
835,7758.673000,0.03740311
836,7758.674000,-0.04012299
837,7758.675000,-0.1553879
838,7758.676000,-0.04877472
839,7758.677000,0.3178329
840,7758.678000,-0.06930733
841,7758.679000,-0.4178162
842,7758.680000,0.5822935
843,7758.681000,-0.2638111
844,7758.682000,0.1371078
845,7758.683000,-0.01210022
846,7758.684000,0.02918434
847,7758.685000,0.03349113
848,7758.686000,0.02603531
849,7758.687000,0.005613327
850,7758.688000,0.03039551
851,7758.689000,0.1013317
852,7758.690000,-0.04167747
853,7758.691000,0.06340027
854,7758.692000,0.04193306
855,7758.693000,0.04678917
856,7758.694000,0.04413223
857,7758.695000,0.03395271
858,7758.696000,-0.001443863
859,7758.697000,-0.06681252
860,7758.698000,0.03982544
861,7758.699000,-0.07071877
862,7758.700000,0.302618
863,7758.701000,0.2900276
864,7758.702000,0.1791992
865,7758.703000,-0.09495926
866,7758.704000,-0.5084648
867,7758.705000,0.08397865
868,7758.706000,0.1036625
869,7758.707000,0.2247372
870,7758.708000,0.2208099
871,7758.709000,0.06248856
872,7758.710000,-0.03026581
873,7758.711000,-0.08411598
874,7758.712000,0.193224
875,7758.713000,-0.1834106
876,7758.714000,0.01773262
877,7758.715000,0.4423265
878,7758.716000,-0.07699203
879,7758.717000,0.04921722
880,7758.718000,-0.001070023
881,7758.719000,0.250061
882,7758.720000,0.06302452
883,7758.721000,-0.116766
884,7758.722000,0.4118786
885,7758.723000,0.2314854
886,7758.724000,-0.5116158
887,7758.725000,0.1578274
888,7758.726000,0.236311
889,7758.727000,0.05480957
890,7758.728000,0.1261883
891,7758.729000,0.2204781
892,7758.730000,0.2009945
893,7758.731000,0.08195496
894,7758.732000,-0.0604248
895,7758.733000,-0.2595634
896,7758.734000,-0.3721695
897,7758.735000,-0.3805676
898,7758.736000,0.01563072
899,7758.737000,0.4883728
900,7758.738000,0.1646538
901,7758.739000,0.9254522
902,7758.740000,0.6667032
903,7758.741000,-0.01548576
904,7758.742000,0.07307816
905,7758.743000,-0.6970825
906,7758.744000,-0.8310986
907,7758.745000,-0.09979057
908,7758.746000,0.1270046
909,7758.747000,0.9551687
910,7758.748000,0.8228512
911,7758.749000,-0.1743488
912,7758.750000,0.5237198
913,7758.751000,0.1435032
914,7758.752000,0.08431816
915,7758.753000,-0.3684635
916,7758.754000,-0.4704704
917,7758.755000,-0.2872601
918,7758.756000,-0.08139229
919,7758.757000,0.2588615
920,7758.758000,0.3959217
921,7758.759000,0.2818871
922,7758.760000,0.1525822
923,7758.761000,-0.08417892
924,7758.762000,-0.1002846
925,7758.763000,0.1497784
926,7758.764000,0.1504612
927,7758.765000,-0.03759575
928,7758.766000,0.007011414
929,7758.767000,0.2195663
930,7758.768000,0.006059647
931,7758.769000,-0.6106167
932,7758.770000,0.6687698
933,7758.771000,-0.3667412
934,7758.772000,0.01360893
935,7758.773000,0.4379702
936,7758.774000,-0.5952511
937,7758.775000,0.1575508
938,7758.776000,-0.08478737
939,7758.777000,-0.2425251
940,7758.778000,0.06025505
941,7758.779000,-0.05517387
942,7758.780000,-0.1255226
943,7758.781000,-0.4485321
944,7758.782000,0.2515392
945,7758.783000,-0.3548737
946,7758.784000,-0.1335678
947,7758.785000,0.1510105
948,7758.786000,-0.2302303
949,7758.787000,-0.1964321
950,7758.788000,-0.5107059
951,7758.789000,-0.8746414
952,7758.790000,-0.5540333
953,7758.791000,0.5321293
954,7758.792000,0.2636738
955,7758.793000,-0.3210735
956,7758.794000,-0.1828537
957,7758.795000,-1.234987
958,7758.796000,0.2424679
959,7758.797000,-0.3498745
960,7758.798000,-0.2649994
961,7758.799000,0.1536617
