#HEADER
#TITLES
 , ,4-DHQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
190,7506.599000,0.01074791
191,7506.600000,0.02166176
192,7506.601000,-0.02953529
193,7506.602000,-0.01909637
194,7506.603000,0.02487946
195,7506.604000,0.08203697
196,7506.605000,0.1648712
197,7506.606000,0.08868217
198,7506.607000,-0.1657963
199,7506.608000,-0.1577988
200,7506.609000,0.09647179
201,7506.610000,0.210371
202,7506.611000,0.2577171
203,7506.612000,-0.6358891
204,7506.613000,0.4338093
205,7506.614000,-0.1022282
206,7506.615000,0.06973839
207,7506.616000,-0.04208374
208,7506.617000,-0.08912849
209,7506.618000,-0.01858521
210,7506.619000,0.2040119
211,7506.620000,-0.05677605
212,7506.621000,0.1108131
213,7506.622000,0.2907982
214,7506.623000,-0.3239727
215,7506.624000,-0.1713352
216,7506.625000,0.1413116
217,7506.626000,0.148283
218,7506.627000,-0.1438694
219,7506.628000,0.117094
220,7506.629000,-0.07007027
221,7506.630000,-0.006538391
222,7506.631000,0.04887772
223,7506.632000,0.04833031
224,7506.633000,-0.01033783
225,7506.634000,-0.01870155
226,7506.635000,0.007707596
227,7506.636000,0.009263992
228,7506.637000,0.002071381
229,7506.638000,0.002002716
230,7506.639000,0.002365112
231,7506.640000,0.001407623
232,7506.641000,-7.629395E-5
233,7506.642000,0.00415802
234,7506.643000,0.01461983
235,7506.644000,-0.001424789
236,7506.645000,-0.04563904
237,7506.646000,0.04584312
238,7506.647000,0.01568794
239,7506.648000,-0.04166794
240,7506.649000,-6.217957E-4
241,7506.650000,-0.01146698
242,7506.651000,-0.002912521
243,7506.652000,-0.02806473
244,7506.653000,-0.08842278
245,7506.654000,0.03096581
246,7506.655000,-0.04383469
247,7506.656000,-0.01023865
248,7506.657000,0.009469986
249,7506.658000,0.0157814
250,7506.659000,0.006727219
251,7506.660000,-0.003633499
252,7506.661000,-0.01999855
253,7506.662000,-0.01873016
254,7506.663000,0.003610611
255,7506.664000,0.1070023
256,7506.665000,0.3058052
257,7506.666000,-0.05593109
258,7506.667000,-0.005516052
259,7506.668000,-0.5771523
260,7506.669000,-1.506067
261,7506.670000,1.710168
262,7506.671000,0.4201279
263,7506.672000,-1.039888
264,7506.673000,0.9650164
265,7506.674000,-0.264082
266,7506.675000,-1.105671
267,7506.676000,0.3128433
268,7506.677000,1.354048
269,7506.678000,-0.4775009
270,7506.679000,-0.7239113
271,7506.680000,-0.3126106
272,7506.681000,0.4360924
273,7506.682000,0.03310966
274,7506.683000,-0.3557739
275,7506.684000,0.376627
276,7506.685000,-0.08399963
277,7506.686000,0.03071213
278,7506.687000,-0.05251694
279,7506.688000,-0.07954597
280,7506.689000,-0.07545853
281,7506.690000,-0.09096527
282,7506.691000,-0.1091976
283,7506.692000,-0.06762314
284,7506.693000,0.03476524
285,7506.694000,-0.05711937
286,7506.695000,-0.03237534
287,7506.696000,0.01019478
288,7506.697000,-0.06136131
289,7506.698000,-0.05927658
290,7506.699000,-0.05308533
291,7506.700000,-0.05088425
292,7506.701000,-0.04635048
293,7506.702000,-0.04335785
294,7506.703000,-0.04383278
295,7506.704000,-0.05263519
296,7506.705000,-0.0724926
297,7506.706000,-0.04647827
298,7506.707000,0.02815437
299,7506.708000,-0.1383572
300,7506.709000,-0.02190018
301,7506.710000,-0.05111694
302,7506.711000,-0.05243111
303,7506.712000,-0.05419731
304,7506.713000,-0.0565052
305,7506.714000,-0.05402565
306,7506.715000,-0.04620171
307,7506.716000,-0.03427505
308,7506.717000,-0.01656342
309,7506.718000,-0.03125381
310,7506.719000,-0.08202362
311,7506.720000,-0.09298515
312,7506.721000,-0.06905365
313,7506.722000,-0.2026348
314,7506.723000,0.08541107
315,7506.724000,0.03424644
316,7506.725000,-0.1582756
317,7506.726000,-0.1702232
318,7506.727000,-0.04253578
319,7506.728000,0.03400612
320,7506.729000,0.1160259
321,7506.730000,0.03889656
322,7506.731000,-0.2378902
323,7506.732000,-0.1513252
324,7506.733000,0.2898846
325,7506.734000,-0.05463982
326,7506.735000,-0.04751968
327,7506.736000,0.1437016
328,7506.737000,-0.02379036
329,7506.738000,-0.07953644
330,7506.739000,-0.2793751
331,7506.740000,-0.3250122
332,7506.741000,-0.2256813
333,7506.742000,-0.7753887
334,7506.743000,0.2086716
335,7506.744000,0.2763252
336,7506.745000,0.1959915
337,7506.746000,0.357317
338,7506.747000,0.2612839
339,7506.748000,0.08875656
340,7506.749000,-0.2820759
341,7506.750000,-0.3969479
342,7506.751000,-0.2497482
343,7506.752000,0.265379
344,7506.753000,0.2172928
345,7506.754000,-0.201931
346,7506.755000,-0.4659214
347,7506.756000,0.4073467
348,7506.757000,0.04987335
349,7506.758000,-0.2065678
350,7506.759000,0.04465294
351,7506.760000,-0.03629494
352,7506.761000,-0.039608
353,7506.762000,-0.02007294
354,7506.763000,0.03357697
355,7506.764000,-0.01144409
356,7506.765000,0.03814316
357,7506.766000,0.01655388
358,7506.767000,-0.01965332
359,7506.768000,-0.09784698
360,7506.769000,-0.2259655
361,7506.770000,-0.08075714
362,7506.771000,0.1513252
363,7506.772000,0.1879425
364,7506.773000,-0.01607132
365,7506.774000,-0.1705761
366,7506.775000,-0.3591633
367,7506.776000,0.2866917
368,7506.777000,-0.0512104
369,7506.778000,-0.2414036
370,7506.779000,0.1886101
371,7506.780000,-0.09936523
372,7506.781000,-0.2940769
373,7506.782000,0.3999977
374,7506.783000,-0.2737236
375,7506.784000,-0.1694641
376,7506.785000,-0.09264565
377,7506.786000,0.09523582
378,7506.787000,-0.07557678
379,7506.788000,-0.1271458
380,7506.789000,-0.2766685
381,7506.790000,0.05342674
382,7506.791000,-0.1147747
383,7506.792000,0.1391468
384,7506.793000,0.212059
385,7506.794000,0.05267906
386,7506.795000,-0.2138653
387,7506.796000,-0.9833431
388,7506.797000,0.02815819
389,7506.798000,-0.1772785
390,7506.799000,-0.3915558
391,7506.800000,0.5161762
392,7506.801000,0.7704067
393,7506.802000,-0.4722385
394,7506.803000,0.01286316
395,7506.804000,-0.05256844
396,7506.805000,0.1233292
397,7506.806000,0.138258
398,7506.807000,0.1784439
399,7506.808000,-0.6875916
400,7506.809000,0.1247234
401,7506.810000,0.6952429
402,7506.811000,-0.6248417
403,7506.812000,0.3890629
404,7506.813000,0.1183815
405,7506.814000,0.2311001
406,7506.815000,-0.0543499
407,7506.816000,-0.4372673
408,7506.817000,-0.1317101
409,7506.818000,-0.4500408
410,7506.819000,0.4662018
411,7506.820000,0.3246822
412,7506.821000,-0.3828964
413,7506.822000,-0.0491581
414,7506.823000,-0.6544781
415,7506.824000,0.006256104
416,7506.825000,0.2745934
417,7506.826000,0.2303829
418,7506.827000,-0.2018738
419,7506.828000,-0.4795723
420,7506.829000,0.2600098
421,7506.830000,0.2990894
422,7506.831000,0.1016788
423,7506.832000,-0.1499348
424,7506.833000,0.3066273
425,7506.834000,-0.6363297
426,7506.835000,-0.6678047
427,7506.836000,-0.6040478
428,7506.837000,0.2328091
429,7506.838000,0.3649998
430,7506.839000,-0.09579086
431,7506.840000,0.4549408
432,7506.841000,-0.1900883
433,7506.842000,-0.1596489
434,7506.843000,-0.06449699
435,7506.844000,-0.04311371
436,7506.845000,-0.03393936
437,7506.846000,-0.02085686
438,7506.847000,-0.03432655
439,7506.848000,-0.03661919
440,7506.849000,-0.03383064
441,7506.850000,-0.03262138
442,7506.851000,-0.02759361
443,7506.852000,-0.02357292
444,7506.853000,-0.02011681
445,7506.854000,-0.02423286
446,7506.855000,-0.03731537
447,7506.856000,-0.05170822
448,7506.857000,-0.06989288
449,7506.858000,-0.07132721
450,7506.859000,-0.05305862
451,7506.860000,0.05856133
452,7506.861000,0.1024437
453,7506.862000,0.03231239
454,7506.863000,-0.2275295
455,7506.864000,-0.2318478
456,7506.865000,0.001579285
457,7506.866000,0.0490036
458,7506.867000,-0.1806183
459,7506.868000,-0.093153
460,7506.869000,0.2007275
461,7506.870000,-0.4144096
462,7506.871000,0.01912689
463,7506.872000,-0.07284355
464,7506.873000,-0.05409622
465,7506.874000,-0.03907013
466,7506.875000,-0.02849388
467,7506.876000,0.036623
468,7506.877000,0.1592464
469,7506.878000,0.05610275
470,7506.879000,-0.284441
471,7506.880000,0.4709682
472,7506.881000,-0.01088333
473,7506.882000,-0.01504517
474,7506.883000,0.03677559
475,7506.884000,0.0210762
476,7506.885000,-0.03009415
477,7506.886000,-0.04436493
478,7506.887000,-0.05005836
479,7506.888000,-0.0501461
480,7506.889000,-0.04042816
481,7506.890000,-0.03801918
482,7506.891000,-0.04360962
483,7506.892000,-0.04450417
484,7506.893000,-0.0449791
485,7506.894000,-0.02040672
486,7506.895000,0.03337669
487,7506.896000,0.06602287
488,7506.897000,0.08118248
489,7506.898000,0.158289
490,7506.899000,0.03665161
491,7506.900000,-0.289669
492,7506.901000,-0.3956165
493,7506.902000,-0.2683239
494,7506.903000,0.582943
495,7506.904000,0.5127563
496,7506.905000,-0.3447399
497,7506.906000,-0.4836941
498,7506.907000,-0.1119461
499,7506.908000,-0.08683777
500,7506.909000,-0.1863346
501,7506.910000,-0.1773052
502,7506.911000,-0.3165455
503,7506.912000,-0.137476
504,7506.913000,0.2553043
505,7506.914000,0.6850882
506,7506.915000,0.1322098
507,7506.916000,0.05018425
508,7506.917000,-0.04702568
509,7506.918000,-0.1461449
510,7506.919000,-0.1619282
511,7506.920000,-0.1445637
512,7506.921000,-0.06896019
513,7506.922000,-0.04554367
514,7506.923000,-0.08200645
515,7506.924000,-0.08956337
516,7506.925000,-0.09320068
517,7506.926000,-0.1969395
518,7506.927000,-0.4005623
519,7506.928000,-0.426712
520,7506.929000,-0.2774239
521,7506.930000,-0.02182579
522,7506.931000,0.1586876
523,7506.932000,0.1998501
524,7506.933000,0.6574688
525,7506.934000,0.4427872
526,7506.935000,-0.265686
527,7506.936000,-0.2340508
528,7506.937000,0.06993866
529,7506.938000,0.004642487
530,7506.939000,-0.4080467
531,7506.940000,0.1955814
532,7506.941000,0.2579212
533,7506.942000,0.1344738
534,7506.943000,0.2701817
535,7506.944000,0.1799107
536,7506.945000,0.09626961
537,7506.946000,0.04043388
538,7506.947000,0.03101349
539,7506.948000,0.1123104
540,7506.949000,0.07142448
541,7506.950000,0.08862877
542,7506.951000,0.07475281
543,7506.952000,0.07079506
544,7506.953000,0.07099533
545,7506.954000,0.07370949
546,7506.955000,0.08291817
547,7506.956000,0.06954575
548,7506.957000,0.03202248
549,7506.958000,0.01807976
550,7506.959000,0.0233078
551,7506.960000,-0.5689182
552,7506.961000,-0.7252312
553,7506.962000,-0.6746864
554,7506.963000,-0.8791046
555,7506.964000,-0.291851
556,7506.965000,0.3234825
557,7506.966000,-0.1202488
558,7506.967000,0.02234268
559,7506.968000,0.8014545
560,7506.969000,0.09427643
561,7506.970000,0.5800285
562,7506.971000,0.774436
563,7506.972000,-0.1524372
564,7506.973000,0.1905537
565,7506.974000,-0.09530067
566,7506.975000,-0.1430492
567,7506.976000,-0.162611
568,7506.977000,-0.1830597
569,7506.978000,-0.1659565
570,7506.979000,-0.1430016
571,7506.980000,-0.05858612
572,7506.981000,0.08448601
573,7506.982000,0.1436157
574,7506.983000,0.1173573
575,7506.984000,0.0743618
576,7506.985000,-0.01926041
577,7506.986000,-0.03635788
578,7506.987000,0.03574371
579,7506.988000,0.0105896
580,7506.989000,-0.09000969
581,7506.990000,-0.04405403
582,7506.991000,0.1323357
583,7506.992000,0.1135941
584,7506.993000,-0.07994843
585,7506.994000,0.04888535
586,7506.995000,0.06401253
587,7506.996000,-0.06492996
588,7506.997000,-0.08788681
589,7506.998000,0.1644363
590,7506.999000,0.1388588
591,7507.000000,-0.2103767
592,7507.001000,0.1460667
593,7507.002000,0.0507431
594,7507.003000,-0.01190948
595,7507.004000,-0.01186371
596,7507.005000,0.05283546
597,7507.006000,0.0388279
598,7507.007000,-0.03650665
599,7507.008000,0.03255272
600,7507.009000,0.2370911
601,7507.010000,-0.1998825
602,7507.011000,0.119709
603,7507.012000,0.0573616
604,7507.013000,0.07456207
605,7507.014000,0.07146454
606,7507.015000,0.04556274
607,7507.016000,-0.01748085
608,7507.017000,-0.1267719
609,7507.018000,-0.02712059
610,7507.019000,0.297924
611,7507.020000,-0.1177883
612,7507.021000,-0.01497269
613,7507.022000,-0.09630585
614,7507.023000,0.01250076
615,7507.024000,0.01214981
616,7507.025000,-0.05392456
617,7507.026000,0.1786671
618,7507.027000,0.07652855
619,7507.028000,0.1851616
620,7507.029000,0.3035526
621,7507.030000,0.168869
622,7507.031000,0.08074188
623,7507.032000,-0.03698158
624,7507.033000,-0.1155701
625,7507.034000,-0.550478
626,7507.035000,-0.1645832
627,7507.036000,-0.04986954
628,7507.037000,0.2458935
629,7507.038000,0.2798462
630,7507.039000,0.010355
631,7507.040000,-0.04725266
632,7507.041000,0.03367424
633,7507.042000,0.07741356
634,7507.043000,-0.03235817
635,7507.044000,-0.02004814
636,7507.045000,0.0230217
637,7507.046000,0.0346489
638,7507.047000,0.02868843
639,7507.048000,0.03931618
640,7507.049000,0.05714035
641,7507.050000,0.04276276
642,7507.051000,-0.002540588
643,7507.052000,-0.08928108
644,7507.053000,-0.2292747
645,7507.054000,-0.05957031
646,7507.055000,0.1931667
647,7507.056000,0.1724854
648,7507.057000,-0.2015247
649,7507.058000,-0.05596733
650,7507.059000,0.5426769
651,7507.060000,-0.4128513
652,7507.061000,0.2931767
653,7507.062000,0.1417084
654,7507.063000,0.1401291
655,7507.064000,0.1238728
656,7507.065000,0.09173584
657,7507.066000,0.07453156
658,7507.067000,0.0749855
659,7507.068000,0.07170677
660,7507.069000,0.07218742
661,7507.070000,-0.003988266
662,7507.071000,-0.166256
663,7507.072000,-0.1780968
664,7507.073000,-0.04285431
665,7507.074000,-0.1436176
666,7507.075000,-0.2880592
667,7507.076000,-0.1813202
668,7507.077000,-0.3444176
669,7507.078000,-0.3214741
670,7507.079000,-0.2710476
671,7507.080000,-0.1901836
672,7507.081000,-0.06528091
673,7507.082000,0.02087593
674,7507.083000,0.0615406
675,7507.084000,0.1570644
676,7507.085000,0.2899437
677,7507.086000,0.5858269
678,7507.087000,1.075685
679,7507.088000,-0.01249123
680,7507.089000,0.6292572
681,7507.090000,0.4486771
682,7507.091000,0.1014519
683,7507.092000,-0.03589249
684,7507.093000,-0.1152306
685,7507.094000,-0.1996841
686,7507.095000,-0.2465172
687,7507.096000,-0.1866055
688,7507.097000,-0.01354218
689,7507.098000,-0.03921509
690,7507.099000,-0.2709484
691,7507.100000,-0.2299919
692,7507.101000,0.04199028
693,7507.102000,0.1553116
694,7507.103000,0.1805687
695,7507.104000,0.2092896
696,7507.105000,0.179142
697,7507.106000,0.114315
698,7507.107000,0.01089859
699,7507.108000,-0.1990128
700,7507.109000,-0.04321098
701,7507.110000,0.2906437
702,7507.111000,-0.03633118
703,7507.112000,-0.0237751
704,7507.113000,-0.07812119
705,7507.114000,0.1003952
706,7507.115000,0.295805
707,7507.116000,-0.2138233
708,7507.117000,-0.08014488
709,7507.118000,0.2709618
710,7507.119000,-0.03439331
711,7507.120000,0.01200676
712,7507.121000,-0.04180908
713,7507.122000,0.02256393
714,7507.123000,0.06654167
715,7507.124000,0.08686447
716,7507.125000,0.04471779
717,7507.126000,0.07217407
718,7507.127000,0.1433353
719,7507.128000,-0.3301086
720,7507.129000,0.2774296
721,7507.130000,0.1671333
722,7507.131000,-0.08533096
723,7507.132000,-0.0913887
724,7507.133000,0.08701515
725,7507.134000,0.106205
726,7507.135000,0.03092384
727,7507.136000,0.02523041
728,7507.137000,0.0453434
729,7507.138000,0.03973579
730,7507.139000,0.0262413
731,7507.140000,0.03258514
732,7507.141000,0.05529213
733,7507.142000,0.01427841
734,7507.143000,0.1950531
735,7507.144000,0.04210472
736,7507.145000,-0.3614235
737,7507.146000,0.5624828
738,7507.147000,-0.1444149
739,7507.148000,-0.03956795
740,7507.149000,-0.112215
741,7507.150000,-0.05939674
742,7507.151000,0.1352577
743,7507.152000,0.2865086
744,7507.153000,0.02272606
745,7507.154000,0.1469193
746,7507.155000,0.4783649
747,7507.156000,-0.9202862
748,7507.157000,0.005874634
749,7507.158000,0.5901394
750,7507.159000,-0.3522377
751,7507.160000,0.4970436
752,7507.161000,-0.2387867
753,7507.162000,0.4498558
754,7507.163000,-0.1463451
755,7507.164000,-0.7260189
756,7507.165000,0.5474434
757,7507.166000,0.3489056
758,7507.167000,-0.3763123
759,7507.168000,-0.2352505
760,7507.169000,0.6053085
761,7507.170000,0.7178202
762,7507.171000,0.2957001
763,7507.172000,-0.09557343
764,7507.173000,-0.6959
765,7507.174000,2.117157E-4
766,7507.175000,0.6558056
767,7507.176000,0.7488346
768,7507.177000,0.2841358
769,7507.178000,-0.687048
770,7507.179000,0.33181
771,7507.180000,0.2040653
772,7507.181000,0.04610634
773,7507.182000,0.0606575
774,7507.183000,-0.08463669
775,7507.184000,-0.142767
776,7507.185000,-0.2452202
777,7507.186000,-0.3235054
778,7507.187000,0.04619026
779,7507.188000,-0.02947807
780,7507.189000,-0.3876648
781,7507.190000,-0.4411545
782,7507.191000,-0.2680492
783,7507.192000,-0.2421074
784,7507.193000,-0.2741013
785,7507.194000,0.05034065
786,7507.195000,0.01466179
787,7507.196000,0.6168251
788,7507.197000,0.4179325
789,7507.198000,0.5196724
790,7507.199000,0.6773348
791,7507.200000,0.6323624
792,7507.201000,0.4621391
793,7507.202000,0.4315395
794,7507.203000,0.5276432
795,7507.204000,-0.2326775
796,7507.205000,0.03170776
797,7507.206000,-0.1678886
798,7507.207000,-0.1883984
799,7507.208000,-0.2544346
800,7507.209000,-0.3540497
801,7507.210000,-0.2305336
802,7507.211000,0.1159248
803,7507.212000,0.2880325
804,7507.213000,0.006401062
805,7507.214000,0.04103851
806,7507.215000,0.2000694
807,7507.216000,0.2045021
808,7507.217000,0.1205101
809,7507.218000,0.09788513
810,7507.219000,0.1022129
811,7507.220000,0.08434105
812,7507.221000,0.06498146
813,7507.222000,0.0337925
814,7507.223000,0.03874588
815,7507.224000,0.03832626
816,7507.225000,0.05367088
817,7507.226000,0.0581665
818,7507.227000,0.0521183
819,7507.228000,0.05087471
820,7507.229000,0.04872513
821,7507.230000,0.047575
822,7507.231000,0.04890251
823,7507.232000,0.04097748
824,7507.233000,0.02427101
825,7507.234000,0.04413033
826,7507.235000,0.02440643
827,7507.236000,0.02545357
828,7507.237000,0.02275848
829,7507.238000,0.02089691
830,7507.239000,0.01980591
831,7507.240000,0.01986694
832,7507.241000,0.02130318
833,7507.242000,0.02086258
834,7507.243000,0.01899529
835,7507.244000,0.01841354
836,7507.245000,0.01837349
837,7507.246000,0.02802658
838,7507.247000,0.04851913
839,7507.248000,0.1163216
840,7507.249000,0.2389946
841,7507.250000,0.1018295
842,7507.251000,0.1183777
843,7507.252000,-0.009115219
844,7507.253000,-0.1634769
845,7507.254000,-0.0230217
846,7507.255000,0.4475746
847,7507.256000,0.4949265
848,7507.257000,0.1570644
849,7507.258000,-0.27985
850,7507.259000,0.2398911
851,7507.260000,0.1090679
852,7507.261000,-0.1538372
853,7507.262000,0.2402096
854,7507.263000,0.01277161
855,7507.264000,0.13274
856,7507.265000,0.2156868
857,7507.266000,0.211525
858,7507.267000,0.1085625
859,7507.268000,-0.0843277
860,7507.269000,-0.4044514
861,7507.270000,-0.1123028
862,7507.271000,0.3148041
863,7507.272000,0.2676659
864,7507.273000,-0.2394581
865,7507.274000,-0.04514313
866,7507.275000,0.01041412
867,7507.276000,0.09908295
868,7507.277000,0.08612633
869,7507.278000,0.02654839
870,7507.279000,-0.1411533
871,7507.280000,-0.02978516
872,7507.281000,0.3745518
873,7507.282000,-0.5445614
874,7507.283000,-0.2926216
875,7507.284000,1.08814
876,7507.285000,-0.2807846
877,7507.286000,-0.01743698
878,7507.287000,0.2612152
879,7507.288000,-0.08862305
880,7507.289000,-1.002987
881,7507.290000,0.8460722
882,7507.291000,0.3568153
883,7507.292000,0.6493053
884,7507.293000,0.2135983
885,7507.294000,0.07866478
886,7507.295000,0.1313801
887,7507.296000,0.1257267
888,7507.297000,0.2489643
889,7507.298000,-0.6245461
890,7507.299000,-0.3410301
891,7507.300000,0.1394463
892,7507.301000,-0.1407051
893,7507.302000,0.2020626
894,7507.303000,0.5936146
895,7507.304000,0.2385578
896,7507.305000,0.004493713
897,7507.306000,-0.1397781
898,7507.307000,0.04846573
899,7507.308000,0.1611557
900,7507.309000,0.3258076
901,7507.310000,-0.2438774
902,7507.311000,0.4136448
903,7507.312000,-0.1482315
904,7507.313000,0.1569805
905,7507.314000,-0.03651237
906,7507.315000,-0.2757263
907,7507.316000,-0.01725006
908,7507.317000,0.7664642
909,7507.318000,-1.007282
910,7507.319000,-0.2813587
911,7507.320000,0.5849476
912,7507.321000,-0.008766174
913,7507.322000,0.1625977
914,7507.323000,-0.01515961
915,7507.324000,0.1656246
916,7507.325000,-0.2081757
917,7507.326000,-0.1671677
918,7507.327000,0.01550102
919,7507.328000,-0.3065662
920,7507.329000,-0.6266861
921,7507.330000,0.4336262
922,7507.331000,-0.01191139
923,7507.332000,0.3707714
924,7507.333000,0.5864449
925,7507.334000,0.9178801
926,7507.335000,-0.05694962
927,7507.336000,-0.240921
928,7507.337000,-1.164694
929,7507.338000,-1.199072
930,7507.339000,-0.5268784
931,7507.340000,6.656647E-4
932,7507.341000,-0.4738102
933,7507.342000,-0.02352715
934,7507.343000,0.8134956
935,7507.344000,0.4350395
936,7507.345000,0.03744507
937,7507.346000,-0.8881378
938,7507.347000,-0.03962898
939,7507.348000,-0.08985138
940,7507.349000,-0.08870125
941,7507.350000,-0.04120636
942,7507.351000,-0.05138397
943,7507.352000,-0.07971954
944,7507.353000,-0.1381397
945,7507.354000,-0.09393692
946,7507.355000,0.06544113
947,7507.356000,-0.4487991
948,7507.357000,0.9769115
949,7507.358000,-1.010515
950,7507.359000,0.3109722
951,7507.360000,0.1363392
952,7507.361000,-0.4418812
953,7507.362000,0.6438408
954,7507.363000,-0.8163929
955,7507.364000,0.6338902
956,7507.365000,-0.246212
957,7507.366000,-0.2162132
958,7507.367000,0.9727755
959,7507.368000,-0.866703
