#HEADER
#TITLES
 , ,2XH1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
197,7506.606000,0.1039703
198,7506.607000,0.1055754
199,7506.608000,0.1107421
200,7506.609000,0.1162092
201,7506.610000,0.1001009
202,7506.611000,0.04877687
203,7506.612000,0.06525642
204,7506.613000,0.1460364
205,7506.614000,0.02337431
206,7506.615000,0.0910679
207,7506.616000,0.06476253
208,7506.617000,0.06035402
209,7506.618000,0.0605103
210,7506.619000,0.06792172
211,7506.620000,0.04755234
212,7506.621000,0.06823273
213,7506.622000,0.05504095
214,7506.623000,0.02978037
215,7506.624000,0.02742847
216,7506.625000,0.03798667
217,7506.626000,0.03681418
218,7506.627000,0.02646825
219,7506.628000,0.008155162
220,7506.629000,-0.02393264
221,7506.630000,0.02255306
222,7506.631000,0.03114836
223,7506.632000,-0.0176116
224,7506.633000,0.03735224
225,7506.634000,0.02076566
226,7506.635000,-0.004349764
227,7506.636000,-0.01626782
228,7506.637000,-0.01853221
229,7506.638000,-0.027814
230,7506.639000,-0.03883503
231,7506.640000,-0.0439671
232,7506.641000,-0.04427639
233,7506.642000,-0.04566786
234,7506.643000,-0.04697417
235,7506.644000,-0.05422169
236,7506.645000,-0.06907096
237,7506.646000,-0.07723549
238,7506.647000,-0.07981697
239,7506.648000,-0.08601835
240,7506.649000,-0.09349863
241,7506.650000,-0.09976523
242,7506.651000,-0.105788
243,7506.652000,-0.1108465
244,7506.653000,-0.1146896
245,7506.654000,-0.1244831
246,7506.655000,-0.1405788
247,7506.656000,-0.1371373
248,7506.657000,-0.1481904
249,7506.658000,-0.1562
250,7506.659000,-0.1715579
251,7506.660000,-0.1712395
252,7506.661000,-0.1554097
253,7506.662000,-0.2121804
254,7506.663000,-0.2227533
255,7506.664000,-0.1753556
256,7506.665000,-0.2179755
257,7506.666000,-0.2260569
258,7506.667000,-0.1854057
259,7506.668000,-0.2139898
260,7506.669000,-0.2487138
261,7506.670000,-0.1110712
262,7506.671000,-0.3368863
263,7506.672000,-0.3072111
264,7506.673000,-0.2109455
265,7506.674000,-0.3080825
266,7506.675000,-0.3653377
267,7506.676000,-0.2503107
268,7506.677000,-0.2251024
269,7506.678000,-0.3749321
270,7506.679000,-0.3613609
271,7506.680000,-0.2960486
272,7506.681000,-0.2515351
273,7506.682000,-0.320761
274,7506.683000,-0.3400205
275,7506.684000,-0.2945949
276,7506.685000,-0.3762669
277,7506.686000,-0.3803584
278,7506.687000,-0.3834995
279,7506.688000,-0.3855416
280,7506.689000,-0.381586
281,7506.690000,-0.3857211
282,7506.691000,-0.3956892
283,7506.692000,-0.4052257
284,7506.693000,-0.4161394
285,7506.694000,-0.4225673
286,7506.695000,-0.4298798
287,7506.696000,-0.4362163
288,7506.697000,-0.4428975
289,7506.698000,-0.4511472
290,7506.699000,-0.4615856
291,7506.700000,-0.4679815
292,7506.701000,-0.4704576
293,7506.702000,-0.490216
294,7506.703000,-0.4909133
295,7506.704000,-0.4762375
296,7506.705000,-0.4871682
297,7506.706000,-0.4968149
298,7506.707000,-0.5251759
299,7506.708000,-0.5542418
300,7506.709000,-0.5136575
301,7506.710000,-0.5188142
302,7506.711000,-0.5373415
303,7506.712000,-0.5420966
304,7506.713000,-0.5409787
305,7506.714000,-0.5436569
306,7506.715000,-0.5465263
307,7506.716000,-0.548036
308,7506.717000,-0.5490586
309,7506.718000,-0.5505615
310,7506.719000,-0.5525366
311,7506.720000,-0.5500802
312,7506.721000,-0.5430095
313,7506.722000,-0.5681111
314,7506.723000,-0.5803505
315,7506.724000,-0.5947028
316,7506.725000,-0.5973289
317,7506.726000,-0.5923904
318,7506.727000,-0.57456
319,7506.728000,-0.6137857
320,7506.729000,-0.6124755
321,7506.730000,-0.6060901
322,7506.731000,-0.6435056
323,7506.732000,-0.6293237
324,7506.733000,-0.5870853
325,7506.734000,-0.5964878
326,7506.735000,-0.6420358
327,7506.736000,-0.6336877
328,7506.737000,-0.6143788
329,7506.738000,-0.6206246
330,7506.739000,-0.6546352
331,7506.740000,-0.6253556
332,7506.741000,-0.6414759
333,7506.742000,-0.6597852
334,7506.743000,-0.631861
335,7506.744000,-0.6407332
336,7506.745000,-0.660238
337,7506.746000,-0.6676599
338,7506.747000,-0.666832
339,7506.748000,-0.6729588
340,7506.749000,-0.6821877
341,7506.750000,-0.681357
342,7506.751000,-0.6713434
343,7506.752000,-0.6688189
344,7506.753000,-0.6721615
345,7506.754000,-0.6721779
346,7506.755000,-0.6716328
347,7506.756000,-0.6754991
348,7506.757000,-0.6832595
349,7506.758000,-0.6866438
350,7506.759000,-0.6859574
351,7506.760000,-0.6842351
352,7506.761000,-0.6796462
353,7506.762000,-0.6896302
354,7506.763000,-0.7157954
355,7506.764000,-0.6951813
356,7506.765000,-0.6746601
357,7506.766000,-0.7382305
358,7506.767000,-0.7052042
359,7506.768000,-0.6991009
360,7506.769000,-0.7098123
361,7506.770000,-0.7086402
362,7506.771000,-0.7308857
363,7506.772000,-0.7539591
364,7506.773000,-0.7871852
365,7506.774000,-0.7610523
366,7506.775000,-0.7109284
367,7506.776000,-0.6703333
368,7506.777000,-0.7826511
369,7506.778000,-0.7855632
370,7506.779000,-0.7448997
371,7506.780000,-0.7397236
372,7506.781000,-0.7486067
373,7506.782000,-0.729913
374,7506.783000,-0.8268112
375,7506.784000,-0.7882751
376,7506.785000,-0.7331499
377,7506.786000,-0.7358025
378,7506.787000,-0.7410385
379,7506.788000,-0.7352396
380,7506.789000,-0.7118723
381,7506.790000,-0.7271647
382,7506.791000,-0.7768597
383,7506.792000,-0.7458754
384,7506.793000,-0.795041
385,7506.794000,-0.8778704
386,7506.795000,-0.8580953
387,7506.796000,-0.8657725
388,7506.797000,-0.8308596
389,7506.798000,-0.8963641
390,7506.799000,-0.8109081
391,7506.800000,-0.7875962
392,7506.801000,-0.8683378
393,7506.802000,-0.8745434
394,7506.803000,-0.8287084
395,7506.804000,-0.8144822
396,7506.805000,-0.8050479
397,7506.806000,-0.8078583
398,7506.807000,-0.832889
399,7506.808000,-0.8592051
400,7506.809000,-0.7938296
401,7506.810000,-0.814169
402,7506.811000,-0.8800418
403,7506.812000,-0.7952689
404,7506.813000,-0.8693677
405,7506.814000,-0.8628224
406,7506.815000,-0.8705852
407,7506.816000,-0.8678743
408,7506.817000,-0.853284
409,7506.818000,-0.8885887
410,7506.819000,-0.8369457
411,7506.820000,-0.8984997
412,7506.821000,-0.8831946
413,7506.822000,-0.8558185
414,7506.823000,-0.9121652
415,7506.824000,-0.8231028
416,7506.825000,-0.8508201
417,7506.826000,-0.861917
418,7506.827000,-0.888835
419,7506.828000,-0.8890147
420,7506.829000,-0.8512518
421,7506.830000,-0.8400899
422,7506.831000,-0.8419322
423,7506.832000,-0.8294672
424,7506.833000,-0.8097232
425,7506.834000,-0.8582492
426,7506.835000,-0.8042576
427,7506.836000,-0.8010406
428,7506.837000,-0.7884725
429,7506.838000,-0.7831333
430,7506.839000,-0.7875991
431,7506.840000,-0.7634073
432,7506.841000,-0.756829
433,7506.842000,-0.7432839
434,7506.843000,-0.7363873
435,7506.844000,-0.7263657
436,7506.845000,-0.7151611
437,7506.846000,-0.7033684
438,7506.847000,-0.6900824
439,7506.848000,-0.6757643
440,7506.849000,-0.6601921
441,7506.850000,-0.644246
442,7506.851000,-0.6279319
443,7506.852000,-0.6105787
444,7506.853000,-0.5923817
445,7506.854000,-0.5767338
446,7506.855000,-0.563917
447,7506.856000,-0.5538168
448,7506.857000,-0.5447544
449,7506.858000,-0.5347996
450,7506.859000,-0.5227888
451,7506.860000,-0.5118132
452,7506.861000,-0.500921
453,7506.862000,-0.4983174
454,7506.863000,-0.5050994
455,7506.864000,-0.4959973
456,7506.865000,-0.4712842
457,7506.866000,-0.4696655
458,7506.867000,-0.488225
459,7506.868000,-0.4510036
460,7506.869000,-0.4524956
461,7506.870000,-0.4748717
462,7506.871000,-0.4457102
463,7506.872000,-0.4447213
464,7506.873000,-0.4381475
465,7506.874000,-0.4299024
466,7506.875000,-0.4201763
467,7506.876000,-0.433702
468,7506.877000,-0.422208
469,7506.878000,-0.4117132
470,7506.879000,-0.3843523
471,7506.880000,-0.3812776
472,7506.881000,-0.4016007
473,7506.882000,-0.3913203
474,7506.883000,-0.3844046
475,7506.884000,-0.3765379
476,7506.885000,-0.3713719
477,7506.886000,-0.3723418
478,7506.887000,-0.3822265
479,7506.888000,-0.339064
480,7506.889000,-0.3407544
481,7506.890000,-0.3566765
482,7506.891000,-0.3419173
483,7506.892000,-0.3461699
484,7506.893000,-0.3448754
485,7506.894000,-0.3262945
486,7506.895000,-0.2870325
487,7506.896000,-0.3164014
488,7506.897000,-0.2599622
489,7506.898000,-0.2303875
490,7506.899000,-0.2268003
491,7506.900000,-0.2316379
492,7506.901000,-0.246916
493,7506.902000,-0.2419418
494,7506.903000,-0.2097118
495,7506.904000,-0.218327
496,7506.905000,-0.1844279
497,7506.906000,-0.1744296
498,7506.907000,-0.166444
499,7506.908000,-0.1557964
500,7506.909000,-0.1442736
501,7506.910000,-0.1436241
502,7506.911000,-0.1538565
503,7506.912000,-0.08902718
504,7506.913000,-0.09192546
505,7506.914000,-0.1029699
506,7506.915000,-0.09501675
507,7506.916000,-0.05306222
508,7506.917000,-0.0754353
509,7506.918000,-0.04977222
510,7506.919000,-0.02136994
511,7506.920000,-0.01363541
512,7506.921000,-0.02777197
513,7506.922000,-0.02222704
514,7506.923000,-0.002070192
515,7506.924000,0.009741875
516,7506.925000,0.01950855
517,7506.926000,0.02324808
518,7506.927000,0.01756034
519,7506.928000,0.0315671
520,7506.929000,0.06548193
521,7506.930000,0.0842336
522,7506.931000,0.09233015
523,7506.932000,0.08774921
524,7506.933000,0.1138617
525,7506.934000,0.09735645
526,7506.935000,0.05508139
527,7506.936000,0.1039776
528,7506.937000,0.1451262
529,7506.938000,0.1075958
530,7506.939000,0.07686584
531,7506.940000,0.1919866
532,7506.941000,0.1626203
533,7506.942000,0.135698
534,7506.943000,0.1810056
535,7506.944000,0.17766
536,7506.945000,0.180932
537,7506.946000,0.1898575
538,7506.947000,0.2051321
539,7506.948000,0.2001961
540,7506.949000,0.1969515
541,7506.950000,0.2382116
542,7506.951000,0.2230735
543,7506.952000,0.2387553
544,7506.953000,0.2497146
545,7506.954000,0.2511532
546,7506.955000,0.2421665
547,7506.956000,0.2490101
548,7506.957000,0.2708748
549,7506.958000,0.2803497
550,7506.959000,0.2856909
551,7506.960000,0.2876335
552,7506.961000,0.3169304
553,7506.962000,0.3225076
554,7506.963000,0.3407592
555,7506.964000,0.4166717
556,7506.965000,0.3993684
557,7506.966000,0.3563396
558,7506.967000,0.3763439
559,7506.968000,0.3590898
560,7506.969000,0.3158689
561,7506.970000,0.4058421
562,7506.971000,0.3921083
563,7506.972000,0.361994
564,7506.973000,0.4477673
565,7506.974000,0.4570744
566,7506.975000,0.459189
567,7506.976000,0.4620958
568,7506.977000,0.4582214
569,7506.978000,0.4613825
570,7506.979000,0.4740986
571,7506.980000,0.4848733
572,7506.981000,0.4975168
573,7506.982000,0.5069746
574,7506.983000,0.5118289
575,7506.984000,0.5188983
576,7506.985000,0.526852
577,7506.986000,0.5273533
578,7506.987000,0.534724
579,7506.988000,0.535619
580,7506.989000,0.5343831
581,7506.990000,0.5432565
582,7506.991000,0.5629502
583,7506.992000,0.5436524
584,7506.993000,0.5328838
585,7506.994000,0.5694218
586,7506.995000,0.547377
587,7506.996000,0.5562821
588,7506.997000,0.5579786
589,7506.998000,0.5546216
590,7506.999000,0.545004
591,7507.000000,0.5465688
592,7507.001000,0.5592443
593,7507.002000,0.5527462
594,7507.003000,0.52874
595,7507.004000,0.5679445
596,7507.005000,0.5455976
597,7507.006000,0.5376714
598,7507.007000,0.5401164
599,7507.008000,0.539593
600,7507.009000,0.5480567
601,7507.010000,0.5190929
602,7507.011000,0.5342117
603,7507.012000,0.5264097
604,7507.013000,0.5227521
605,7507.014000,0.5191182
606,7507.015000,0.5154352
607,7507.016000,0.5033576
608,7507.017000,0.4821208
609,7507.018000,0.5045626
610,7507.019000,0.5131657
611,7507.020000,0.4814941
612,7507.021000,0.5074176
613,7507.022000,0.5021764
614,7507.023000,0.5023512
615,7507.024000,0.5020319
616,7507.025000,0.5010846
617,7507.026000,0.4953671
618,7507.027000,0.484387
619,7507.028000,0.5041643
620,7507.029000,0.5120798
621,7507.030000,0.4757094
622,7507.031000,0.5006336
623,7507.032000,0.5111634
624,7507.033000,0.5152686
625,7507.034000,0.4668574
626,7507.035000,0.5005103
627,7507.036000,0.4940315
628,7507.037000,0.499096
629,7507.038000,0.4793828
630,7507.039000,0.4918111
631,7507.040000,0.4866555
632,7507.041000,0.4834687
633,7507.042000,0.4878905
634,7507.043000,0.4831722
635,7507.044000,0.4817311
636,7507.045000,0.4777552
637,7507.046000,0.479244
638,7507.047000,0.4863899
639,7507.048000,0.4584046
640,7507.049000,0.4697483
641,7507.050000,0.4635681
642,7507.051000,0.465063
643,7507.052000,0.4653633
644,7507.053000,0.4654042
645,7507.054000,0.4628441
646,7507.055000,0.4377634
647,7507.056000,0.4182808
648,7507.057000,0.3952624
649,7507.058000,0.4742763
650,7507.059000,0.402332
651,7507.060000,0.4167435
652,7507.061000,0.4407012
653,7507.062000,0.3884804
654,7507.063000,0.373642
655,7507.064000,0.3620765
656,7507.065000,0.387448
657,7507.066000,0.391264
658,7507.067000,0.3823725
659,7507.068000,0.380351
660,7507.069000,0.3773723
661,7507.070000,0.3658862
662,7507.071000,0.3465838
663,7507.072000,0.333161
664,7507.073000,0.3249383
665,7507.074000,0.266672
666,7507.075000,0.3098408
667,7507.076000,0.3023741
668,7507.077000,0.2994739
669,7507.078000,0.2978236
670,7507.079000,0.2928309
671,7507.080000,0.2872432
672,7507.081000,0.2803409
673,7507.082000,0.265766
674,7507.083000,0.242994
675,7507.084000,0.2845523
676,7507.085000,0.274622
677,7507.086000,0.2647123
678,7507.087000,0.2565023
679,7507.088000,0.2071618
680,7507.089000,0.2361369
681,7507.090000,0.2215915
682,7507.091000,0.2071787
683,7507.092000,0.2158045
684,7507.093000,0.2138973
685,7507.094000,0.2267786
686,7507.095000,0.246332
687,7507.096000,0.2352941
688,7507.097000,0.1907583
689,7507.098000,0.2210754
690,7507.099000,0.2189552
691,7507.100000,0.1972016
692,7507.101000,0.2129677
693,7507.102000,0.2092026
694,7507.103000,0.2112865
695,7507.104000,0.2247351
696,7507.105000,0.2308969
697,7507.106000,0.2170364
698,7507.107000,0.1739
699,7507.108000,0.1711892
700,7507.109000,0.2064065
701,7507.110000,0.2082894
702,7507.111000,0.1872105
703,7507.112000,0.1849272
704,7507.113000,0.1915277
705,7507.114000,0.1860906
706,7507.115000,0.1959448
707,7507.116000,0.1986692
708,7507.117000,0.2012087
709,7507.118000,0.2040337
710,7507.119000,0.20613
711,7507.120000,0.1374772
712,7507.121000,0.1864295
713,7507.122000,0.1809035
714,7507.123000,0.1909383
715,7507.124000,0.1886625
716,7507.125000,0.171487
717,7507.126000,0.185036
718,7507.127000,0.175487
719,7507.128000,0.1864954
720,7507.129000,0.2045159
721,7507.130000,0.1611851
722,7507.131000,0.1797446
723,7507.132000,0.1824197
724,7507.133000,0.1865742
725,7507.134000,0.1660097
726,7507.135000,0.2069276
727,7507.136000,0.2022233
728,7507.137000,0.1836098
729,7507.138000,0.1817259
730,7507.139000,0.191674
731,7507.140000,0.1903939
732,7507.141000,0.1827661
733,7507.142000,0.1939048
734,7507.143000,0.2224781
735,7507.144000,0.18128
736,7507.145000,0.1845109
737,7507.146000,0.2358679
738,7507.147000,0.1890705
739,7507.148000,0.1974109
740,7507.149000,0.1995037
741,7507.150000,0.1737468
742,7507.151000,0.1922161
743,7507.152000,0.1927828
744,7507.153000,0.1781166
745,7507.154000,0.1817206
746,7507.155000,0.1944474
747,7507.156000,0.1544929
748,7507.157000,0.2076822
749,7507.158000,0.143886
750,7507.159000,0.1641123
751,7507.160000,0.1859839
752,7507.161000,0.1159365
753,7507.162000,0.2005654
754,7507.163000,0.1410528
755,7507.164000,0.1688874
756,7507.165000,0.2024495
757,7507.166000,0.1402505
758,7507.167000,0.1312476
759,7507.168000,0.1356129
760,7507.169000,0.2019356
761,7507.170000,0.1567628
762,7507.171000,0.07428628
763,7507.172000,0.0623415
764,7507.173000,0.05894882
765,7507.174000,0.1440356
766,7507.175000,0.1626762
767,7507.176000,0.1709958
768,7507.177000,0.1060291
769,7507.178000,0.05069841
770,7507.179000,0.1133305
771,7507.180000,0.1196775
772,7507.181000,0.1046945
773,7507.182000,0.1040929
774,7507.183000,0.0976018
775,7507.184000,0.09771606
776,7507.185000,0.08478884
777,7507.186000,0.08916449
778,7507.187000,0.1053169
779,7507.188000,0.08898482
780,7507.189000,0.04011244
781,7507.190000,0.1029678
782,7507.191000,0.1094441
783,7507.192000,0.05771685
784,7507.193000,0.1082893
785,7507.194000,0.1202413
786,7507.195000,0.09936627
787,7507.196000,0.0991516
788,7507.197000,0.0826711
789,7507.198000,0.07447261
790,7507.199000,0.07130487
791,7507.200000,0.06169865
792,7507.201000,0.04785286
793,7507.202000,0.05402105
794,7507.203000,0.03455254
795,7507.204000,0.04054647
796,7507.205000,0.05812955
797,7507.206000,0.02695505
798,7507.207000,0.06144139
799,7507.208000,0.0689965
800,7507.209000,0.03540987
801,7507.210000,0.03347139
802,7507.211000,0.04182197
803,7507.212000,0.0419311
804,7507.213000,0.03947655
805,7507.214000,0.03552259
806,7507.215000,0.02722047
807,7507.216000,0.02782448
808,7507.217000,0.01078517
809,7507.218000,0.02510246
810,7507.219000,0.06426159
811,7507.220000,0.03576898
812,7507.221000,0.02737007
813,7507.222000,0.02268976
814,7507.223000,0.0311493
815,7507.224000,0.03157945
816,7507.225000,0.02659411
817,7507.226000,0.02869167
818,7507.227000,0.03518932
819,7507.228000,0.02928644
820,7507.229000,0.01124269
821,7507.230000,0.03222905
822,7507.231000,0.06463672
823,7507.232000,-0.001491081
824,7507.233000,0.011692
825,7507.234000,0.06823894
826,7507.235000,0.0172584
827,7507.236000,0.01597165
828,7507.237000,0.03600584
829,7507.238000,0.0347862
830,7507.239000,0.0289544
831,7507.240000,0.03570255
832,7507.241000,0.03530079
833,7507.242000,0.03388223
834,7507.243000,0.03034085
835,7507.244000,0.03101347
836,7507.245000,0.03670328
837,7507.246000,0.03501566
838,7507.247000,0.02685293
839,7507.248000,0.04006276
840,7507.249000,0.0671608
841,7507.250000,0.01257992
842,7507.251000,0.0263425
843,7507.252000,0.05418685
844,7507.253000,0.01996977
845,7507.254000,0.03609809
846,7507.255000,0.0624081
847,7507.256000,0.04920394
848,7507.257000,-0.003492177
849,7507.258000,0.07670436
850,7507.259000,0.042877
851,7507.260000,0.02668637
852,7507.261000,0.07673129
853,7507.262000,0.02353542
854,7507.263000,0.04817156
855,7507.264000,0.06149329
856,7507.265000,0.04077792
857,7507.266000,0.05891374
858,7507.267000,0.07710207
859,7507.268000,0.03516049
860,7507.269000,0.03225409
861,7507.270000,0.0835302
862,7507.271000,0.07168193
863,7507.272000,0.05414041
864,7507.273000,0.06771955
865,7507.274000,0.06443308
866,7507.275000,0.07106513
867,7507.276000,0.07219227
868,7507.277000,0.06971115
869,7507.278000,0.08015514
870,7507.279000,0.07193172
871,7507.280000,0.08203775
872,7507.281000,0.1009703
873,7507.282000,0.06854836
874,7507.283000,0.09693426
875,7507.284000,0.08876604
876,7507.285000,0.08066657
877,7507.286000,0.1013847
878,7507.287000,0.1525411
879,7507.288000,0.06389879
880,7507.289000,0.06427674
881,7507.290000,0.1464734
882,7507.291000,0.1218224
883,7507.292000,0.1277232
884,7507.293000,0.07919466
885,7507.294000,0.1198586
886,7507.295000,0.1327826
887,7507.296000,0.1479454
888,7507.297000,0.1382149
889,7507.298000,0.08769386
890,7507.299000,0.1727874
891,7507.300000,0.1533332
892,7507.301000,0.1063853
893,7507.302000,0.1875192
894,7507.303000,0.1534982
895,7507.304000,0.1348474
896,7507.305000,0.1506912
897,7507.306000,0.1564515
898,7507.307000,0.1839602
899,7507.308000,0.200762
900,7507.309000,0.1686451
901,7507.310000,0.171392
902,7507.311000,0.195025
903,7507.312000,0.2068377
904,7507.313000,0.2172158
905,7507.314000,0.2179179
906,7507.315000,0.2041821
907,7507.316000,0.1996796
908,7507.317000,0.2023435
909,7507.318000,0.1776344
910,7507.319000,0.3163413
911,7507.320000,0.2830319
912,7507.321000,0.2351141
913,7507.322000,0.2186547
914,7507.323000,0.2427179
915,7507.324000,0.2497633
916,7507.325000,0.2424853
917,7507.326000,0.2658035
918,7507.327000,0.2728494
919,7507.328000,0.259993
920,7507.329000,0.2778853
921,7507.330000,0.3094785
922,7507.331000,0.2922951
923,7507.332000,0.3261752
924,7507.333000,0.3510085
925,7507.334000,0.3103335
926,7507.335000,0.2691381
927,7507.336000,0.3343371
928,7507.337000,0.3134574
929,7507.338000,0.3456864
930,7507.339000,0.368553
931,7507.340000,0.3951452
932,7507.341000,0.3364769
933,7507.342000,0.3549232
934,7507.343000,0.397025
935,7507.344000,0.2818803
936,7507.345000,0.3116351
937,7507.346000,0.3041754
938,7507.347000,0.3597844
939,7507.348000,0.355706
940,7507.349000,0.3825655
941,7507.350000,0.3629531
942,7507.351000,0.3107416
943,7507.352000,0.3091848
944,7507.353000,0.3572088
945,7507.354000,0.3505042
946,7507.355000,0.3625921
947,7507.356000,0.3552071
948,7507.357000,0.3827462
949,7507.358000,0.2512875
950,7507.359000,0.38407
951,7507.360000,0.3073248
952,7507.361000,0.3294169
953,7507.362000,0.3565066
954,7507.363000,0.2657042
955,7507.364000,0.363002
956,7507.365000,0.2714066
957,7507.366000,0.3012294
958,7507.367000,0.3496837
959,7507.368000,0.2611194
960,7507.369000,0.3772105
961,7507.370000,0.2854747
962,7507.371000,0.2698992
963,7507.372000,0.235947
964,7507.373000,0.2358416
965,7507.374000,0.3700378
966,7507.375000,0.2451246
967,7507.376000,0.2667059
968,7507.377000,0.2827388
969,7507.378000,0.2616555
970,7507.379000,0.2701783
971,7507.380000,0.2608943
972,7507.381000,0.2364404
973,7507.382000,0.2629153
