Base,Target,Pearson,k,b,Length,Pearson(sub)
qianyin,niuzhuan,0.45067917438106275,0.40978193283081055,-0.3520304142599866,10633,0.993700923373261
qianyin,zhidong,-0.9855229962244321,-0.908970832824707,-0.065605274330896,30337,-0.9984005143068336
zhidong,cegun,-0.7600159374402378,-0.9164214134216309,0.25525852072424676,13192,-0.9978245962969393
zhidong,chilunxiang,0.16611955164982578,-0.022351741790771484,0.026513817349336874,11550,-0.34064113388763323
zhidong,dianjichui,0.024020673953998185,0.014901161193847656,-0.01243000719709712,22611,0.2878751009955764
zhidong,dianjiheng,0.013070039409306613,0.11920928955078125,-0.1754435395940917,15541,0.8677960012775847
zhidong,fuchen,0.746127372597547,0.14901161193847656,-0.539767838594235,13921,0.7566772264801676
zhidong,hengjian,-0.006881857355289778,0.022351741790771484,-0.14643556264805224,8638,0.3254191676036104
zhidong,hengxiang ,-0.028774915741971177,0.08940696716308594,0.26283393888363027,10375,0.7896349481520467
zhidong,lingxing,-0.46014346305692205,-0.30547380447387695,-0.043225740755427275,11508,-0.9909597274061013
zhidong,niuzhuan,-0.44611448329116227,-0.46938657760620117,-0.25746456397026296,10726,-0.9948840693539217
zhidong,qianyin,-0.9855229962244321,-1.0915100574493408,-0.07910385698737973,28537,-0.9986651347639965
角速度,速度,0.09939878717236432,3.9637088775634766,0.15128995685727276,420,0.9803477545270634
