#HEADER
#TITLES
 , ,CLD1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
197,7506.606000,0.5088968
198,7506.607000,0.5098524
199,7506.608000,0.4966393
200,7506.609000,0.4677038
201,7506.610000,0.5039673
202,7506.611000,0.6084337
203,7506.612000,0.3816681
204,7506.613000,0.5466166
205,7506.614000,0.5087252
206,7506.615000,0.5071287
207,7506.616000,0.5046806
208,7506.617000,0.5002232
209,7506.618000,0.4959373
210,7506.619000,0.4923649
211,7506.620000,0.485692
212,7506.621000,0.4761486
213,7506.622000,0.4756756
214,7506.623000,0.468544
215,7506.624000,0.4661388
216,7506.625000,0.4642067
217,7506.626000,0.4613504
218,7506.627000,0.457283
219,7506.628000,0.4537668
220,7506.629000,0.450305
221,7506.630000,0.446703
222,7506.631000,0.4432602
223,7506.632000,0.4395189
224,7506.633000,0.4355688
225,7506.634000,0.4319544
226,7506.635000,0.4286232
227,7506.636000,0.425272
228,7506.637000,0.4221649
229,7506.638000,0.4185972
230,7506.639000,0.4145765
231,7506.640000,0.4104443
232,7506.641000,0.4060431
233,7506.642000,0.4016085
234,7506.643000,0.3971605
235,7506.644000,0.3924656
236,7506.645000,0.3875704
237,7506.646000,0.3833151
238,7506.647000,0.379735
239,7506.648000,0.3764544
240,7506.649000,0.3737698
241,7506.650000,0.3710594
242,7506.651000,0.3683414
243,7506.652000,0.3660803
244,7506.653000,0.3641663
245,7506.654000,0.3621092
246,7506.655000,0.3599434
247,7506.656000,0.3578491
248,7506.657000,0.3556442
249,7506.658000,0.3538256
250,7506.659000,0.3523779
251,7506.660000,0.3510122
252,7506.661000,0.3498268
253,7506.662000,0.348135
254,7506.663000,0.3458357
255,7506.664000,0.3393021
256,7506.665000,0.3279161
257,7506.666000,0.3526306
258,7506.667000,0.4162903
259,7506.668000,0.3099442
260,7506.669000,0.02517605
261,7506.670000,0.6042128
262,7506.671000,0.4425783
263,7506.672000,0.08074665
264,7506.673000,0.3961067
265,7506.674000,0.3040428
266,7506.675000,0.2712412
267,7506.676000,0.3090372
268,7506.677000,0.4206276
269,7506.678000,0.1660776
270,7506.679000,0.2987041
271,7506.680000,0.3258047
272,7506.681000,0.2722864
273,7506.682000,0.2813053
274,7506.683000,0.2780609
275,7506.684000,0.2750092
276,7506.685000,0.2720919
277,7506.686000,0.268959
278,7506.687000,0.265604
279,7506.688000,0.2621908
280,7506.689000,0.258626
281,7506.690000,0.2551527
282,7506.691000,0.2518063
283,7506.692000,0.2482805
284,7506.693000,0.2448759
285,7506.694000,0.24154
286,7506.695000,0.2380819
287,7506.696000,0.2348003
288,7506.697000,0.2315588
289,7506.698000,0.2282915
290,7506.699000,0.224987
291,7506.700000,0.2216902
292,7506.701000,0.2184601
293,7506.702000,0.2152166
294,7506.703000,0.2120142
295,7506.704000,0.2088261
296,7506.705000,0.2056541
297,7506.706000,0.2025118
298,7506.707000,0.199399
299,7506.708000,0.1963129
300,7506.709000,0.1932573
301,7506.710000,0.1901188
302,7506.711000,0.1868849
303,7506.712000,0.1836128
304,7506.713000,0.1802702
305,7506.714000,0.1769218
306,7506.715000,0.1735754
307,7506.716000,0.1701641
308,7506.717000,0.1667089
309,7506.718000,0.1632881
310,7506.719000,0.1598892
311,7506.720000,0.156496
312,7506.721000,0.1531219
313,7506.722000,0.1497087
314,7506.723000,0.146245
315,7506.724000,0.1427727
316,7506.725000,0.1393137
317,7506.726000,0.1359272
318,7506.727000,0.1326523
319,7506.728000,0.129425
320,7506.729000,0.1262817
321,7506.730000,0.1231184
322,7506.731000,0.1199312
323,7506.732000,0.1172695
324,7506.733000,0.1151648
325,7506.734000,0.1111412
326,7506.735000,0.1051044
327,7506.736000,0.1091423
328,7506.737000,0.1013899
329,7506.738000,0.09977341
330,7506.739000,0.09705353
331,7506.740000,0.09439564
332,7506.741000,0.09173203
333,7506.742000,0.08909512
334,7506.743000,0.08643913
335,7506.744000,0.08381939
336,7506.745000,0.08115578
337,7506.746000,0.07850838
338,7506.747000,0.07592201
339,7506.748000,0.07334423
340,7506.749000,0.07075977
341,7506.750000,0.0674696
342,7506.751000,0.06345558
343,7506.752000,0.0655489
344,7506.753000,0.07418346
345,7506.754000,0.0559864
346,7506.755000,0.0097332
347,7506.756000,0.1031237
348,7506.757000,0.04561424
349,7506.758000,0.03742313
350,7506.759000,0.04989147
351,7506.760000,0.04352665
352,7506.761000,0.0405674
353,7506.762000,0.03764343
354,7506.763000,0.03469086
355,7506.764000,0.03158855
356,7506.765000,0.02838612
357,7506.766000,0.02523041
358,7506.767000,0.02205372
359,7506.768000,0.0188303
360,7506.769000,0.01565456
361,7506.770000,0.01125813
362,7506.771000,0.005357742
363,7506.772000,0.008674622
364,7506.773000,0.02182388
365,7506.774000,-0.004693031
366,7506.775000,-0.07259846
367,7506.776000,0.06742382
368,7506.777000,-0.0381155
369,7506.778000,-0.01388073
370,7506.779000,-0.009951591
371,7506.780000,-0.02353001
372,7506.781000,-0.05541134
373,7506.782000,0.004637718
374,7506.783000,-0.04366207
375,7506.784000,-0.0370779
376,7506.785000,-0.04212379
377,7506.786000,-0.0423727
378,7506.787000,-0.0374527
379,7506.788000,-0.05327511
380,7506.789000,-0.09078312
381,7506.790000,-0.01817226
382,7506.791000,-0.07151127
383,7506.792000,-0.0711565
384,7506.793000,-0.09624577
385,7506.794000,-0.07083893
386,7506.795000,0.007330894
387,7506.796000,-0.1763945
388,7506.797000,-0.03853035
389,7506.798000,-0.09542561
390,7506.799000,-0.1556559
391,7506.800000,-0.05652905
392,7506.801000,0.001111984
393,7506.802000,-0.2292681
394,7506.803000,-0.064888
395,7506.804000,-0.1122055
396,7506.805000,-0.1226311
397,7506.806000,-0.1127014
398,7506.807000,-0.08116913
399,7506.808000,-0.1475716
400,7506.809000,-0.1971235
401,7506.810000,-0.04701233
402,7506.811000,-0.1633921
403,7506.812000,-0.139782
404,7506.813000,-0.1436043
405,7506.814000,-0.1478462
406,7506.815000,-0.1525307
407,7506.816000,-0.1554432
408,7506.817000,-0.156538
409,7506.818000,-0.1662579
410,7506.819000,-0.1619606
411,7506.820000,-0.1715212
412,7506.821000,-0.1878262
413,7506.822000,-0.1628256
414,7506.823000,-0.1833324
415,7506.824000,-0.1839638
416,7506.825000,-0.1936827
417,7506.826000,-0.1828213
418,7506.827000,-0.1504812
419,7506.828000,-0.2237101
420,7506.829000,-0.1705732
421,7506.830000,-0.1848078
422,7506.831000,-0.1897058
423,7506.832000,-0.1810627
424,7506.833000,-0.158392
425,7506.834000,-0.2047338
426,7506.835000,-0.1685972
427,7506.836000,-0.1741791
428,7506.837000,-0.1709843
429,7506.838000,-0.1681652
430,7506.839000,-0.1658649
431,7506.840000,-0.1635075
432,7506.841000,-0.1613722
433,7506.842000,-0.1590853
434,7506.843000,-0.1566038
435,7506.844000,-0.1543198
436,7506.845000,-0.1521626
437,7506.846000,-0.1494312
438,7506.847000,-0.1461124
439,7506.848000,-0.1424971
440,7506.849000,-0.138423
441,7506.850000,-0.1344299
442,7506.851000,-0.1304684
443,7506.852000,-0.1262035
444,7506.853000,-0.1217823
445,7506.854000,-0.1165733
446,7506.855000,-0.1105204
447,7506.856000,-0.1039562
448,7506.857000,-0.09670734
449,7506.858000,-0.08899689
450,7506.859000,-0.08083534
451,7506.860000,-0.07195473
452,7506.861000,-0.06239128
453,7506.862000,-0.05268669
454,7506.863000,-0.04283905
455,7506.864000,-0.0325985
456,7506.865000,-0.02210426
457,7506.866000,-0.0109396
458,7506.867000,9.269714E-4
459,7506.868000,0.01319408
460,7506.869000,0.02595901
461,7506.870000,0.03277206
462,7506.871000,0.03294182
463,7506.872000,0.02956009
464,7506.873000,0.02074242
465,7506.874000,0.008846283
466,7506.875000,-0.006123543
467,7506.876000,-0.01593876
468,7506.877000,-0.01919365
469,7506.878000,-0.05406475
470,7506.879000,-0.1213884
471,7506.880000,0.05214787
472,7506.881000,-0.03897667
473,7506.882000,0.01131248
474,7506.883000,0.03318501
475,7506.884000,0.06423283
476,7506.885000,0.1022339
477,7506.886000,0.1269398
478,7506.887000,0.137764
479,7506.888000,0.1428938
480,7506.889000,0.1369429
481,7506.890000,0.1344204
482,7506.891000,0.1360559
483,7506.892000,0.1300564
484,7506.893000,0.1194773
485,7506.894000,0.1156931
486,7506.895000,0.1183443
487,7506.896000,0.1240244
488,7506.897000,0.1355104
489,7506.898000,0.1430883
490,7506.899000,0.1463671
491,7506.900000,0.1525002
492,7506.901000,0.1594172
493,7506.902000,0.1647692
494,7506.903000,0.1690569
495,7506.904000,0.1720066
496,7506.905000,0.1731138
497,7506.906000,0.1755838
498,7506.907000,0.1794338
499,7506.908000,0.1826878
500,7506.909000,0.1859379
501,7506.910000,0.1888723
502,7506.911000,0.191227
503,7506.912000,0.1936874
504,7506.913000,0.1961098
505,7506.914000,0.198184
506,7506.915000,0.1999788
507,7506.916000,0.2015409
508,7506.917000,0.2028189
509,7506.918000,0.2034655
510,7506.919000,0.2034302
511,7506.920000,0.2028313
512,7506.921000,0.2015734
513,7506.922000,0.1999102
514,7506.923000,0.1977482
515,7506.924000,0.1949482
516,7506.925000,0.1915092
517,7506.926000,0.1878157
518,7506.927000,0.1838713
519,7506.928000,0.1794853
520,7506.929000,0.1747646
521,7506.930000,0.1694002
522,7506.931000,0.1632967
523,7506.932000,0.1567478
524,7506.933000,0.1496363
525,7506.934000,0.1422405
526,7506.935000,0.1346045
527,7506.936000,0.1265326
528,7506.937000,0.1181002
529,7506.938000,0.109189
530,7506.939000,0.09977722
531,7506.940000,0.0899868
532,7506.941000,0.07980347
533,7506.942000,0.06890774
534,7506.943000,0.05729198
535,7506.944000,0.04507542
536,7506.945000,0.03218174
537,7506.946000,0.01881313
538,7506.947000,0.00496006
539,7506.948000,-0.009538651
540,7506.949000,-0.02463627
541,7506.950000,-0.03758907
542,7506.951000,-0.04812241
543,7506.952000,-0.05751419
544,7506.953000,-0.06496716
545,7506.954000,-0.07212257
546,7506.955000,-0.0790329
547,7506.956000,-0.0841608
548,7506.957000,-0.0878067
549,7506.958000,-0.09188843
550,7506.959000,-0.09637547
551,7506.960000,-0.1005259
552,7506.961000,-0.1046495
553,7506.962000,-0.1083975
554,7506.963000,-0.1116409
555,7506.964000,-0.1055689
556,7506.965000,-0.08918095
557,7506.966000,-0.1107855
558,7506.967000,-0.1721087
559,7506.968000,-0.04264545
560,7506.969000,-0.1558781
561,7506.970000,-0.115447
562,7506.971000,-0.06316376
563,7506.972000,-0.1876202
564,7506.973000,-0.1055222
565,7506.974000,-0.128294
566,7506.975000,-0.1288671
567,7506.976000,-0.1285429
568,7506.977000,-0.1267481
569,7506.978000,-0.1263981
570,7506.979000,-0.1276493
571,7506.980000,-0.1218443
572,7506.981000,-0.1229506
573,7506.982000,-0.1190748
574,7506.983000,-0.1145086
575,7506.984000,-0.109087
576,7506.985000,-0.1025372
577,7506.986000,-0.09502888
578,7506.987000,-0.08661556
579,7506.988000,-0.07691383
580,7506.989000,-0.06595993
581,7506.990000,-0.05467606
582,7506.991000,-0.04307556
583,7506.992000,-0.03069973
584,7506.993000,-0.01779366
585,7506.994000,-0.003679276
586,7506.995000,0.01174927
587,7506.996000,0.02805519
588,7506.997000,0.04532051
589,7506.998000,0.05768013
590,7506.999000,0.06456375
591,7507.000000,0.06885815
592,7507.001000,0.06882954
593,7507.002000,0.06770325
594,7507.003000,0.06562233
595,7507.004000,0.0594368
596,7507.005000,0.04971886
597,7507.006000,0.04084969
598,7507.007000,0.03277493
599,7507.008000,0.02363396
600,7507.009000,0.01448059
601,7507.010000,0.001793861
602,7507.011000,-0.01475811
603,7507.012000,-0.0325985
604,7507.013000,-0.05258751
605,7507.014000,-0.06654358
606,7507.015000,-0.07346821
607,7507.016000,-0.0778389
608,7507.017000,-0.07713032
609,7507.018000,-0.07568264
610,7507.019000,-0.07367516
611,7507.020000,-0.06688499
612,7507.021000,-0.0560894
613,7507.022000,-0.04819679
614,7507.023000,-0.04318047
615,7507.024000,-0.03803062
616,7507.025000,-0.03442001
617,7507.026000,-0.0282135
618,7507.027000,-0.01898098
619,7507.028000,-0.005531311
620,7507.029000,0.01348877
621,7507.030000,0.007339478
622,7507.031000,0.02274418
623,7507.032000,0.02382183
624,7507.033000,0.02494144
625,7507.034000,0.02528763
626,7507.035000,0.02505493
627,7507.036000,0.02206135
628,7507.037000,0.01665974
629,7507.038000,0.01370811
630,7507.039000,0.01314831
631,7507.040000,0.01291561
632,7507.041000,0.01428509
633,7507.042000,0.01378441
634,7507.043000,0.01118279
635,7507.044000,0.008332253
636,7507.045000,0.004291534
637,7507.046000,0.0046978
638,7507.047000,0.01016808
639,7507.048000,-0.00206089
640,7507.049000,0.007534981
641,7507.050000,0.006873131
642,7507.051000,0.008831978
643,7507.052000,0.01178455
644,7507.053000,0.01573944
645,7507.054000,0.01930523
646,7507.055000,0.02237415
647,7507.056000,0.02050972
648,7507.057000,0.01279545
649,7507.058000,0.02680016
650,7507.059000,0.06359005
651,7507.060000,-0.0102005
652,7507.061000,0.04577923
653,7507.062000,0.03512383
654,7507.063000,0.03727436
655,7507.064000,0.03950691
656,7507.065000,0.04172802
657,7507.066000,0.04375362
658,7507.067000,0.0456543
659,7507.068000,0.04738426
660,7507.069000,0.04893589
661,7507.070000,0.05083847
662,7507.071000,0.05313206
663,7507.072000,0.0555172
664,7507.073000,0.05813789
665,7507.074000,0.06067657
666,7507.075000,0.06310749
667,7507.076000,0.06570339
668,7507.077000,0.06839848
669,7507.078000,0.07000542
670,7507.079000,0.07043648
671,7507.080000,0.07019329
672,7507.081000,0.06895256
673,7507.082000,0.06828022
674,7507.083000,0.06824112
675,7507.084000,0.0607357
676,7507.085000,0.0453043
677,7507.086000,0.05836296
678,7507.087000,0.1011
679,7507.088000,-0.006070137
680,7507.089000,0.06241417
681,7507.090000,0.03984642
682,7507.091000,0.034091
683,7507.092000,0.02789593
684,7507.093000,0.02109432
685,7507.094000,0.01451111
686,7507.095000,0.008255959
687,7507.096000,0.001821518
688,7507.097000,-0.004563332
689,7507.098000,-0.01128197
690,7507.099000,-0.0183773
691,7507.100000,-0.02544594
692,7507.101000,-0.03255939
693,7507.102000,-0.04049683
694,7507.103000,-0.04927063
695,7507.104000,-0.05857182
696,7507.105000,-0.06862354
697,7507.106000,-0.07883835
698,7507.107000,-0.08914757
699,7507.108000,-0.1000624
700,7507.109000,-0.1114149
701,7507.110000,-0.1197414
702,7507.111000,-0.1247416
703,7507.112000,-0.1279497
704,7507.113000,-0.1283693
705,7507.114000,-0.1280937
706,7507.115000,-0.1271915
707,7507.116000,-0.1237125
708,7507.117000,-0.1180353
709,7507.118000,-0.1124983
710,7507.119000,-0.1070108
711,7507.120000,-0.100646
712,7507.121000,-0.09393406
713,7507.122000,-0.08491516
714,7507.123000,-0.07342243
715,7507.124000,-0.06083679
716,7507.125000,-0.04667759
717,7507.126000,-0.0334816
718,7507.127000,-0.02161503
719,7507.128000,-0.00951004
720,7507.129000,0.002094269
721,7507.130000,0.01438236
722,7507.131000,0.02748013
723,7507.132000,0.04014492
724,7507.133000,0.05263233
725,7507.134000,0.06734085
726,7507.135000,0.08427143
727,7507.136000,0.1023798
728,7507.137000,0.1224937
729,7507.138000,0.142705
730,7507.139000,0.1628771
731,7507.140000,0.1835003
732,7507.141000,0.2040138
733,7507.142000,0.2286816
734,7507.143000,0.2577639
735,7507.144000,0.249157
736,7507.145000,0.1998463
737,7507.146000,0.3358631
738,7507.147000,0.253046
739,7507.148000,0.2790346
740,7507.149000,0.2803497
741,7507.150000,0.2843962
742,7507.151000,0.2912531
743,7507.152000,0.2783489
744,7507.153000,0.2449598
745,7507.154000,0.2914257
746,7507.155000,0.4213037
747,7507.156000,0.1209154
748,7507.157000,0.2968397
749,7507.158000,0.2906561
750,7507.159000,0.2133007
751,7507.160000,0.290472
752,7507.161000,0.2258606
753,7507.162000,0.2516098
754,7507.163000,0.2866411
755,7507.164000,0.1983681
756,7507.165000,0.2586327
757,7507.166000,0.2403173
758,7507.167000,0.2340746
759,7507.168000,0.2265673
760,7507.169000,0.2168579
761,7507.170000,0.207777
762,7507.171000,0.1995287
763,7507.172000,0.1894808
764,7507.173000,0.1782341
765,7507.174000,0.1697969
766,7507.175000,0.1547432
767,7507.176000,0.1591377
768,7507.177000,0.1814413
769,7507.178000,0.1215
770,7507.179000,0.1578283
771,7507.180000,0.1462498
772,7507.181000,0.1456337
773,7507.182000,0.1447525
774,7507.183000,0.1437511
775,7507.184000,0.1430874
776,7507.185000,0.142437
777,7507.186000,0.1432028
778,7507.187000,0.1454954
779,7507.188000,0.1483994
780,7507.189000,0.1522007
781,7507.190000,0.1541319
782,7507.191000,0.1538067
783,7507.192000,0.1528387
784,7507.193000,0.1504002
785,7507.194000,0.1479206
786,7507.195000,0.145586
787,7507.196000,0.1418915
788,7507.197000,0.1371174
789,7507.198000,0.1336946
790,7507.199000,0.1317511
791,7507.200000,0.1296654
792,7507.201000,0.128067
793,7507.202000,0.1275616
794,7507.203000,0.1281185
795,7507.204000,0.1189899
796,7507.205000,0.121767
797,7507.206000,0.1187944
798,7507.207000,0.1175528
799,7507.208000,0.116415
800,7507.209000,0.1154785
801,7507.210000,0.1149263
802,7507.211000,0.1147175
803,7507.212000,0.1149235
804,7507.213000,0.1155891
805,7507.214000,0.1159868
806,7507.215000,0.1160336
807,7507.216000,0.1160698
808,7507.217000,0.1160183
809,7507.218000,0.1163597
810,7507.219000,0.1170197
811,7507.220000,0.1176834
812,7507.221000,0.1184273
813,7507.222000,0.1195726
814,7507.223000,0.121088
815,7507.224000,0.1229229
816,7507.225000,0.1251421
817,7507.226000,0.1274834
818,7507.227000,0.1299496
819,7507.228000,0.1327429
820,7507.229000,0.1358032
821,7507.230000,0.1390944
822,7507.231000,0.1426115
823,7507.232000,0.1463337
824,7507.233000,0.1503315
825,7507.234000,0.1546249
826,7507.235000,0.1592178
827,7507.236000,0.1641159
828,7507.237000,0.1693172
829,7507.238000,0.1740055
830,7507.239000,0.1780825
831,7507.240000,0.181941
832,7507.241000,0.1854315
833,7507.242000,0.1889277
834,7507.243000,0.1925011
835,7507.244000,0.1956911
836,7507.245000,0.1985826
837,7507.246000,0.2017927
838,7507.247000,0.2053118
839,7507.248000,0.2088928
840,7507.249000,0.2126856
841,7507.250000,0.2162037
842,7507.251000,0.2193937
843,7507.252000,0.2226305
844,7507.253000,0.225791
845,7507.254000,0.2293816
846,7507.255000,0.2334948
847,7507.256000,0.2378082
848,7507.257000,0.2424335
849,7507.258000,0.247201
850,7507.259000,0.2520666
851,7507.260000,0.257287
852,7507.261000,0.2628365
853,7507.262000,0.2681246
854,7507.263000,0.2732019
855,7507.264000,0.2782993
856,7507.265000,0.2832365
857,7507.266000,0.2884254
858,7507.267000,0.2938805
859,7507.268000,0.299366
860,7507.269000,0.3049774
861,7507.270000,0.3105011
862,7507.271000,0.3159208
863,7507.272000,0.3212652
864,7507.273000,0.326498
865,7507.274000,0.3316345
866,7507.275000,0.3367186
867,7507.276000,0.3416996
868,7507.277000,0.3465996
869,7507.278000,0.3478203
870,7507.279000,0.344964
871,7507.280000,0.3573046
872,7507.281000,0.385603
873,7507.282000,0.3426437
874,7507.283000,0.2252808
875,7507.284000,0.4745474
876,7507.285000,0.2849636
877,7507.286000,0.3430805
878,7507.287000,0.3838215
879,7507.288000,0.3600969
880,7507.289000,0.2716589
881,7507.290000,0.5474024
882,7507.291000,0.3979988
883,7507.292000,0.4743395
884,7507.293000,0.5136089
885,7507.294000,0.5077515
886,7507.295000,0.4526138
887,7507.296000,0.3854494
888,7507.297000,0.2933388
889,7507.298000,0.2152338
890,7507.299000,0.2482328
891,7507.300000,0.3900337
892,7507.301000,0.4508419
893,7507.302000,0.5195303
894,7507.303000,0.5008316
895,7507.304000,0.468482
896,7507.305000,0.4296942
897,7507.306000,0.4021435
898,7507.307000,0.4081717
899,7507.308000,0.4162922
900,7507.309000,0.441329
901,7507.310000,0.4574375
902,7507.311000,0.4625406
903,7507.312000,0.4294329
904,7507.313000,0.4619293
905,7507.314000,0.4499588
906,7507.315000,0.433732
907,7507.316000,0.4654369
908,7507.317000,0.5472679
909,7507.318000,0.374896
910,7507.319000,0.5012693
911,7507.320000,0.4740639
912,7507.321000,0.4767542
913,7507.322000,0.4794044
914,7507.323000,0.4820271
915,7507.324000,0.4844847
916,7507.325000,0.4868078
917,7507.326000,0.4892235
918,7507.327000,0.4917583
919,7507.328000,0.4939165
920,7507.329000,0.4957228
921,7507.330000,0.5005684
922,7507.331000,0.5086689
923,7507.332000,0.5031137
924,7507.333000,0.4833307
925,7507.334000,0.5346889
926,7507.335000,0.5014019
927,7507.336000,0.5110064
928,7507.337000,0.5117397
929,7507.338000,0.5123568
930,7507.339000,0.5127525
931,7507.340000,0.5131893
932,7507.341000,0.5136948
933,7507.342000,0.5110817
934,7507.343000,0.5050812
935,7507.344000,0.5118704
936,7507.345000,0.5322714
937,7507.346000,0.4837646
938,7507.347000,0.5153151
939,7507.348000,0.5053854
940,7507.349000,0.503231
941,7507.350000,0.5020418
942,7507.351000,0.5019522
943,7507.352000,0.4965363
944,7507.353000,0.48557
945,7507.354000,0.4874325
946,7507.355000,0.5020561
947,7507.356000,0.4302864
948,7507.357000,0.6483679
949,7507.358000,0.3250685
950,7507.359000,0.5279846
951,7507.360000,0.5009041
952,7507.361000,0.3749466
953,7507.362000,0.5659618
954,7507.363000,0.4330835
955,7507.364000,0.4502163
956,7507.365000,0.4082146
957,7507.366000,0.4457254
958,7507.367000,0.56145
959,7507.368000,0.2807827
960,7507.369000,0.4582129
961,7507.370000,0.4095697
962,7507.371000,0.4182825
963,7507.372000,0.322608
964,7507.373000,0.1149426
965,7507.374000,0.5580082
966,7507.375000,0.2677622
967,7507.376000,0.1980019
968,7507.377000,0.2713289
969,7507.378000,0.2147655
970,7507.379000,0.160161
971,7507.380000,0.184617
972,7507.381000,0.1025114
973,7507.382000,0.1156235
974,7507.383000,0.1665277
975,7507.384000,0.04683876
976,7507.385000,-0.2494431
977,7507.386000,0.3603125
978,7507.387000,-0.09423351
979,7507.388000,9.899139E-4
