Base,Target,Pearson,k,b,Length,Pearson(sub)
dianjichui,chilunxiang,0.10737812953099615,0.014901161193847656,0.022528073802743562,12484,0.18101439342136777
dianjichui,dianjiheng,0.761585516262732,-3.598630428314209,-0.0060940557850919985,13656,-0.9794408735987669
dianjichui,fuchen,0.0012682344131440036,-0.007450580596923828,-0.5764287131912752,13510,-0.17119009077060798
dianjichui,hengjian,0.003335766623602671,0.022351741790771484,-0.013664350483606999,8235,0.016336125800223516
dianjichui,hengxiang ,-0.27635896830462336,-0.029802322387695312,-0.9641482820420639,8656,-0.21574344282659277
dianjichui,lingxing,-0.03854077852109244,-0.029802322387695312,-1.1312790214505668,9701,-0.1350258395887639
dianjichui,niuzhuan,0.05164312207750179,0.014901161193847656,-0.6104872260850462,9706,0.21646962278466292
dianjichui,qianyin,-0.009622930247665348,0.014901161193847656,-0.009232004329211561,8838,0.12144222057389159
dianjichui,zhidong,0.026286094896720315,-0.2384185791015625,1.3009484839580843,12163,-0.4110017342623357
dianjiheng,cegun,0.0021035125217435976,0.12665987014770508,-1.1094834806802165,9804,0.2598490393388816
dianjiheng,chilunxiang,0.005654745017790124,0.007450580596923828,0.014644981484733715,12509,0.092224261888244
dianjiheng,dianjichui,0.7615855162627321,-0.22351741790771484,0.009186876785458037,24306,-0.8772831530916103
dianjiheng,fuchen,-0.019840740359959447,-0.007450580596923828,-0.5799204971929202,13486,-0.12165377892126211
dianjiheng,hengjian,0.040059917128599264,0.040978193283081055,-0.02380089443292159,8322,0.3272744430718557
dianjiheng,hengxiang ,-0.10520558139222176,-0.08940696716308594,-0.9696024144946893,8768,-0.5954003856977166
dianjiheng,lingxing,0.06037130405860892,-0.014901161193847656,-1.1341349442789719,9739,-0.2139517586413109
dianjiheng,niuzhuan,-0.19847668153865017,0.029802322387695312,-0.6267885802905824,9754,0.38862286006704405
dianjiheng,qianyin,-0.00398846713342787,0.007450580596923828,-0.01472282195027268,8789,0.021485143290928425
dianjiheng,zhidong,0.005585363552104278,0.059604644775390625,1.3774252773046225,12264,-0.09510236395241144
fuchen,cegun,-0.5702672763759673,0.059604644775390625,-1.1753988518165628,10984,0.9420262062022406
fuchen,chilunxiang,0.12749619119555186,-0.04470348358154297,0.03184328890009276,13164,-0.4986474167394333
fuchen,dianjichui,0.0012682344131598668,0.014901161193847656,-0.021929925406113788,20826,0.2813334833804559
fuchen,dianjiheng,-0.0198407403599617,0.003725290298461914,-0.005722105178456883,12180,0.18766094052936771
fuchen,hengjian,-0.002247524449562184,-0.06332993507385254,0.011109291462777508,8562,-0.7196235242016688
fuchen,hengxiang ,-0.4106623944192198,-0.5736947059631348,0.18091859250007125,9207,-0.9965565011754063
fuchen,lingxing,-0.5390998635391946,-0.49173831939697266,-0.20381120370710823,10191,-0.9978696961388233
fuchen,niuzhuan,-0.3096349815286325,-0.11920928955078125,-0.5286032347222587,10551,-0.9507746182755609
fuchen,qianyin,-0.8170133552383151,-0.6034970283508301,-0.34913401061778604,14361,-0.9975232671667398
fuchen,zhidong,0.7521616359851464,0.5513429641723633,0.26850523631871737,15207,0.9978438645596234
hengjian,cegun,0.19029109637785643,0.007450580596923828,-1.1082992035557124,9585,0.10257558589645709
hengjian,chilunxiang,0.12451341052460195,-0.07450580596923828,0.02000378924158468,12504,-0.44801342211067346
hengjian,dianjichui,0.0033357666236057816,-0.007450580596923828,-0.0306704893154949,20646,-0.007505377404464813
hengjian,dianjiheng,0.040059917128601005,0.022351741790771484,-7.714525570437156E-5,12133,0.21491938907644204
hengjian,fuchen,-0.0022475244495904893,-0.01862645149230957,-0.5860416639647467,13512,-0.33565212362236535
hengjian,hengxiang ,-0.04880785970843392,-0.059604644775390625,-0.9373682474184879,8663,-0.564340048971379
hengjian,lingxing,0.18540527118087025,0.014901161193847656,-1.1282198844696545,9773,0.003993230179150433
hengjian,niuzhuan,0.19641089017991883,0.014901161193847656,-0.6203911452190464,9687,0.013990138045874461
hengjian,qianyin,-0.018571256164507235,-0.03725290298461914,-0.01092817876272827,8836,-0.1672636534062633
hengjian,zhidong,-0.0018521995564794549,0.059604644775390625,1.3230983412267814,12280,0.11188640106248092
hengxiang ,cegun,0.22082422110006528,-0.1341104507446289,-1.2360008458955123,10903,-0.8895026657473795
hengxiang ,chilunxiang,-0.024135951054211204,0.029802322387695312,0.046822430612948274,12593,0.36877325990558935
hengxiang ,dianjichui,-0.2763589683046232,-0.0521540641784668,-0.00385674638393595,21898,-0.6221804646042907
hengxiang ,dianjiheng,-0.10520558139222172,0.03352761268615723,0.021587630928943075,12399,0.39282866690278123
hengxiang ,fuchen,-0.41066239441921987,0.022351741790771484,-0.6075067154872302,13608,0.28343477802885286
hengxiang ,hengjian,-0.04880785970843507,0.02421438694000244,-0.03144952707314709,8314,0.39833171003253287
hengxiang ,lingxing,0.7746090791756876,0.6556510925292969,-0.5865309598058133,11813,0.9904786935190585
hengxiang ,niuzhuan,0.08345820785466807,-0.5513429641723633,-1.1745572893349099,10499,-0.9743587200943776
hengxiang ,qianyin,0.3146245024076347,1.0766088962554932,-0.5179781474407508,9369,0.998553575587278
lingxing,cegun,0.648572085308226,-0.17136335372924805,-1.314675418581923,10608,-0.8877226212969079
lingxing,chilunxiang,0.10716059812656015,0.04470348358154297,0.06358840425198303,12771,0.5842184368287019
lingxing,dianjichui,-0.038540778521093104,-0.03725290298461914,-0.022243711997057724,21378,-0.5574094073248901
lingxing,dianjiheng,0.06037130405860891,0.0260770320892334,0.02643801638232947,12458,0.3877635157704326
lingxing,fuchen,-0.5390998635391945,0.022351741790771484,-0.5975201584702579,13565,0.21053719288340186
lingxing,hengjian,0.18540527118087033,0.10058283805847168,0.04466667087494525,8365,0.8399945380818865
lingxing,hengxiang ,0.7746090791756876,1.0654330253601074,0.326149012781331,11065,0.9979977169564133
lingxing,niuzhuan,0.5361132022311282,0.521540641784668,-0.0038233123271798983,11303,0.9932845989117428
lingxing,qianyin,0.5600372555888391,0.9685754776000977,-0.41543721622220386,9281,0.9989028957417632
lingxing,zhidong,-0.5681887761156539,-0.059604644775390625,1.3011496277575283,12299,-0.25198366730236443
niuzhuan,cegun,0.5236633590466131,1.0281801223754883,-0.2609730246232649,10529,0.9976225052363439
niuzhuan,chilunxiang,0.25392065447952283,0.1043081283569336,0.07702981292760334,12896,0.7951864501046565
niuzhuan,dianjichui,0.051643122077502504,0.04470348358154297,-0.012308248681038884,21946,0.47448766308594154
niuzhuan,dianjiheng,-0.19847668153865003,0.014901161193847656,0.008128290014551797,12223,0.19328272442290242
niuzhuan,fuchen,-0.30963498152863256,0.003725290298461914,-0.5781213405710957,13407,-0.025859698057643814
niuzhuan,hengjian,0.19641089017991858,0.003725290298461914,-0.01375052820643634,8209,-0.06872790430289623
niuzhuan,hengxiang ,0.0834582078546686,0.6109476089477539,-0.5413989665279212,9358,0.9958069040310287
niuzhuan,lingxing,0.5361132022311281,0.5811452865600586,-0.7527979377229532,10194,0.994536025566416
niuzhuan,qianyin,0.3782340820100669,-0.007450580596923828,-0.008358580745935984,8681,-0.18217760753240758
qianyin,cegun,0.8356936005935697,-0.17881393432617188,-1.3640816196647438,10825,-0.9122065488287385
qianyin,chilunxiang,-0.14149433625586508,0.06705522537231445,0.0830499076734404,13189,0.7596925304542873
qianyin,dianjichui,-0.009622930247665704,-0.014901161193847656,-0.03403637710895818,20744,-0.33152547828065454
qianyin,dianjiheng,-0.003988467133422829,0.0260770320892334,0.022861678666028035,12239,0.31216900507664347
qianyin,fuchen,-0.8170133552383151,0.022351741790771484,-0.5783320751328103,13411,0.28614625079557676
qianyin,hengjian,-0.01857125616450915,0.16763806343078613,0.1645783969651169,8639,0.9054885866236475
qianyin,hengxiang ,0.31462450240763445,0.8791685104370117,0.41077508399561896,9724,0.9976618646700997
qianyin,lingxing,0.5600372555888391,0.3501772880554199,-0.666898897299665,10223,0.9906999775496933
qianyin,niuzhuan,0.37823408201006686,0.21606683731079102,-0.39434090164082897,10996,0.9774124115150958
qianyin,zhidong,-0.9805384457354263,-0.9313225746154785,-0.07032613730356968,27027,-0.9986492706472458
zhidong,cegun,-0.8667532927239204,-0.7003545761108398,-0.1739348636701673,14117,-0.9925117560291625
zhidong,chilunxiang,0.1753717432660154,-0.0521540641784668,0.08446341710191183,12787,-0.7304601360913583
zhidong,dianjichui,0.026286094896720884,0.007450580596923828,-0.02561415266930961,20685,0.24200409131954798
zhidong,dianjiheng,0.005585363552109785,-0.03352761268615723,0.032783766452578994,12491,-0.4779773684135702
zhidong,fuchen,0.7521616359851463,0.5140900611877441,-0.5253409014300539,14125,0.9900806849417199
zhidong,hengjian,-0.0018521995564403345,-0.19744038581848145,0.2521663636765756,8570,-0.9227668016616056
zhidong,hengxiang ,-0.3059820604775347,-0.9760260581970215,0.3544646784178034,9941,-0.9985326267654717
zhidong,lingxing,-0.5681887761156539,-0.8791685104370117,0.039674794733517316,11404,-0.9978910988134116
zhidong,niuzhuan,-0.38226300396206797,-0.2086162567138672,-0.34256833183427515,11318,-0.9733627784951648
zhidong,qianyin,-0.9805384457354263,-1.080334186553955,-0.08902932809501003,25878,-0.9988630789109066
角速度,速度,0.09461158863190021,-0.2086162567138672,1.3642514159165473,341,0.04161535772890256
