#HEADER
#TITLES
 , ,4-DHQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
185,7460.221000,-0.1006889
186,7460.222000,-0.1032562
187,7460.223000,-0.09126854
188,7460.224000,-0.07215691
189,7460.225000,-0.04137039
190,7460.226000,-0.009243011
191,7460.227000,0.0237999
192,7460.228000,0.06701851
193,7460.229000,0.1183224
194,7460.230000,0.107398
195,7460.231000,0.02847481
196,7460.232000,-0.08668137
197,7460.233000,-0.2579727
198,7460.234000,-0.3160954
199,7460.235000,-0.2463074
200,7460.236000,-0.1470318
201,7460.237000,0.02666855
202,7460.238000,0.1017904
203,7460.239000,0.05921841
204,7460.240000,0.01991653
205,7460.241000,-0.0610981
206,7460.242000,-0.09665489
207,7460.243000,-0.07033539
208,7460.244000,-0.0607357
209,7460.245000,-0.04418755
210,7460.246000,-0.03431129
211,7460.247000,-0.04031754
212,7460.248000,-0.04578209
213,7460.249000,-0.05701065
214,7460.250000,-0.03806877
215,7460.251000,0.01533318
216,7460.252000,-0.1233501
217,7460.253000,-0.04509354
218,7460.254000,-0.05523109
219,7460.255000,-0.01532173
220,7460.256000,-0.01539993
221,7460.257000,-0.05268669
222,7460.258000,-0.05722427
223,7460.259000,-0.03909874
224,7460.260000,-0.0368824
225,7460.261000,-0.0405407
226,7460.262000,-0.0397625
227,7460.263000,-0.03909302
228,7460.264000,-0.03924751
229,7460.265000,-0.03952026
230,7460.266000,-0.03989029
231,7460.267000,-0.04032898
232,7460.268000,-0.0409832
233,7460.269000,-0.0418148
234,7460.270000,-0.04257202
235,7460.271000,-0.04327965
236,7460.272000,-0.04403687
237,7460.273000,-0.04478073
238,7460.274000,-0.04615974
239,7460.275000,-0.04823685
240,7460.276000,-0.05066299
241,7460.277000,-0.05361938
242,7460.278000,-0.05405807
243,7460.279000,-0.0516758
244,7460.280000,-0.04805565
245,7460.281000,-0.04233742
246,7460.282000,-0.04694939
247,7460.283000,-0.06311417
248,7460.284000,-0.0620575
249,7460.285000,-0.04497147
250,7460.286000,-0.04183006
251,7460.287000,-0.0483799
252,7460.288000,-0.04814148
253,7460.289000,-0.04546165
254,7460.290000,-0.04440498
255,7460.291000,-0.04304504
256,7460.292000,-0.04132462
257,7460.293000,-0.0394783
258,7460.294000,-0.03811073
259,7460.295000,-0.03731537
260,7460.296000,-0.03671455
261,7460.297000,-0.03649521
262,7460.298000,-0.03634644
263,7460.299000,-0.03624535
264,7460.300000,-0.03652573
265,7460.301000,-0.03713608
266,7460.302000,-0.03749275
267,7460.303000,-0.0375824
268,7460.304000,-0.03766823
269,7460.305000,-0.03759956
270,7460.306000,-0.03803062
271,7460.307000,-0.039011
272,7460.308000,-0.04011345
273,7460.309000,-0.04149628
274,7460.310000,-0.0408535
275,7460.311000,-0.03792953
276,7460.312000,-0.03392982
277,7460.313000,-0.02818871
278,7460.314000,-0.03026581
279,7460.315000,-0.04109573
280,7460.316000,-0.05557823
281,7460.317000,-0.07637596
282,7460.318000,-0.05606461
283,7460.319000,0.01010323
284,7460.320000,0.01139069
285,7460.321000,-0.04769897
286,7460.322000,-0.05854416
287,7460.323000,-0.0382576
288,7460.324000,-0.04364395
289,7460.325000,-0.05961037
290,7460.326000,-0.05299377
291,7460.327000,-0.0285244
292,7460.328000,0.004310608
293,7460.329000,0.0518465
294,7460.330000,0.009943008
295,7460.331000,-0.1313725
296,7460.332000,-0.1291237
297,7460.333000,0.007066727
298,7460.334000,0.03011703
299,7460.335000,-0.02314377
300,7460.336000,-0.05688667
301,7460.337000,-0.1100464
302,7460.338000,-0.01622009
303,7460.339000,0.2481146
304,7460.340000,-0.3455124
305,7460.341000,0.07028484
306,7460.342000,-0.02409554
307,7460.343000,-0.007686615
308,7460.344000,-0.0304718
309,7460.345000,-0.09443092
310,7460.346000,0.02692413
311,7460.347000,0.05213642
312,7460.348000,-0.1852608
313,7460.349000,-0.04616737
314,7460.350000,-0.07729721
315,7460.351000,-0.03004837
316,7460.352000,0.08763409
317,7460.353000,0.1809702
318,7460.354000,0.1028337
319,7460.355000,-0.2068214
320,7460.356000,-0.2784805
321,7460.357000,-0.1437092
322,7460.358000,0.1653776
323,7460.359000,0.2001085
324,7460.360000,-0.07545662
325,7460.361000,-0.02649498
326,7460.362000,-0.1150074
327,7460.363000,-0.05722809
328,7460.364000,-0.06958199
329,7460.365000,-0.1130066
330,7460.366000,-0.1027203
331,7460.367000,-0.05542374
332,7460.368000,-0.008472443
333,7460.369000,0.05036449
334,7460.370000,0.1287212
335,7460.371000,0.2230902
336,7460.372000,-0.04676247
337,7460.373000,0.07122421
338,7460.374000,7.553101E-4
339,7460.375000,0.004552841
340,7460.376000,-0.01660728
341,7460.377000,-0.05028915
342,7460.378000,-0.0474205
343,7460.379000,-0.01165009
344,7460.380000,-0.2903271
345,7460.381000,-0.3052711
346,7460.382000,-0.1942463
347,7460.383000,-0.1664257
348,7460.384000,0.02467155
349,7460.385000,0.2730942
350,7460.386000,0.3691206
351,7460.387000,0.2902784
352,7460.388000,0.1121922
353,7460.389000,-0.1025715
354,7460.390000,-0.2137852
355,7460.391000,-0.1510944
356,7460.392000,-0.09472656
357,7460.393000,0.01911545
358,7460.394000,0.06728745
359,7460.395000,0.02614403
360,7460.396000,0.006860733
361,7460.397000,-0.02423859
362,7460.398000,-0.03956223
363,7460.399000,-0.02535248
364,7460.400000,-0.02171516
365,7460.401000,-0.01873398
366,7460.402000,-0.01522446
367,7460.403000,-0.01603317
368,7460.404000,-0.01346779
369,7460.405000,-0.008718491
370,7460.406000,-0.00677681
371,7460.407000,-0.006902695
372,7460.408000,-0.007940292
373,7460.409000,-0.01079369
374,7460.410000,-0.0126152
375,7460.411000,-0.01327515
376,7460.412000,-0.01446342
377,7460.413000,-0.01551819
378,7460.414000,-0.02235794
379,7460.415000,-0.03569031
380,7460.416000,-0.03336143
381,7460.417000,-0.01508713
382,7460.418000,-0.06919479
383,7460.419000,-0.03746796
384,7460.420000,0.03091621
385,7460.421000,0.03423309
386,7460.422000,0.009555817
387,7460.423000,-0.1038132
388,7460.424000,-0.1185989
389,7460.425000,-0.04442978
390,7460.426000,-0.007265091
391,7460.427000,0.0242157
392,7460.428000,0.02224922
393,7460.429000,-0.03395653
394,7460.430000,-0.04032516
395,7460.431000,-0.004341125
396,7460.432000,0.003591537
397,7460.433000,2.098083E-4
398,7460.434000,0.006319046
399,7460.435000,0.01350594
400,7460.436000,0.01984978
401,7460.437000,0.02697945
402,7460.438000,0.03152466
403,7460.439000,0.03313446
404,7460.440000,0.03337479
405,7460.441000,0.03133583
406,7460.442000,0.02873802
407,7460.443000,0.02565575
408,7460.444000,0.02041054
409,7460.445000,0.01331139
410,7460.446000,0.006788254
411,7460.447000,7.972717E-4
412,7460.448000,-0.005657196
413,7460.449000,-0.01200676
414,7460.450000,-0.01859856
415,7460.451000,-0.02541924
416,7460.452000,-0.03180885
417,7460.453000,-0.03775787
418,7460.454000,-0.05334663
419,7460.455000,-0.07942009
420,7460.456000,-0.1094475
421,7460.457000,-0.1460609
422,7460.458000,-0.1219273
423,7460.459000,-0.02983284
424,7460.460000,0.1642838
425,7460.461000,0.486825
426,7460.462000,0.1094122
427,7460.463000,-0.3195763
428,7460.464000,-0.4891281
429,7460.465000,-0.2287846
430,7460.466000,0.02233505
431,7460.467000,0.433383
432,7460.468000,0.6227179
433,7460.469000,0.532032
434,7460.470000,0.2450552
435,7460.471000,-0.3622227
436,7460.472000,-0.4767647
437,7460.473000,-0.06470299
438,7460.474000,0.1360617
439,7460.475000,0.2913656
440,7460.476000,0.2230959
441,7460.477000,-0.0918541
442,7460.478000,-0.2898712
443,7460.479000,-0.3890877
444,7460.480000,-0.3624096
445,7460.481000,-0.1163635
446,7460.482000,-0.03423691
447,7460.483000,-0.09540749
448,7460.484000,-0.05648804
449,7460.485000,0.01603317
450,7460.486000,0.05260372
451,7460.487000,0.07746601
452,7460.488000,0.08537769
453,7460.489000,0.06702805
454,7460.490000,0.06252575
455,7460.491000,0.07030106
456,7460.492000,0.06474876
457,7460.493000,0.05318165
458,7460.494000,0.04404068
459,7460.495000,0.0351162
460,7460.496000,0.02692223
461,7460.497000,0.02094841
462,7460.498000,-0.001335144
463,7460.499000,-0.04091263
464,7460.500000,-0.08772469
465,7460.501000,-0.1464825
466,7460.502000,-0.1173306
467,7460.503000,0.01012611
468,7460.504000,0.1850786
469,7460.505000,0.4360361
470,7460.506000,0.4006968
471,7460.507000,0.04425812
472,7460.508000,-0.1070137
473,7460.509000,-0.1191959
474,7460.510000,-0.195715
475,7460.511000,-0.2491493
476,7460.512000,-0.1924763
477,7460.513000,-0.02686882
478,7460.514000,0.04625702
479,7460.515000,0.03388977
480,7460.516000,0.05735111
481,7460.517000,0.07646275
482,7460.518000,0.1742935
483,7460.519000,0.3709459
484,7460.520000,0.3729601
485,7460.521000,0.1830263
486,7460.522000,0.1442957
487,7460.523000,0.212163
488,7460.524000,0.1918459
489,7460.525000,0.1343155
490,7460.526000,0.09118938
491,7460.527000,0.04013062
492,7460.528000,-0.0205555
493,7460.529000,-0.0869503
494,7460.530000,-0.2701111
495,7460.531000,-0.5807285
496,7460.532000,-0.8621387
497,7460.533000,-1.135309
498,7460.534000,-1.108486
499,7460.535000,-0.7201138
500,7460.536000,-0.1562233
501,7460.537000,0.68009
502,7460.538000,1.082135
503,7460.539000,0.9830503
504,7460.540000,0.8089972
505,7460.541000,0.3717718
506,7460.542000,0.1571617
507,7460.543000,0.2243948
508,7460.544000,0.1891012
509,7460.545000,0.1732187
510,7460.546000,0.3613119
511,7460.547000,0.7367392
512,7460.548000,0.8115873
513,7460.549000,0.1190615
514,7460.550000,-0.3214111
515,7460.551000,-0.8088722
516,7460.552000,-0.8608627
517,7460.553000,-0.333559
518,7460.554000,-0.03866005
519,7460.555000,0.144002
520,7460.556000,0.2834654
521,7460.557000,0.2341156
522,7460.558000,0.1722212
523,7460.559000,0.05778885
524,7460.560000,0.08444309
525,7460.561000,0.2921
526,7460.562000,0.3414793
527,7460.563000,0.2729435
528,7460.564000,0.1754799
529,7460.565000,0.2666197
530,7460.566000,0.2357206
531,7460.567000,0.2017078
532,7460.568000,0.169425
533,7460.569000,0.1299963
534,7460.570000,0.07591248
535,7460.571000,0.008176804
536,7460.572000,-0.07170868
537,7460.573000,-0.1655312
538,7460.574000,-0.2285042
539,7460.575000,-0.256588
540,7460.576000,-0.2730331
541,7460.577000,-0.2654381
542,7460.578000,-0.1431236
543,7460.579000,0.1040039
544,7460.580000,0.1976271
545,7460.581000,0.1713858
546,7460.582000,0.227911
547,7460.583000,0.3295689
548,7460.584000,0.3380957
549,7460.585000,0.2762384
550,7460.586000,0.2487898
551,7460.587000,0.2389688
552,7460.588000,0.1956491
553,7460.589000,0.1344643
554,7460.590000,0.10116
555,7460.591000,0.09423733
556,7460.592000,0.1024179
557,7460.593000,0.1372461
558,7460.594000,0.1463337
559,7460.595000,0.1276426
560,7460.596000,0.1745644
561,7460.597000,0.1599197
562,7460.598000,0.1732264
563,7460.599000,0.1772919
564,7460.600000,0.1620026
565,7460.601000,0.1766863
566,7460.602000,0.1244612
567,7460.603000,0.01895905
568,7460.604000,0.2052774
569,7460.605000,0.3544149
570,7460.606000,-0.1635151
571,7460.607000,0.1075954
572,7460.608000,-0.05567169
573,7460.609000,-0.1407318
574,7460.610000,-0.189024
575,7460.611000,-0.1888828
576,7460.612000,0.3736305
577,7460.613000,0.5743303
578,7460.614000,0.08922863
579,7460.615000,-0.7986183
580,7460.616000,-0.9195995
581,7460.617000,0.2269468
582,7460.618000,0.6242113
583,7460.619000,0.256403
584,7460.620000,0.3494835
585,7460.621000,0.4774666
586,7460.622000,0.5836706
587,7460.623000,0.7627563
588,7460.624000,0.04232407
589,7460.625000,0.1221256
590,7460.626000,0.02094269
591,7460.627000,-0.02585411
592,7460.628000,0.03933144
593,7460.629000,0.1593971
594,7460.630000,0.198493
595,7460.631000,0.1370687
596,7460.632000,0.1003008
597,7460.633000,0.04916191
598,7460.634000,0.05316544
599,7460.635000,0.1314573
600,7460.636000,0.2022362
601,7460.637000,0.2857218
602,7460.638000,0.3081217
603,7460.639000,0.2512903
604,7460.640000,0.1648588
605,7460.641000,0.0238018
606,7460.642000,-0.03305817
607,7460.643000,0.007392883
608,7460.644000,0.05531025
609,7460.645000,0.1467495
610,7460.646000,0.1696348
611,7460.647000,0.1083727
612,7460.648000,0.04628563
613,7460.649000,-0.04673958
614,7460.650000,-0.1226273
615,7460.651000,-0.1709251
616,7460.652000,-0.2406044
617,7460.653000,-0.318634
618,7460.654000,-0.157177
619,7460.655000,0.2634468
620,7460.656000,0.3926678
621,7460.657000,0.2552166
622,7460.658000,0.4517145
623,7460.659000,0.519454
624,7460.660000,0.3264074
625,7460.661000,0.2146959
626,7460.662000,0.1212797
627,7460.663000,0.1764536
628,7460.664000,0.2269115
629,7460.665000,0.329236
630,7460.666000,0.3627272
631,7460.667000,0.3101816
632,7460.668000,0.27145
633,7460.669000,0.2157164
634,7460.670000,0.1765747
635,7460.671000,0.1671515
636,7460.672000,0.1474199
637,7460.673000,0.1287527
638,7460.674000,0.1038675
639,7460.675000,0.06787205
640,7460.676000,0.03398705
641,7460.677000,-7.400513E-4
642,7460.678000,-8.926392E-4
643,7460.679000,0.03897476
644,7460.680000,0.09886646
645,7460.681000,0.1896381
646,7460.682000,0.2238026
647,7460.683000,0.1931791
648,7460.684000,0.1261787
649,7460.685000,0.04470825
650,7460.686000,-0.01452255
651,7460.687000,-0.02762794
652,7460.688000,0.003631592
653,7460.689000,0.1040096
654,7460.690000,0.1420326
655,7460.691000,0.1188812
656,7460.692000,0.1258955
657,7460.693000,0.1373816
658,7460.694000,0.1409273
659,7460.695000,0.146328
660,7460.696000,0.143157
661,7460.697000,0.131258
662,7460.698000,0.1190577
663,7460.699000,0.1048384
664,7460.700000,0.08481216
665,7460.701000,0.05997944
666,7460.702000,0.03790855
667,7460.703000,0.01880836
668,7460.704000,-5.607605E-4
669,7460.705000,-0.01824951
670,7460.706000,-0.03989983
671,7460.707000,-0.06587791
672,7460.708000,-0.1001244
673,7460.709000,-0.1447372
674,7460.710000,-0.1366291
675,7460.711000,-0.07162094
676,7460.712000,-0.1719818
677,7460.713000,-0.04817009
678,7460.714000,-0.02495003
679,7460.715000,0.02420616
680,7460.716000,0.09296703
681,7460.717000,0.1795864
682,7460.718000,0.2116003
683,7460.719000,0.1845999
684,7460.720000,0.2024088
685,7460.721000,0.1079941
686,7460.722000,0.05320549
687,7460.723000,-0.006958008
688,7460.724000,-0.09666252
689,7460.725000,-0.2086487
690,7460.726000,-0.2630444
691,7460.727000,-0.2563057
692,7460.728000,-0.2215862
693,7460.729000,-0.1375237
694,7460.730000,-0.05897141
695,7460.731000,0.01143074
696,7460.732000,0.1196527
697,7460.733000,0.2545118
698,7460.734000,0.332633
699,7460.735000,0.3518639
700,7460.736000,0.3443985
701,7460.737000,0.288394
702,7460.738000,0.2463322
703,7460.739000,0.2211199
704,7460.740000,0.1627455
705,7460.741000,0.08425999
706,7460.742000,0.03592873
707,7460.743000,0.01647377
708,7460.744000,0.01641464
709,7460.745000,0.04875183
710,7460.746000,0.08391857
711,7460.747000,0.1235552
712,7460.748000,0.2345562
713,7460.749000,0.1550484
714,7460.750000,0.1899004
715,7460.751000,0.239995
716,7460.752000,0.2065725
717,7460.753000,0.2024069
718,7460.754000,0.1860113
719,7460.755000,0.1851606
720,7460.756000,0.1741476
721,7460.757000,0.159708
722,7460.758000,0.1510935
723,7460.759000,0.1471615
724,7460.760000,0.1472111
725,7460.761000,0.1534281
726,7460.762000,0.1552877
727,7460.763000,0.152709
728,7460.764000,0.1527996
729,7460.765000,0.1533928
730,7460.766000,0.1524906
731,7460.767000,0.1506376
732,7460.768000,0.1472673
733,7460.769000,0.141984
734,7460.770000,0.137928
735,7460.771000,0.1350183
736,7460.772000,0.1313057
737,7460.773000,0.1274109
738,7460.774000,0.1229982
739,7460.775000,0.1179314
740,7460.776000,0.1128635
741,7460.777000,0.1076994
742,7460.778000,0.1020889
743,7460.779000,0.09608173
744,7460.780000,0.08975601
745,7460.781000,0.08304214
746,7460.782000,0.07635975
747,7460.783000,0.06975651
748,7460.784000,0.06297588
749,7460.785000,0.05611324
750,7460.786000,0.04894066
751,7460.787000,0.041399
752,7460.788000,0.033638
753,7460.789000,0.02557564
754,7460.790000,0.02340317
755,7460.791000,0.02785683
756,7460.792000,0.03606796
757,7460.793000,0.04987717
758,7460.794000,0.06580734
759,7460.795000,0.08369732
760,7460.796000,0.1069326
761,7460.797000,0.1349115
762,7460.798000,0.1501646
763,7460.799000,0.1515217
764,7460.800000,0.146944
765,7460.801000,0.1316395
766,7460.802000,0.116744
767,7460.803000,0.1028156
768,7460.804000,0.08004189
769,7460.805000,0.05065155
770,7460.806000,0.03341293
771,7460.807000,0.02877998
772,7460.808000,0.02920914
773,7460.809000,0.03960228
774,7460.810000,0.04640198
775,7460.811000,0.04894447
776,7460.812000,0.05823231
777,7460.813000,0.07144928
778,7460.814000,0.07805347
779,7460.815000,0.07837963
780,7460.816000,0.07548046
781,7460.817000,0.06682587
782,7460.818000,0.06137943
783,7460.819000,0.0593977
784,7460.820000,0.05425262
785,7460.821000,0.04783821
786,7460.822000,0.04316711
787,7460.823000,0.03983879
788,7460.824000,0.03776169
789,7460.825000,0.03761864
790,7460.826000,0.03946877
791,7460.827000,0.04364204
792,7460.828000,0.04785728
793,7460.829000,0.05210114
794,7460.830000,0.06566525
795,7460.831000,0.08891964
796,7460.832000,-0.006509781
797,7460.833000,-0.2310429
798,7460.834000,0.1967468
799,7460.835000,0.1242294
800,7460.836000,0.0628252
801,7460.837000,0.08757877
802,7460.838000,-1.239777E-4
803,7460.839000,-0.08737373
804,7460.840000,0.1067019
805,7460.841000,-0.4055195
806,7460.842000,0.03687286
807,7460.843000,0.8543034
808,7460.844000,-0.5231609
809,7460.845000,0.1628323
810,7460.846000,0.86057
811,7460.847000,-0.5134468
812,7460.848000,-0.6224422
813,7460.849000,0.1338539
814,7460.850000,0.2353296
815,7460.851000,0.1384974
816,7460.852000,0.09860325
817,7460.853000,-0.04290962
818,7460.854000,-0.07095146
819,7460.855000,0.03886223
820,7460.856000,0.0880928
821,7460.857000,0.1233015
822,7460.858000,0.0986166
823,7460.859000,-0.01872063
824,7460.860000,0.03725624
825,7460.861000,0.2645035
826,7460.862000,-0.3361511
827,7460.863000,0.4489946
828,7460.864000,0.2422705
829,7460.865000,-0.2190723
830,7460.866000,-0.2870007
831,7460.867000,-0.04004478
832,7460.868000,0.04026222
833,7460.869000,0.07541656
834,7460.870000,0.1093569
835,7460.871000,0.07714367
836,7460.872000,0.007886887
837,7460.873000,-0.1145229
838,7460.874000,-0.06892395
839,7460.875000,0.163415
840,7460.876000,0.0776968
841,7460.877000,0.004384995
842,7460.878000,-0.03870773
843,7460.879000,-0.002178192
844,7460.880000,-0.03011131
845,7460.881000,-0.08895111
846,7460.882000,-0.06524467
847,7460.883000,0.03367233
848,7460.884000,0.2964439
849,7460.885000,0.4604959
850,7460.886000,-0.0361042
851,7460.887000,-0.07061195
852,7460.888000,-0.2686977
853,7460.889000,-0.9909306
854,7460.890000,-0.4164867
855,7460.891000,1.312452
856,7460.892000,0.7445364
857,7460.893000,-0.2815857
858,7460.894000,-0.5823231
859,7460.895000,0.03734589
860,7460.896000,0.12638
861,7460.897000,0.06350899
862,7460.898000,-0.01200104
863,7460.899000,-0.2567463
864,7460.900000,0.3000288
865,7460.901000,-0.07088089
866,7460.902000,-8.430481E-4
867,7460.903000,-0.06985855
868,7460.904000,0.06076622
869,7460.905000,-0.04787827
870,7460.906000,-0.02345657
871,7460.907000,-0.009536743
872,7460.908000,0.01784897
873,7460.909000,0.06362343
874,7460.910000,0.01538467
875,7460.911000,-0.1355343
876,7460.912000,-0.001270294
877,7460.913000,0.04481697
878,7460.914000,0.08153915
879,7460.915000,0.01259804
880,7460.916000,-0.01926613
881,7460.917000,-0.04940987
882,7460.918000,0.003368378
883,7460.919000,0.1629057
884,7460.920000,0.1577835
885,7460.921000,-0.005090714
886,7460.922000,-0.08018494
887,7460.923000,-0.1134224
888,7460.924000,-0.191431
889,7460.925000,-0.3916225
890,7460.926000,-0.2864933
891,7460.927000,0.09751129
892,7460.928000,0.233593
893,7460.929000,0.168828
894,7460.930000,0.1747818
895,7460.931000,0.1571493
896,7460.932000,0.2025366
897,7460.933000,-0.1086884
898,7460.934000,-0.213728
899,7460.935000,-0.1306705
900,7460.936000,-0.08355713
901,7460.937000,0.03294182
902,7460.938000,0.03195381
903,7460.939000,-0.1093998
904,7460.940000,0.07926559
905,7460.941000,0.1896353
906,7460.942000,-0.2806644
907,7460.943000,0.07013988
908,7460.944000,-0.009845734
909,7460.945000,-0.009794235
910,7460.946000,-0.008699417
911,7460.947000,-0.01030159
912,7460.948000,-0.01051331
913,7460.949000,-0.009799957
914,7460.950000,-0.009712219
915,7460.951000,-0.009641647
916,7460.952000,-0.009466171
917,7460.953000,-0.00928688
918,7460.954000,-0.009086609
919,7460.955000,-0.008871078
920,7460.956000,-0.008638382
921,7460.957000,-0.008390427
922,7460.958000,-0.00825119
923,7460.959000,-0.008241653
924,7460.960000,-0.008302689
925,7460.961000,-0.008462906
926,7460.962000,-0.006244659
927,7460.963000,-0.00138855
928,7460.964000,-0.005771637
929,7460.965000,-0.01977539
930,7460.966000,0.00387764
931,7460.967000,0.06651974
932,7460.968000,-0.09750557
933,7460.969000,-0.002094269
934,7460.970000,-0.01570511
935,7460.971000,0.02645683
936,7460.972000,0.02636909
937,7460.973000,-0.01314545
938,7460.974000,-0.01773262
939,7460.975000,0.001935959
940,7460.976000,0.004842758
941,7460.977000,0.001686096
942,7460.978000,0.003540039
943,7460.979000,0.005641937
944,7460.980000,0.00724411
945,7460.981000,0.009159088
946,7460.982000,0.009374619
947,7460.983000,0.007720947
948,7460.984000,0.005060196
949,7460.985000,8.583069E-4
950,7460.986000,-0.003782272
951,7460.987000,-0.00881958
952,7460.988000,-0.01529884
953,7460.989000,-0.02300835
954,7460.990000,-0.022686
955,7460.991000,-0.01353836
