#HEADER
#TITLES
 , ,Dfuchen1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
505,7460.541000,3.183241
506,7460.542000,3.277878
507,7460.543000,3.541478
508,7460.544000,3.830122
509,7460.545000,3.925797
510,7460.546000,3.852683
511,7460.547000,3.717841
512,7460.548000,3.621811
513,7460.549000,3.619847
514,7460.550000,3.562085
515,7460.551000,3.530174
516,7460.552000,3.614074
517,7460.553000,3.705904
518,7460.554000,3.723397
519,7460.555000,3.694153
520,7460.556000,3.645783
521,7460.557000,3.591631
522,7460.558000,3.541283
523,7460.559000,3.512354
524,7460.560000,3.460389
525,7460.561000,3.357131
526,7460.562000,3.228907
527,7460.563000,3.170717
528,7460.564000,3.105289
529,7460.565000,3.23939
530,7460.566000,3.272038
531,7460.567000,3.171555
532,7460.568000,3.160963
533,7460.569000,3.170164
534,7460.570000,3.146802
535,7460.571000,3.137923
536,7460.572000,3.315624
537,7460.573000,3.324089
538,7460.574000,3.339639
539,7460.575000,3.349735
540,7460.576000,3.32805
541,7460.577000,3.297854
542,7460.578000,3.273466
543,7460.579000,3.322588
544,7460.580000,3.357612
545,7460.581000,3.413222
546,7460.582000,3.440165
547,7460.583000,3.431672
548,7460.584000,3.422364
549,7460.585000,3.399711
550,7460.586000,3.38973
551,7460.587000,3.39736
552,7460.588000,3.399752
553,7460.589000,3.404101
554,7460.590000,3.354346
555,7460.591000,3.242632
556,7460.592000,3.144547
557,7460.593000,3.047984
558,7460.594000,3.083641
559,7460.595000,3.278925
560,7460.596000,3.320848
561,7460.597000,3.489141
562,7460.598000,3.518993
563,7460.599000,3.45608
564,7460.600000,3.436041
565,7460.601000,3.437413
566,7460.602000,3.474761
567,7460.603000,3.428208
568,7460.604000,3.421764
569,7460.605000,3.442599
570,7460.606000,3.392304
571,7460.607000,3.315367
572,7460.608000,3.273184
573,7460.609000,3.369015
574,7460.610000,3.381262
575,7460.611000,3.38465
576,7460.612000,3.364453
577,7460.613000,3.304312
578,7460.614000,3.298251
579,7460.615000,3.265697
580,7460.616000,3.501888
581,7460.617000,3.418787
582,7460.618000,3.359187
583,7460.619000,3.36363
584,7460.620000,3.318821
585,7460.621000,3.305407
586,7460.622000,3.296904
587,7460.623000,3.267085
588,7460.624000,3.409064
589,7460.625000,3.436961
590,7460.626000,3.449997
591,7460.627000,3.406685
592,7460.628000,3.396333
593,7460.629000,3.419177
594,7460.630000,3.385752
595,7460.631000,3.363103
596,7460.632000,3.330492
597,7460.633000,3.298917
598,7460.634000,3.28638
599,7460.635000,3.29827
600,7460.636000,3.289121
601,7460.637000,3.326528
602,7460.638000,3.345969
603,7460.639000,3.327584
604,7460.640000,3.319829
605,7460.641000,3.301359
606,7460.642000,3.304337
607,7460.643000,3.299712
608,7460.644000,3.313269
609,7460.645000,3.26489
610,7460.646000,3.367093
611,7460.647000,3.369051
612,7460.648000,3.411557
613,7460.649000,3.486986
614,7460.650000,3.549288
615,7460.651000,3.54207
616,7460.652000,3.520938
617,7460.653000,3.502958
618,7460.654000,3.51017
619,7460.655000,3.567592
620,7460.656000,3.663136
621,7460.657000,3.816798
622,7460.658000,3.887182
623,7460.659000,3.817427
624,7460.660000,3.82694
625,7460.661000,3.628059
626,7460.662000,3.533763
627,7460.663000,3.550101
628,7460.664000,3.610564
629,7460.665000,3.786387
630,7460.666000,3.916461
631,7460.667000,4.006438
632,7460.668000,4.007123
633,7460.669000,3.951817
634,7460.670000,3.891687
635,7460.671000,3.837443
636,7460.672000,3.849405
637,7460.673000,3.955786
638,7460.674000,3.970834
639,7460.675000,3.908947
640,7460.676000,3.848722
641,7460.677000,3.75561
642,7460.678000,3.775532
643,7460.679000,3.926533
644,7460.680000,3.979336
645,7460.681000,3.960008
646,7460.682000,3.924723
647,7460.683000,3.742135
648,7460.684000,3.656595
649,7460.685000,3.693305
650,7460.686000,3.901231
651,7460.687000,4.079293
652,7460.688000,4.142904
653,7460.689000,4.001688
654,7460.690000,3.88262
655,7460.691000,3.724523
656,7460.692000,3.68426
657,7460.693000,3.802647
658,7460.694000,3.903642
659,7460.695000,3.998053
660,7460.696000,3.98373
661,7460.697000,3.901099
662,7460.698000,3.790153
663,7460.699000,3.753832
664,7460.700000,3.695846
665,7460.701000,3.767993
