#HEADER
#TITLES
 , ,4-DCQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
182,7460.218000,-0.2367554
183,7460.219000,-0.2390366
184,7460.220000,-0.2412949
185,7460.221000,-0.243515
186,7460.222000,-0.2457199
187,7460.223000,-0.2479782
188,7460.224000,-0.2503815
189,7460.225000,-0.2528839
190,7460.226000,-0.2554474
191,7460.227000,-0.2578964
192,7460.228000,-0.2600403
193,7460.229000,-0.2622375
194,7460.230000,-0.264473
195,7460.231000,-0.2663879
196,7460.232000,-0.2678375
197,7460.233000,-0.2689285
198,7460.234000,-0.2699203
199,7460.235000,-0.2711029
200,7460.236000,-0.2719116
201,7460.237000,-0.2721863
202,7460.238000,-0.2726822
203,7460.239000,-0.2731018
204,7460.240000,-0.2733917
205,7460.241000,-0.2736282
206,7460.242000,-0.2735825
207,7460.243000,-0.273262
208,7460.244000,-0.2727966
209,7460.245000,-0.2721329
210,7460.246000,-0.2637939
211,7460.247000,-0.2470016
212,7460.248000,-0.2929001
213,7460.249000,-0.4062271
214,7460.250000,-0.2486343
215,7460.251000,0.191925
216,7460.252000,-0.788826
217,7460.253000,-0.0984726
218,7460.254000,-0.2653732
219,7460.255000,-0.2639618
220,7460.256000,-0.2623825
221,7460.257000,-0.2605667
222,7460.258000,-0.2586823
223,7460.259000,-0.2567368
224,7460.260000,-0.2546005
225,7460.261000,-0.2523193
226,7460.262000,-0.2498245
227,7460.263000,-0.2471161
228,7460.264000,-0.2442322
229,7460.265000,-0.2411423
230,7460.266000,-0.237854
231,7460.267000,-0.2343597
232,7460.268000,-0.2306595
233,7460.269000,-0.226738
234,7460.270000,-0.2226944
235,7460.271000,-0.2185211
236,7460.272000,-0.2141647
237,7460.273000,-0.2096558
238,7460.274000,-0.2049561
239,7460.275000,-0.2000351
240,7460.276000,-0.1949539
241,7460.277000,-0.1896744
242,7460.278000,-0.1841888
243,7460.279000,-0.1785049
244,7460.280000,-0.1726151
245,7460.281000,-0.1665268
246,7460.282000,-0.1602325
247,7460.283000,-0.1537476
248,7460.284000,-0.1470871
249,7460.285000,-0.1402359
250,7460.286000,-0.1332016
251,7460.287000,-0.1259689
252,7460.288000,-0.1185226
253,7460.289000,-0.110817
254,7460.290000,-0.10289
255,7460.291000,-0.09472656
256,7460.292000,-0.08635712
257,7460.293000,-0.07776642
258,7460.294000,-0.07050323
259,7460.295000,-0.06471252
260,7460.296000,-0.05966187
261,7460.297000,-0.05579376
262,7460.298000,-0.05224609
263,7460.299000,-0.04898071
264,7460.300000,-0.04682159
265,7460.301000,-0.04561615
266,7460.302000,-0.04425049
267,7460.303000,-0.04276276
268,7460.304000,-0.04160309
269,7460.305000,-0.0404892
270,7460.306000,-0.04034424
271,7460.307000,-0.04122925
272,7460.308000,-0.04251099
273,7460.309000,-0.04439545
274,7460.310000,-0.04585266
275,7460.311000,-0.04670715
276,7460.312000,-0.04763031
277,7460.313000,-0.04828644
278,7460.314000,-0.04917145
279,7460.315000,-0.05033112
280,7460.316000,-0.0512619
281,7460.317000,-0.05205536
282,7460.318000,-0.05171967
283,7460.319000,-0.05008698
284,7460.320000,-0.0668335
285,7460.321000,-0.1036453
286,7460.322000,-0.06365204
287,7460.323000,0.05661774
288,7460.324000,-0.2273331
289,7460.325000,-0.0373764
290,7460.326000,-0.08860016
291,7460.327000,-0.08963776
292,7460.328000,-0.08938599
293,7460.329000,-0.08705902
294,7460.330000,-0.08443451
295,7460.331000,-0.08157349
296,7460.332000,-0.07688904
297,7460.333000,-0.07073212
298,7460.334000,-0.05327606
299,7460.335000,-0.02326965
300,7460.336000,-0.1599274
301,7460.337000,-0.4782562
302,7460.338000,-0.04133606
303,7460.339000,1.188477
304,7460.340000,-1.429085
305,7460.341000,-0.5205002
306,7460.342000,0.7032318
307,7460.343000,-0.4228363
308,7460.344000,-0.2347183
309,7460.345000,-0.4374542
310,7460.346000,-0.1336594
311,7460.347000,0.7026062
312,7460.348000,-0.8315201
313,7460.349000,0.5099411
314,7460.350000,-0.1726074
315,7460.351000,-1.205276
316,7460.352000,-0.4020386
317,7460.353000,2.170967
318,7460.354000,1.666542
319,7460.355000,-1.76133
320,7460.356000,-2.717339
321,7460.357000,-1.922142
322,7460.358000,1.867622
323,7460.359000,1.112938
324,7460.360000,0.2974854
325,7460.361000,-0.4977188
326,7460.362000,-1.003487
327,7460.363000,-0.2339554
328,7460.364000,-0.2071228
329,7460.365000,-0.4891357
330,7460.366000,-0.4501343
331,7460.367000,-0.2990265
332,7460.368000,-0.2671051
333,7460.369000,-0.3005447
334,7460.370000,0.2489548
335,7460.371000,0.06336975
336,7460.372000,-0.02874756
337,7460.373000,0.09481049
338,7460.374000,-0.0124054
339,7460.375000,-0.1546707
340,7460.376000,-0.3898087
341,7460.377000,-0.7318573
342,7460.378000,-0.805603
343,7460.379000,-0.5876694
344,7460.380000,-0.5880051
345,7460.381000,-0.1284103
346,7460.382000,0.04859924
347,7460.383000,-0.08443451
348,7460.384000,-0.162735
349,7460.385000,-0.3416595
350,7460.386000,-0.4226227
351,7460.387000,-0.3726425
352,7460.388000,-0.357254
353,7460.389000,-0.3260803
354,7460.390000,-0.3137131
355,7460.391000,-0.3399124
356,7460.392000,-0.3481674
357,7460.393000,-0.3513336
358,7460.394000,-0.3562317
359,7460.395000,-0.3558884
360,7460.396000,-0.3574829
361,7460.397000,-0.3602753
362,7460.398000,-0.3618622
363,7460.399000,-0.3633118
364,7460.400000,-0.3646317
365,7460.401000,-0.3656998
366,7460.402000,-0.3662338
367,7460.403000,-0.3662186
368,7460.404000,-0.3659363
369,7460.405000,-0.3653259
370,7460.406000,-0.3647385
371,7460.407000,-0.3642197
372,7460.408000,-0.3635483
373,7460.409000,-0.362854
374,7460.410000,-0.3619843
375,7460.411000,-0.3609009
376,7460.412000,-0.3597183
377,7460.413000,-0.3583908
378,7460.414000,-0.3565674
379,7460.415000,-0.3542404
380,7460.416000,-0.3515625
381,7460.417000,-0.3484268
382,7460.418000,-0.3450546
383,7460.419000,-0.3414841
384,7460.420000,-0.3375092
385,7460.421000,-0.3332062
386,7460.422000,-0.3280334
387,7460.423000,-0.3219147
388,7460.424000,-0.3151169
389,7460.425000,-0.3074799
390,7460.426000,-0.2992554
391,7460.427000,-0.2904434
392,7460.428000,-0.2807922
393,7460.429000,-0.2703094
394,7460.430000,-0.2594376
395,7460.431000,-0.2481918
396,7460.432000,-0.236351
397,7460.433000,-0.2240219
398,7460.434000,-0.2108536
399,7460.435000,-0.1968079
400,7460.436000,-0.1821442
401,7460.437000,-0.166748
402,7460.438000,-0.153923
403,7460.439000,-0.144043
404,7460.440000,-0.1354904
405,7460.441000,-0.1292114
406,7460.442000,-0.1233749
407,7460.443000,-0.117897
408,7460.444000,-0.114563
409,7460.445000,-0.1130447
410,7460.446000,-0.110466
411,7460.447000,-0.1068344
412,7460.448000,-0.1033478
413,7460.449000,-0.09931183
414,7460.450000,-0.09589386
415,7460.451000,-0.09314728
416,7460.452000,-0.08990479
417,7460.453000,-0.08635712
418,7460.454000,-0.0690155
419,7460.455000,-0.03626251
420,7460.456000,0.008384705
421,7460.457000,0.06930542
422,7460.458000,0.1501617
423,7460.459000,0.2528992
424,7460.460000,0.5253983
425,7460.461000,0.9852142
426,7460.462000,0.594429
427,7460.463000,0.4870834
428,7460.464000,1.036079
429,7460.465000,1.177368
430,7460.466000,1.52652
431,7460.467000,1.69677
432,7460.468000,1.585045
433,7460.469000,2.016678
434,7460.470000,2.059341
435,7460.471000,2.041122
436,7460.472000,1.949524
437,7460.473000,1.746574
438,7460.474000,1.579224
439,7460.475000,1.45253
440,7460.476000,0.9563522
441,7460.477000,0.7282639
442,7460.478000,0.3834915
443,7460.479000,0.1311646
444,7460.480000,-0.1124573
445,7460.481000,-0.3153687
446,7460.482000,-0.121376
447,7460.483000,0.5105743
448,7460.484000,0.5093613
449,7460.485000,-0.1103973
450,7460.486000,-0.1811295
451,7460.487000,0.1268539
452,7460.488000,-0.00214386
453,7460.489000,-0.1720428
454,7460.490000,-0.2671509
455,7460.491000,-0.2864914
456,7460.492000,-0.3433075
457,7460.493000,-0.397995
458,7460.494000,-0.4094925
459,7460.495000,-0.3826981
460,7460.496000,-0.32061
461,7460.497000,-0.2129745
462,7460.498000,-0.1232071
463,7460.499000,-0.05303955
464,7460.500000,0.03747559
465,7460.501000,0.1341476
466,7460.502000,0.2825928
467,7460.503000,0.4905701
468,7460.504000,0.7257996
469,7460.505000,1.001564
470,7460.506000,0.7378311
471,7460.507000,-0.126236
472,7460.508000,-0.1813812
473,7460.509000,0.5205383
474,7460.510000,0.6844711
475,7460.511000,0.5403671
476,7460.512000,0.6245499
477,7460.513000,0.7574158
478,7460.514000,0.9030304
479,7460.515000,1.116402
480,7460.516000,1.343307
481,7460.517000,1.591179
482,7460.518000,1.681953
483,7460.519000,1.588852
484,7460.520000,1.756561
485,7460.521000,1.441475
486,7460.522000,1.31897
487,7460.523000,1.158051
488,7460.524000,0.9140472
489,7460.525000,0.6060333
490,7460.526000,0.3196716
491,7460.527000,0.05149841
492,7460.528000,-0.2277908
493,7460.529000,-0.4982758
494,7460.530000,-0.8336563
495,7460.531000,-1.238548
496,7460.532000,-1.660545
497,7460.533000,-2.116669
498,7460.534000,-2.225983
499,7460.535000,-1.944511
500,7460.536000,-1.463181
501,7460.537000,-0.6703873
502,7460.538000,0.2326202
503,7460.539000,1.23719
504,7460.540000,2.546036
505,7460.541000,4.123749
506,7460.542000,4.941666
507,7460.543000,4.930222
508,7460.544000,4.708694
509,7460.545000,4.010773
510,7460.546000,2.879456
511,7460.547000,1.337944
512,7460.548000,2.781448
513,7460.549000,0.9371567
514,7460.550000,-1.579605
515,7460.551000,-2.91024
516,7460.552000,-2.921539
517,7460.553000,-1.663879
518,7460.554000,-0.9769516
519,7460.555000,-0.9559402
520,7460.556000,-0.1687622
521,7460.557000,0.9589233
522,7460.558000,1.639519
523,7460.559000,1.946846
524,7460.560000,1.946503
525,7460.561000,1.619995
526,7460.562000,1.491402
527,7460.563000,1.625938
528,7460.564000,1.781212
529,7460.565000,2.115738
530,7460.566000,2.070396
531,7460.567000,1.613014
532,7460.568000,1.154579
533,7460.569000,0.5693893
534,7460.570000,0.1479797
535,7460.571000,-0.03749847
536,7460.572000,-0.2173233
537,7460.573000,-0.2982483
538,7460.574000,-0.3198624
539,7460.575000,-0.2943726
540,7460.576000,-0.2247009
541,7460.577000,-0.1249161
542,7460.578000,0.4631348
543,7460.579000,0.4397964
544,7460.580000,0.788414
545,7460.581000,1.111
546,7460.582000,1.31636
547,7460.583000,1.393578
548,7460.584000,1.392441
549,7460.585000,1.26796
550,7460.586000,1.135048
551,7460.587000,0.9933777
552,7460.588000,0.7197647
553,7460.589000,0.331543
554,7460.590000,0.1822891
555,7460.591000,0.2836914
556,7460.592000,-0.02373505
557,7460.593000,0.3784332
558,7460.594000,0.3285294
559,7460.595000,0.1602554
560,7460.596000,0.5947876
561,7460.597000,0.4326019
562,7460.598000,0.5527725
563,7460.599000,0.5794907
564,7460.600000,0.658844
565,7460.601000,0.7831573
566,7460.602000,0.5635147
567,7460.603000,-0.02078247
568,7460.604000,1.181023
569,7460.605000,1.424568
570,7460.606000,-0.3823318
571,7460.607000,0.8199463
572,7460.608000,0.4808807
573,7460.609000,0.4888763
574,7460.610000,-0.01260376
575,7460.611000,-1.079491
576,7460.612000,1.477028
577,7460.613000,2.628487
578,7460.614000,2.12735
579,7460.615000,-0.5040817
580,7460.616000,-2.457237
581,7460.617000,0.9395752
582,7460.618000,2.602341
583,7460.619000,-0.007522583
584,7460.620000,-0.01054382
585,7460.621000,0.07974243
586,7460.622000,0.2167282
587,7460.623000,0.7765884
588,7460.624000,-0.9077377
589,7460.625000,-0.002304077
590,7460.626000,-0.2088699
591,7460.627000,-0.478363
592,7460.628000,-0.5951767
593,7460.629000,-0.7556534
594,7460.630000,-0.8030548
595,7460.631000,-0.724411
596,7460.632000,-0.5805588
597,7460.633000,-0.3354111
598,7460.634000,-0.05693054
599,7460.635000,0.2519913
600,7460.636000,0.658165
601,7460.637000,1.149376
602,7460.638000,1.42408
603,7460.639000,1.462898
604,7460.640000,1.401726
605,7460.641000,1.158272
606,7460.642000,0.9251785
607,7460.643000,0.7125854
608,7460.644000,0.3521194
609,7460.645000,-0.1174622
610,7460.646000,-0.4586029
611,7460.647000,-0.6715317
612,7460.648000,-0.8645096
613,7460.649000,-0.9803391
614,7460.650000,-0.9435425
615,7460.651000,-0.7440796
616,7460.652000,-0.789917
617,7460.653000,-0.1736069
618,7460.654000,0.2884369
619,7460.655000,0.9156723
620,7460.656000,1.606819
621,7460.657000,1.307121
622,7460.658000,1.772842
623,7460.659000,2.569435
624,7460.660000,1.460297
625,7460.661000,1.994087
626,7460.662000,1.384712
627,7460.663000,0.7214432
628,7460.664000,0.8296814
629,7460.665000,1.79673
630,7460.666000,1.877068
631,7460.667000,1.222618
632,7460.668000,0.8781128
633,7460.669000,0.5516891
634,7460.670000,0.3044052
635,7460.671000,0.2763748
636,7460.672000,0.2814331
637,7460.673000,0.3840485
638,7460.674000,0.466217
639,7460.675000,0.506752
640,7460.676000,0.6343689
641,7460.677000,0.8200684
642,7460.678000,1.017685
643,7460.679000,1.241096
644,7460.680000,1.492897
645,7460.681000,1.767014
646,7460.682000,1.804504
647,7460.683000,1.576546
648,7460.684000,1.234299
649,7460.685000,0.7039261
650,7460.686000,0.4498749
651,7460.687000,0.5189667
652,7460.688000,0.6257858
653,7460.689000,0.8946533
654,7460.690000,1.021255
655,7460.691000,0.9672394
656,7460.692000,0.9852448
657,7460.693000,0.9996872
658,7460.694000,0.989006
659,7460.695000,0.9770279
660,7460.696000,0.916008
661,7460.697000,0.8050995
662,7460.698000,0.6931839
663,7460.699000,0.5724487
664,7460.700000,0.4168015
665,7460.701000,0.2328033
666,7460.702000,0.09659576
667,7460.703000,0.01205444
668,7460.704000,-0.05406952
669,7460.705000,-0.08131409
670,7460.706000,-0.3670959
671,7460.707000,-0.9394913
672,7460.708000,-1.143242
673,7460.709000,-1.00946
674,7460.710000,-1.069305
675,7460.711000,-1.212517
676,7460.712000,-1.139511
677,7460.713000,-0.9071045
678,7460.714000,-0.7024078
679,7460.715000,-0.4879303
680,7460.716000,-0.1327133
681,7460.717000,0.3429718
682,7460.718000,0.4781723
683,7460.719000,0.2523804
684,7460.720000,0.9655914
685,7460.721000,0.9855881
686,7460.722000,-0.4642181
687,7460.723000,0.4475555
688,7460.724000,0.04697418
689,7460.725000,-0.2653198
690,7460.726000,-0.3894806
691,7460.727000,-0.3715134
692,7460.728000,-0.2890167
693,7460.729000,-0.08374786
694,7460.730000,0.07731628
695,7460.731000,0.1863251
696,7460.732000,0.3742371
697,7460.733000,0.6058578
698,7460.734000,0.776413
699,7460.735000,0.8914337
700,7460.736000,0.9766617
701,7460.737000,1.006889
702,7460.738000,1.064941
703,7460.739000,1.152435
704,7460.740000,1.206543
705,7460.741000,1.243828
706,7460.742000,1.242645
707,7460.743000,1.192665
708,7460.744000,1.174797
709,7460.745000,1.186188
710,7460.746000,0.8594208
711,7460.747000,0.1772614
712,7460.748000,0.6731186
713,7460.749000,-0.4384384
714,7460.750000,-0.3022461
715,7460.751000,0.2166748
716,7460.752000,0.1164932
717,7460.753000,0.08222961
718,7460.754000,0.1539993
719,7460.755000,0.4056244
720,7460.756000,0.7166214
721,7460.757000,1.15947
722,7460.758000,1.396324
723,7460.759000,1.403351
724,7460.760000,1.385651
725,7460.761000,1.259216
726,7460.762000,1.128181
727,7460.763000,1.011826
728,7460.764000,0.8523102
729,7460.765000,0.6800766
730,7460.766000,0.5496368
731,7460.767000,0.4686356
732,7460.768000,0.4417419
733,7460.769000,0.4904785
734,7460.770000,0.4850769
735,7460.771000,0.4261703
736,7460.772000,0.4011078
737,7460.773000,0.3837814
738,7460.774000,0.3620911
739,7460.775000,0.3444519
740,7460.776000,0.3191147
741,7460.777000,0.2851105
742,7460.778000,0.2549286
743,7460.779000,0.2263641
744,7460.780000,0.2273331
745,7460.781000,0.2629166
746,7460.782000,0.2728577
747,7460.783000,0.2616119
748,7460.784000,0.266655
749,7460.785000,0.2777023
750,7460.786000,0.2911835
751,7460.787000,0.3115234
752,7460.788000,0.3346634
753,7460.789000,0.3612213
754,7460.790000,0.3812408
755,7460.791000,0.3932266
756,7460.792000,0.4029083
757,7460.793000,0.4072495
758,7460.794000,0.4115067
759,7460.795000,0.4161072
760,7460.796000,0.4156647
761,7460.797000,0.4112244
762,7460.798000,0.414032
763,7460.799000,0.4243088
764,7460.800000,0.437294
765,7460.801000,0.4558563
766,7460.802000,0.472023
767,7460.803000,0.4850616
768,7460.804000,0.5011368
769,7460.805000,0.5183868
770,7460.806000,0.5278778
771,7460.807000,0.5294418
772,7460.808000,0.5259628
773,7460.809000,0.5149841
774,7460.810000,0.5029984
775,7460.811000,0.4901886
776,7460.812000,0.4712219
777,7460.813000,0.4473419
778,7460.814000,0.4217606
779,7460.815000,0.3939285
780,7460.816000,0.3630219
781,7460.817000,0.3296356
782,7460.818000,0.2902985
783,7460.819000,0.2446976
784,7460.820000,0.1949463
785,7460.821000,0.1401367
786,7460.822000,0.0943985
787,7460.823000,0.05929565
788,7460.824000,0.02742767
789,7460.825000,0.002861023
790,7460.826000,-0.00592804
791,7460.827000,0.002250671
792,7460.828000,-0.04245758
793,7460.829000,-0.1439972
794,7460.830000,0.03929901
795,7460.831000,0.5208206
796,7460.832000,-0.7000275
797,7460.833000,-1.07766
798,7460.834000,0.4639664
799,7460.835000,-0.4554596
800,7460.836000,-1.14193
801,7460.837000,-1.926895
802,7460.838000,-1.912735
803,7460.839000,-0.6412811
804,7460.840000,1.891075
805,7460.841000,-3.056313
806,7460.842000,-0.8929901
807,7460.843000,4.919853
808,7460.844000,-2.924751
809,7460.845000,-0.8542175
810,7460.846000,4.971344
811,7460.847000,-2.942589
812,7460.848000,-4.947525
813,7460.849000,0.585022
814,7460.850000,1.303207
815,7460.851000,1.57576
816,7460.852000,1.506638
817,7460.853000,0.2054749
818,7460.854000,0.07524109
819,7460.855000,1.085625
820,7460.856000,1.408653
821,7460.857000,1.472534
822,7460.858000,1.343964
823,7460.859000,0.7593765
824,7460.860000,0.7876511
825,7460.861000,1.426888
826,7460.862000,-0.9401398
827,7460.863000,2.731224
828,7460.864000,1.923164
829,7460.865000,-0.3388519
830,7460.866000,-0.8808823
831,7460.867000,-0.1872711
832,7460.868000,-0.268425
833,7460.869000,-0.5772858
834,7460.870000,-0.5992889
835,7460.871000,-0.5562057
836,7460.872000,-0.4358368
837,7460.873000,-0.1937485
838,7460.874000,0.2233963
839,7460.875000,0.8396225
840,7460.876000,1.076805
841,7460.877000,0.9061584
842,7460.878000,0.6345215
843,7460.879000,0.1158524
844,7460.880000,-0.9070129
845,7460.881000,-2.459068
846,7460.882000,-2.71418
847,7460.883000,-2.576408
848,7460.884000,0.05308533
849,7460.885000,1.849068
850,7460.886000,0.4164658
851,7460.887000,0.614975
852,7460.888000,-1.562698
853,7460.889000,-4.582733
854,7460.890000,-2.648659
855,7460.891000,4.809624
856,7460.892000,1.754822
857,7460.893000,-1.849594
858,7460.894000,-3.016068
859,7460.895000,-0.2306061
860,7460.896000,0.3480453
861,7460.897000,0.2465057
862,7460.898000,-0.1834488
863,7460.899000,-1.694405
864,7460.900000,-0.4931717
865,7460.901000,0.04088593
866,7460.902000,0.2868729
867,7460.903000,-0.6132202
868,7460.904000,-0.01074982
869,7460.905000,-0.5394897
870,7460.906000,-0.2757645
871,7460.907000,0.1804428
872,7460.908000,0.4338684
873,7460.909000,0.5205383
874,7460.910000,0.1626358
875,7460.911000,-0.7865143
876,7460.912000,-0.2658615
877,7460.913000,0.2017288
878,7460.914000,0.298111
879,7460.915000,-0.3061066
880,7460.916000,-0.6290054
881,7460.917000,-0.9167709
882,7460.918000,-0.6693344
883,7460.919000,0.2848663
884,7460.920000,0.5516739
885,7460.921000,0.2144928
886,7460.922000,0.3095703
887,7460.923000,0.6076279
888,7460.924000,0.3042831
889,7460.925000,-0.5192413
890,7460.926000,-0.7217712
891,7460.927000,-0.3758926
892,7460.928000,0.4316254
893,7460.929000,-0.3144073
894,7460.930000,-0.2267456
895,7460.931000,-0.236702
896,7460.932000,-0.002189636
897,7460.933000,-0.257164
898,7460.934000,-0.3646927
899,7460.935000,-0.2754669
900,7460.936000,-0.2799835
901,7460.937000,-0.2349548
902,7460.938000,-0.3975449
903,7460.939000,-0.7917862
904,7460.940000,-0.1355133
905,7460.941000,1.592911
906,7460.942000,-2.023987
907,7460.943000,-0.4388962
908,7460.944000,0.4105759
909,7460.945000,-0.4275665
910,7460.946000,-0.1517105
911,7460.947000,-0.1981506
912,7460.948000,-0.1819916
913,7460.949000,-0.1400528
914,7460.950000,-0.122963
915,7460.951000,-0.1149445
916,7460.952000,-0.1069107
917,7460.953000,-0.104805
918,7460.954000,-0.1015549
919,7460.955000,-0.09651184
920,7460.956000,-0.113472
921,7460.957000,-0.1528168
922,7460.958000,-0.1159515
923,7460.959000,4.043579E-4
924,7460.960000,-0.2582397
925,7460.961000,-0.07207489
926,7460.962000,-0.1064224
927,7460.963000,-0.08964539
928,7460.964000,-0.1522675
929,7460.965000,-0.3018723
930,7460.966000,-0.1026459
931,7460.967000,0.4617844
932,7460.968000,-0.7938385
933,7460.969000,0.09230042
934,7460.970000,-0.1188431
935,7460.971000,-0.1138153
936,7460.972000,-0.1069107
937,7460.973000,-0.0981369
938,7460.974000,-0.091362
939,7460.975000,-0.08672333
940,7460.976000,-0.08234406
941,7460.977000,-0.07919312
942,7460.978000,-0.0747757
943,7460.979000,-0.06884003
944,7460.980000,-0.0634613
945,7460.981000,-0.0580368
946,7460.982000,-0.05366516
947,7460.983000,-0.05068207
948,7460.984000,-0.048172
949,7460.985000,-0.04651642
950,7460.986000,-0.03617859
951,7460.987000,-0.01616669
952,7460.988000,0.008712769
953,7460.989000,0.0411911
954,7460.990000,0.03432465
955,7460.991000,-0.01647949
956,7460.992000,-0.08662415
957,7460.993000,-0.1892548
958,7460.994000,-0.1006927
959,7460.995000,0.2013092
