#HEADER
#TITLES
 , ,2XH1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
196,7460.232000,0.3847444
197,7460.233000,0.3798659
198,7460.234000,0.3756512
199,7460.235000,0.3721119
200,7460.236000,0.366166
201,7460.237000,0.3636191
202,7460.238000,0.3593089
203,7460.239000,0.3551589
204,7460.240000,0.3510472
205,7460.241000,0.3468772
206,7460.242000,0.3429242
207,7460.243000,0.3392144
208,7460.244000,0.3355313
209,7460.245000,0.33194
210,7460.246000,0.328518
211,7460.247000,0.3252524
212,7460.248000,0.321548
213,7460.249000,0.3173575
214,7460.250000,0.3156798
215,7460.251000,0.3166348
216,7460.252000,0.3048729
217,7460.253000,0.3082723
218,7460.254000,0.3041242
219,7460.255000,0.3016883
220,7460.256000,0.299428
221,7460.257000,0.2973747
222,7460.258000,0.2952153
223,7460.259000,0.2929294
224,7460.260000,0.2918475
225,7460.261000,0.2920086
226,7460.262000,0.2865084
227,7460.263000,0.2870633
228,7460.264000,0.2842619
229,7460.265000,0.2818808
230,7460.266000,0.2795402
231,7460.267000,0.2772538
232,7460.268000,0.2747862
233,7460.269000,0.2721771
234,7460.270000,0.2697304
235,7460.271000,0.2674327
236,7460.272000,0.2651734
237,7460.273000,0.2630214
238,7460.274000,0.2607371
239,7460.275000,0.2583028
240,7460.276000,0.2558954
241,7460.277000,0.2534534
242,7460.278000,0.251297
243,7460.279000,0.2494717
244,7460.280000,0.2477881
245,7460.281000,0.2463407
246,7460.282000,0.244801
247,7460.283000,0.2431356
248,7460.284000,0.2415908
249,7460.285000,0.2400837
250,7460.286000,0.2392879
251,7460.287000,0.2392976
252,7460.288000,0.2397451
253,7460.289000,0.2408311
254,7460.290000,0.2378525
255,7460.291000,0.23034
256,7460.292000,0.2300597
257,7460.293000,0.236642
258,7460.294000,0.2342383
259,7460.295000,0.2305151
260,7460.296000,0.2289871
261,7460.297000,0.2299224
262,7460.298000,0.2224004
263,7460.299000,0.2237146
264,7460.300000,0.2199202
265,7460.301000,0.2163915
266,7460.302000,0.2141179
267,7460.303000,0.2131468
268,7460.304000,0.205965
269,7460.305000,0.2059792
270,7460.306000,0.201988
271,7460.307000,0.1983777
272,7460.308000,0.1946579
273,7460.309000,0.1907517
274,7460.310000,0.1869388
275,7460.311000,0.1832697
276,7460.312000,0.1798186
277,7460.313000,0.176696
278,7460.314000,0.1722051
279,7460.315000,0.166256
280,7460.316000,0.1657687
281,7460.317000,0.1584809
282,7460.318000,0.1557792
283,7460.319000,0.1537797
284,7460.320000,0.1492865
285,7460.321000,0.1423912
286,7460.322000,0.1439141
287,7460.323000,0.1372787
288,7460.324000,0.1112577
289,7460.325000,0.1261913
290,7460.326000,0.1246712
291,7460.327000,0.1123144
292,7460.328000,0.1086289
293,7460.329000,0.1054823
294,7460.330000,0.1012329
295,7460.331000,0.09680799
296,7460.332000,0.09314045
297,7460.333000,0.0900204
298,7460.334000,0.08543724
299,7460.335000,0.08467974
300,7460.336000,0.07699128
301,7460.337000,0.06370815
302,7460.338000,0.07638336
303,7460.339000,0.08622292
304,7460.340000,0.0364898
305,7460.341000,0.06404113
306,7460.342000,0.05378564
307,7460.343000,0.05468164
308,7460.344000,0.05724403
309,7460.345000,0.06240122
310,7460.346000,0.05090516
311,7460.347000,0.02089292
312,7460.348000,0.00859756
313,7460.349000,0.01132467
314,7460.350000,0.003428118
315,7460.351000,0.04595553
316,7460.352000,0.05203901
317,7460.353000,0.01002771
318,7460.354000,-0.0160953
319,7460.355000,-0.006904564
320,7460.356000,-0.007398807
321,7460.357000,0.006296016
322,7460.358000,3.096587E-4
323,7460.359000,-0.02696803
324,7460.360000,-0.03417028
325,7460.361000,-0.02636566
326,7460.362000,-0.01691233
327,7460.363000,-0.0298932
328,7460.364000,-0.03183532
329,7460.365000,-0.03701195
330,7460.366000,-0.04247322
331,7460.367000,-0.04776426
332,7460.368000,-0.04451717
333,7460.369000,-0.05293889
334,7460.370000,-0.05759141
335,7460.371000,-0.05703098
336,7460.372000,-0.05954181
337,7460.373000,-0.0617488
338,7460.374000,-0.06133991
339,7460.375000,-0.05841235
340,7460.376000,-0.08014309
341,7460.377000,-0.07453009
342,7460.378000,-0.08428799
343,7460.379000,-0.0917894
344,7460.380000,-0.09586848
345,7460.381000,-0.09619267
346,7460.382000,-0.1134886
347,7460.383000,-0.09822013
348,7460.384000,-0.09333707
349,7460.385000,-0.08080902
350,7460.386000,-0.07718528
351,7460.387000,-0.08367329
352,7460.388000,-0.09723737
353,7460.389000,-0.122072
354,7460.390000,-0.1139947
355,7460.391000,-0.1225463
356,7460.392000,-0.1205092
357,7460.393000,-0.1211258
358,7460.394000,-0.1087827
359,7460.395000,-0.1236684
360,7460.396000,-0.1228756
361,7460.397000,-0.1211346
362,7460.398000,-0.1373234
363,7460.399000,-0.1297153
364,7460.400000,-0.1342596
365,7460.401000,-0.1368357
366,7460.402000,-0.1388357
367,7460.403000,-0.1405231
368,7460.404000,-0.1452405
369,7460.405000,-0.1481968
370,7460.406000,-0.1484037
371,7460.407000,-0.1460726
372,7460.408000,-0.159336
373,7460.409000,-0.1549276
374,7460.410000,-0.1567264
375,7460.411000,-0.1614228
376,7460.412000,-0.1604787
377,7460.413000,-0.1563025
378,7460.414000,-0.1706407
379,7460.415000,-0.1680235
380,7460.416000,-0.1706206
381,7460.417000,-0.1666999
382,7460.418000,-0.1785542
383,7460.419000,-0.1721932
384,7460.420000,-0.1738309
385,7460.421000,-0.1724984
386,7460.422000,-0.1767712
387,7460.423000,-0.1870709
388,7460.424000,-0.1880704
389,7460.425000,-0.1803354
390,7460.426000,-0.1827471
391,7460.427000,-0.1932896
392,7460.428000,-0.1844252
393,7460.429000,-0.1884631
394,7460.430000,-0.1959365
395,7460.431000,-0.1923359
396,7460.432000,-0.1951594
397,7460.433000,-0.1967613
398,7460.434000,-0.1978191
399,7460.435000,-0.1982871
400,7460.436000,-0.1999226
401,7460.437000,-0.2027199
402,7460.438000,-0.1997362
403,7460.439000,-0.2061801
404,7460.440000,-0.2068346
405,7460.441000,-0.2068586
406,7460.442000,-0.20749
407,7460.443000,-0.2082266
408,7460.444000,-0.2047822
409,7460.445000,-0.1970142
410,7460.446000,-0.2107467
411,7460.447000,-0.2159924
412,7460.448000,-0.2181321
413,7460.449000,-0.2138392
414,7460.450000,-0.2119994
415,7460.451000,-0.2117594
416,7460.452000,-0.2137563
417,7460.453000,-0.2199105
418,7460.454000,-0.221292
419,7460.455000,-0.2182173
420,7460.456000,-0.2166639
421,7460.457000,-0.2150078
422,7460.458000,-0.2124522
423,7460.459000,-0.2096801
424,7460.460000,-0.2061174
425,7460.461000,-0.2017956
426,7460.462000,-0.2035394
427,7460.463000,-0.2119383
428,7460.464000,-0.2237295
429,7460.465000,-0.2408312
430,7460.466000,-0.2483637
431,7460.467000,-0.2449999
432,7460.468000,-0.2333697
433,7460.469000,-0.2088983
434,7460.470000,-0.219777
435,7460.471000,-0.2046153
436,7460.472000,-0.2046741
437,7460.473000,-0.2025174
438,7460.474000,-0.2023537
439,7460.475000,-0.2034333
440,7460.476000,-0.2081341
441,7460.477000,-0.216652
442,7460.478000,-0.2201787
443,7460.479000,-0.2185521
444,7460.480000,-0.2172616
445,7460.481000,-0.2143159
446,7460.482000,-0.2062553
447,7460.483000,-0.1931217
448,7460.484000,-0.2031704
449,7460.485000,-0.2083689
450,7460.486000,-0.1729307
451,7460.487000,-0.2148093
452,7460.488000,-0.2275225
453,7460.489000,-0.1951792
454,7460.490000,-0.19644
455,7460.491000,-0.2058728
456,7460.492000,-0.2054752
457,7460.493000,-0.2002414
458,7460.494000,-0.2014464
459,7460.495000,-0.2068749
460,7460.496000,-0.19736
461,7460.497000,-0.2071728
462,7460.498000,-0.2067935
463,7460.499000,-0.207247
464,7460.500000,-0.2083233
465,7460.501000,-0.2095775
466,7460.502000,-0.2107534
467,7460.503000,-0.2120192
468,7460.504000,-0.2132089
469,7460.505000,-0.2143062
470,7460.506000,-0.2154806
471,7460.507000,-0.2167121
472,7460.508000,-0.2179016
473,7460.509000,-0.2190699
474,7460.510000,-0.2204702
475,7460.511000,-0.2221128
476,7460.512000,-0.2238916
477,7460.513000,-0.2258732
478,7460.514000,-0.2278705
479,7460.515000,-0.2298696
480,7460.516000,-0.2321736
481,7460.517000,-0.2347568
482,7460.518000,-0.2357196
483,7460.519000,-0.2349386
484,7460.520000,-0.2394766
485,7460.521000,-0.2494507
486,7460.522000,-0.230664
487,7460.523000,-0.2449033
488,7460.524000,-0.2441623
489,7460.525000,-0.244329
490,7460.526000,-0.2443315
491,7460.527000,-0.2447631
492,7460.528000,-0.2442043
493,7460.529000,-0.2432742
494,7460.530000,-0.2449538
495,7460.531000,-0.2495366
496,7460.532000,-0.2483162
497,7460.533000,-0.2450268
498,7460.534000,-0.2442323
499,7460.535000,-0.2460999
500,7460.536000,-0.2464467
501,7460.537000,-0.2463939
502,7460.538000,-0.2458603
503,7460.539000,-0.2443063
504,7460.540000,-0.2453554
505,7460.541000,-0.2427794
506,7460.542000,-0.2429444
507,7460.543000,-0.2439391
508,7460.544000,-0.2436923
509,7460.545000,-0.2424023
510,7460.546000,-0.2423655
511,7460.547000,-0.243264
512,7460.548000,-0.2239392
513,7460.549000,-0.2587802
514,7460.550000,-0.2606155
515,7460.551000,-0.2370274
516,7460.552000,-0.2363418
517,7460.553000,-0.2468067
518,7460.554000,-0.2493468
519,7460.555000,-0.2492107
520,7460.556000,-0.2553291
521,7460.557000,-0.2657207
522,7460.558000,-0.2868418
523,7460.559000,-0.3209671
524,7460.560000,-0.3280937
525,7460.561000,-0.307121
526,7460.562000,-0.3096648
527,7460.563000,-0.3292846
528,7460.564000,-0.3358715
529,7460.565000,-0.3370945
530,7460.566000,-0.3691719
531,7460.567000,-0.3571593
532,7460.568000,-0.3625472
533,7460.569000,-0.3676906
534,7460.570000,-0.3512505
535,7460.571000,-0.3143439
536,7460.572000,-0.3034753
537,7460.573000,-0.3172662
538,7460.574000,-0.3118607
539,7460.575000,-0.2950648
540,7460.576000,-0.2923088
541,7460.577000,-0.2982887
542,7460.578000,-0.2996013
543,7460.579000,-0.2993402
544,7460.580000,-0.3027491
545,7460.581000,-0.3081255
546,7460.582000,-0.3104975
547,7460.583000,-0.3099971
548,7460.584000,-0.3083212
549,7460.585000,-0.3042454
550,7460.586000,-0.3019157
551,7460.587000,-0.3015422
552,7460.588000,-0.2998136
553,7460.589000,-0.2976166
554,7460.590000,-0.2992294
555,7460.591000,-0.3046775
556,7460.592000,-0.3016284
557,7460.593000,-0.2900703
558,7460.594000,-0.3284727
559,7460.595000,-0.3211731
560,7460.596000,-0.3114786
561,7460.597000,-0.3369302
562,7460.598000,-0.3338655
563,7460.599000,-0.3248998
564,7460.600000,-0.3526308
565,7460.601000,-0.3340067
566,7460.602000,-0.3412748
567,7460.603000,-0.3475034
568,7460.604000,-0.3486488
569,7460.605000,-0.3454
570,7460.606000,-0.3605402
571,7460.607000,-0.3384719
572,7460.608000,-0.3455326
573,7460.609000,-0.3632693
574,7460.610000,-0.3718869
575,7460.611000,-0.374889
576,7460.612000,-0.3441801
577,7460.613000,-0.3469131
578,7460.614000,-0.3910923
579,7460.615000,-0.3791267
580,7460.616000,-0.3755162
581,7460.617000,-0.3365769
582,7460.618000,-0.3406075
583,7460.619000,-0.3843704
584,7460.620000,-0.3848728
585,7460.621000,-0.3516972
586,7460.622000,-0.3225681
587,7460.623000,-0.3271075
588,7460.624000,-0.3768016
589,7460.625000,-0.3410978
590,7460.626000,-0.3531049
591,7460.627000,-0.3566529
592,7460.628000,-0.3608586
593,7460.629000,-0.3659872
594,7460.630000,-0.3710378
595,7460.631000,-0.3760341
596,7460.632000,-0.3808993
597,7460.633000,-0.385371
598,7460.634000,-0.3862264
599,7460.635000,-0.381862
600,7460.636000,-0.3817679
601,7460.637000,-0.3850896
602,7460.638000,-0.382961
603,7460.639000,-0.3765724
604,7460.640000,-0.3934209
605,7460.641000,-0.3873717
606,7460.642000,-0.3962365
607,7460.643000,-0.4053686
608,7460.644000,-0.4089667
609,7460.645000,-0.406578
610,7460.646000,-0.4067315
611,7460.647000,-0.4077452
612,7460.648000,-0.4040464
613,7460.649000,-0.3964752
614,7460.650000,-0.3892931
615,7460.651000,-0.3817768
616,7460.652000,-0.3701708
617,7460.653000,-0.354905
618,7460.654000,-0.3539423
619,7460.655000,-0.3636545
620,7460.656000,-0.3625303
621,7460.657000,-0.4226793
622,7460.658000,-0.3843051
623,7460.659000,-0.4062832
624,7460.660000,-0.4606683
625,7460.661000,-0.4461389
626,7460.662000,-0.4578493
627,7460.663000,-0.4472704
628,7460.664000,-0.4272857
629,7460.665000,-0.3935959
630,7460.666000,-0.3821455
631,7460.667000,-0.3955651
632,7460.668000,-0.4113234
633,7460.669000,-0.4384923
634,7460.670000,-0.4502966
635,7460.671000,-0.4429621
636,7460.672000,-0.436665
637,7460.673000,-0.4242317
638,7460.674000,-0.4192935
639,7460.675000,-0.4246545
640,7460.676000,-0.4278873
641,7460.677000,-0.4328087
642,7460.678000,-0.4358793
643,7460.679000,-0.4355505
644,7460.680000,-0.4366057
645,7460.681000,-0.4378367
646,7460.682000,-0.4395727
647,7460.683000,-0.4424306
648,7460.684000,-0.4452614
649,7460.685000,-0.4483311
650,7460.686000,-0.4485579
651,7460.687000,-0.4454817
652,7460.688000,-0.4399185
653,7460.689000,-0.4308367
654,7460.690000,-0.4245503
655,7460.691000,-0.4213276
656,7460.692000,-0.3968734
657,7460.693000,-0.3919822
658,7460.694000,-0.3812841
659,7460.695000,-0.3768507
660,7460.696000,-0.374911
661,7460.697000,-0.3767155
662,7460.698000,-0.377943
663,7460.699000,-0.3783597
664,7460.700000,-0.3817658
665,7460.701000,-0.3872632
666,7460.702000,-0.3911015
667,7460.703000,-0.3934372
668,7460.704000,-0.3954886
669,7460.705000,-0.3963782
670,7460.706000,-0.399402
671,7460.707000,-0.4047398
672,7460.708000,-0.4099101
673,7460.709000,-0.4156427
674,7460.710000,-0.4172812
675,7460.711000,-0.4140801
676,7460.712000,-0.403284
677,7460.713000,-0.3839483
678,7460.714000,-0.393493
679,7460.715000,-0.3827092
680,7460.716000,-0.3862752
681,7460.717000,-0.3901609
682,7460.718000,-0.3806908
683,7460.719000,-0.3559143
684,7460.720000,-0.3567528
685,7460.721000,-0.3818181
686,7460.722000,-0.3711454
687,7460.723000,-0.329174
688,7460.724000,-0.3485339
689,7460.725000,-0.3673792
690,7460.726000,-0.3434651
691,7460.727000,-0.3463992
692,7460.728000,-0.3419381
693,7460.729000,-0.3357378
694,7460.730000,-0.3309782
695,7460.731000,-0.3248015
696,7460.732000,-0.3242946
697,7460.733000,-0.3161668
698,7460.734000,-0.3131663
699,7460.735000,-0.3108825
700,7460.736000,-0.3035848
701,7460.737000,-0.3030486
702,7460.738000,-0.2980225
703,7460.739000,-0.2922503
704,7460.740000,-0.2884718
705,7460.741000,-0.2864889
706,7460.742000,-0.2829346
707,7460.743000,-0.2782902
708,7460.744000,-0.2745243
709,7460.745000,-0.2711591
710,7460.746000,-0.2660646
711,7460.747000,-0.2593282
712,7460.748000,-0.2583688
713,7460.749000,-0.2633811
714,7460.750000,-0.2388314
715,7460.751000,-0.2527223
716,7460.752000,-0.2465175
717,7460.753000,-0.2430066
718,7460.754000,-0.2436649
719,7460.755000,-0.2336379
720,7460.756000,-0.2204669
721,7460.757000,-0.2295966
722,7460.758000,-0.2343341
723,7460.759000,-0.2213841
724,7460.760000,-0.2192622
725,7460.761000,-0.2169979
726,7460.762000,-0.2137123
727,7460.763000,-0.2104533
728,7460.764000,-0.2074319
729,7460.765000,-0.2045162
730,7460.766000,-0.2010932
731,7460.767000,-0.1971304
732,7460.768000,-0.1966925
733,7460.769000,-0.1923448
734,7460.770000,-0.1900605
735,7460.771000,-0.1873541
736,7460.772000,-0.1846709
737,7460.773000,-0.1819696
738,7460.774000,-0.1796342
739,7460.775000,-0.1776917
740,7460.776000,-0.1729427
741,7460.777000,-0.1651786
742,7460.778000,-0.1711673
743,7460.779000,-0.1639612
744,7460.780000,-0.1569603
745,7460.781000,-0.1567082
746,7460.782000,-0.1521963
747,7460.783000,-0.1485428
748,7460.784000,-0.1448537
749,7460.785000,-0.1411662
750,7460.786000,-0.1372871
751,7460.787000,-0.133203
752,7460.788000,-0.1292318
753,7460.789000,-0.1253452
754,7460.790000,-0.1207103
755,7460.791000,-0.1173278
756,7460.792000,-0.1134431
757,7460.793000,-0.1097823
758,7460.794000,-0.1061494
759,7460.795000,-0.1025375
760,7460.796000,-0.09858125
761,7460.797000,-0.09421735
762,7460.798000,-0.09238485
763,7460.799000,-0.0932471
764,7460.800000,-0.08147691
765,7460.801000,-0.07009086
766,7460.802000,-0.08891763
767,7460.803000,-0.06874828
768,7460.804000,-0.06895393
769,7460.805000,-0.06514572
770,7460.806000,-0.0613485
771,7460.807000,-0.05755078
772,7460.808000,-0.0537689
773,7460.809000,-0.05000612
774,7460.810000,-0.04622052
775,7460.811000,-0.04241353
776,7460.812000,-0.03849105
777,7460.813000,-0.03443456
778,7460.814000,-0.03135839
779,7460.815000,-0.02933949
780,7460.816000,-0.0232283
781,7460.817000,-0.01284629
782,7460.818000,-0.02404374
783,7460.819000,-0.009896768
784,7460.820000,-0.008795628
785,7460.821000,-0.005172247
786,7460.822000,-0.001520827
787,7460.823000,0.002163926
788,7460.824000,0.005835323
789,7460.825000,0.00950565
790,7460.826000,0.01338498
791,7460.827000,0.0174894
792,7460.828000,0.02054989
793,7460.829000,0.02249721
794,7460.830000,0.03002915
795,7460.831000,0.03348801
796,7460.832000,0.03454594
797,7460.833000,0.03937399
798,7460.834000,0.04505917
799,7460.835000,0.04502404
800,7460.836000,0.045822
801,7460.837000,0.04385264
802,7460.838000,0.05548851
803,7460.839000,0.0818958
804,7460.840000,0.06628312
805,7460.841000,0.03075476
806,7460.842000,0.1372603
807,7460.843000,0.07538109
808,7460.844000,0.002433159
809,7460.845000,0.11911
810,7460.846000,0.09666985
811,7460.847000,0.04561807
812,7460.848000,0.1303571
813,7460.849000,0.1160636
814,7460.850000,0.07131015
815,7460.851000,0.1107114
816,7460.852000,0.09754001
817,7460.853000,0.09154397
818,7460.854000,0.1030549
819,7460.855000,0.1340938
820,7460.856000,0.1369649
821,7460.857000,0.1135595
822,7460.858000,0.1128359
823,7460.859000,0.1276166
824,7460.860000,0.1323871
825,7460.861000,0.1342528
826,7460.862000,0.131513
827,7460.863000,0.1546648
828,7460.864000,0.1300344
829,7460.865000,0.1442038
830,7460.866000,0.155887
831,7460.867000,0.153117
832,7460.868000,0.1542748
833,7460.869000,0.1654695
834,7460.870000,0.1610446
835,7460.871000,0.1606585
836,7460.872000,0.1722042
837,7460.873000,0.164961
838,7460.874000,0.1690683
839,7460.875000,0.1763713
840,7460.876000,0.1772908
841,7460.877000,0.1732326
842,7460.878000,0.1757695
843,7460.879000,0.1838304
844,7460.880000,0.1841743
845,7460.881000,0.1889803
846,7460.882000,0.1998587
847,7460.883000,0.201638
848,7460.884000,0.2089485
849,7460.885000,0.2156584
850,7460.886000,0.2091219
851,7460.887000,0.1879488
852,7460.888000,0.1773538
853,7460.889000,0.1753052
854,7460.890000,0.2416223
855,7460.891000,0.2425876
856,7460.892000,0.2017246
857,7460.893000,0.2077779
858,7460.894000,0.2022974
859,7460.895000,0.2303374
860,7460.896000,0.2347368
861,7460.897000,0.2229828
862,7460.898000,0.2173417
863,7460.899000,0.2104015
864,7460.900000,0.2478487
865,7460.901000,0.2231967
866,7460.902000,0.2307298
867,7460.903000,0.2319046
868,7460.904000,0.2336406
869,7460.905000,0.2362382
870,7460.906000,0.2380238
871,7460.907000,0.2391657
872,7460.908000,0.2412625
873,7460.909000,0.2441186
874,7460.910000,0.2446092
875,7460.911000,0.2427582
876,7460.912000,0.2552784
877,7460.913000,0.2512817
878,7460.914000,0.254314
879,7460.915000,0.2538746
880,7460.916000,0.2521669
881,7460.917000,0.2486184
882,7460.918000,0.2697062
883,7460.919000,0.2661749
884,7460.920000,0.2649043
885,7460.921000,0.2795642
886,7460.922000,0.27703
887,7460.923000,0.2645662
888,7460.924000,0.2529581
889,7460.925000,0.2387882
890,7460.926000,0.2577921
891,7460.927000,0.3150627
892,7460.928000,0.3173946
893,7460.929000,0.2679688
894,7460.930000,0.2604572
895,7460.931000,0.2803811
896,7460.932000,0.2827895
897,7460.933000,0.2812418
898,7460.934000,0.2858548
899,7460.935000,0.2921189
900,7460.936000,0.2932957
901,7460.937000,0.2895827
902,7460.938000,0.2873993
903,7460.939000,0.2854201
904,7460.940000,0.2973664
905,7460.941000,0.3034369
906,7460.942000,0.2810235
907,7460.943000,0.2988682
908,7460.944000,0.2952521
909,7460.945000,0.2957705
910,7460.946000,0.2962037
911,7460.947000,0.2965478
912,7460.948000,0.2968217
913,7460.949000,0.2970183
914,7460.950000,0.2968588
915,7460.951000,0.2963172
916,7460.952000,0.2955189
917,7460.953000,0.2943836
918,7460.954000,0.2937631
919,7460.955000,0.2937298
920,7460.956000,0.2952802
921,7460.957000,0.2987933
922,7460.958000,0.2918161
923,7460.959000,0.2735661
924,7460.960000,0.2944486
925,7460.961000,0.2922161
926,7460.962000,0.2805561
927,7460.963000,0.2862634
928,7460.964000,0.281933
929,7460.965000,0.2810049
930,7460.966000,0.281153
931,7460.967000,0.283342
932,7460.968000,0.2860668
933,7460.969000,0.2896878
934,7460.970000,0.2924294
935,7460.971000,0.2939378
936,7460.972000,0.2774596
937,7460.973000,0.2696438
938,7460.974000,0.2762927
939,7460.975000,0.2675605
940,7460.976000,0.2698863
941,7460.977000,0.2718253
942,7460.978000,0.2718721
943,7460.979000,0.2693925
944,7460.980000,0.2676392
945,7460.981000,0.2656338
946,7460.982000,0.2637553
947,7460.983000,0.2623709
948,7460.984000,0.2605324
949,7460.985000,0.2584044
950,7460.986000,0.2562916
951,7460.987000,0.2540693
952,7460.988000,0.2514409
953,7460.989000,0.2483984
954,7460.990000,0.2469847
955,7460.991000,0.2473157
956,7460.992000,0.241778
957,7460.993000,0.2438444
958,7460.994000,0.2398916
