Base,Target,Pearson,k,b,Length,Pearson(sub)
hengjian,dianjichui,-0.04124099040013964,-0.011175870895385742,-0.031244709735256112,8908,-0.1969210780315479
hengjian,dianjiheng,0.04978830896569032,0.05587935447692871,-0.030334108035244264,5427,0.5478638100781396
hengjian,fuchen,-0.07224929353275286,-0.14156103134155273,0.19643587173077176,3925,-0.8837664202246753
hengjian,hengxiang ,0.01924499261214023,0.130385160446167,0.10349002877797497,4577,0.8749108557605928
hengjian,lingxing,0.7022850570033209,0.7934868335723877,0.04327851080034564,5457,0.9966147233990709
hengjian,niuzhuan,0.6246463469239865,0.3501772880554199,-0.09763494565514902,4593,0.9813094233515786
hengjian,qianyin,0.0016526623751933272,0.007450580596923828,-0.021541569484305773,14226,0.15820970460918665
hengjian,zhidong,-0.03562036335594387,-0.022351741790771484,0.0030458613795755485,9239,-0.39585968220795165
hengxiang ,cegun,-0.36438185367746756,-0.24959444999694824,-0.29782758615147575,4022,-0.9539229172958472
hengxiang ,chilunxiang,0.020582916914029036,0.03352761268615723,-0.029699210983680394,7436,0.334901164431166
hengxiang ,dianjichui,-0.3092862194848476,0.0130385160446167,-0.026204972333381805,8867,0.09349740991236592
hengxiang ,dianjiheng,-0.14233640560558003,0.0391155481338501,-0.02454521336230907,5422,0.33184126636439354
hengxiang ,fuchen,0.03766130691544375,0.0651925802230835,0.23274847133513635,3746,0.6171211083202848
hengxiang ,hengjian,0.019244992612143495,-0.011175870895385742,-0.10326724672203716,6469,-0.1370735548875052
hengxiang ,lingxing,0.3675504310176535,0.022351741790771484,-0.08666288618765199,4165,0.252054356897325
hengxiang ,niuzhuan,-0.015773337557150893,0.07078051567077637,-0.2507319491883353,4117,0.5969965606944543
hengxiang ,qianyin,-0.1391404844806857,-0.014901161193847656,-0.027734652295137965,14230,-0.09190541229040018
hengxiang ,zhidong,0.13421377519924413,-0.01862645149230957,-0.0177035260839395,8962,-0.15176007953189538
lingxing,cegun,0.36936642391858165,0.4284083843231201,-0.3623337776472144,4447,0.986378835297487
lingxing,chilunxiang,0.062031826348868016,0.0521540641784668,0.0054850718177879895,7512,0.5468649696764554
lingxing,dianjichui,-0.06220238028063344,-0.01862645149230957,-0.03176402555677825,8939,-0.26266772612798855
lingxing,dianjiheng,0.1431194536457685,0.09313225746154785,-0.09688957192117408,5650,0.754873023346039
lingxing,fuchen,-0.015372907282787358,-0.06332993507385254,0.18500482921231048,3832,-0.7133448809765868
lingxing,hengjian,0.7022850570033209,0.25704503059387207,-0.03943604730035667,7276,0.9575782924534025
lingxing,hengxiang ,0.3675504310176536,0.2868473529815674,-0.02580321388699549,4729,0.9655749723751741
lingxing,niuzhuan,0.7274965184416969,0.6146728992462158,-0.016634222124656442,5821,0.9926656745728661
lingxing,qianyin,0.0011513589252325207,-0.007450580596923828,-0.024266391998822606,14320,-0.05916140916732779
lingxing,zhidong,-0.05027339522808163,-0.09685754776000977,0.03959030704006941,9599,-0.8298858213905796
niuzhuan,cegun,0.493274165144792,0.34086406230926514,-0.29614707075531244,4959,0.983583575675082
niuzhuan,chilunxiang,0.054137315773037195,0.003725290298461914,-0.025964955919060412,7343,0.04599929260230283
niuzhuan,dianjichui,0.0067285458870822035,-0.001862645149230957,-0.012153761932083671,8825,-0.0437217644594204
niuzhuan,dianjiheng,-0.008016929436484894,-0.001862645149230957,-0.04252169446411999,5367,0.009201733214610784
niuzhuan,fuchen,-0.0064092895518564254,-0.04842877388000488,0.1918693772612351,3753,-0.5714501696156232
niuzhuan,hengjian,0.6246463469239865,0.27939677238464355,-0.06912746522614824,6609,0.9660531889170492
niuzhuan,hengxiang ,-0.015773337557151206,0.014901161193847656,0.033174334931630384,4470,0.20836820865664596
niuzhuan,lingxing,0.7274965184416968,0.6817281246185303,0.19515309171079476,5368,0.9950867870514402
niuzhuan,qianyin,0.028592812811226106,-0.014901161193847656,-0.010560859063770156,14307,-0.19191768233106418
niuzhuan,zhidong,-0.06675042680172279,-0.022351741790771484,-0.0017312413257543138,9159,-0.3691543548742898
qianyin,cegun,0.5817750091700886,0.5774199962615967,-0.4387932026282716,4320,0.9939494246807381
qianyin,chilunxiang,-0.2683830596632425,-0.3390014171600342,-0.01310234984497961,7523,-0.9728029462410627
qianyin,dianjichui,-0.03344582117820747,0.04842877388000488,-0.018688124118525246,8862,0.265339625174133
qianyin,dianjiheng,-0.029622155633104656,-0.15087425708770752,0.01525697401088075,5447,-0.7277022585368236
qianyin,fuchen,-0.37187108832970767,-0.346451997756958,0.17579592582508913,4048,-0.9747140665339833
qianyin,hengjian,0.0016526623752025865,-0.08195638656616211,-0.13746773753461894,6458,-0.7715634425873776
qianyin,hengxiang ,-0.13914048448068586,-0.24959444999694824,-0.030708632999669045,4779,-0.8844927866895084
qianyin,lingxing,0.0011513589252694187,-0.01862645149230957,-0.09089818858045787,4141,-0.23839888627708766
qianyin,niuzhuan,0.0285928128112271,0.03352761268615723,-0.29749840814998163,4074,0.4059422172413244
qianyin,zhidong,-0.9877936652403488,-0.9797513484954834,-0.009528077022794509,22055,-0.9981127938719271
zhidong,cegun,-0.6066200919520571,-0.4172325134277344,-0.09071339706545212,4521,-0.9858591234407397
zhidong,chilunxiang,0.2670720311351032,-0.06332993507385254,-0.02447122347025829,7568,-0.6059875057381603
zhidong,dianjichui,0.06682768790495434,0.03352761268615723,-0.02464858068337232,8905,0.16982883160385984
zhidong,dianjiheng,0.04854557479023178,0.1601874828338623,-0.01807701591868756,5478,0.7433433827145552
zhidong,fuchen,0.3588925147020579,0.3241002559661865,0.16160671512059238,4121,0.9713597106832774
zhidong,hengjian,-0.035620363355944235,-0.003725290298461914,-0.08537001205578884,6447,-0.05787745888314135
zhidong,hengxiang ,0.1342137751992445,0.30919909477233887,-0.004216343166229996,4703,0.9331723914557069
zhidong,lingxing,-0.0502733952280809,-0.37997961044311523,0.23639867286839208,4278,-0.9842082985642451
zhidong,niuzhuan,-0.06675042680172387,-0.05587935447692871,-0.2751464152544946,4098,-0.5604272831725254
zhidong,qianyin,-0.9877936652403488,-0.994652509689331,-0.005999280357633799,21962,-0.9980748575607885
角速度,速度,0.9816774067607726,0.6034970283508301,0.030918787894534387,996,0.062154628946866346
速度,角速度,0.9816774067607725,0.2384185791015625,0.038263553912496126,2213,0.9083977340420246
